fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,Noise
14.99,1.43,0.46,82.48,0.1,383,420,0.54,4.77,1.45,10.15,3,6451,1
7.4,0.31,0.48,14.2,0.042,62,204,0.9983,3.06,0.59,9.4,5,3233,0
6,0.2,0.33,1.1,0.039,45,126,0.99051,3.31,0.45,11.6,7,1340,0
6.3,0.33,0.2,17.9,0.066,36,161,0.9991,3.14,0.51,8.8,5,1096,0
8.6,0.16,0.49,7.3,0.043,9,63,0.9953,3.13,0.59,10.5,6,1597,0
7.9,0.25,0.34,11.4,0.04,53,202,0.99708,3.11,0.57,9.6,6,2294,0
6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5,6,2539,0
7.8,0.29,0.36,7,0.042,38,161,0.9941,3.26,0.37,11.2,8,1725,0
2.55,1.5,0.76,79.25,0.47,233,206,0.58,4.83,1.47,19.86,14,4440,1
7.3,0.25,0.27,3.8,0.047,16,79,0.99173,3.07,0.46,11.3,6,3603,0
6.3,0.24,0.35,2.3,0.039,43,109,0.99056,3.34,0.44,11.8,6,3094,0
5.2,0.38,0.26,7.7,0.053,20,103,0.9925,3.27,0.45,12.2,6,3410,0
8.38,0.49,1.81,35.44,0.46,164,562,0.8,4.7,0.9,7.93,9,3388,1
6.65,0.83,2.43,6.85,0.47,84,232,0.94,2.46,1.2,10.86,3,5216,1
6.6,0.15,0.32,6,0.033,59,128,0.99192,3.19,0.71,12.1,8,2213,0
8.5,0.17,0.49,8.8,0.048,23,108,0.9947,2.88,0.34,10.5,4,4849,0
18.99,1.44,0.35,4.21,0.36,386,38,1.46,3.09,1.24,19.37,1,5384,1
11.49,0.61,1.62,18.33,0.37,326,539,1.29,5.06,1.46,4.32,9,3860,1
13.88,0.57,0.0,72.18,0.27,190,444,0.93,3.67,1.03,16.0,13,6629,1
19.98,0.56,0.23,30.9,0.27,332,125,1.37,1.45,1.09,9.3,9,1540,1
6,0.27,0.26,1.3,0.038,32,138,0.99125,3.46,0.43,11.1,6,4256,0
7.2,0.29,0.18,8.2,0.042,41,180,0.99644,3.16,0.49,9.1,5,1121,0
6.1,0.22,0.31,1.4,0.039,40,129,0.99193,3.45,0.59,10.9,5,4327,0
7.8,0.24,0.32,12.2,0.054,42,138,0.9984,3.01,0.54,8.8,5,1120,0
8.8,0.39,0.35,1.8,0.096,22,80,0.99016,2.95,0.54,12.6,6,4063,0
6.1,0.27,0.32,1.1,0.034,24,110,0.9898,3.36,0.4,12.5,6,1035,0
6.4,0.25,0.3,5.5,0.038,15,129,0.9948,3.14,0.49,9.6,6,2175,0
6.7,0.38,0.26,9.55,0.036,35,91,0.9919,2.98,0.37,12.4,6,4693,0
7.4,0.36,0.33,1.4,0.025,27,55,0.9915,3.21,0.33,11.2,6,4476,0
6,0.28,0.52,5,0.078,30,139,0.99494,3.1,0.36,9,6,3266,0
6.7,0.27,0.69,1.2,0.176,36,106,0.99288,2.96,0.43,9.2,6,3982,0
6.1,0.24,0.25,1.6,0.044,24,115,0.9921,3.39,0.59,10.9,6,4525,0
6.2,0.21,0.34,6.6,0.03,36,91,0.9914,3.32,0.45,12.5,7,1466,0
6.4,0.28,0.44,7.1,0.048,49,179,0.99528,3.15,0.48,9.2,5,3018,0
7,0.23,0.42,5.1,0.042,37,144,0.99518,3.5,0.59,10.2,6,2851,0
5.2,0.28,0.29,1.1,0.028,18,69,0.99168,3.24,0.54,10,6,3634,0
10.89,0.51,1.5,32.89,0.38,192,311,0.9,5.52,0.82,7.03,2,6729,1
6.2,0.3,0.21,1.1,0.032,31,111,0.9889,2.97,0.42,12.2,6,2644,0
7.2,0.26,0.26,12.7,0.036,49,214,0.9986,3.41,0.5,10,6,4423,0
6.3,0.37,0.28,6.3,0.034,45,152,0.9921,3.29,0.46,11.6,7,3756,0
7.2,0.29,0.2,7.7,0.046,51,174,0.99582,3.16,0.52,9.5,5,4651,0
12.44,1.57,1.94,75.51,0.38,366,233,1.04,2.09,0.23,19.28,7,2451,1
7.2,0.685,0.21,9.5,0.07,33,172,0.9971,3,0.55,9.1,6,3107,0
7.1,0.18,0.39,14.5,0.051,48,156,0.99947,3.35,0.78,9.1,5,3565,0
19.65,1.51,0.91,76.26,0.34,194,535,1.11,5.22,0.29,18.74,14,6106,1
3.23,1.1,2.45,3.94,0.3,283,129,1.11,4.56,1.37,10.7,7,1745,1
7,0.29,0.26,1.6,0.044,12,87,0.9923,3.08,0.46,10.5,6,1213,0
7.5,0.33,0.38,8.7,0.126,49,199,0.99711,2.98,0.57,9.4,5,3019,0
5.7,0.32,0.38,4.75,0.033,23,94,0.991,3.42,0.42,11.8,7,4673,0
6.9,0.19,0.32,7.9,0.042,30,130,0.99456,3.4,0.39,10.5,6,1590,0
6.6,0.15,0.34,1,0.037,45,79,0.98949,2.96,0.5,11.7,6,2229,0
10.59,1.5,1.83,28.23,0.35,289,194,1.3,2.21,1.01,9.73,10,2059,1
18.51,0.68,1.07,97.66,0.47,109,275,1.54,2.79,0.9,4.75,4,2365,1
6.8,0.26,0.42,1.7,0.049,41,122,0.993,3.47,0.48,10.5,8,2013,0
5.2,0.24,0.15,7.1,0.043,32,134,0.99378,3.24,0.48,9.9,6,3419,0
8.1,0.24,0.32,10.5,0.03,34,105,0.99407,3.11,0.42,11.8,6,3823,0
6.7,0.18,0.3,6.4,0.048,40,251,0.9956,3.29,0.52,10,5,3707,0
7.2,0.34,0.3,8.4,0.051,40,167,0.99756,3.48,0.62,9.7,5,3552,0
7.5,0.13,0.38,1.1,0.023,42,104,0.99112,3.28,0.53,11.8,6,998,0
6.4,0.23,0.35,4.6,0.039,43,147,0.99216,3.18,0.4,11,7,2935,0
6.3,0.13,0.42,1.1,0.043,63,146,0.99066,3.13,0.72,11.2,7,3401,0
7.6,0.27,0.3,9.2,0.018,23,96,0.9938,3.08,0.29,11,6,2154,0
6.6,0.24,0.33,10.1,0.032,8,81,0.99626,3.19,0.51,9.8,6,2063,0
6.4,0.15,0.29,1.8,0.044,21,115,0.99166,3.1,0.38,10.2,5,3023,0
3.38,0.65,1.27,45.03,0.17,18,453,1.45,3.68,1.26,18.39,1,4819,1
2.88,0.31,2.17,1.35,0.41,405,506,1.17,2.12,0.33,11.0,11,6248,1
8.45,0.09,2.09,1.75,0.22,278,495,1.0,5.17,1.27,18.42,9,914,1
7.5,0.32,0.26,1.8,0.042,13,133,0.9938,3.07,0.38,9.5,5,2286,0
7,0.31,0.26,7.4,0.069,28,160,0.9954,3.13,0.46,9.8,6,4070,0
8.6,0.23,0.25,11.3,0.031,13,96,0.99645,3.11,0.4,10.8,5,3093,0
7,0.16,0.32,8.3,0.045,38,126,0.9958,3.21,0.34,9.2,5,3618,0
6.9,0.14,0.38,1,0.041,22,81,0.99043,3.03,0.54,11.4,6,4501,0
6.8,0.23,0.29,15.4,0.073,56,173,0.9984,3.06,0.41,8.7,6,1758,0
6.5,0.32,0.23,8.5,0.051,20,138,0.9943,3.03,0.42,10.7,5,1358,0
6.6,0.26,0.27,11.8,0.048,28,112,0.99606,2.87,0.49,9.7,6,3292,0
6.9,0.12,0.36,2.2,0.037,18,111,0.9919,3.41,0.82,11.9,8,3407,0
9.76,1.24,1.86,55.75,0.12,262,146,1.38,5.16,1.06,4.27,8,1242,1
5.9,0.18,0.28,1,0.037,24,88,0.99094,3.29,0.55,10.65,7,4216,0
7.8,0.27,0.34,1.6,0.046,27,154,0.9927,3.05,0.45,10.5,6,1828,0
7,0.22,0.29,8.9,0.05,24,90,0.99556,3.29,0.46,9.8,6,2133,0
17.15,1.07,2.14,8.05,0.23,272,591,0.76,4.26,0.94,10.13,4,2884,1
5.2,0.36,0.02,1.6,0.031,24,104,0.9896,3.44,0.35,12.2,6,4329,0
6.8,0.43,0.26,5.2,0.043,40,176,0.99116,3.17,0.41,12.3,6,4490,0
19.62,0.91,1.88,18.73,0.03,25,222,0.78,4.64,1.55,16.8,11,3483,1
7.3,0.22,0.37,15.5,0.048,70,203,0.99899,3.25,0.77,9.4,5,3398,0
11.02,1.47,0.25,0.74,0.24,28,577,1.32,2.29,1.62,13.15,6,1559,1
4.01,1.21,1.4,90.94,0.49,346,113,1.06,2.78,0.35,18.35,8,4688,1
7.2,0.93,0.26,85.37,0.4,320,467,1.2,4.39,0.61,17.45,2,4467,1
7.68,1.08,0.24,53.94,0.44,70,104,1.11,1.78,0.64,7.16,12,2955,1
7.2,0.36,0.36,5.7,0.038,26,98,0.9914,2.93,0.59,12.5,7,3102,0
7,0.3,0.27,1.5,0.076,24,145,0.99344,3.1,0.52,10.1,5,3294,0
7,0.36,0.35,2.5,0.048,67,161,0.99146,3.05,0.56,11.1,6,3665,0
8.3,0.2,0.49,1.7,0.038,38,167,0.9939,3.05,0.37,10.1,6,4640,0
5.8,0.31,0.31,7.5,0.052,55,230,0.9949,3.19,0.46,9.8,5,2211,0
7.1,0.35,0.24,15.4,0.055,46,198,0.9988,3.12,0.49,8.8,5,4874,0
6.8,0.19,0.23,5.1,0.034,71,204,0.9942,3.23,0.69,10.1,5,4361,0
6.1,0.27,0.44,6.7,0.041,61,230,0.99505,3.12,0.4,8.9,5,4515,0
19.02,0.66,0.24,3.36,0.37,130,418,1.15,4.29,0.62,4.53,9,3161,1
6.6,0.32,0.41,7.2,0.048,55,178,0.99537,3.2,0.46,9.4,5,3227,0
13.75,1.09,0.08,91.93,0.41,135,256,1.1,4.08,1.18,11.19,9,3455,1
6.7,0.23,0.42,11.2,0.047,52,171,0.99758,3.54,0.74,10.4,5,1679,0
8,0.43,0.4,12.4,0.168,29,190,0.9991,3.07,0.64,9.2,5,1799,0
18.64,0.69,0.53,64.0,0.44,310,53,0.83,4.46,0.15,6.66,1,4896,1
18.93,0.22,1.16,1.14,0.2,271,628,0.94,3.09,0.44,17.69,12,4197,1
6.5,0.24,0.38,1,0.027,31,90,0.98926,3.24,0.36,12.3,6,3033,0
6.4,0.27,0.3,1.6,0.04,19,86,0.99089,3.32,0.65,11.5,6,3037,0
8.2,0.18,0.28,8.5,0.035,41,140,0.9952,3.04,0.37,10.1,7,4614,0
18.53,1.42,1.46,46.1,0.16,413,116,1.39,4.01,0.71,13.41,10,766,1
3.42,1.18,1.85,71.2,0.02,350,87,0.92,2.81,0.16,12.32,5,3855,1
5.8,0.58,0,1.5,0.02,33,96,0.98918,3.29,0.38,12.4,6,4613,0
7.5,0.19,0.4,7.1,0.056,50,110,0.9954,3.06,0.52,9.9,6,1030,0
6.1,0.22,0.28,16.55,0.059,54,135,0.99665,3.2,0.38,10.5,5,4260,0
7,0.17,0.37,1.5,0.028,26,75,0.9922,3.3,0.46,10.8,7,1500,0
5,0.455,0.18,1.9,0.036,33,106,0.98746,3.21,0.83,14,7,3682,0
6.9,0.21,0.81,1.1,0.137,52,123,0.9932,3.03,0.39,9.2,6,4131,0
16.2,0.66,1.48,80.61,0.05,147,178,0.8,5.38,0.35,16.41,10,1408,1
6.7,0.24,0.39,2.9,0.173,63,157,0.9937,3.1,0.34,9.4,6,1688,0
16.05,1.44,0.98,86.24,0.26,193,107,0.6,3.92,0.48,11.47,3,4127,1
6,0.14,0.37,1.2,0.032,63,148,0.99185,3.32,0.44,11.2,5,3913,0
7.4,0.25,0.36,13.2,0.067,53,178,0.9976,3.01,0.48,9,6,1483,0
17.32,0.38,2.06,83.27,0.2,341,249,0.65,3.98,0.91,4.92,10,4564,1
7.1,0.26,0.34,14.4,0.067,35,189,0.9986,3.07,0.53,9.1,7,2907,0
7.3,0.14,0.49,1.1,0.038,28,99,0.9928,3.2,0.72,10.6,6,3087,0
5.7,0.22,0.33,1.9,0.036,37,110,0.98945,3.26,0.58,12.4,6,1631,0
10.4,0.3,1.62,45.94,0.19,185,107,0.72,5.65,1.31,7.61,5,5661,1
7.8,0.26,0.74,7.5,0.044,59,160,0.996,3.22,0.64,10,6,2377,0
2.02,0.94,0.17,93.58,0.16,426,517,0.92,2.4,1.22,15.23,10,1448,1
10.11,1.26,0.01,11.63,0.29,348,226,0.51,2.74,1.3,18.91,4,4180,1
5.8,0.25,0.24,13.3,0.044,41,137,0.9972,3.34,0.42,9.5,5,4865,0
6.4,0.22,0.38,9.1,0.044,35,127,0.99326,2.97,0.3,11,7,4897,0
3.31,0.35,1.62,26.5,0.36,161,597,0.9,5.38,0.58,12.09,3,5193,1
14.37,0.71,1.14,5.68,0.13,413,554,0.83,4.64,0.26,13.14,8,4434,1
6.39,0.85,1.36,24.9,0.51,328,588,1.07,1.48,0.94,9.69,10,5945,1
6.9,0.4,0.37,8.9,0.053,36,148,0.996,3.16,0.5,9.3,5,4585,0
4.9,0.47,0.17,1.9,0.035,60,148,0.98964,3.27,0.35,11.5,6,3958,0
10.99,1.29,1.3,1.15,0.21,416,252,0.52,3.74,0.28,12.78,4,5930,1
6.7,0.42,0.46,9.7,0.054,67,234,0.99848,3.23,0.5,9,5,4410,0
8.1,0.27,0.33,1.3,0.045,26,100,0.99066,2.98,0.44,12.4,6,1043,0
5.25,0.06,0.08,29.13,0.11,95,442,0.83,3.94,0.11,20.76,4,4099,1
5.7,0.31,0.29,7.3,0.05,33,143,0.99332,3.31,0.5,11.0666666666667,6,3049,0
13.43,0.54,0.32,9.82,0.28,105,307,0.74,1.44,1.15,19.73,6,5073,1
6.1,0.41,0.14,10.4,0.037,18,119,0.996,3.38,0.45,10,5,2669,0
7.4,0.25,0.36,13.2,0.067,53,178,0.9976,3.01,0.48,9,6,4680,0
2.38,0.24,1.7,70.73,0.19,13,393,0.54,2.16,1.45,15.3,6,1657,1
5,0.35,0.25,7.8,0.031,24,116,0.99241,3.39,0.4,11.3,6,4222,0
8.7,0.24,0.35,0.6,0.042,11,71,0.9926,3.08,0.38,10.6,5,2317,0
9.62,1.61,1.05,65.84,0.47,203,310,1.29,3.42,1.48,13.26,4,1000,1
7.1,0.37,0.67,10.5,0.045,49,155,0.9975,3.16,0.44,8.7,5,1728,0
7.5,0.18,0.31,11.7,0.051,24,94,0.997,3.19,0.44,9.5,7,4000,0
7.1,0.145,0.33,4.6,0.05,33,131,0.9942,3.28,0.4,9.6,6,2413,0
6.93,0.55,1.28,55.58,0.35,334,358,0.6,3.84,0.31,17.8,14,4560,1
16.74,0.84,2.01,0.46,0.18,254,525,0.84,3.32,0.28,14.21,3,6294,1
6.5,0.17,0.33,1.4,0.028,14,99,0.9928,3.23,0.55,10.1,6,4523,0
6.07,0.25,2.02,48.8,0.49,4,139,1.03,2.71,1.41,16.96,13,5027,1
5.55,0.7,1.1,32.52,0.43,332,571,1.44,3.88,1.29,19.12,4,1455,1
7,0.53,0.02,1,0.036,39,107,0.993,3.2,0.32,9,5,1523,0
19.22,0.48,1.98,65.32,0.06,328,446,1.23,3.3,0.58,11.91,12,633,1
6.5,0.26,0.32,16.5,0.045,44,166,1,3.38,0.46,9.5,6,3650,0
6.2,0.24,0.25,12.5,0.055,47,134,0.99758,3.3,0.51,9,5,2772,0
6,0.28,0.25,1.8,0.042,8,108,0.9929,3.08,0.55,9,5,4447,0
20.34,0.76,2.13,74.99,0.08,359,600,1.1,3.52,1.51,5.92,12,4869,1
13.13,0.69,2.0,29.95,0.23,5,372,1.18,3.97,1.5,15.39,11,4270,1
7.3,0.28,0.43,1.7,0.08,21,123,0.9905,3.19,0.42,12.8,5,2826,0
6.8,0.19,0.71,17.5,0.042,21,114,0.99784,2.85,0.5,9.5,6,1357,0
8.5,0.23,0.34,1.3,0.035,54,110,0.99176,3.07,0.55,11,7,4266,0
7.1,0.43,0.61,11.8,0.045,54,155,0.9974,3.11,0.45,8.7,5,1734,0
5.9,0.26,0.3,1,0.036,38,114,0.9928,3.58,0.48,9.4,5,3770,0
6,0.24,0.41,1.3,0.036,42,118,0.99018,3.04,0.64,11.75,6,3131,0
4.95,0.21,0.26,53.4,0.14,318,316,0.53,4.67,1.12,4.71,5,2965,1
4.27,0.94,2.27,15.1,0.26,407,391,0.63,3.95,0.97,16.36,3,5942,1
6.9,0.42,0.2,15.4,0.043,57,201,0.99848,3.08,0.54,9.4,5,1577,0
7.1,0.44,0.37,2.7,0.041,35,128,0.9896,3.07,0.43,13.5,7,4539,0
5.8,0.32,0.28,4.3,0.032,46,115,0.98946,3.16,0.57,13,8,3545,0
14.1,0.23,1.19,60.89,0.09,315,326,1.54,1.74,1.51,4.99,5,5005,1
6.8,0.18,0.28,1.1,0.027,32,112,0.99089,3.15,0.45,11,7,3217,0
6.4,0.37,0.2,5.6,0.117,61,183,0.99459,3.24,0.43,9.5,5,3421,0
6.2,0.23,0.35,0.7,0.051,24,111,0.9916,3.37,0.43,11,3,1215,0
7.28,0.45,1.92,76.89,0.13,21,399,1.18,1.45,1.08,10.25,10,5339,1
6.3,0.25,0.27,6.6,0.054,40,158,0.99378,3.2,0.48,10.3,5,1840,0
6.5,0.28,0.33,15.7,0.053,51,190,0.9978,3.22,0.51,9.7,6,2426,0
8.2,0.61,0.45,5.4,0.03,15,118,0.9954,3.14,0.34,9.6,5,4138,0
2.84,0.48,2.21,97.53,0.45,378,220,1.06,3.96,0.39,8.84,7,5472,1
6,0.21,0.24,12.1,0.05,55,164,0.997,3.34,0.39,9.4,5,3190,0
7.2,0.29,0.4,13.6,0.045,66,231,0.9977,3.08,0.59,9.6,6,1776,0
7.4,0.33,0.44,7.6,0.05,40,227,0.99679,3.12,0.52,9,5,2373,0
5.3,0.6,0.34,1.4,0.031,3,60,0.98854,3.27,0.38,13,6,4535,0
8.56,0.5,1.69,19.92,0.35,305,509,0.97,1.98,1.6,19.97,3,1739,1
9.8,0.42,0.48,9.85,0.034,5,110,0.9958,2.87,0.29,10,5,3980,0
6.4,0.34,0.2,14.9,0.06,37,162,0.9983,3.13,0.45,9,4,1849,0
13.97,0.05,2.19,0.75,0.29,274,341,1.5,5.33,0.46,4.53,7,4112,1
12.71,0.76,0.79,89.95,0.24,116,140,1.52,3.15,0.28,15.93,8,4076,1
6.8,0.3,0.35,2.8,0.038,10,164,0.9912,3.09,0.53,12,6,4744,0
6.7,0.12,0.36,2.3,0.039,43,125,0.99229,3.07,0.67,10.1,7,1987,0
16.86,1.37,1.57,93.3,0.48,310,265,1.56,2.57,1.62,4.14,10,5979,1
6.3,0.31,0.34,2.2,0.045,20,77,0.9927,3.3,0.43,10.2,5,1274,0
11.54,1.41,1.65,68.01,0.15,173,412,0.85,2.96,0.78,9.64,12,5078,1
11.08,0.27,0.55,1.57,0.32,174,619,1.09,2.09,0.81,7.66,4,4700,1
21.02,0.78,2.07,49.77,0.26,72,532,1.04,1.79,0.69,7.18,13,5778,1
6,0.17,0.21,6,0.05,26,134,0.9939,3.08,0.54,9.8,6,3495,0
6.2,0.37,0.3,6.6,0.346,79,200,0.9954,3.29,0.58,9.6,5,1788,0
14.6,0.13,1.25,40.76,0.34,165,137,1.31,4.82,0.66,16.8,6,1096,1
13.85,0.08,1.76,93.79,0.44,398,602,1.36,4.27,0.21,15.51,3,4049,1
6.2,0.41,0.22,1.9,0.023,5,56,0.98928,3.04,0.79,13,7,3166,0
5.72,1.2,1.69,5.9,0.01,201,167,0.85,3.95,0.23,14.52,9,6271,1
20.65,1.49,2.3,30.28,0.35,4,552,0.91,5.7,0.59,19.97,7,1666,1
6.2,0.3,0.26,13.4,0.046,57,206,0.99775,3.17,0.43,9.5,6,1646,0
6,0.28,0.49,6.8,0.048,61,222,0.9953,3.19,0.47,9.3,5,4798,0
5.8,0.32,0.2,2.6,0.027,17,123,0.98936,3.36,0.78,13.9,7,1225,0
14.63,1.01,1.82,6.15,0.02,223,560,1.24,3.62,1.39,17.07,12,5959,1
19.46,1.35,2.05,91.98,0.12,67,318,1.38,2.53,1.62,20.05,8,3225,1
5.1,0.29,0.28,8.3,0.026,27,107,0.99308,3.36,0.37,11,6,2911,0
8.6,0.22,0.33,1.2,0.031,38,95,0.99239,2.83,0.31,10.3,5,4863,0
3.24,0.26,0.72,83.88,0.24,291,356,0.89,4.7,0.22,14.46,6,3804,1
6.7,0.3,0.49,4.8,0.034,36,158,0.9945,3.12,0.45,9.9,6,4716,0
5.9,0.26,0.24,2.4,0.046,27,132,0.99234,3.63,0.73,11.3,5,1419,0
14.05,0.69,0.82,9.24,0.15,53,517,1.4,3.53,1.22,6.67,5,1920,1
6.7,0.3,0.29,2.8,0.025,37,107,0.99159,3.31,0.63,11.3,7,4122,0
7.3,0.21,0.3,10.9,0.037,18,112,0.997,3.4,0.5,9.6,6,4441,0
3.0,0.18,1.46,26.06,0.45,25,259,0.61,1.43,1.53,12.54,9,2503,1
7.4,0.26,0.43,6,0.022,22,125,0.9928,3.13,0.55,11.5,6,2465,0
6.9,0.115,0.35,5.4,0.048,36,108,0.9939,3.32,0.42,10.2,6,3293,0
8.8,0.2,0.43,15,0.053,60,184,1.0008,3.28,0.79,8.8,6,1407,0
10.36,0.66,0.96,43.76,0.3,314,493,1.45,2.26,0.84,19.66,7,4187,1
18.36,1.51,0.57,62.13,0.17,273,614,1.19,2.27,1.23,13.26,3,6838,1
7,0.24,0.25,1.7,0.042,48,189,0.992,3.25,0.42,11.4,6,2900,0
6.9,0.23,0.32,16.4,0.045,62,153,0.9972,3.22,0.42,10.5,5,3083,0
7.2,0.25,0.32,1.5,0.047,27,132,0.9933,3.26,0.44,10.5,5,4293,0
7.4,0.26,0.3,7.9,0.049,38,157,0.9963,3.13,0.48,8.9,6,4099,0
12.39,1.02,1.37,26.95,0.35,68,186,0.98,5.26,0.32,20.21,13,6043,1
6.4,0.34,0.1,1.1,0.048,19,84,0.9927,3.21,0.38,9.8,5,2498,0
7.3,0.43,0.37,4.6,0.028,17,114,0.991,3.23,0.43,13.2,6,1943,0
6.6,0.37,0.24,2,0.064,23,120,0.9946,3.32,0.54,9.4,5,3367,0
7.2,0.14,0.32,1.1,0.022,48,116,0.99218,3.04,0.67,10,6,1801,0
8.6,0.16,0.38,3.4,0.04,41,143,0.9932,2.95,0.39,10.2,6,2151,0
6.71,0.5,1.84,16.25,0.43,234,624,0.98,5.05,0.38,15.43,2,3916,1
7,0.24,0.32,1.3,0.037,39,123,0.992,3.17,0.42,11.2,8,3683,0
13.67,1.12,1.25,87.29,0.25,163,219,0.59,3.59,0.59,14.77,11,7150,1
8.88,0.78,2.42,64.88,0.39,351,408,1.41,1.46,1.37,19.47,7,2874,1
