fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,Noise
5.4,0.29,0.38,1.2,0.029,31,132,0.98895,3.28,0.36,12.4,6,4105,0
6,0.43,0.34,7.6,0.045,25,118,0.99222,3.03,0.37,11,6,3884,0
6.8,0.3,0.23,4.6,0.061,50.5,238.5,0.9958,3.32,0.6,9.5,5,2239,0
7.9,0.18,0.49,5.2,0.051,36,157,0.9953,3.18,0.48,10.6,6,1910,0
7.1,0.2,0.36,11.6,0.042,45,124,0.997,2.92,0.59,9.5,7,3894,0
5.44,0.87,1.63,54.64,0.34,159,406,0.82,5.3,1.56,6.2,11,4782,1
7.6,0.28,0.49,20.15,0.06,30,145,1.00196,3.01,0.44,8.5,5,1339,0
5.8,0.32,0.2,2.6,0.027,17,123,0.98936,3.36,0.78,13.9,7,1225,0
8,0.3,0.36,11,0.034,8,70,0.99354,3.05,0.41,12.2,6,3966,0
6.9,0.39,0.22,4.3,0.03,10,102,0.993,3,0.87,11.6,4,4259,0
6.05,0.59,1.03,46.02,0.43,282,627,1.49,1.88,1.17,15.61,12,2509,1
6.4,0.22,0.34,1.4,0.023,56,115,0.98958,3.18,0.7,11.7,6,1433,0
7,0.36,0.35,2.5,0.048,67,161,0.99146,3.05,0.56,11.1,6,3665,0
6.3,0.28,0.29,6.8,0.051,40,143,0.99374,3.43,0.59,11,6,1457,0
3.91,1.15,1.75,96.19,0.03,233,597,1.24,5.31,0.19,17.25,8,2700,1
6,0.17,0.33,6,0.036,30,111,0.99362,3.32,0.58,10.1333333333333,7,4467,0
6.2,0.25,0.39,1.3,0.051,42,135,0.9906,3.23,0.4,11.1,6,2259,0
6.4,0.42,0.46,8.4,0.05,58,180,0.99495,3.18,0.46,9.7,6,3118,0
7.6,0.21,0.49,2.5,0.047,20,130,0.99178,3.15,0.48,11.1,5,2355,0
6.7,0.18,0.28,10.2,0.039,29,115,0.99469,3.11,0.45,10.9,7,1076,0
8.8,0.27,0.25,5,0.024,52,99,0.9925,2.87,0.49,11.4,5,1670,0
5.9,0.26,0.29,5.4,0.046,34,116,0.99224,3.24,0.41,11.4,6,2973,0
8.2,0.18,0.38,1.1,0.04,41,92,0.99062,2.88,0.6,12,6,4372,0
6.1,0.33,0.32,7.8,0.052,52,183,0.99657,3.39,0.65,9.5,5,1566,0
5.9,0.23,0.28,8.6,0.046,37,142,0.99432,3.23,0.53,10.6,6,1826,0
20.25,1.54,1.39,73.73,0.25,416,322,0.76,4.21,0.14,6.47,13,4571,1
7.1,0.19,0.28,3.6,0.033,16,78,0.993,2.91,0.78,11.4,6,2817,0
13.11,0.26,0.11,91.53,0.33,172,150,1.36,4.97,0.95,18.03,7,5752,1
6.9,0.29,0.23,8.6,0.056,56,215,0.9967,3.17,0.44,8.8,5,4513,0
6.9,0.38,0.32,8.5,0.044,36,152,0.9932,3.38,0.35,12,7,3184,0
7.3,0.41,0.29,1.8,0.032,26,74,0.98889,2.96,0.35,13,8,3209,0
7.1,0.32,0.34,14.5,0.039,46,150,0.995,3.38,0.5,12.5,8,3772,0
5.4,0.22,0.29,1.2,0.045,69,152,0.99178,3.76,0.63,11,7,3638,0
7.1,0.21,0.3,1.4,0.037,45,143,0.9932,3.13,0.33,9.9,6,2891,0
6.6,0.22,0.58,1.1,0.133,52,136,0.9932,3.1,0.3,9.1,5,3614,0
6,0.44,0.26,3.1,0.053,57,128,0.98982,3.22,0.39,12.7,6,1548,0
8.7,0.24,0.35,0.6,0.042,11,71,0.9926,3.08,0.38,10.6,5,4753,0
8.1,0.28,0.4,6.9,0.05,30,97,0.9951,3.26,0.44,10.1,6,1405,0
8.3,0.4,0.41,8.2,0.05,15,122,0.9979,3.39,0.49,9.3,5,2964,0
6.3,0.17,0.32,1,0.04,39,118,0.98886,3.31,0.4,13.1,8,1994,0
9.94,0.95,2.31,44.86,0.17,232,198,0.91,3.98,0.96,17.24,11,2782,1
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8,2462,0
7.2,0.26,0.38,1.5,0.061,12,120,0.99192,3.18,0.46,10.4,5,2385,0
6.4,0.15,0.4,1.5,0.042,23,87,0.98972,3.11,0.46,12.2,7,2623,0
8.5,0.16,0.33,1,0.076,17,57,0.9921,3.14,0.46,10.6,6,2698,0
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8,2762,0
6.1,0.32,0.37,1.8,0.051,13,200,0.9945,3.49,0.44,10.5,4,4872,0
6.7,0.105,0.32,12.4,0.051,34,106,0.998,3.54,0.45,9.2,6,2430,0
7.2,0.21,0.33,3,0.036,35,132,0.9928,3.25,0.4,11,6,2784,0
6.4,0.31,0.27,7.4,0.049,48,169,0.99323,3.27,0.45,11.1,6,3134,0
7.4,0.18,0.3,8.8,0.064,26,103,0.9961,2.94,0.56,9.3,5,1976,0
6.38,0.99,0.84,41.17,0.02,2,585,1.36,3.57,0.85,14.96,7,626,1
6.6,0.15,0.32,6,0.033,59,128,0.99192,3.19,0.71,12.1,8,2213,0
8.2,0.18,0.28,8.5,0.035,41,140,0.9952,3.04,0.37,10.1,7,4614,0
6.6,0.26,0.27,11.8,0.048,28,112,0.99606,2.87,0.49,9.7,6,3292,0
6.7,0.26,0.29,5.8,0.025,26,74,0.9929,3.28,0.53,11,6,2906,0
6.2,0.36,0.45,10.4,0.06,22,184,0.99711,3.31,0.56,9.8,6,1341,0
7.7,0.28,0.33,6.7,0.037,32,155,0.9951,3.39,0.62,10.7,7,3645,0
7.8,0.28,0.25,3.4,0.024,27,99,0.98959,2.98,0.37,13,6,1346,0
6.9,0.41,0.33,10.1,0.043,28,152,0.9968,3.2,0.52,9.4,5,2438,0
7.7,0.39,0.3,5.2,0.037,29,131,0.9943,3.38,0.44,11,6,2245,0
7.9,0.26,0.33,10.3,0.039,73,212,0.9969,2.93,0.49,9.5,6,1675,0
8.9,0.3,0.35,4.6,0.032,32,148,0.99458,3.15,0.45,11.5,7,3941,0
6.3,0.34,0.31,6,0.02,18,68,0.98981,3.22,0.29,13.4,7,3388,0
5.8,0.17,0.3,1.4,0.037,55,130,0.9909,3.29,0.38,11.3,6,4182,0
7.5,0.38,0.29,4.9,0.021,38,113,0.99026,3.08,0.48,13,7,1140,0
5.9,0.17,0.28,0.7,0.027,5,28,0.98985,3.13,0.32,10.6,5,4731,0
6.9,0.29,0.16,6.8,0.034,65,212,0.9955,3.08,0.39,9,6,1103,0
7.7,0.25,0.43,4.5,0.062,20,115,0.9966,3.38,0.5,9.9,6,4450,0
7.5,0.38,0.56,9.7,0.055,15,170,0.99605,3.13,0.65,9.9,6,4272,0
6.5,0.18,0.26,1.4,0.041,40,141,0.9941,3.34,0.72,9.5,6,3322,0
7.3,0.2,0.29,19.9,0.039,69,237,1.00037,3.1,0.48,9.2,6,2756,0
7.3,0.23,0.34,9.3,0.052,19,86,0.99574,3.04,0.56,10,5,3996,0
6.1,0.2,0.17,1.6,0.048,46,129,0.991,3.3,0.43,11.4,6,4821,0
8.6,0.27,0.46,6.1,0.032,13,41,0.993,2.89,0.34,10.9,5,3534,0
20.17,0.8,2.13,59.78,0.16,363,301,0.74,4.71,0.68,15.53,10,6876,1
6.7,0.35,0.48,8.8,0.056,35,167,0.99628,3.04,0.47,9.4,5,2606,0
8.7,0.3,0.59,1.7,0.046,10,70,0.99373,3.06,0.56,10.8,4,1830,0
7.4,0.16,0.33,1.2,0.042,47,121,0.99198,3.04,0.68,10.5,7,4762,0
7,0.32,0.31,6.4,0.031,38,115,0.99235,3.38,0.58,12.2,7,1249,0
6,0.26,0.15,1.3,0.06,51,154,0.99354,3.14,0.51,8.7,5,2040,0
7.1,0.2,0.37,1.5,0.049,28,129,0.99226,3.15,0.52,10.8,5,1855,0
8.8,0.39,0.34,5.9,0.055,33,128,0.9927,2.95,0.51,11.8,6,4475,0
5.47,0.3,2.16,23.25,0.18,395,51,1.14,2.65,1.17,17.1,13,3788,1
6.6,0.5,0.26,11.3,0.029,32,110,0.99302,3.27,0.78,12.9,8,2357,0
7.4,0.2,0.37,16.95,0.048,43,190,0.9995,3.03,0.42,9.2,6,1851,0
6.8,0.24,0.4,1.8,0.047,34,105,0.99,3.13,0.49,12.8,8,1614,0
7.2,0.17,0.34,6.4,0.042,16,111,0.99278,2.99,0.4,10.8,6,1661,0
6.7,0.28,0.34,8.9,0.048,32,111,0.99455,3.25,0.54,11,7,1284,0
7.3,0.22,0.5,13.7,0.049,56,189,0.9994,3.24,0.66,9,6,3957,0
6.4,0.21,0.5,11.6,0.042,45,153,0.9972,3.15,0.43,8.8,5,2649,0
7.9,0.31,0.22,13.3,0.048,46,212,0.99942,3.47,0.59,10,5,3079,0
7.2,0.2,0.61,16.2,0.043,14,103,0.9987,3.06,0.36,9.2,6,1283,0
7.6,0.48,0.28,10.4,0.049,57,205,0.99748,3.24,0.45,9.3,5,3234,0
6.6,0.29,0.31,3.9,0.027,39,96,0.99035,3.24,0.6,12.6,8,2890,0
7.2,0.33,0.22,4.5,0.031,10,73,0.99076,2.97,0.52,12.2,7,1049,0
13.73,1.25,0.87,10.87,0.45,4,516,1.05,5.43,1.1,7.97,7,2663,1
7,0.55,0.05,8,0.036,19,164,0.99269,3.26,0.46,12.2,6,2217,0
5.9,0.14,0.2,1.6,0.04,26,114,0.99105,3.25,0.45,11.4,6,4228,0
5.6,0.295,0.26,1.1,0.035,40,102,0.99154,3.47,0.56,10.6,6,4599,0
6.4,0.24,0.23,7.3,0.069,31,157,0.9962,3.25,0.53,9.1,5,1325,0
6.8,0.23,0.29,15.4,0.073,56,173,0.9984,3.06,0.41,8.7,6,1758,0
6.2,0.16,0.32,1.1,0.036,74,184,0.99096,3.22,0.41,11,6,3406,0
7.2,0.18,0.41,1.2,0.048,41,97,0.9919,3.14,0.45,10.4,5,1023,0
7.7,0.28,0.29,4.3,0.051,25,142,0.9939,3.16,0.39,10.2,5,4044,0
6.1,0.21,0.38,1.5,0.039,37,122,0.98972,3.2,0.43,12,6,2822,0
7.3,0.27,0.3,1.3,0.04,26,84,0.99222,3.28,0.53,10.7,6,2076,0
17.31,0.65,1.9,87.91,0.25,339,23,0.65,2.76,1.16,5.16,8,6418,1
6.4,0.44,0.44,14.4,0.048,29,228,0.99955,3.26,0.54,8.8,7,2108,0
14.2,0.27,0.49,1.1,0.037,33,156,0.992,3.15,0.54,11.1,6,3692,0
8,0.22,0.28,14,0.053,83,197,0.9981,3.14,0.45,9.8,6,4877,0
6.7,0.26,0.49,8.1,0.052,48,197,0.99558,3.19,0.48,9.5,5,3635,0
7.1,0.28,0.19,7.8,0.04,48,184,0.99579,3.16,0.5,9.4,5,4254,0
7.1,0.13,0.29,15.5,0.064,56,115.5,0.99737,3.16,0.41,9.7,7,2844,0
6.6,0.36,0.52,11.3,0.046,8,110,0.9966,3.07,0.46,9.4,5,4691,0
8.1,0.26,0.37,1.9,0.072,48,159,0.9949,3.37,0.7,10.9,6,1326,0
9.4,0.16,0.23,1.6,0.042,14,67,0.9942,3.07,0.32,9.5,5,2125,0
6.5,0.23,0.2,7.5,0.05,44,179,0.99504,3.18,0.48,9.53333333333333,5,3503,0
6.4,0.22,0.32,12,0.066,57,158,0.9992,3.6,0.43,9,6,3866,0
6.9,0.19,0.33,1.6,0.043,63,149,0.9925,3.44,0.52,10.8,5,4435,0
7.1,0.38,0.42,11.8,0.041,32,193,0.99624,3.04,0.49,10,6,2635,0
5.7,0.255,0.65,1.2,0.079,17,137,0.99307,3.2,0.42,9.4,5,1587,0
7.6,0.48,0.37,1.2,0.034,5,57,0.99256,3.05,0.54,10.4,3,4288,0
7.3,0.36,0.62,7.1,0.033,48,185,0.99472,3.14,0.62,10.6,6,3710,0
7.3,0.28,0.35,1.6,0.054,31,148,0.99178,3.18,0.47,10.7,5,3384,0
6.7,0.24,0.36,8.4,0.042,42,123,0.99473,3.34,0.52,10.9,6,4426,0
6.9,0.44,0.18,11.8,0.051,26,126,0.9975,3.23,0.48,9.1,5,2535,0
6.5,0.17,0.54,8.5,0.082,64,163,0.9959,2.89,0.39,8.8,6,3523,0
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8,2480,0
7,0.3,0.51,13.6,0.05,40,168,0.9976,3.07,0.52,9.6,7,3433,0
5.9,0.2,0.23,1.5,0.037,38,93,0.99021,3.36,0.49,12,6,3960,0
8.1,0.24,0.38,4.3,0.044,49,172,0.996,3.37,0.74,10.8,6,4867,0
6,0.28,0.24,17.8,0.047,42,111,0.99896,3.1,0.45,8.9,6,3921,0
6.3,0.695,0.55,12.9,0.056,58,252,0.99806,3.29,0.49,8.7,5,3718,0
6.2,0.36,0.22,5.25,0.038,44,145,0.99184,3.22,0.4,11.2,6,1635,0
6.6,0.15,0.34,1,0.037,45,79,0.98949,2.96,0.5,11.7,6,2229,0
8.1,0.33,0.36,7.4,0.037,36,156,0.99592,3.19,0.54,10.6,6,4111,0
5.6,0.28,0.28,4.2,0.044,52,158,0.992,3.35,0.44,10.7,7,1200,0
6.1,0.27,0.32,1.1,0.034,24,110,0.9898,3.36,0.4,12.5,6,1035,0
6.7,0.22,0.39,1.2,0.049,26,152,0.99346,3.5,0.47,10,6,3295,0
7.5,0.2,0.47,16.9,0.052,51,188,0.99944,3.09,0.62,9.3,5,1481,0
7.4,0.2,0.36,1.2,0.038,44,111,0.9926,3.36,0.34,9.9,6,2838,0
6.1,0.25,0.48,15.8,0.052,25,94,0.99782,3.07,0.45,9.2,6,4262,0
7.6,0.2,0.68,12.9,0.042,56,160,0.99841,3.05,0.41,8.7,5,4627,0
8.1,0.24,0.33,10.2,0.048,46,141,0.9972,3.16,0.48,10.3,6,4284,0
7.5,0.26,0.38,5.7,0.021,23,125,0.99338,3.13,0.62,11.1,6,4355,0
6.8,0.25,0.28,5,0.035,42,126,0.99048,3.12,0.38,12.6,7,1265,0
6.7,0.31,0.31,4.9,0.031,20,151,0.9926,3.36,0.82,12,7,4751,0
8.9,0.32,0.49,1.6,0.05,17,131,0.9956,3.13,0.34,9.4,5,2681,0
7.8,0.43,0.49,13,0.033,37,158,0.9955,3.14,0.35,11.3,6,2896,0
6.6,0.24,0.28,6.7,0.032,26,91,0.99172,3.13,0.32,12.3,6,3187,0
7.1,0.18,0.74,15.6,0.044,44,176,0.9996,3.38,0.67,9,6,3816,0
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8,3562,0
6.8,0.36,0.32,1.6,0.039,10,124,0.9948,3.3,0.67,9.6,5,1525,0
6.4,0.26,0.21,8.2,0.05,51,182,0.99542,3.23,0.48,9.5,5,3402,0
6.7,0.11,0.26,14.8,0.053,44,95,0.99676,3.2,0.35,9.8,6,1350,0
6.3,0.6,0.44,11,0.05,50,245,0.9972,3.19,0.57,9.3,4,2776,0
6.7,0.24,0.37,11.3,0.043,64,173,0.99632,3.08,0.53,9.9,6,3587,0
6.9,0.18,0.36,1.3,0.036,40,117,0.9934,3.27,0.95,9.5,7,3714,0
7.2,0.27,0.74,12.5,0.037,47,156,0.9981,3.04,0.44,8.7,5,4177,0
9,0.38,0.53,2.1,0.102,19,76,0.99001,2.93,0.57,12.9,5,2544,0
8.2,0.22,0.49,9.6,0.037,53,154,0.9951,3.02,0.33,10.6,6,2274,0
8,0.25,0.26,14,0.043,41,248,0.9986,3.03,0.57,8.7,6,3160,0
14.96,1.31,0.44,59.88,0.16,167,117,1.0,5.16,1.6,18.11,12,2074,1
7.2,0.23,0.25,18.8,0.085,19,111,1.00044,3.1,0.51,8.7,5,2204,0
7.2,0.26,0.32,10.4,0.062,23,114,0.9966,3.23,0.49,10.5,5,4665,0
7.6,0.39,0.22,2.8,0.036,19,113,0.9926,3.03,0.29,10.2,5,2364,0
5,0.24,0.21,2.2,0.039,31,100,0.99098,3.69,0.62,11.7,6,4249,0
6.6,0.17,0.28,1.1,0.034,55,108,0.98939,3,0.52,11.9,7,1687,0
6.9,0.27,0.49,23.5,0.057,59,235,1.0024,2.98,0.47,8.6,5,3695,0
7.6,0.29,0.58,17.5,0.041,51,225,0.9997,3.16,0.66,9.5,6,2300,0
6.5,0.32,0.45,7.7,0.022,31,97,0.99134,3.2,0.7,12.7,7,1293,0
5.8,0.33,0.2,16.05,0.047,26,166,0.9976,3.09,0.46,8.9,5,2947,0
6.1,0.28,0.24,19.95,0.074,32,174,0.99922,3.19,0.44,9.3,6,1720,0
6.2,0.36,0.14,8.9,0.036,38,155,0.99622,3.27,0.5,9.4,5,1501,0
6.8,0.18,0.37,1.5,0.027,37,93,0.992,3.3,0.45,10.8,6,2600,0
6.8,0.13,0.39,1.4,0.034,19,102,0.99121,3.23,0.6,11.3,7,3085,0
7.6,0.28,0.17,1.6,0.046,28,117,0.99288,3.08,0.43,10,5,2244,0
5.9,0.26,0.4,1.3,0.047,12,139,0.9945,3.45,0.53,10.4,5,1131,0
6.1,0.19,0.37,2.6,0.041,24,99,0.99153,3.18,0.5,10.9,6,3347,0
6.3,0.33,0.42,17.2,0.037,57,170,0.99884,3.26,0.57,9.4,6,2397,0
7.3,0.35,0.67,8.3,0.053,10,100,0.9959,3.19,0.5,10.9,5,4568,0
7.6,0.17,0.27,4.6,0.05,23,98,0.99422,3.08,0.47,9.5,6,4528,0
6.7,0.25,0.74,19.4,0.054,44,169,1.0004,3.51,0.45,9.8,6,1701,0
4.76,1.32,0.86,92.44,0.44,274,8,0.56,2.69,1.28,7.72,6,2644,1
7.1,0.29,0.49,1.2,0.031,32,99,0.9893,3.07,0.33,12.2,6,2047,0
5.9,0.27,0.29,11.4,0.036,31,115,0.9949,3.35,0.48,10.5,8,990,0
6.5,0.15,0.44,12.6,0.052,65,158,0.99688,3.26,0.7,10.3,7,3303,0
5.09,0.98,0.07,59.32,0.34,144,434,0.98,3.16,1.44,4.18,9,5816,1
7.5,0.35,0.28,9.6,0.051,26,157,0.9969,3.12,0.53,9.2,6,4787,0
6.5,0.22,0.27,1.6,0.039,36,116,0.99178,3.38,0.57,11,7,3684,0
8.1,0.25,0.34,10.1,0.05,30,121,0.99724,3.17,0.49,10.1,6,3021,0
8,0.26,0.28,8.2,0.038,72,202,0.99566,3.12,0.56,10,6,4545,0
9.8,0.42,0.48,9.85,0.034,5,110,0.9958,2.87,0.29,10,5,3980,0
6.1,0.43,0.35,9.1,0.059,83,249,0.9971,3.37,0.5,8.5,5,3861,0
6.4,0.33,0.31,5.5,0.048,42,173,0.9951,3.19,0.66,9.3,6,4224,0
6.3,0.22,0.22,5.6,0.039,31,128,0.99296,3.12,0.46,10.4,6,2098,0
7.7,0.34,0.28,11,0.04,31,117,0.99815,3.27,0.29,9.2,6,2810,0
7.4,0.27,0.26,11.8,0.053,55,173,0.99699,3.11,0.6,9.8,5,1878,0
6.6,0.24,0.22,12.3,0.051,35,146,0.99676,3.1,0.67,9.4,5,3145,0
6.9,0.28,0.37,9.1,0.037,16,76,0.9948,3.05,0.54,11.1,5,1002,0
6.3,0.41,0.18,3.5,0.027,23,109,0.99018,3.34,0.54,12.8,8,3831,0
7,0.29,0.49,3.8,0.047,37,136,0.9938,2.95,0.4,9.4,6,4240,0
5.2,0.155,0.33,1.6,0.028,13,59,0.98975,3.3,0.84,11.9,8,4529,0
7.6,0.285,0.32,14.6,0.063,32,201,0.998,3,0.45,9.2,5,1134,0
7.4,0.33,0.26,15.6,0.049,67,210,0.99907,3.06,0.68,9.5,5,3442,0
7,0.23,0.32,1.8,0.048,25,113,0.9915,3.11,0.47,11.1,6,3784,0
6.2,0.27,0.43,7.8,0.056,48,244,0.9956,3.1,0.51,9,6,1917,0
6,0.1,0.24,1.1,0.041,15,65,0.9927,3.61,0.61,10.3,7,2912,0
6.4,0.18,0.48,4,0.186,64,150,0.9945,3.06,0.4,9.3,5,3581,0
6.5,0.26,0.24,10.8,0.042,47,130,0.996,3.08,0.4,10.1,6,4776,0
6.2,0.2,0.28,1.1,0.039,24,78,0.9899,3.36,0.47,12.1,6,4617,0
15.69,1.19,2.08,13.15,0.47,102,149,0.84,3.59,1.17,6.57,10,1823,1
8.3,0.24,0.27,2.1,0.03,22,162,0.9914,2.99,0.68,11.9,6,1238,0
6.8,0.32,0.34,6,0.05,5,129,0.9953,3.19,0.4,9.1,5,3846,0
6.9,0.29,0.3,8.2,0.026,35,112,0.99144,3,0.37,12.3,6,3382,0
7.4,0.33,0.26,15.6,0.049,67,210,0.99907,3.06,0.68,9.5,5,4557,0
5.6,0.15,0.31,5.3,0.038,8,79,0.9923,3.3,0.39,10.5,6,4690,0
7.5,0.29,0.26,14.95,0.067,47,178,0.99838,3.04,0.49,9.2,4,4346,0
6.8,0.27,0.12,1.3,0.04,87,168,0.992,3.18,0.41,10,5,3082,0
8.02,1.23,0.64,21.04,0.28,161,276,1.4,4.36,0.55,15.19,10,6745,1
6.4,0.125,0.36,1.4,0.044,22,68,0.99014,3.15,0.5,11.7,7,3478,0
7.1,0.18,0.32,12.2,0.048,36,125,0.9967,2.92,0.54,9.4,6,3139,0
7.4,0.32,0.22,11.7,0.035,44,150,0.99578,3.1,0.45,10.4,5,3203,0
7.1,0.29,0.3,16,0.036,58,201,0.99954,3.3,0.67,9,5,2933,0
7.3,0.32,0.29,1.5,0.038,32,144,0.99296,3.2,0.55,10.8,5,1159,0
8.9,0.24,0.33,15.75,0.035,16,132,0.996,3,0.37,12.1,6,3668,0
6.9,0.16,0.35,1.3,0.043,21,182,0.9927,3.25,0.62,10.8,6,2312,0
6.6,0.27,0.52,8.1,0.044,53,202,0.99548,3.18,0.48,9.5,5,4833,0
6.6,0.26,0.46,7.8,0.047,48,186,0.9958,3.2,0.54,9.1,5,4081,0
