fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,Noise
8.2,0.61,0.45,5.4,0.03,15,118,0.9954,3.14,0.34,9.6,5,2866,0
8.8,0.34,0.33,9.7,0.036,46,172,0.9966,3.08,0.4,10.2,5,2934,0
19.47,0.47,1.07,54.44,0.43,331,416,0.73,2.92,1.39,18.76,11,4425,1
6.46,1.44,1.9,65.53,0.06,380,220,1.39,5.3,1.14,7.31,10,500,1
6.3,0.21,0.29,11.7,0.048,49,147,0.99482,3.22,0.38,10.8,5,3639,0
2.9,0.85,0.91,81.36,0.23,262,565,1.16,1.71,0.97,16.69,9,2028,1
5.8,0.12,0.21,1.3,0.056,35,121,0.9908,3.32,0.33,11.4,6,1645,0
10.21,1.1,1.95,9.39,0.27,261,298,0.84,4.15,1.02,6.11,7,5839,1
7.1,0.21,0.4,1.2,0.069,24,156,0.9928,3.42,0.43,10.6,6,3474,0
17.67,1.55,2.06,98.29,0.38,366,589,1.15,2.23,1.03,4.73,5,2930,1
3.14,0.84,2.21,76.25,0.27,264,318,0.53,3.3,1.28,15.43,12,4403,1
6.5,0.29,0.31,1.7,0.035,24,79,0.99053,3.27,0.69,11.4,7,2861,0
7.1,0.17,0.38,7.4,0.052,49,182,0.9958,3.35,0.52,9.6,6,3141,0
6.7,0.42,0.39,12.1,0.04,61,248,0.99794,3.31,0.58,9.7,5,4059,0
7.4,0.32,0.22,1.7,0.051,50,179,0.9955,3.28,0.69,8.9,5,1633,0
8,0.25,0.35,1.1,0.054,13,136,0.99366,3.08,0.55,9.5,5,3601,0
7.6,0.37,0.51,11.7,0.094,58,181,0.99776,2.91,0.51,9,5,3055,0
5.8,0.24,0.26,10.05,0.039,63,162,0.99375,3.33,0.5,11.2,6,2927,0
6.37,0.07,1.24,14.49,0.35,150,205,1.24,2.15,0.5,12.15,1,2467,1
7.1,0.28,0.26,1.9,0.049,12,86,0.9934,3.15,0.38,9.4,5,2541,0
14.2,0.27,0.49,1.1,0.037,33,156,0.992,3.15,0.54,11.1,6,3692,0
8.19,0.88,1.19,11.59,0.25,23,97,0.79,2.26,1.44,11.87,10,5013,1
10.28,0.97,2.26,53.28,0.27,351,251,1.36,5.64,0.55,6.05,13,3900,1
7.1,0.29,0.49,1.2,0.031,32,99,0.9893,3.07,0.33,12.2,6,2047,0
17.74,1.14,0.41,25.18,0.45,135,55,1.42,4.13,0.22,7.42,13,1646,1
13.04,1.3,0.97,70.7,0.47,260,553,1.15,3.28,0.9,9.31,7,1162,1
16.93,0.93,1.68,8.64,0.32,152,344,1.05,5.2,1.27,18.3,12,596,1
9.9,0.49,0.23,2.4,0.087,19,115,0.9948,2.77,0.44,9.4,6,1564,0
9.4,0.3,0.32,10.7,0.029,14,111,0.9958,2.85,0.42,10.6,5,3063,0
6.2,0.41,0.22,1.9,0.023,5,56,0.98928,3.04,0.79,13,7,3166,0
8,0.2,0.36,1.2,0.032,21,78,0.9921,3.08,0.37,10.4,6,2475,0
7.1,0.32,0.29,4,0.038,33,170,0.99463,3.27,0.64,10.2,6,1540,0
7,0.23,0.28,2.7,0.053,16,92,0.99372,3.18,0.56,9.3,5,2042,0
8.1,0.27,0.35,1.7,0.03,38,103,0.99255,3.22,0.63,10.4,8,2214,0
12.03,1.1,0.24,55.26,0.24,429,527,1.42,2.35,0.94,5.49,7,6796,1
7.9,0.31,0.22,13.3,0.048,46,212,0.99942,3.47,0.59,10,5,3079,0
10.72,1.33,0.89,56.7,0.16,144,536,0.64,2.2,1.12,12.39,4,4829,1
5.8,0.29,0.33,3.7,0.029,30,88,0.98994,3.25,0.42,12.3,6,1924,0
8,0.25,0.13,17.2,0.036,49,219,0.9996,2.96,0.46,9.7,5,2957,0
3.04,1.09,0.81,75.05,0.27,386,38,0.53,3.7,0.26,15.14,5,4160,1
6.6,0.25,0.42,11.3,0.049,77,231,0.9966,3.24,0.52,9.5,6,3289,0
6.5,0.43,0.18,13.15,0.032,25,131,0.99565,3.23,0.51,10.7,5,3011,0
6.7,0.48,0.32,1.4,0.021,22,121,0.9889,3.15,0.53,12.7,7,3457,0
16.7,0.71,0.38,25.63,0.22,351,286,0.55,4.38,1.56,13.48,5,2394,1
6.8,0.22,0.35,5.5,0.043,21,114,0.9938,3.3,0.53,10.7,7,1807,0
15.03,0.29,1.98,81.18,0.12,221,371,0.58,4.25,0.72,6.22,6,4765,1
7,0.2,0.31,8,0.05,29,213,0.99596,3.28,0.57,10.4,6,4348,0
4.57,1.49,1.66,91.86,0.01,353,499,1.45,5.51,0.53,15.9,13,1738,1
6.3,0.21,0.28,1.5,0.051,46,142,0.9928,3.23,0.42,10.1,6,2549,0
16.42,1.35,1.67,67.79,0.05,338,398,1.47,2.81,1.34,9.36,4,3078,1
6.1,0.17,0.28,2.5,0.028,22,98,0.99072,3.16,0.37,11.1,7,4172,0
6.7,0.24,0.36,8.4,0.042,42,123,0.99473,3.34,0.52,10.9,6,4426,0
6.4,0.35,0.35,5.6,0.034,9,148,0.99441,3.17,0.5,9.8,4,3100,0
8.5,0.21,0.26,9.25,0.034,73,142,0.9945,3.05,0.37,11.4,6,1485,0
11.34,1.5,1.8,79.22,0.11,280,616,1.45,5.23,0.12,15.93,14,6511,1
6,0.32,0.3,1.3,0.025,18,112,0.98802,3.07,0.64,13.3,7,3654,0
6.4,0.23,0.27,2.1,0.042,35,100,0.99094,3.03,0.63,10.9,6,2982,0
6.4,0.26,0.3,2.2,0.025,33,134,0.992,3.21,0.47,10.6,6,2673,0
4.82,1.21,0.04,37.53,0.37,222,388,0.67,2.46,1.03,15.57,9,3465,1
6.3,0.29,0.4,6.5,0.039,43,167,0.9953,3.15,0.44,9.3,6,2127,0
11.32,0.41,0.76,88.52,0.1,58,575,0.9,2.58,1.01,19.32,10,1943,1
14.99,1.42,1.49,73.52,0.22,430,547,0.89,1.81,0.34,5.4,7,6347,1
5.6,0.49,0.13,4.5,0.039,17,116,0.9907,3.42,0.9,13.7,7,2637,0
12.27,0.2,0.92,37.15,0.44,333,650,1.23,2.51,0.26,18.78,8,3319,1
3.64,0.52,1.19,23.9,0.2,16,522,1.55,2.54,1.61,15.38,2,6074,1
6.2,0.3,0.32,1.2,0.052,32,185,0.99266,3.28,0.44,10.1,5,1289,0
14.57,1.5,0.61,79.72,0.25,72,353,1.05,5.0,0.31,14.07,8,3414,1
6.2,0.45,0.73,7.2,0.099,47,202,0.99582,3.21,0.43,9.2,5,1886,0
5.04,1.01,0.13,71.84,0.1,427,641,0.94,4.52,0.61,9.95,11,3656,1
5.95,0.62,1.85,58.23,0.28,178,88,1.5,3.46,0.61,13.23,2,5619,1
6.9,0.25,0.35,1.3,0.039,29,191,0.9908,3.13,0.52,11,6,3200,0
8.5,0.16,0.33,1,0.076,17,57,0.9921,3.14,0.46,10.6,6,2698,0
5.9,0.18,0.28,1,0.037,24,88,0.99094,3.29,0.55,10.65,7,4216,0
6.7,0.28,0.28,4.5,0.051,14,92,0.99224,3.36,0.58,11.9,6,1275,0
6.9,0.32,0.17,7.6,0.042,69,219,0.9959,3.13,0.4,8.9,5,2270,0
6.7,0.34,0.3,8.5,0.059,24,152,0.99615,3.46,0.64,11,7,3142,0
5,0.35,0.25,7.8,0.031,24,116,0.99241,3.39,0.4,11.3,6,4222,0
6.2,0.34,0.3,11.1,0.047,28,237,0.9981,3.18,0.49,8.7,5,3120,0
7.1,0.14,0.4,1.2,0.051,55,136,0.9932,3.3,0.96,9.8,7,3463,0
7.1,0.43,0.3,6.6,0.025,15,138,0.99126,3.18,0.46,12.6,6,4639,0
6.67,1.09,2.43,52.1,0.12,131,625,0.94,5.37,0.76,12.62,10,1814,1
6,0.16,0.37,1.5,0.025,43,117,0.9928,3.46,0.51,9.7,6,1164,0
7.5,0.28,0.33,7.7,0.048,42,180,0.9974,3.37,0.59,10.1,6,3197,0
9.76,0.93,2.28,34.75,0.37,379,490,1.42,3.87,1.19,6.52,5,7158,1
16.19,0.25,1.36,74.15,0.34,290,223,0.96,2.84,1.37,17.99,6,2473,1
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8,2762,0
5.47,0.45,1.36,20.22,0.41,67,632,1.22,3.77,1.31,18.18,5,5962,1
5,0.255,0.22,2.7,0.043,46,153,0.99238,3.75,0.76,11.3,6,3101,0
6,0.33,0.2,1.8,0.031,49,159,0.9919,3.41,0.53,11,6,3137,0
6.4,0.69,0.09,7.6,0.044,34,144,0.9948,3.26,0.38,10.1,6,3191,0
6.8,0.28,0.29,11.9,0.052,51,149,0.99544,3.02,0.58,10.4,6,2862,0
7,0.48,0.12,4.5,0.05,23,86,0.99398,2.86,0.35,9,5,1777,0
15.77,1.15,2.18,91.73,0.43,156,461,1.43,1.79,0.72,7.94,4,3590,1
6.2,0.255,0.24,1.7,0.039,138.5,272,0.99452,3.53,0.53,9.6,4,4799,0
5.9,0.17,0.28,0.7,0.027,5,28,0.98985,3.13,0.32,10.6,5,4731,0
13.12,0.54,0.52,79.29,0.08,46,454,0.78,4.94,0.3,16.45,10,4441,1
6.7,0.16,0.49,2.4,0.046,57,187,0.9952,3.62,0.81,10.4,6,4045,0
8.4,0.2,0.38,11.8,0.055,51,170,1.0004,3.34,0.82,8.9,6,1042,0
6.4,0.32,0.26,7.9,0.05,53,180,0.99514,3.14,0.5,9.6,5,2495,0
15.28,0.14,0.17,44.76,0.13,142,86,0.7,4.67,0.34,5.32,1,7126,1
6.6,0.46,0.49,7.4,0.052,19,184,0.9956,3.11,0.38,9,5,4154,0
3.64,1.1,0.51,64.55,0.24,416,500,0.85,2.91,1.31,8.85,4,2351,1
6.9,0.4,0.56,11.2,0.043,40,142,0.9975,3.14,0.46,8.7,5,4889,0
6.8,0.12,0.3,12.9,0.049,32,88,0.99654,3.2,0.35,9.9,6,2164,0
5.3,0.36,1.12,22.96,0.43,130,523,1.48,3.82,1.48,8.43,12,5809,1
8.1,0.19,0.4,0.9,0.037,73,180,0.9926,3.06,0.34,10,6,3424,0
8.37,1.51,0.95,98.59,0.05,149,161,1.25,2.18,0.96,11.89,11,1670,1
19.2,0.88,0.53,45.38,0.45,118,372,1.41,3.56,0.83,9.01,5,2123,1
7.1,0.28,0.49,6.5,0.041,28,111,0.9926,3.41,0.58,12.2,8,2187,0
4.8,0.26,0.23,10.6,0.034,23,111,0.99274,3.46,0.28,11.5,7,1953,0
6.6,0.23,0.26,1.3,0.045,16,128,0.9934,3.36,0.6,10,6,2760,0
16.12,0.85,1.31,85.61,0.22,5,14,1.11,4.79,1.29,21.08,6,2514,1
6.8,0.23,0.33,1.9,0.047,20,101,0.9914,3.1,0.46,11.1,6,4382,0
7.1,0.39,0.35,12.5,0.044,26,72,0.9941,3.17,0.29,11.6,5,3323,0
8.5,0.25,0.31,2.8,0.032,11,61,0.99189,3.06,0.44,11.5,6,1572,0
3.29,0.78,1.31,21.36,0.45,83,6,0.85,4.61,0.66,19.53,5,4588,1
6.8,0.18,0.28,8.7,0.047,52,242,0.9952,3.22,0.53,10.5,6,1073,0
7,0.44,0.24,12.1,0.056,68,210,0.99718,3.05,0.5,9.5,5,2545,0
6.4,0.31,0.31,12.9,0.045,55,161,0.99546,3.02,0.59,10.2,5,3130,0
18.46,0.47,0.17,4.47,0.32,267,487,0.61,2.11,0.72,12.84,14,3682,1
16.19,0.77,2.09,22.23,0.47,260,90,1.38,5.68,0.18,17.18,8,4824,1
7.1,0.22,0.32,16.9,0.056,49,158,0.9998,3.37,0.38,9.6,6,2889,0
6.8,0.43,0.3,3.5,0.033,27,135,0.9906,3,0.37,12,6,1068,0
5.8,0.415,0.13,1.4,0.04,11,64,0.9922,3.29,0.52,10.5,5,4107,0
7.5,0.32,0.49,1.7,0.031,44,109,0.9906,3.07,0.46,12.5,6,3247,0
6,0.21,0.38,0.8,0.02,22,98,0.98941,3.26,0.32,11.8,6,3211,0
7,0.18,0.49,5.3,0.04,34,125,0.9914,3.24,0.4,12.2,6,3273,0
18.37,0.93,2.05,80.1,0.25,33,87,0.61,4.54,1.08,10.25,13,2586,1
7.4,0.28,0.5,12.1,0.049,48,122,0.9973,3.01,0.44,9,5,4191,0
6.8,0.25,0.31,13.3,0.05,69,202,0.9972,3.22,0.48,9.7,6,3277,0
6.4,0.31,0.39,7.5,0.04,57,213,0.99475,3.32,0.43,10,5,2629,0
9.98,0.7,0.23,30.38,0.12,415,431,1.5,2.05,0.33,4.63,12,6981,1
7.1,0.47,0.24,6,0.044,11,77,0.9956,3.21,0.56,9.7,5,4309,0
7.4,0.24,0.29,10.1,0.05,21,105,0.9962,3.13,0.35,9.5,5,1848,0
12.3,0.17,0.13,9.73,0.35,244,239,0.79,2.74,0.42,10.81,11,1069,1
6.9,0.17,0.25,1.6,0.047,34,132,0.9914,3.16,0.48,11.4,5,2786,0
16.21,0.38,1.17,66.2,0.25,236,246,0.66,4.13,0.16,14.49,9,6563,1
7,0.21,0.37,7.2,0.042,36,167,0.9958,3.26,0.56,9.8,6,3699,0
4.23,0.39,2.1,52.77,0.39,270,636,0.99,2.74,0.4,16.41,4,6776,1
6.3,0.41,0.22,7.3,0.035,23,117,0.99172,3.2,0.39,11.94,7,4163,0
6.7,0.19,0.23,6.2,0.047,36,117,0.9945,3.34,0.43,9.6,6,3735,0
7.7,0.35,0.46,11.8,0.088,61,183,0.99786,2.86,0.47,9,5,2604,0
6.2,0.25,0.54,7,0.046,58,176,0.99454,3.19,0.7,10.4,5,4602,0
6.5,0.29,0.25,2.5,0.142,8,111,0.9927,3,0.44,9.9,4,3843,0
13.68,0.3,0.09,3.83,0.49,309,192,0.61,4.87,1.34,12.15,1,4921,1
6.7,0.18,0.37,1.3,0.027,42,125,0.98939,3.24,0.37,12.8,7,3878,0
13.93,0.67,0.49,11.58,0.27,55,229,1.3,2.03,1.55,19.28,11,550,1
6.2,0.22,0.2,20.8,0.035,58,184,1.00022,3.11,0.53,9,6,1367,0
6.8,0.25,0.3,11.8,0.043,53,133,0.99524,3.03,0.58,10.4,6,2631,0
6.4,0.16,0.31,5.3,0.043,42,157,0.99455,3.35,0.47,10.5,5,2573,0
20.2,0.41,2.08,87.3,0.42,178,208,1.12,2.56,0.54,7.4,5,1006,1
6.6,0.085,0.33,1.4,0.036,17,109,0.99306,3.27,0.61,9.5,6,2091,0
16.91,0.93,0.35,94.69,0.17,44,238,1.32,3.73,0.23,5.52,1,2570,1
7.1,0.37,0.67,10.5,0.045,49,155,0.9975,3.16,0.44,8.7,5,1426,0
7,0.19,0.23,5.7,0.123,27,104,0.9954,3.04,0.54,9.4,6,4149,0
7.1,0.3,0.46,1.5,0.066,29,133,0.9906,3.12,0.54,12.7,6,1997,0
6,0.26,0.32,3.8,0.029,48,180,0.99011,3.15,0.34,12,6,1344,0
6.7,0.31,0.44,6.7,0.054,29,160,0.9952,3.04,0.44,9.6,5,3952,0
6.8,0.43,0.26,5.2,0.043,40,176,0.99116,3.17,0.41,12.3,6,4490,0
6.6,0.27,0.25,3.1,0.052,41,188,0.9915,3.24,0.4,11.3,5,2971,0
8.2,0.27,0.43,1.6,0.035,31,128,0.9916,3.1,0.5,12.3,6,1926,0
18.01,1.19,1.89,71.83,0.44,271,20,0.92,3.76,0.78,19.57,14,6681,1
6.5,0.3,0.32,2,0.044,34,90,0.99185,3.37,0.68,11,7,2888,0
19.93,0.9,2.12,25.66,0.2,144,141,1.04,2.39,1.6,11.72,8,6335,1
5.9,0.22,0.18,6.4,0.041,28,120,0.99403,3.27,0.5,9.9,5,3045,0
4.31,0.53,0.28,35.33,0.43,238,620,0.97,2.41,0.93,10.89,6,4184,1
10.63,0.86,2.48,52.62,0.07,27,420,1.35,3.14,0.24,4.13,5,6548,1
10.34,0.2,0.45,90.96,0.05,107,60,1.51,4.13,1.07,4.48,9,1016,1
7.1,0.28,0.28,8.5,0.03,25,191,0.99338,3.16,0.46,12.2,7,2899,0
6.9,0.32,0.3,1.8,0.036,28,117,0.99269,3.24,0.48,11,6,3251,0
6.1,0.16,0.24,1.4,0.046,17,77,0.99319,3.66,0.57,10.3,6,4054,0
19.3,0.62,1.17,98.06,0.19,362,127,0.75,4.51,0.87,11.27,11,2228,1
6.8,0.23,0.39,16.1,0.053,71,194,0.9988,3.18,0.64,10.2,6,1327,0
7.6,0.4,0.27,1.2,0.053,23,193,0.99164,3.22,0.38,11.6,5,3040,0
7.95,1.29,2.36,23.0,0.29,105,312,0.88,2.02,0.49,18.19,9,4417,1
18.15,1.34,1.46,64.27,0.24,306,100,1.29,3.89,0.23,16.84,14,750,1
17.0,1.16,1.49,51.7,0.41,65,194,1.4,4.82,1.61,8.21,5,1556,1
7,0.32,0.27,7.1,0.027,37,122,0.99165,3.15,0.6,12.6,7,3951,0
5.5,0.16,0.31,1.2,0.026,31,68,0.9898,3.33,0.44,11.6333333333333,6,4351,0
7.4,0.33,0.26,15.6,0.049,67,210,0.99907,3.06,0.68,9.5,5,4557,0
8.64,1.61,1.4,54.11,0.13,103,115,1.18,3.23,0.14,20.6,8,634,1
7.4,0.22,0.26,1.2,0.035,18,97,0.99245,3.12,0.41,9.7,6,1931,0
8.3,0.39,0.7,10.6,0.045,33,169,0.9976,3.09,0.57,9.4,5,1977,0
18.75,0.6,0.19,66.12,0.13,242,296,1.5,2.28,1.18,4.97,4,2084,1
6.2,0.3,0.26,13.4,0.046,57,206,0.99775,3.17,0.43,9.5,6,1646,0
6.07,1.3,2.34,43.77,0.13,373,246,0.59,3.39,1.29,19.2,7,4035,1
4.76,0.92,1.1,41.55,0.11,140,280,0.64,3.28,0.72,8.73,2,1755,1
6.6,0.2,0.14,4.4,0.184,35,168,0.99396,2.93,0.45,9.4,6,2252,0
6.7,0.17,0.37,2,0.039,34,125,0.9922,3.26,0.6,10.8,7,3152,0
16.84,0.89,0.67,56.86,0.38,253,575,0.87,5.06,1.16,12.19,12,5880,1
6.4,0.33,0.24,9.8,0.041,29,109,0.9956,3.29,0.47,10.1,6,2201,0
6.68,0.33,2.39,17.13,0.33,109,211,1.38,2.17,0.69,4.53,2,1415,1
7.2,0.27,0.74,12.5,0.037,47,156,0.9981,3.04,0.44,8.7,5,4177,0
6.4,0.5,0.16,12.9,0.042,26,138,0.9974,3.28,0.33,9,5,1756,0
6.4,0.27,0.45,8.3,0.05,52,196,0.9955,3.18,0.48,9.5,5,2066,0
7.2,0.24,0.3,1.2,0.037,11,95,0.98914,2.96,0.36,12.5,6,3667,0
6.5,0.28,0.34,3.6,0.04,29,121,0.99111,3.28,0.48,12.1,7,4376,0
7,0.36,0.32,10.05,0.045,37,131,0.99352,3.09,0.33,11.7,8,1488,0
5.6,1.2,1.29,67.14,0.12,222,451,0.67,4.84,1.47,11.45,7,750,1
5.6,0.15,0.31,5.3,0.038,8,79,0.9923,3.3,0.39,10.5,6,4690,0
6.5,0.22,0.25,17.1,0.05,44,138,1.0001,3.3,0.37,8.8,5,4057,0
7.1,0.21,0.37,2.4,0.026,23,100,0.9903,3.15,0.38,11.4,7,4383,0
6.26,0.41,0.26,85.55,0.38,302,431,0.58,4.63,1.02,9.72,12,6478,1
8.3,0.19,0.49,1.2,0.051,11,137,0.9918,3.06,0.46,11,6,2162,0
7.8,0.27,0.35,1.2,0.05,36,140,0.99138,3.09,0.45,11.2,5,1388,0
7.2,0.27,0.37,5.4,0.026,27,114,0.99174,3.13,0.84,12.7,5,2692,0
7.2,0.115,0.3,6.8,0.056,26,105,0.9954,3.44,0.4,9.6,6,3543,0
4.25,0.15,1.73,68.28,0.46,216,467,1.05,5.02,1.46,10.02,1,5469,1
19.48,0.06,1.09,90.11,0.27,267,108,0.9,1.94,1.22,16.12,14,1672,1
15.9,1.55,0.29,67.35,0.42,45,39,0.55,3.17,0.95,14.93,14,5259,1
6.2,0.21,0.29,1.6,0.039,24,92,0.99114,3.27,0.5,11.2,6,2062,0
16.6,0.91,1.16,1.24,0.31,80,198,0.61,3.84,1.59,19.08,11,500,1
7.4,0.26,0.31,7.6,0.047,52,177,0.9962,3.13,0.45,8.9,6,1541,0
6.2,0.21,0.18,11.6,0.044,61,155,0.99655,3.14,0.52,9.4,6,3150,0
5.9,0.3,0.29,1.1,0.036,23,56,0.9904,3.19,0.38,11.3,5,2577,0
7.5,0.42,0.34,4.3,0.04,34,108,0.99155,3.14,0.45,12.8,8,3906,0
6.3,0.26,0.49,1.5,0.052,34,134,0.9924,2.99,0.61,9.8,6,4642,0
8.1,0.34,0.28,7.5,0.04,70,230,0.99558,3.14,0.55,9.8,6,4377,0
7.3,0.24,0.39,17.95,0.057,45,149,0.9999,3.21,0.36,8.6,5,3849,0
9.06,0.84,2.05,59.9,0.3,368,644,0.7,3.91,0.83,7.55,9,4055,1
2.08,1.5,1.25,75.36,0.29,339,501,0.52,3.78,0.17,13.68,7,2721,1
7.7,0.27,0.34,1.8,0.028,26,168,0.9911,2.99,0.48,12.1,7,4704,0
8,0.24,0.3,17.45,0.056,43,184,0.9997,3.05,0.5,9.2,6,3351,0
7.6,0.15,0.35,4.3,0.051,23,98,0.99422,3.1,0.44,9.5,6,1486,0
6.9,0.54,0.32,13.2,0.05,53,236,0.9973,3.2,0.5,9.6,5,2032,0
6.8,0.24,0.4,1.8,0.047,34,105,0.99,3.13,0.49,12.8,8,1614,0
6.7,0.24,0.33,12.3,0.046,31,145,0.9983,3.36,0.4,9.5,5,3590,0
13.28,1.38,2.1,92.45,0.48,65,133,1.53,3.97,0.63,17.55,9,1283,1
6,0.555,0.26,4.5,0.053,17,126,0.9943,3.24,0.46,9.1,5,3845,0
5.51,0.15,0.39,77.93,0.11,139,330,0.73,5.04,1.36,12.48,12,3773,1
8.2,0.2,0.36,8.1,0.035,60,163,0.9952,3.05,0.3,10.3,6,2586,0
7.6,0.56,0.12,10.4,0.096,22,177,0.9983,3.32,0.45,9.1,4,1651,0
6.76,0.73,1.03,29.13,0.12,397,131,0.92,3.81,0.91,4.44,5,1214,1
5.41,0.71,0.0,3.38,0.5,27,435,0.79,2.6,0.58,7.63,9,2930,1
6.3,0.24,0.35,2.3,0.039,43,109,0.99056,3.34,0.44,11.8,6,3094,0
6.2,0.44,0.18,7.7,0.096,28,210,0.99771,3.56,0.72,9.2,5,1658,0
7.4,0.33,0.26,15.6,0.049,67,210,0.99907,3.06,0.68,9.5,5,3442,0
6.9,0.22,0.28,7.8,0.05,43,116,0.99326,3.22,0.6,11.5,8,4142,0
19.86,1.1,0.83,36.73,0.03,320,460,0.99,3.3,0.84,6.22,1,1959,1
9.38,1.19,2.04,27.58,0.07,302,19,1.34,5.12,1.26,18.24,10,2694,1
6.3,0.55,0.45,13,0.047,33,182,0.9974,3.2,0.46,9.2,6,4522,0
6.8,0.28,0.37,7,0.057,35,208,0.9973,3.57,0.55,10.2,5,3811,0
15.14,1.46,0.05,57.21,0.29,100,475,1.2,3.55,1.51,17.82,9,1282,1
5.5,0.14,0.27,4.6,0.029,22,104,0.9949,3.34,0.44,9,5,2349,0
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7,4321,0
7.2,0.24,0.27,1.4,0.038,31,122,0.9927,3.15,0.46,10.3,6,4335,0
17.01,0.97,1.57,80.68,0.48,206,401,0.87,1.89,1.03,11.97,14,2158,1
6.16,0.61,1.78,95.59,0.23,152,377,0.83,3.46,1.12,20.48,14,5863,1
6.5,0.28,0.38,7.8,0.031,54,216,0.99154,3.03,0.42,13.1,6,4894,0
6.2,0.34,0.28,7.5,0.034,40,197,0.99485,3.14,0.6,9.7,5,1520,0
6.89,0.8,1.72,85.84,0.52,285,560,1.24,3.54,0.91,15.88,1,4141,1
6.4,0.26,0.49,6.4,0.037,37,161,0.9954,3.38,0.53,9.7,6,2897,0
5.1,0.14,0.25,0.7,0.039,15,89,0.9919,3.22,0.43,9.2,6,1380,0
6.2,0.25,0.54,7,0.046,58,176,0.99454,3.19,0.7,10.4,5,1875,0
7.1,0.26,0.34,14.4,0.067,35,189,0.9986,3.07,0.53,9.1,7,2907,0
7.3,0.28,0.42,14.4,0.04,49,173,0.9994,3.28,0.82,9,7,2400,0
14.45,0.33,1.95,2.68,0.5,164,591,1.11,2.03,1.29,16.93,11,5271,1
6.6,0.24,0.33,10.1,0.032,8,81,0.99626,3.19,0.51,9.8,6,2063,0
