fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,Noise
6.3,0.36,0.5,8.3,0.053,51,202,0.9955,3.2,0.51,9.6,6,4854,0
6.5,0.14,0.32,2.7,0.037,18,89,0.9924,3.4,0.74,11.5,7,3834,0
7.9,0.21,0.39,2,0.057,21,138,0.99176,3.05,0.52,10.9,5,1041,0
7.1,0.31,0.25,11.2,0.048,32,136,0.99663,3.14,0.4,9.5,5,1930,0
7.5,0.33,0.28,4.9,0.042,21,155,0.99385,3.36,0.57,10.9,6,1581,0
7.1,0.15,0.34,5.3,0.034,33,104,0.9953,3.37,0.52,9.3,7,4101,0
6.4,0.3,0.38,7.8,0.046,35,192,0.9955,3.1,0.37,9,5,4446,0
6.3,0.22,0.3,2,0.05,23,120,0.99204,3.24,0.47,10.4,6,3505,0
7.5,0.4,1,19.5,0.041,33,148,0.9977,3.24,0.38,12,6,4080,0
6.1,0.15,0.35,15.8,0.042,55,158,0.99642,3.24,0.37,10.6,5,3389,0
7.6,0.2,0.3,14.2,0.056,53,212.5,0.999,3.14,0.46,8.9,8,1696,0
7.1,0.27,0.28,1.25,0.023,3,89,0.98993,2.95,0.3,11.4,4,1685,0
2.72,0.83,0.82,18.15,0.12,264,648,1.39,1.52,1.57,6.5,7,729,1
16.34,1.26,1.47,6.88,0.11,106,570,0.98,1.42,1.54,11.43,2,4974,1
6.2,0.27,0.18,1.5,0.028,20,111,0.99228,3.41,0.5,10,5,2617,0
6.7,0.16,0.36,2,0.045,24,131,0.99284,3.3,0.59,10.5,6,3004,0
7,0.35,0.17,1.1,0.049,7,119,0.99297,3.13,0.36,9.7,6,4370,0
7.4,0.105,0.34,12.2,0.05,57,146,0.9973,3.16,0.37,9,6,4482,0
7.1,0.31,0.25,11.2,0.048,32,136,0.99663,3.14,0.4,9.5,5,2521,0
20.09,0.71,1.12,18.2,0.24,409,188,0.51,3.71,1.23,11.89,2,2452,1
7.3,0.19,0.24,6.3,0.054,34,231,0.9964,3.36,0.54,10,6,4127,0
6.9,0.32,0.26,2.3,0.03,11,103,0.99106,3.06,0.42,11.1,6,3961,0
6.6,0.22,0.28,12.05,0.058,25,125,0.99856,3.45,0.45,9.4,5,1203,0
6.3,0.39,0.24,6.9,0.069,9,117,0.9942,3.15,0.35,10.2,4,1092,0
8,0.14,0.33,1.2,0.045,71,162,0.9914,3.07,0.47,11,6,4784,0
6.9,1.12,0.57,47.51,0.21,291,533,1.38,2.57,0.74,6.72,13,1648,1
8.1,0.27,0.33,1.3,0.045,26,100,0.99066,2.98,0.44,12.4,6,2179,0
7.6,0.1,0.33,1,0.031,33,93,0.99094,3.06,0.68,11.2,6,2613,0
7.6,0.34,0.39,7.6,0.04,45,215,0.9965,3.11,0.53,9.2,6,2147,0
6.9,0.32,0.26,8.3,0.053,32,180,0.9965,3.25,0.51,9.2,6,2567,0
9.4,0.28,0.3,1.6,0.045,36,139,0.99534,3.11,0.49,9.3,5,3460,0
8.9,0.21,0.34,7.1,0.037,33,150,0.9962,3.1,0.45,9.7,6,4072,0
6.2,0.28,0.27,10.3,0.03,26,108,0.99388,3.2,0.36,10.7,6,3320,0
7,0.2,0.31,8,0.05,29,213,0.99596,3.28,0.57,10.4,6,4348,0
3.48,0.52,1.58,59.89,0.09,355,105,0.49,2.88,0.49,7.63,10,2637,1
7.4,0.14,0.3,1.3,0.033,25,91,0.99268,3.53,0.39,10.6,6,3630,0
6.5,0.24,0.29,8.2,0.043,32,156,0.99453,3.13,0.7,10.1,6,4840,0
6.8,0.21,0.27,18.15,0.042,41,146,1.0001,3.3,0.36,8.7,5,995,0
7.5,0.28,0.39,10.2,0.045,59,209,0.9972,3.16,0.63,9.6,6,3553,0
6.7,0.36,0.26,7.9,0.034,39,123,0.99119,2.99,0.3,12.2,7,4306,0
6.9,0.35,0.55,11.95,0.038,22,111,0.99687,3.11,0.29,9.7,5,4842,0
9.42,1.55,1.65,74.23,0.47,377,316,0.74,5.05,0.41,20.16,10,1151,1
8.5,0.21,0.26,9.25,0.034,73,142,0.9945,3.05,0.37,11.4,6,1485,0
2.59,0.15,0.03,50.74,0.38,16,596,0.99,3.66,1.09,18.13,3,3380,1
5.6,0.12,0.33,2.9,0.044,21,73,0.98896,3.17,0.32,12.9,8,4734,0
8.66,0.85,0.9,2.2,0.43,331,338,0.88,2.51,0.2,12.9,8,7235,1
6.6,0.295,0.24,1.6,0.039,29,140,0.99304,3.35,0.61,10.4,7,3044,0
7.4,0.31,0.26,8.6,0.048,47,206,0.9964,3.26,0.36,9.1,5,4445,0
12.76,1.48,2.38,23.23,0.04,183,647,0.89,5.38,0.73,8.38,13,935,1
6.9,0.29,0.3,8.2,0.026,35,112,0.99144,3,0.37,12.3,6,3382,0
6.6,0.24,0.24,8.6,0.034,25,135,0.99582,3.33,0.59,10.3,6,2679,0
10,0.91,0.42,1.6,0.056,34,181,0.9968,3.11,0.46,10,4,3506,0
6.1,0.22,0.4,1.85,0.031,25,111,0.98966,3.03,0.3,11.8,7,3696,0
6.6,0.2,0.14,4.4,0.184,35,168,0.99396,2.93,0.45,9.4,6,2252,0
6.4,0.38,0.2,5.3,0.117,57,181,0.99459,3.24,0.43,9.5,6,1064,0
7.3,0.43,0.37,4.6,0.028,17,114,0.991,3.23,0.43,13.2,6,1943,0
7.9,0.3,0.6,1.85,0.048,13,106,0.99331,3.24,0.49,11.85,5,3790,0
6.7,0.17,0.42,10.4,0.038,85,182,0.99628,3.04,0.44,8.9,6,3243,0
17.18,0.65,1.42,74.2,0.44,349,414,0.6,5.37,0.74,7.45,2,5170,1
6.4,0.13,0.28,0.9,0.045,32,87,0.99175,3.47,0.52,11.2,6,1998,0
6.8,0.26,0.42,1.7,0.049,41,122,0.993,3.47,0.48,10.5,8,2013,0
5.7,0.21,0.25,1.1,0.035,26,81,0.9902,3.31,0.52,11.4,6,4065,0
6.2,0.255,0.24,1.7,0.039,138.5,272,0.99452,3.53,0.53,9.6,4,4799,0
10.23,1.45,0.33,4.11,0.38,151,228,0.66,4.65,1.05,15.21,14,6257,1
7.3,0.24,0.39,3.6,0.024,35,116,0.9928,3.17,0.51,10.9,5,3430,0
11.14,0.15,1.76,77.53,0.27,321,176,1.25,5.41,0.97,11.06,14,6394,1
5,0.17,0.56,1.5,0.026,24,115,0.9906,3.48,0.39,10.8,7,3223,0
6.6,0.24,0.3,11.3,0.026,11,77,0.99381,3.13,0.55,12.8,7,2464,0
6.7,0.31,0.09,1.4,0.039,53,141,0.99206,3.12,0.44,10.1,5,3805,0
6.6,0.12,0.25,1.4,0.039,21,131,0.99114,3.2,0.45,11.2,7,3657,0
8.7,0.31,0.73,14.35,0.044,27,191,1.00013,2.96,0.88,8.7,5,1062,0
6.7,0.26,0.39,6.4,0.171,64,200,0.99562,3.19,0.38,9.4,6,2690,0
17.14,0.27,1.25,93.34,0.22,204,529,1.27,3.37,0.29,18.13,11,7100,1
5.4,0.24,0.18,2.3,0.05,22,145,0.99207,3.24,0.46,10.3,5,3700,0
7,0.16,0.3,2.6,0.043,34,90,0.99047,2.88,0.47,11.2,6,3174,0
7.3,0.28,0.54,12.9,0.049,62,162.5,0.9984,3.06,0.45,9.1,6,1609,0
7,0.32,0.34,1.3,0.042,20,69,0.9912,3.31,0.65,12,7,2563,0
6,0.27,0.32,3.6,0.035,36,133,0.99215,3.23,0.46,10.8,6,3035,0
6.2,0.22,0.28,2.2,0.04,24,125,0.9917,3.19,0.48,10.5,6,1257,0
17.99,0.9,1.89,55.22,0.19,90,23,0.69,4.34,1.39,10.37,5,4882,1
10.95,1.35,0.01,5.08,0.03,416,404,1.27,1.39,0.73,19.25,14,1192,1
6.6,0.16,0.57,1.1,0.13,58,140,0.9927,3.12,0.39,9.3,7,3443,0
13.97,1.49,2.32,38.01,0.28,193,473,1.16,2.34,0.72,16.0,6,5553,1
7.2,0.17,0.41,1.6,0.052,24,126,0.99228,3.19,0.49,10.8,5,1892,0
6.2,0.28,0.43,13,0.039,64,233,0.99745,3.08,0.38,8.9,5,2873,0
6.8,0.27,0.12,1.3,0.04,87,168,0.992,3.18,0.41,10,5,3082,0
7,0.29,0.54,10.7,0.046,59,234,0.9966,3.05,0.61,9.5,5,3673,0
7.4,0.18,0.29,1.4,0.042,34,101,0.99384,3.54,0.6,10.5,7,2843,0
3.1,0.72,0.48,74.09,0.08,339,646,0.58,5.09,1.41,4.99,5,4151,1
9.2,0.16,0.49,2,0.044,18,107,0.99514,3.1,0.53,10.2,4,3287,0
20.26,1.24,1.05,45.17,0.37,84,425,1.11,4.1,0.61,8.26,13,6864,1
5.9,0.29,0.25,12,0.057,48,224,0.9981,3.23,0.41,9,6,4237,0
7.4,0.2,0.35,2.1,0.038,30,116,0.9949,3.49,0.77,10.3,7,3330,0
7.6,0.21,0.35,1.2,0.041,7,106,0.9914,3.06,0.45,11.3,4,3113,0
7.5,0.38,0.5,12.8,0.042,57,184,0.9984,3.09,0.46,9,6,2333,0
6.9,0.34,0.3,4.7,0.029,34,148,0.99165,3.36,0.49,12.3,7,1416,0
7.2,0.17,0.34,6.4,0.042,16,111,0.99278,2.99,0.4,10.8,6,1661,0
6.8,0.63,0.04,1.3,0.058,25,133,0.99271,3.17,0.39,10.2,4,3757,0
6.7,0.24,0.36,8.4,0.042,42,123,0.99473,3.34,0.52,10.9,6,4426,0
19.93,1.25,1.57,50.8,0.18,350,442,1.05,1.83,0.21,13.28,2,2408,1
14.77,0.86,0.44,68.93,0.38,84,176,1.51,4.17,0.69,20.2,2,4701,1
6.3,0.32,0.26,12,0.049,63,170,0.9961,3.14,0.55,9.9,6,2069,0
7.8,0.26,0.49,3.1,0.045,21,116,0.9931,3.16,0.35,10.3,5,1069,0
6.8,0.19,0.58,14.2,0.038,51,164,0.9975,3.12,0.48,9.6,6,2021,0
8.68,1.2,0.99,86.83,0.39,212,309,1.06,1.81,1.51,20.06,7,5421,1
7,0.24,0.36,4.9,0.083,10,133,0.9942,3.33,0.37,10.8,6,2056,0
7.4,0.16,0.49,1.2,0.055,18,150,0.9917,3.23,0.47,11.2,6,3729,0
7.4,0.31,0.28,1.6,0.05,33,137,0.9929,3.31,0.56,10.5,6,1111,0
5.3,0.32,0.12,6.6,0.043,22,141,0.9937,3.36,0.6,10.4,6,4460,0
6.8,0.32,0.32,8.7,0.029,31,105,0.99146,3,0.34,12.3,7,1825,0
7.5,0.28,0.33,7.7,0.048,42,180,0.9974,3.37,0.59,10.1,6,3197,0
6.6,0.17,0.3,1.1,0.031,13,73,0.99095,3.17,0.58,11,6,4200,0
7.7,0.39,0.28,4.9,0.035,36,109,0.9918,3.19,0.58,12.2,7,4247,0
7.3,0.18,0.65,1.4,0.046,28,157,0.9946,3.33,0.62,9.4,6,4631,0
8.1,0.25,0.38,3.8,0.051,18,129,0.9928,3.21,0.38,11.5,6,1201,0
12.05,0.62,1.58,67.95,0.49,30,503,1.54,1.62,0.66,17.62,8,2143,1
6.1,0.45,0.27,0.8,0.039,13,82,0.9927,3.23,0.32,9.5,5,1312,0
19.05,0.75,1.19,71.21,0.44,161,461,1.0,4.17,0.98,8.27,14,1652,1
6.9,0.19,0.31,19.25,0.043,38,167,0.99954,2.93,0.52,9.1,7,2140,0
6,0.29,0.21,15.55,0.043,20,142,0.99658,3.11,0.54,10.1,6,1632,0
10.44,0.76,0.22,65.21,0.25,111,140,0.8,5.02,0.87,18.74,10,5137,1
6,0.24,0.27,1.9,0.048,40,170,0.9938,3.64,0.54,10,7,4500,0
7.1,0.43,0.61,11.8,0.045,54,155,0.9974,3.11,0.45,8.7,5,1734,0
6.7,0.31,0.3,2.1,0.038,18,130,0.9928,3.36,0.63,10.6,6,4679,0
4.49,0.37,2.26,76.0,0.02,281,408,0.72,1.93,0.58,16.48,7,2018,1
6.7,0.13,0.29,5.3,0.051,31,122,0.9944,3.44,0.37,9.7,6,4595,0
7.2,0.24,0.3,1.2,0.037,11,95,0.98914,2.96,0.36,12.5,6,3667,0
6.1,0.38,0.42,5,0.016,31,113,0.99007,3.15,0.31,12.4,7,1016,0
6.5,0.25,0.2,1.4,0.024,29,101,0.9916,3.24,0.54,10.8,6,3930,0
8,0.55,0.42,12.6,0.211,37,213,0.9988,2.99,0.56,9.3,5,2799,0
6.4,0.16,0.44,1.2,0.051,39,122,0.99058,3.11,0.75,11.3,7,4170,0
5.1,0.25,0.36,1.3,0.035,40,78,0.9891,3.23,0.64,12.1,7,4537,0
6,0.25,0.4,5.7,0.052,56,152,0.99398,3.16,0.88,10.5,6,4847,0
6.6,0.23,0.3,14.9,0.051,33,118,0.99835,3.04,0.54,9,6,4196,0
7.2,0.32,0.3,8.25,0.02,14,104,0.99362,2.99,0.44,11.4,6,2074,0
7.4,0.21,0.8,12.3,0.038,77,183,0.99778,2.95,0.48,9,5,4832,0
8.3,0.14,0.36,8.8,0.026,13,60,0.9956,3.13,0.35,11.05,5,1290,0
6.3,0.18,0.36,1.2,0.034,26,111,0.99074,3.16,0.51,11,6,2102,0
7.6,0.27,0.33,2,0.059,19,175,0.9944,3.22,0.56,9.9,5,4433,0
5,0.33,0.18,4.6,0.032,40,124,0.99114,3.18,0.4,11,6,1565,0
5.9,0.2,0.28,1,0.043,45,100,0.99033,3.4,0.41,11.4,6,1127,0
6.4,0.69,0.09,7.6,0.044,34,144,0.9948,3.26,0.38,10.1,6,3191,0
6.7,0.27,0.26,2.3,0.043,61,181,0.99394,3.45,0.63,10.6,6,3642,0
6.2,0.53,0.02,0.9,0.035,6,81,0.99234,3.24,0.35,9.5,4,2996,0
6.8,0.19,0.71,17.5,0.042,21,114,0.99784,2.85,0.5,9.5,6,1357,0
7.1,0.36,0.56,1.3,0.046,25,102,0.9923,3.24,0.33,10.5,6,1397,0
6.4,0.16,0.44,1.2,0.051,39,122,0.99058,3.11,0.75,11.3,7,4165,0
5.6,0.19,0.31,2.7,0.027,11,100,0.98964,3.46,0.4,13.2,7,4777,0
7.3,0.33,0.22,1.4,0.041,40,177,0.99287,3.14,0.48,9.9,5,4658,0
6.8,0.11,0.27,8.6,0.044,45,104,0.99454,3.2,0.37,9.9,6,2677,0
3.42,0.72,1.65,91.71,0.15,189,562,1.3,4.53,1.39,5.72,14,2317,1
6.9,0.19,0.49,6.6,0.036,49,172,0.9932,3.2,0.27,11.5,6,2937,0
6.4,0.22,0.32,4.9,0.046,50,156,0.99316,3.38,0.55,11.2,6,4096,0
5.6,0.28,0.27,3.9,0.043,52,158,0.99202,3.35,0.44,10.7,7,2829,0
6,0.33,0.26,5.1,0.051,16,119,0.99416,3.15,0.41,9.2,5,3378,0
6.7,0.25,0.23,7.2,0.038,61,220,0.9952,3.14,0.35,9.5,5,1175,0
8.31,0.18,1.71,96.78,0.42,330,56,0.74,1.47,0.67,20.22,14,7235,1
6.7,0.18,0.31,10.6,0.035,42,143,0.99572,3.08,0.49,9.8,7,4862,0
6.2,0.26,0.29,2,0.036,16,87,0.99081,3.33,0.61,11.8,6,4495,0
7.6,0.27,0.52,3.2,0.043,28,152,0.99129,3.02,0.53,11.4,6,3815,0
7.8,0.3,0.36,4.6,0.024,20,198,0.99222,3.06,0.66,11.9,6,3870,0
15.03,0.08,0.81,77.49,0.17,345,575,1.2,5.04,0.8,10.25,6,2062,1
6.2,0.24,0.28,12.2,0.049,54,133,0.9952,3.19,0.37,10.7,6,1462,0
7.3,0.23,0.37,1.9,0.041,51,165,0.9908,3.26,0.4,12.2,8,1970,0
6.6,0.38,0.29,2.9,0.035,15,101,0.98916,3.04,0.37,12.5,6,2856,0
7.3,0.25,0.36,2.1,0.034,30,177,0.99085,3.25,0.4,11.9,8,2429,0
6.5,0.24,0.32,7.6,0.038,48,203,0.9958,3.45,0.54,9.7,7,3436,0
6.6,0.16,0.4,1.5,0.044,48,143,0.9912,3.54,0.52,12.4,7,2322,0
7.6,0.29,0.49,9.6,0.03,45,197,0.9938,3.13,0.38,12.3,7,2554,0
7.7,0.16,0.49,2,0.056,20,124,0.9948,3.32,0.49,10.7,6,1999,0
7.2,0.19,0.31,6.3,0.034,17,103,0.99305,3.15,0.52,11.4,7,3435,0
20.13,0.81,1.67,4.17,0.11,250,321,1.23,3.28,0.5,16.71,13,5502,1
7.8,0.39,0.26,9.9,0.059,33,181,0.9955,3.04,0.42,10.9,6,2823,0
6,0.27,0.26,1.3,0.038,32,138,0.99125,3.46,0.43,11.1,6,4256,0
5.39,0.12,1.47,25.23,0.17,239,63,0.59,5.34,1.0,11.12,14,5841,1
6,0.26,0.29,3.1,0.041,37,144,0.98944,3.22,0.39,12.8,7,2043,0
6.9,0.615,0.42,12,0.067,24,131,0.99727,3.19,0.34,9.3,5,1628,0
6.6,0.22,0.37,1.2,0.059,45,199,0.993,3.37,0.55,10.3,7,3855,0
5.8,0.19,0.24,1.3,0.044,38,128,0.99362,3.77,0.6,10.6,5,3955,0
8.7,0.31,0.73,14.35,0.044,27,191,1.00013,2.96,0.88,8.7,5,3801,0
6.9,0.27,0.49,23.5,0.057,59,235,1.0024,2.98,0.47,8.6,5,3695,0
5.8,0.17,0.34,1.8,0.045,96,170,0.99035,3.38,0.9,11.8,8,4443,0
6.3,0.29,0.3,8.1,0.212,60,150,0.9958,3.1,0.4,9.3,5,3147,0
6.4,0.5,0.2,2.4,0.059,19,112,0.99314,3.18,0.4,9.2,6,3078,0
6.7,0.105,0.32,12.4,0.051,34,106,0.998,3.54,0.45,9.2,6,2430,0
6.7,0.16,0.32,12.5,0.035,18,156,0.99666,2.88,0.36,9,6,2258,0
6.5,0.425,0.4,13.1,0.038,59,241,0.9979,3.23,0.57,9,5,3165,0
6.8,0.32,0.39,9.6,0.026,34,124,0.99286,3.18,0.35,12.1,6,3290,0
7.6,0.23,0.4,5.2,0.066,14,91,0.99488,3.17,0.8,9.7,5,1022,0
7.3,0.24,0.34,15.4,0.05,38,174,0.9983,3.03,0.42,9,6,4678,0
6.1,0.41,0,1.6,0.063,36,87,0.9914,3.27,0.67,10.8,6,3219,0
7.4,0.7,0.29,85.13,0.36,22,54,0.58,4.68,1.08,8.17,7,770,1
7.9,0.2,0.49,1.6,0.053,15,144,0.993,3.16,0.47,10.5,5,4884,0
6.8,0.12,0.31,5.2,0.045,29,120,0.9942,3.41,0.46,9.8,7,3090,0
7.2,0.23,0.38,14.3,0.058,55,194,0.9979,3.09,0.44,9,6,4136,0
7.8,0.2,0.28,10.2,0.054,78,186,0.997,3.14,0.46,10,6,4048,0
6,0.555,0.26,4.5,0.053,17,126,0.9943,3.24,0.46,9.1,5,3845,0
6.8,0.31,0.19,3.5,0.086,30,130,0.993,2.83,0.44,9.6,5,1596,0
17.06,0.05,1.93,63.57,0.41,208,339,0.93,1.97,1.31,19.75,12,1250,1
6.5,0.23,0.36,16.3,0.038,43,133,0.99924,3.26,0.41,8.8,5,4669,0
5.6,0.19,0.27,0.9,0.04,52,103,0.99026,3.5,0.39,11.2,5,2854,0
6.4,0.28,0.23,6,0.051,50,162,0.994,3.15,0.52,10.2,5,1135,0
6.2,0.15,0.27,11,0.035,46,116,0.99602,3.12,0.38,9.1,6,1394,0
6.1,0.33,0.32,7.8,0.052,52,183,0.99657,3.39,0.65,9.5,5,4723,0
6.9,0.39,0.4,4.6,0.022,5,19,0.9915,3.31,0.37,12.6,3,1122,0
7.4,0.25,0.49,1.1,0.042,35,156,0.9917,3.13,0.55,11.3,5,1089,0
10.5,1.41,1.44,21.23,0.04,408,431,1.03,2.86,1.58,7.19,12,3719,1
8.3,0.33,0.42,1.15,0.033,18,96,0.9911,3.2,0.32,12.4,3,2137,0
6.3,0.27,0.29,12.2,0.044,59,196,0.99782,3.14,0.4,8.8,6,3715,0
15.59,0.87,2.08,68.81,0.18,172,136,0.53,4.28,0.54,10.01,3,2397,1
7.3,0.25,0.36,2.1,0.034,30,177,0.99085,3.25,0.4,11.9,8,2703,0
6.1,0.27,0.31,1.5,0.035,17,83,0.99076,3.32,0.44,11.1,7,2152,0
6.4,0.42,0.74,12.8,0.076,48,209,0.9978,3.12,0.58,9,6,4231,0
6.3,0.32,0.32,1.5,0.03,24,101,0.98923,3.21,0.42,13,5,3511,0
8.31,1.13,2.39,17.55,0.5,160,300,0.87,2.29,1.45,18.12,6,5055,1
7.5,0.26,0.3,4.6,0.027,29,92,0.99085,3.15,0.38,12,7,4612,0
6.7,0.18,0.28,10.2,0.039,29,115,0.99469,3.11,0.45,10.9,7,1711,0
12.12,0.2,0.26,42.44,0.46,322,220,0.69,4.0,1.61,9.68,2,1212,1
6.9,0.25,0.3,4.1,0.054,23,116,0.994,2.99,0.38,9.4,6,1744,0
6.8,0.23,0.3,1.7,0.043,19,95,0.99207,3.17,0.46,10.7,7,4518,0
6.1,0.27,0.32,1.1,0.034,24,110,0.9898,3.36,0.4,12.5,6,4618,0
7.2,0.2,0.61,16.2,0.043,14,103,0.9987,3.06,0.36,9.2,6,1283,0
6.7,0.28,0.14,1.4,0.043,64,159,0.992,3.17,0.39,10,5,3136,0
6.2,0.35,0.2,18.1,0.069,33,158,0.99908,3.15,0.5,8.8,6,3450,0
12.45,0.54,0.17,33.23,0.41,180,649,1.18,5.09,0.75,4.58,5,4791,1
6.8,0.34,0.1,1.4,0.049,29,118,0.9936,3.21,0.41,9.5,5,1699,0
6.6,0.14,0.44,1.6,0.042,47,140,0.993,3.32,0.51,10.2,6,4028,0
8.7,0.23,0.32,13.4,0.044,35,169,0.99975,3.12,0.47,8.8,7,1972,0
5.6,0.41,0.24,1.9,0.034,10,53,0.98815,3.32,0.5,13.5,7,4286,0
5.8,0.29,0.27,1.6,0.062,17,140,0.99138,3.23,0.35,11.1,6,1775,0
5.9,0.445,0.26,1.4,0.027,23,109,0.99148,3.3,0.36,10.5,6,4719,0
5.7,0.27,0.16,9,0.053,32,111,0.99474,3.36,0.37,10.4,6,1032,0
5.7,0.26,0.3,1.8,0.039,30,105,0.98995,3.48,0.52,12.5,7,1328,0
8.8,0.36,0.44,1.9,0.04,9,121,0.9953,3.19,0.48,9.9,6,2770,0
6,0.28,0.25,1.8,0.042,8,108,0.9929,3.08,0.55,9,5,4447,0
7.1,0.46,0.23,13.7,0.045,44,192,0.9981,3.11,0.53,9.4,5,1000,0
6.7,0.46,0.18,2.4,0.034,25,98,0.9896,3.08,0.44,12.6,7,1272,0
7.3,0.16,0.35,1.5,0.036,29,108,0.99342,3.27,0.51,10.2,6,2427,0
6.7,0.3,0.44,18.75,0.057,65,224,0.99956,3.11,0.53,9.1,5,4420,0
9,0.27,0.35,4.9,0.028,27,95,0.9932,3.04,0.4,11.3,6,1198,0
20.78,1.6,1.24,89.74,0.23,124,352,1.28,3.42,1.53,8.95,7,2714,1
5.8,0.36,0.26,3.3,0.038,40,153,0.9911,3.34,0.55,11.3,6,2003,0
6.8,0.32,0.18,7.5,0.041,71,223,0.9959,3.14,0.41,8.9,5,1802,0
