fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,Noise
7.2,0.39,0.63,11,0.044,55,156,0.9974,3.09,0.44,8.7,6,2433,0
5.7,0.16,0.26,6.3,0.043,28,113,0.9936,3.06,0.58,9.9,6,2116,0
5.9,0.3,0.23,4.2,0.038,42,119,0.9924,3.15,0.5,11,5,4090,0
7.1,0.12,0.3,3.1,0.018,15,37,0.99004,3.02,0.52,11.9,7,2183,0
7.2,0.19,0.27,11.2,0.061,46,149,0.99772,2.99,0.59,9.3,6,1183,0
6.3,0.2,0.18,10.6,0.045,57,159,0.99666,3.09,0.54,9.2,5,3525,0
6.2,0.3,0.17,2.8,0.04,24,125,0.9939,3.01,0.46,9,5,2027,0
7.2,0.47,0.16,5.9,0.048,14,125,0.99428,3.09,0.49,9.8,5,3537,0
6.3,0.17,0.32,1,0.04,39,118,0.98886,3.31,0.4,13.1,8,1994,0
7.1,0.44,0.23,5.8,0.035,24,100,0.99062,3.15,0.57,13.2,7,1961,0
7.3,0.23,0.37,1.8,0.032,60,156,0.992,3.11,0.35,11.1,6,2589,0
8,0.26,0.36,2,0.054,30,121,0.992,3.09,0.72,11.6,7,4242,0
7.3,0.22,0.37,14.3,0.063,48,191,0.9978,2.89,0.38,9,6,3664,0
8.8,0.2,0.43,15,0.053,60,184,1.0008,3.28,0.79,8.8,6,1407,0
5.6,0.235,0.29,1.2,0.047,33,127,0.991,3.34,0.5,11,7,1812,0
6.9,0.33,0.26,5,0.027,46,143,0.9924,3.25,0.43,11.2,7,1731,0
7.6,0.18,0.36,2.4,0.049,38,123,0.996,3.6,0.46,10.3,5,2568,0
6,0.25,0.28,2.2,0.026,54,126,0.9898,3.43,0.65,12.9,8,4551,0
6.8,0.44,0.37,5.1,0.047,46,201,0.9938,3.08,0.65,10.5,4,2033,0
6.3,0.33,0.2,17.9,0.066,36,161,0.9991,3.14,0.51,8.8,5,1096,0
7.5,0.15,0.38,1.8,0.054,19,101,0.9946,3.24,0.44,10,5,2185,0
6.6,0.26,0.46,6.9,0.047,59,183,0.99594,3.2,0.45,9.3,5,2287,0
7.5,0.26,0.52,13.2,0.047,64,179,0.9982,3.1,0.46,9,5,4354,0
6.6,0.34,0.28,1.3,0.035,32,90,0.9916,3.1,0.42,10.7,6,4524,0
8,0.17,0.29,2.4,0.029,52,119,0.98944,3.03,0.33,12.9,6,1347,0
7.9,0.21,0.39,2,0.057,21,138,0.99176,3.05,0.52,10.9,5,1041,0
5.7,0.21,0.25,1.1,0.035,26,81,0.9902,3.31,0.52,11.4,6,4246,0
8.8,0.2,0.28,1.1,0.018,18,72,0.9926,2.97,0.35,10.4,5,2071,0
6.5,0.26,0.27,12.9,0.044,69,215,0.9967,3.17,0.43,10,6,3423,0
6.8,0.11,0.27,8.6,0.044,45,104,0.99454,3.2,0.37,9.9,6,2500,0
4.9,0.335,0.14,1.3,0.036,69,168,0.99212,3.47,0.46,10.4666666666667,5,1370,0
7.2,0.2,0.25,4.5,0.044,31,109,0.9949,3.23,0.36,9.4,5,1752,0
7.3,0.28,0.36,12.7,0.04,38,140,0.998,3.3,0.79,9.6,6,1667,0
6.5,0.16,0.33,1,0.027,23,75,0.9908,3.3,0.39,11.4,7,3708,0
7,0.31,0.31,9.1,0.036,45,140,0.99216,2.98,0.31,12,7,4130,0
5.8,0.415,0.13,1.4,0.04,11,64,0.9922,3.29,0.52,10.5,5,4107,0
7.1,0.2,0.3,0.9,0.019,4,28,0.98931,3.2,0.36,12,6,3661,0
6.6,0.37,0.07,1.4,0.048,58,144,0.9922,3.17,0.38,10,5,2340,0
7.1,0.25,0.32,10.3,0.041,66,272,0.9969,3.17,0.52,9.1,6,3242,0
6,0.25,0.28,7.7,0.053,37,132,0.99489,3.06,0.5,9.4,6,2263,0
9.2,0.23,0.3,1.1,0.031,40,99,0.9929,2.94,0.3,10.4,6,4456,0
6.6,0.2,0.38,7.9,0.052,30,145,0.9947,3.32,0.56,11,7,2233,0
6.4,0.17,0.27,9.9,0.047,26,101,0.99596,3.34,0.5,9.9,6,3158,0
6.8,0.24,0.33,3.2,0.049,68,161,0.99324,3.1,0.69,10.2,6,2835,0
6.9,0.21,0.33,1.8,0.034,48,136,0.9899,3.25,0.41,12.6,7,4492,0
6.6,0.44,0.32,3,0.095,13,75,0.98954,3.1,0.63,12.8,6,2652,0
6.4,0.27,0.29,10.8,0.028,17,118,0.99356,3.18,0.37,11.2,6,3887,0
6.5,0.2,0.5,18.1,0.054,50,221,0.99941,2.94,0.64,8.8,6,1939,0
8.7,0.24,0.35,0.6,0.042,11,71,0.9926,3.08,0.38,10.6,5,2317,0
7.7,0.31,0.26,7.8,0.031,23,90,0.9944,3.13,0.5,10.4,5,2136,0
6.4,0.22,0.38,9.1,0.044,35,127,0.99326,2.97,0.3,11,7,4897,0
8,0.25,0.13,17.2,0.036,49,219,0.9996,2.96,0.46,9.7,5,4514,0
5.1,0.42,0.01,1.5,0.017,25,102,0.9894,3.38,0.36,12.3,7,3895,0
6.1,0.25,0.3,1.2,0.036,42,107,0.991,3.34,0.56,10.8,7,3051,0
7,0.29,0.54,10.7,0.046,59,234,0.9966,3.05,0.61,9.5,5,3673,0
7.5,0.28,0.78,12.1,0.041,53,161,0.99838,2.98,0.44,8.7,5,4725,0
6.1,0.17,0.21,1.9,0.09,44,130,0.99255,3.07,0.41,9.7,5,983,0
5.6,0.41,0.22,7.1,0.05,44,154,0.9931,3.3,0.4,10.5,5,3671,0
6.7,0.18,0.3,6.4,0.048,40,251,0.9956,3.29,0.52,10,5,3707,0
7.1,0.18,0.36,1.4,0.043,31,87,0.9898,3.26,0.37,12.7,7,3496,0
7.4,0.18,0.4,1.6,0.047,22,102,0.9937,3.28,0.44,10.7,5,4159,0
5.01,0.91,0.29,26.32,0.13,117,214,0.72,4.54,1.06,8.99,12,2479,1
8.5,0.17,0.49,8.8,0.048,23,108,0.9947,2.88,0.34,10.5,4,4849,0
9.99,0.69,0.66,9.88,0.03,252,548,0.5,1.38,0.66,17.54,7,4364,1
8,0.45,0.28,10.8,0.051,25,157,0.9957,3.06,0.47,11.4,7,3599,0
5.34,0.06,1.09,0.97,0.06,34,614,1.41,4.79,0.22,15.02,14,3878,1
7.2,0.22,0.49,1,0.045,34,140,0.99,3.05,0.34,12.7,6,3125,0
6.1,0.28,0.27,4.7,0.03,56,140,0.99042,3.16,0.42,12.5,8,1676,0
6.7,0.19,0.34,1,0.022,22,94,0.9912,3.23,0.57,11.1,6,1152,0
6.4,0.25,0.74,7.8,0.045,52,209,0.9956,3.21,0.42,9.2,6,1386,0
6.7,0.13,0.32,3.7,0.017,32,99,0.99348,3.12,0.44,10,6,4521,0
7.4,0.26,0.3,7.9,0.049,38,157,0.9963,3.13,0.48,8.9,6,4099,0
6.2,0.24,0.22,7.9,0.053,45,149,0.99545,3.23,0.52,9.3,5,3764,0
6.2,0.2,0.26,1.7,0.093,40,161,0.9924,3.44,0.66,11,5,1617,0
9.1,0.27,0.32,1.1,0.031,15,151,0.9936,3.03,0.41,10.6,5,1698,0
4.2,0.215,0.23,5.1,0.041,64,157,0.99688,3.42,0.44,8,3,3998,0
6.5,0.33,0.38,2.5,0.047,30,148,0.98964,3.17,0.43,12.7,6,1399,0
5,0.255,0.22,2.7,0.043,46,153,0.99238,3.75,0.76,11.3,6,3101,0
17.86,0.14,1.15,29.03,0.08,24,224,0.54,5.18,1.06,20.67,4,4274,1
6.8,0.26,0.34,13.9,0.034,39,134,0.9949,3.33,0.53,12,6,4384,0
6.7,0.23,0.17,1.3,0.061,14,100,0.9925,3.07,0.55,9.5,5,4561,0
8.4,0.2,0.38,11.8,0.055,51,170,1.0004,3.34,0.82,8.9,6,3755,0
7.9,0.44,0.37,5.85,0.033,27,93,0.992,3.16,0.54,12.6,7,4110,0
6.2,0.47,0.19,8.3,0.029,24,142,0.992,3.22,0.45,12.3,6,3817,0
5.9,0.34,0.31,2,0.03,38,142,0.98892,3.4,0.41,12.9,7,4806,0
6.2,0.53,0.02,0.9,0.035,6,81,0.99234,3.24,0.35,9.5,4,2996,0
7.1,0.37,0.67,10.5,0.045,49,155,0.9975,3.16,0.44,8.7,5,1426,0
8,0.29,0.29,13.2,0.046,26,113,0.9983,3.25,0.37,9.7,6,4066,0
6.4,0.125,0.29,5.85,0.042,24,99,0.992,3.23,0.32,12,7,2176,0
6.8,0.23,0.29,12.2,0.035,38,236,0.9976,3.35,0.52,9.8,6,4587,0
6.5,0.24,0.24,1.6,0.046,15,60,0.9928,3.19,0.39,9.8,5,3151,0
7.1,0.18,0.49,1.3,0.033,12,72,0.99072,3.05,0.53,11.3,7,1491,0
5.6,0.185,0.19,7.1,0.048,36,110,0.99438,3.26,0.41,9.5,6,1873,0
5.8,0.27,0.2,14.95,0.044,22,179,0.9962,3.37,0.37,10.2,5,4851,0
7,0.19,0.33,6.3,0.032,42,127,0.99182,3.31,0.38,12.2,6,1821,0
7,0.23,0.26,7.2,0.041,21,90,0.99509,3.22,0.55,9.5,6,4427,0
6.9,0.2,0.36,1.5,0.031,38,147,0.9931,3.35,0.56,11,6,3229,0
7.54,1.28,0.45,27.21,0.47,417,632,0.5,4.18,1.54,12.02,13,2579,1
8.1,0.28,0.34,1.3,0.035,11,126,0.99232,3.14,0.5,9.8,6,1707,0
6.5,0.22,0.45,8,0.053,52,196,0.9959,3.23,0.48,9.1,6,1562,0
11.18,0.63,1.56,46.31,0.32,290,367,1.52,3.25,0.81,5.38,8,5798,1
6.5,0.19,0.34,1.6,0.029,39,116,0.98954,3.21,0.68,12.5,6,1235,0
7.1,0.26,0.32,14.45,0.074,29,107,0.998,2.96,0.42,9.2,6,1351,0
7.38,0.44,2.43,27.98,0.37,223,343,1.2,3.22,0.16,17.72,2,4633,1
6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,4218,0
6.1,0.28,0.27,8,0.048,41,162,0.99498,3.21,0.51,9.9,5,2733,0
2.29,1.3,1.78,14.52,0.21,432,241,0.86,2.96,0.2,14.03,3,3609,1
6.5,0.28,0.27,5.2,0.04,44,179,0.9948,3.19,0.69,9.4,6,4812,0
7.6,0.32,0.34,18.35,0.054,44,197,1.0008,3.22,0.55,9,5,4087,0
6.4,0.14,0.28,7.9,0.057,21,82,0.99425,3.26,0.36,10,6,3369,0
7.5,0.26,0.38,5.7,0.021,23,125,0.99338,3.13,0.62,11.1,6,4355,0
6.2,0.2,0.25,15,0.055,8,120,0.99767,3.19,0.53,9.6,6,1544,0
5.3,0.43,0.11,1.1,0.029,6,51,0.99076,3.51,0.48,11.2,4,1803,0
3.15,0.14,0.58,54.75,0.4,197,385,0.85,4.58,0.45,7.22,12,758,1
7.2,0.32,0.3,8.25,0.02,14,104,0.99362,2.99,0.44,11.4,6,2074,0
7.8,0.2,0.2,1.4,0.036,25,83,0.99088,3.03,0.46,11.7,6,4349,0
7,0.28,0.36,1,0.035,8,70,0.9899,3.09,0.46,12.1,6,2519,0
6.9,0.15,0.28,4.4,0.029,14,107,0.99347,3.24,0.46,10.4,8,1907,0
7,0.26,0.59,1.4,0.037,40,120,0.9918,3.34,0.41,11.1,7,2266,0
7.9,0.26,0.33,10.3,0.039,73,212,0.9969,2.93,0.49,9.5,6,4273,0
6.3,0.25,0.27,6.6,0.054,40,158,0.99378,3.2,0.48,10.3,5,1840,0
8.8,0.28,0.45,6,0.022,14,49,0.9934,3.01,0.33,11.1,7,4558,0
6.1,0.25,0.48,15.8,0.052,25,94,0.99782,3.07,0.45,9.2,6,1437,0
5,0.235,0.27,11.75,0.03,34,118,0.9954,3.07,0.5,9.4,6,2468,0
6.9,0.32,0.15,8.1,0.046,51,180,0.9958,3.13,0.45,8.9,5,2511,0
6.9,0.27,0.49,23.5,0.057,59,235,1.0024,2.98,0.47,8.6,5,3695,0
5.9,0.34,0.31,2,0.03,38,142,0.98892,3.4,0.41,12.9,7,3500,0
6.2,0.28,0.45,7.5,0.045,46,203,0.99573,3.26,0.46,9.2,6,1309,0
7,0.31,0.26,7.4,0.069,28,160,0.9954,3.13,0.46,9.8,6,3560,0
6.2,0.22,0.28,2.2,0.04,24,125,0.9917,3.19,0.48,10.5,6,3395,0
6.1,0.34,0.24,18.35,0.05,33,184,0.99943,3.12,0.61,9.3,5,3038,0
7,0.36,0.35,2.5,0.048,67,161,0.99146,3.05,0.56,11.1,6,4577,0
8.5,0.21,0.26,9.25,0.034,73,142,0.9945,3.05,0.37,11.4,6,1485,0
5.2,0.335,0.2,1.7,0.033,17,74,0.99002,3.34,0.48,12.3,6,1302,0
7,0.26,0.34,10.9,0.038,25,84,0.99432,3.11,0.34,10.9,6,2282,0
6.3,0.37,0.28,6.3,0.034,45,152,0.9921,3.29,0.46,11.6,7,3756,0
7,0.18,0.26,1.4,0.044,46,89,0.99256,3.39,0.48,10.7,7,3837,0
6.9,0.21,0.81,1.1,0.137,52,123,0.9932,3.03,0.39,9.2,6,4131,0
8.5,0.17,0.31,1,0.024,13,91,0.993,2.79,0.37,10.1,5,3126,0
6.3,0.25,0.44,11.6,0.041,48,195,0.9968,3.18,0.52,9.5,5,4843,0
5.81,0.86,1.24,49.12,0.04,246,604,1.02,1.57,0.64,12.39,8,1005,1
7.1,0.21,0.32,2.2,0.037,28,141,0.993,3.2,0.57,10,7,4337,0
16.89,0.63,1.07,67.41,0.32,368,563,1.5,3.4,0.82,18.65,3,6075,1
5.5,0.23,0.19,2.2,0.044,39,161,0.99209,3.19,0.43,10.4,6,1260,0
8.3,0.41,0.51,2,0.046,11,207,0.993,3.02,0.55,11.4,5,2761,0
7.7,0.35,0.46,11.8,0.088,61,183,0.99786,2.86,0.47,9,5,2604,0
6.5,0.28,0.34,9.9,0.038,30,133,0.9954,3.11,0.44,9.8,5,1492,0
6.4,0.34,0.1,1.1,0.048,19,84,0.9927,3.21,0.38,9.8,5,2498,0
7.4,0.33,0.26,2.6,0.04,29,115,0.9913,3.07,0.52,11.8,7,3488,0
6.1,0.22,0.5,6.6,0.045,30,122,0.99415,3.22,0.49,9.9,6,2113,0
1.93,0.29,2.0,98.62,0.45,281,354,0.77,5.68,1.51,19.11,12,2251,1
6.6,0.15,0.32,6,0.033,59,128,0.99192,3.19,0.71,12.1,8,2213,0
8.4,0.24,0.49,7.4,0.039,46,108,0.9934,3.03,0.33,11.9,7,3989,0
7.3,0.34,0.3,1.3,0.057,25,173,0.9948,3.26,0.51,9.1,6,3464,0
6.6,0.33,0.31,1.3,0.02,29,89,0.99035,3.26,0.44,12.4,8,2307,0
8.2,0.29,0.49,1,0.044,29,118,0.9928,3.24,0.36,10.9,4,3342,0
6.8,0.28,0.44,11.5,0.04,58,223,0.9969,3.22,0.56,9.5,5,2478,0
6.6,0.23,0.3,14.9,0.051,33,118,0.99835,3.04,0.54,9,6,4196,0
6.2,0.3,0.3,2.5,0.041,29,82,0.99065,3.31,0.61,11.8,7,3230,0
9.2,0.25,0.34,1.2,0.026,31,93,0.9916,2.93,0.37,11.3,7,3485,0
8.3,0.28,0.4,7.8,0.041,38,194,0.9976,3.34,0.51,9.6,6,3016,0
6.5,0.15,0.55,5.9,0.045,75,162,0.99482,2.97,0.4,9.3,5,4141,0
6.8,0.17,0.34,2,0.04,38,111,0.99,3.24,0.45,12.9,6,2393,0
6.8,0.2,0.25,6.2,0.052,22,106,0.9935,3.09,0.54,10.8,5,4718,0
6.7,0.18,0.28,10.2,0.039,29,115,0.99469,3.11,0.45,10.9,7,1711,0
7.9,0.26,0.41,15.15,0.04,38,216,0.9976,2.96,0.6,10,6,3271,0
6,0.28,0.29,19.3,0.051,36,174,0.99911,3.14,0.5,9,5,4317,0
5.1,0.165,0.22,5.7,0.047,42,146,0.9934,3.18,0.55,9.9,6,3611,0
6,0.36,0.06,1.4,0.066,27,128,0.9934,3.26,0.55,9.3,5,3869,0
7.2,0.3,0.3,8.1,0.05,40,188,0.99652,3.15,0.49,9.1,6,4407,0
7.1,0.29,0.3,16,0.036,58,201,0.99954,3.3,0.67,9,5,2933,0
8.1,0.4,0.32,7.9,0.031,23,118,0.99176,3.05,0.46,13.3,7,1662,0
6.8,0.38,0.29,9.9,0.037,40,146,0.99326,3.11,0.37,11.5,6,2702,0
6.5,0.51,0.25,1.7,0.048,39,177,0.99212,3.28,0.57,10.5666666666667,5,2999,0
5.1,0.23,0.18,1,0.053,13,99,0.98956,3.22,0.39,11.5,5,4039,0
5.7,0.25,0.27,11.5,0.04,24,120,0.99411,3.33,0.31,10.8,6,2194,0
7.8,0.26,0.74,7.5,0.044,59,160,0.996,3.22,0.64,10,6,2377,0
6.5,0.26,0.34,1.4,0.04,25,184,0.99216,3.29,0.46,10.7,5,3588,0
9.62,1.09,1.29,57.08,0.28,264,634,1.1,4.65,0.81,14.08,3,5459,1
6.6,0.16,0.34,1.1,0.037,41,115,0.9899,3.01,0.68,12,6,2660,0
6.9,0.25,0.35,9.2,0.034,42,150,0.9947,3.21,0.36,11.5,6,3719,0
6.6,0.36,0.28,6.1,0.029,12,93,0.99054,3.19,0.27,12.8,7,4285,0
7.2,0.24,0.3,1.6,0.048,27,131,0.9933,3.25,0.45,10.5,5,2469,0
6.5,0.41,0.64,11.8,0.065,65,225,0.9978,3.12,0.51,8.9,5,4113,0
6,0.33,0.2,1.8,0.031,49,159,0.9919,3.41,0.53,11,6,2107,0
7.7,0.3,0.34,1.2,0.048,4,119,0.99084,3.18,0.34,12.1,6,3115,0
6.4,0.25,0.57,1,0.062,21,122,0.99238,3,0.4,9.5,5,2365,0
8.6,0.16,0.49,7.3,0.043,9,63,0.9953,3.13,0.59,10.5,6,1597,0
8.7,0.31,0.73,14.35,0.044,27,191,1.00013,2.96,0.88,8.7,5,1062,0
6.6,0.25,0.31,1.5,0.035,32,127,0.9921,3.41,0.47,11.3,6,1494,0
8.5,0.56,0.74,17.85,0.051,51,243,1.0005,2.99,0.7,9.2,5,1193,0
6.6,0.34,0.24,3.3,0.034,29,99,0.99031,3.1,0.4,12.3,7,2686,0
7.6,0.36,0.49,11.3,0.046,87,221,0.9984,3.01,0.43,9.2,5,2658,0
6.7,0.21,0.37,2.5,0.034,35,89,0.9913,3.25,0.5,11,7,4153,0
3.55,0.21,2.37,73.57,0.37,104,466,0.52,2.17,1.3,21.03,1,5787,1
20.29,1.25,0.02,62.72,0.3,254,133,1.38,1.76,1.36,9.37,12,5688,1
6.6,0.085,0.33,1.4,0.036,17,109,0.99306,3.27,0.61,9.5,6,2091,0
6.6,0.25,0.25,1.3,0.04,28,85,0.98984,2.87,0.48,11.2,6,1006,0
7.6,0.27,0.29,2.5,0.059,37,115,0.99328,3.09,0.37,9.8,5,2023,0
6.7,0.34,0.43,1.6,0.041,29,114,0.99014,3.23,0.44,12.6,6,3995,0
6.4,0.69,0.09,7.6,0.044,34,144,0.9948,3.26,0.38,10.1,6,3933,0
7.5,0.24,0.31,13.1,0.05,26,180,0.99884,3.05,0.53,9.1,6,3761,0
6.5,0.18,0.29,1.7,0.035,39,144,0.9927,3.49,0.5,10.5,6,1862,0
7,0.15,0.28,14.7,0.051,29,149,0.99792,2.96,0.39,9,7,4810,0
7.9,0.12,0.49,5.2,0.049,33,152,0.9952,3.18,0.47,10.6,6,1929,0
6,0.33,0.38,9.7,0.04,29,124,0.9954,3.47,0.48,11,6,4575,0
6.8,0.24,0.34,5.1,0.038,31,99,0.9921,3.24,0.46,11.8,6,1169,0
5.3,0.16,0.39,1,0.028,40,101,0.99156,3.57,0.59,10.6,6,3589,0
