instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,Noise
6117,3,0,9,10,0.5,0.4848,0.68,0.2836,72,249,0
3844,2,0,6,1,0.6,0.6212,0.49,0.2537,3,13,0
12247,2,1,5,11,0.66,0.6212,0.65,0.194,53,208,0
4508,3,0,7,17,0.86,0.8485,0.56,0.4179,59,514,0
1121,1,0,2,10,0.42,0.4242,0.16,0.5821,34,106,0
16671,4,1,12,9,0.28,0.2727,0.93,0.1642,37,172,0
14349,3,1,8,1,0.64,0.5758,0.89,0.194,18,134,0
18139,5,2,1,9,0.25,0.1,0.47,0.26,272,531,1
7105,4,0,10,15,0.36,0.3333,0.43,0.2537,44,215,0
3605,2,0,6,2,0.54,0.5152,0.56,0.194,18,59,0
17229,1,1,12,17,0.32,0.303,0.57,0.2537,16,50,0
13036,3,1,7,8,0.76,0.697,0.52,0.194,20,568,0
16549,4,1,11,6,0.3,0.303,0.81,0.1642,3,100,0
17224,5,2,0,7,0.46,0.78,0.0,0.44,138,137,1
4843,3,0,7,16,0.7,0.6667,0.84,0.2239,37,198,0
5662,3,0,8,8,0.62,0.6212,0.57,0.2537,20,404,0
10028,1,1,2,20,0.48,0.4697,0.33,0.3582,11,219,0
4749,3,0,7,18,0.9,0.8939,0.5,0.2836,39,382,0
2573,2,0,4,2,0.36,0.3333,0.53,0.2985,2,9,0
10042,1,1,2,10,0.3,0.2727,0.42,0.2985,14,132,0
15741,4,1,10,1,0.46,0.4545,0.77,0.1642,1,17,0
3103,2,0,5,4,0.5,0.4848,0.82,0.1642,1,5,0
11469,2,1,4,1,0.36,0.3333,0.5,0.2985,7,67,0
4591,3,0,7,4,0.6,0.5909,0.73,0.1642,2,10,0
17630,3,0,5,18,0.71,0.79,0.31,0.09,280,824,1
5447,3,0,8,20,0.62,0.5758,0.83,0.2985,12,58,0
7624,5,1,10,10,0.31,0.2,0.05,0.5,111,273,1
8355,4,0,12,18,0.36,0.3485,0.5,0.194,11,354,0
14706,3,2,13,15,0.66,0.27,0.14,0.48,347,627,1
9564,1,1,2,10,0.26,0.2576,0.7,0.2239,1,108,0
188,1,0,1,2,0.1,0.0606,0.46,0.4627,0,11,0
1840,2,0,3,9,0.4,0.4091,0.58,0.4627,19,178,0
13612,3,1,7,8,0.7,0.6667,0.74,0.2537,49,729,0
9409,1,1,2,22,0.5,0.4848,0.55,0.194,7,140,0
11454,2,1,4,10,0.44,0.4394,0.38,0.4179,64,236,0
7237,4,0,11,3,0.34,0.3333,0.81,0.1343,1,5,0
870,1,0,2,16,0.22,0.1818,0.35,0.5224,4,83,0
6035,3,0,9,0,0.62,0.5909,0.78,0.0896,5,33,0
4912,0,2,5,9,0.81,0.92,0.41,0.48,182,221,1
14591,2,1,8,15,0.35,0.23,0.83,0.4,367,360,1
165,2,0,4,16,0.97,0.2,0.43,0.44,287,869,1
5708,3,0,8,6,0.54,0.5152,0.77,0,4,111,0
17239,1,1,12,3,0.24,0.2121,0.7,0.3582,0,2,0
9195,1,1,1,0,0.3,0.2879,1,0.2836,6,25,0
12144,3,2,6,14,0.4,1.01,0.56,0.68,339,77,1
5753,3,0,9,3,0.6,0.5606,0.83,0.1642,4,8,0
7759,4,2,3,8,0.28,0.88,0.56,0.38,45,208,1
9377,1,1,1,14,0.5,0.4848,0.29,0.3284,18,160,0
13717,1,1,0,12,0.63,0.95,0.71,0.84,230,715,1
6973,4,0,10,3,0.34,0.3636,0.87,0,15,46,0
14325,4,2,0,0,0.5,0.96,0.18,0.22,301,227,1
7881,4,0,11,0,0.36,0.3333,0.62,0.4179,1,24,0
9380,1,1,8,16,0.22,0.54,0.86,0.83,266,261,1
13044,3,1,7,16,0.84,0.7424,0.36,0.2836,61,365,0
2214,2,0,4,2,0.42,0.4242,0.54,0,0,7,0
13314,3,1,7,22,0.74,0.6667,0.45,0,59,263,0
17336,1,1,12,4,0.26,0.2576,0.56,0.2239,0,7,0
7034,4,0,10,16,0.56,0.5303,0.37,0.194,52,285,0
889,5,2,12,19,0.19,0.65,0.18,0.76,125,441,1
3108,5,2,4,12,0.16,0.21,0.66,0.56,366,1010,1
10159,2,1,13,13,0.45,0.98,0.43,0.07,7,500,1
12214,5,1,13,3,0.57,0.94,0.6,0.54,305,143,1
14036,2,1,13,1,0.76,0.05,0.89,0.41,85,182,1
13146,3,1,7,22,0.8,0.7576,0.55,0.194,78,288,0
10187,5,2,0,1,0.18,0.24,0.94,0.77,300,534,1
13495,3,1,7,11,0.6,0.5606,0.83,0.2537,80,305,0
10776,2,1,3,2,0.36,0.3333,0.53,0.2985,1,7,0
12354,2,1,6,22,0.62,0.6212,0.5,0.3881,61,226,0
9049,1,1,1,22,0.46,0.4545,0.72,0.3881,5,90,0
15732,4,1,10,16,0.62,0.6212,0.33,0.1642,80,524,0
15982,4,1,11,14,0.36,0.3333,0.5,0.3284,136,455,0
12058,2,1,5,14,0.64,0.6061,0.73,0.1045,73,222,0
9085,1,1,1,10,0.14,0.2121,0.59,0,10,108,0
7750,4,0,11,12,0.46,0.4545,0.36,0.2239,62,150,0
11800,2,1,5,20,0.62,0.6061,0.25,0.1343,64,341,0
4951,3,0,7,4,0.72,0.6818,0.66,0.1642,4,10,0
7680,4,0,11,14,0.48,0.4697,0.82,0.194,14,135,0
5359,2,0,3,24,0.77,0.22,0.95,0.01,192,969,1
10206,1,1,3,7,0.16,0.1818,0.55,0.1343,5,275,0
4431,0,2,2,14,0.4,0.84,0.06,0.53,262,83,1
17334,1,1,12,2,0.26,0.2424,0.56,0.2836,0,19,0
4752,2,2,2,0,0.8,0.25,0.48,0.26,351,1023,1
10225,1,0,13,3,0.31,0.18,0.11,0.29,27,290,1
9083,1,1,1,8,0.12,0.1515,0.54,0.1045,9,423,0
13074,3,1,7,22,0.68,0.6364,0.79,0.194,26,177,0
8147,4,0,12,2,0.18,0.1667,0.55,0.2537,5,52,0
2934,2,0,5,3,0.42,0.4242,0.77,0.0896,9,18,0
8539,2,2,12,14,0.93,0.15,0.83,0.76,26,918,1
11455,2,1,4,11,0.44,0.4394,0.38,0.3284,47,233,0
13685,3,1,7,9,0.72,0.6818,0.62,0.2537,64,226,0
14434,3,1,8,14,0.76,0.6818,0.4,0.0896,87,301,0
12837,3,1,6,1,0.68,0.6364,0.54,0.0896,39,127,0
1866,2,0,3,12,0.34,0.3182,0.87,0.2239,14,87,0
15594,0,2,11,22,0.18,0.08,0.46,0.35,224,360,1
5184,0,0,3,19,0.48,0.45,0.2,0.36,58,1023,1
4266,3,0,7,15,0.82,0.697,0.21,0.2537,82,381,0
1163,2,0,7,13,0.83,0.19,1.01,0.1,351,488,1
11490,2,1,4,22,0.36,0.3485,0.71,0.1343,17,83,0
5838,3,0,9,16,0.68,0.6364,0.79,0.2836,92,284,0
13201,0,1,2,17,0.87,0.77,0.66,0.51,307,768,1
3690,5,0,10,5,0.7,0.61,0.81,0.53,66,648,1
6558,4,0,10,19,0.58,0.5455,0.56,0.1343,40,374,0
8272,4,0,12,7,0.38,0.3939,0.46,0.2985,5,231,0
3977,2,0,6,14,0.74,0.6818,0.58,0.1045,124,317,0
12235,1,0,4,7,0.43,0.69,0.71,0.02,223,696,1
2145,2,0,4,5,0.4,0.4091,0.62,0.2537,0,7,0
3046,2,0,5,19,0.56,0.5303,0.52,0.1343,60,401,0
9537,1,1,2,7,0.32,0.3485,0.45,0,6,299,0
3750,4,2,9,10,0.9,0.16,0.66,0.88,353,511,1
16701,4,1,12,15,0.6,0.6212,0.56,0,58,268,0
10802,2,1,3,4,0.42,0.4242,0.77,0.4179,4,8,0
4249,3,0,6,22,0.7,0.6364,0.42,0.1642,43,207,0
15279,4,1,10,19,0.7,0.6515,0.65,0,49,593,0
448,1,0,1,16,0.3,0.303,0.49,0.1343,8,91,0
8468,3,2,7,1,0.34,0.04,0.61,0.51,103,910,1
15654,4,1,10,10,0.58,0.5455,0.88,0.194,26,224,0
1943,2,0,3,17,0.32,0.303,0.24,0.2239,102,203,0
16530,4,1,11,11,0.4,0.4091,0.37,0.2985,18,130,0
11401,2,1,4,5,0.34,0.3636,0.66,0,0,24,0
15976,4,1,11,8,0.34,0.303,0.46,0.2985,10,142,0
11592,2,1,5,4,0.46,0.4545,0.88,0.2537,0,2,0
5166,3,0,8,3,0.66,0.5909,0.89,0,1,1,0
9005,1,1,1,1,0.14,0.1667,0.43,0.1045,2,20,0
2185,5,0,6,5,0.94,0.88,0.74,0.13,214,23,1
7510,4,0,11,12,0.56,0.5303,0.56,0.2985,36,202,0
11724,2,1,5,16,0.64,0.6061,0.73,0.2239,54,389,0
5099,0,2,10,4,0.61,0.36,0.04,0.22,140,672,1
16288,3,1,1,21,0.05,0.65,0.46,0.79,216,555,1
9289,1,1,1,22,0.34,0.303,0.49,0.3881,11,119,0
9033,1,1,1,6,0.3,0.2879,0.75,0.2537,0,57,0
7033,4,0,10,15,0.56,0.5303,0.37,0.1045,63,234,0
13552,3,1,7,20,0.76,0.7121,0.62,0.1642,56,403,0
7164,4,0,10,2,0.24,0.2879,0.87,0,0,3,0
1427,1,0,3,17,0.36,0.3333,0.5,0.2537,22,228,0
14591,0,0,13,23,0.87,1.0,0.58,0.61,310,974,1
447,1,0,1,15,0.32,0.3182,0.45,0.194,8,70,0
11844,0,2,2,5,0.25,0.31,0.14,0.75,232,100,1
9360,1,1,1,21,0.3,0.303,0.42,0.1642,3,162,0
29,1,0,1,4,0.46,0.4545,0.94,0.194,2,3,0
5320,3,0,8,13,0.72,0.697,0.74,0.2537,144,377,0
15407,4,1,10,3,0.36,0.3333,0.87,0.2836,0,3,0
3897,2,0,6,6,0.58,0.5455,0.73,0.1642,8,112,0
9743,2,0,3,2,0.82,0.94,0.32,0.85,28,392,1
1387,1,0,3,1,0.24,0.197,0.3,0.4627,0,1,0
4435,5,0,7,17,0.29,0.22,0.32,0.32,27,311,1
12072,2,0,12,4,0.76,1.0,0.92,0.17,96,751,1
14203,3,0,9,25,0.35,0.1,0.31,0.74,351,378,1
10968,2,1,4,3,0.36,0.3333,0.32,0.2537,7,28,0
8286,4,0,12,21,0.32,0.3182,0.45,0.1642,7,102,0
7181,4,2,5,11,0.69,0.74,0.59,0.25,286,842,1
373,1,0,1,0,0.2,0.197,0.47,0.2239,1,17,0
14984,3,1,9,12,0.68,0.6364,0.57,0.1642,84,389,0
7913,4,0,12,8,0.26,0.2273,0.6,0.3284,15,477,0
2059,2,0,3,15,0.3,0.2727,0.87,0.2985,4,65,0
6495,4,0,10,4,0.34,0.3485,0.87,0.1045,2,8,0
6874,4,0,10,23,0.52,0.5,0.77,0.194,7,70,0
2049,2,0,3,5,0.24,0.2273,0.93,0.2239,0,8,0
3365,2,0,5,2,0.56,0.5303,0.94,0,0,8,0
11604,2,1,5,16,0.68,0.6364,0.57,0.1642,45,370,0
4329,3,0,7,6,0.64,0.5758,0.89,0.1642,5,16,0
2109,2,0,4,17,0.38,0.3939,0.54,0.3582,89,184,0
8691,1,1,1,22,0.22,0.2121,0.44,0.2836,3,39,0
6292,4,0,9,17,0.66,0.6212,0.74,0.1045,180,426,0
5684,3,0,8,6,0.54,0.5152,0.73,0.1045,4,119,0
15796,4,1,10,8,0.52,0.5,0.83,0.1642,33,779,0
13398,0,0,7,6,0.63,0.48,0.93,0.61,246,126,1
4035,3,0,6,0,0.66,0.6061,0.78,0.194,15,33,0
15406,4,1,10,2,0.36,0.3333,0.87,0.2537,2,7,0
4620,3,0,7,9,0.7,0.6515,0.54,0.2239,72,222,0
5327,5,2,12,3,0.14,0.86,0.95,0.26,213,94,1
17669,1,1,4,25,0.73,0.54,0.97,0.4,105,32,1
13539,3,1,7,7,0.7,0.6667,0.84,0.1343,17,421,0
4034,3,0,6,23,0.7,0.6667,0.74,0.1045,11,64,0
14827,3,1,9,23,0.62,0.5909,0.78,0.0896,27,195,0
7552,4,0,11,6,0.46,0.4545,0.94,0.0896,4,56,0
11730,2,1,5,22,0.6,0.5758,0.78,0.2537,13,147,0
8101,4,0,12,4,0.22,0.2727,0.8,0,1,2,0
4547,3,0,7,8,0.8,0.7424,0.49,0.2537,31,449,0
3724,2,0,6,1,0.74,0.7121,0.79,0.1045,3,16,0
14454,3,1,8,10,0.72,0.6667,0.54,0,73,234,0
13850,3,1,8,6,0.72,0.697,0.79,0.2537,7,19,0
12037,5,0,13,14,0.4,0.24,0.99,0.33,82,901,1
9920,1,2,5,8,0.38,0.71,0.1,0.55,177,623,1
17287,1,1,12,3,0.24,0.2424,0.6,0.1642,0,2,0
159,1,2,8,23,0.09,0.78,1.01,0.32,263,219,1
4647,3,0,7,12,0.76,0.697,0.55,0.2836,177,420,0
10438,1,1,3,0,0.44,0.4394,0.77,0.2537,8,57,0
2144,2,0,4,4,0.38,0.3939,0.71,0.2985,1,2,0
7840,4,0,11,7,0.42,0.4242,0.88,0,7,277,0
9510,1,1,2,4,0.18,0.2121,0.8,0.1045,0,2,0
9862,1,1,2,21,0.3,0.303,0.39,0.1642,8,98,0
11536,2,1,4,20,0.52,0.5,0.59,0.194,28,309,0
8931,1,1,1,23,0.4,0.4091,0.76,0.3284,7,67,0
17344,4,1,0,25,0.2,0.88,0.43,0.55,40,55,1
9115,1,1,1,16,0.2,0.2121,0.37,0.1642,11,174,0
16100,4,1,11,13,0.44,0.4394,0.18,0.4179,33,228,0
4912,3,0,7,13,0.86,0.803,0.47,0.2537,26,152,0
14189,3,1,8,9,0.66,0.6212,0.74,0,86,270,0
2005,2,0,3,9,0.28,0.2576,0.28,0.3881,16,172,0
9737,1,1,2,15,0.42,0.4242,0.41,0.2239,7,171,0
16130,2,0,3,6,0.28,0.71,0.35,0.79,346,136,1
14178,3,1,8,22,0.66,0.6212,0.61,0,90,261,0
5552,3,0,8,5,0.56,0.5303,0.73,0.1045,1,27,0
11876,2,1,5,0,0.56,0.5303,0.88,0.1343,7,32,0
14813,3,1,9,9,0.62,0.5909,0.78,0.1642,46,347,0
8803,1,1,1,14,0.5,0.4848,0.42,0.2836,156,512,0
16573,4,1,11,6,0.26,0.2576,0.65,0.2239,4,136,0
9962,1,1,2,2,0.32,0.303,0.45,0.2537,1,38,0
17039,5,1,13,0,0.36,0.07,0.88,0.78,89,1004,1
2046,2,0,3,2,0.24,0.2273,0.93,0.194,0,5,0
1805,1,0,3,21,0.34,0.3182,0.53,0.2836,10,49,0
1882,2,0,3,4,0.28,0.2727,1,0.194,0,1,0
13609,5,2,4,9,0.32,0.56,0.17,0.14,192,968,1
11008,4,2,9,17,1.05,0.33,0.47,0.69,181,618,1
4311,3,0,7,12,0.8,0.7576,0.55,0.1045,198,404,0
7534,4,0,11,12,0.54,0.5152,0.68,0,28,176,0
1030,1,0,2,14,0.34,0.3182,0.19,0.2239,10,79,0
7900,4,0,11,19,0.32,0.303,0.57,0.2836,6,279,0
17119,1,1,12,1,0.44,0.4394,0.88,0.3881,2,9,0
12527,2,1,6,3,0.64,0.5909,0.78,0.1045,2,6,0
16694,1,2,2,4,0.56,0.21,0.93,0.63,67,78,1
3383,2,0,5,20,0.7,0.6515,0.61,0.1642,56,340,0
2533,2,0,4,10,0.62,0.6061,0.69,0.0896,45,131,0
89,1,0,1,20,0.24,0.2576,0.48,0.1045,1,54,0
15725,4,1,10,9,0.46,0.4545,0.63,0.0896,25,360,0
301,1,0,1,23,0.12,0.1364,0.5,0.194,1,15,0
4192,3,0,6,13,0.84,0.7576,0.44,0,33,189,0
10795,0,2,2,2,0.81,0.48,0.79,0.55,39,50,1
6563,4,0,10,0,0.5,0.4848,0.72,0.194,6,40,0
4369,1,0,3,2,0.29,0.88,0.33,0.29,145,427,1
5675,2,0,10,25,0.88,0.04,0.6,0.23,175,232,1
10850,2,1,4,5,0.4,0.4091,0.76,0.4925,2,24,0
5075,3,0,8,8,0.7,0.6515,0.82,0.3582,29,398,0
7347,4,0,11,17,0.5,0.4848,0.45,0.1642,39,528,0
6498,4,0,10,7,0.36,0.3485,0.71,0.1343,8,249,0
11288,2,1,4,12,0.58,0.5455,0.53,0.194,102,362,0
7728,4,0,11,14,0.42,0.4242,0.54,0.4627,13,213,0
12666,2,1,6,22,0.62,0.6212,0.53,0.2985,91,280,0
16329,4,2,10,7,0.39,0.78,0.8,0.51,64,379,1
3685,2,0,6,10,0.76,0.6818,0.48,0.194,37,123,0
10048,1,1,2,16,0.42,0.4242,0.28,0.0896,17,287,0
13618,3,1,7,14,0.9,0.8788,0.47,0.2537,62,213,0
15049,4,1,9,5,0.46,0.4545,0.63,0,2,37,0
11714,2,1,5,6,0.5,0.4848,0.77,0.2985,7,165,0
4887,3,0,7,12,0.82,0.7121,0.3,0.2836,37,169,0
14287,3,1,8,11,0.76,0.6818,0.48,0.0896,86,278,0
9424,1,0,2,15,0.9,0.61,0.86,0.09,25,584,1
16951,4,1,12,1,0.22,0.2576,0.69,0.0896,0,26,0
11934,2,1,5,10,0.56,0.5303,0.52,0.2537,43,205,0
12739,2,1,6,23,0.72,0.697,0.79,0.1343,23,125,0
4846,3,0,7,19,0.74,0.697,0.7,0.0896,62,386,0
8793,1,1,1,4,0.32,0.3333,0.57,0.0896,1,10,0
8483,1,0,12,2,0.22,0.2576,0.75,0.0896,0,2,0
6838,4,0,10,11,0.56,0.5303,0.43,0,35,166,0
7764,3,1,11,2,0.92,0.94,0.08,0.04,114,50,1
8557,1,0,6,14,0.42,1.03,0.76,0.26,125,672,1
13423,3,1,7,11,0.9,0.8485,0.42,0,47,183,0
6111,3,0,9,4,0.46,0.4545,0.72,0.1343,1,5,0
15760,4,1,10,20,0.58,0.5455,0.64,0.1343,45,379,0
7539,4,0,11,17,0.5,0.4848,0.72,0.194,29,451,0
5384,3,0,8,5,0.64,0.6061,0.73,0,0,28,0
3931,2,0,6,16,0.76,0.6818,0.45,0.1642,69,355,0
6103,3,0,9,20,0.5,0.4848,0.55,0,41,225,0
13508,3,1,7,0,0.6,0.5455,0.88,0.1045,17,113,0
14903,3,1,9,3,0.62,0.5455,0.94,0.2836,0,6,0
11380,3,1,12,16,0.28,0.68,0.56,0.51,30,582,1
2499,2,0,4,0,0.5,0.4848,0.55,0.2239,2,25,0
4178,3,0,6,23,0.68,0.6364,0.69,0,16,81,0
311,2,0,9,9,0.49,0.34,0.27,0.26,178,85,1
10595,2,1,3,13,0.58,0.5455,0.78,0.0896,83,298,0
4476,3,0,7,9,0.74,0.697,0.66,0.0896,62,169,0
3683,2,0,6,8,0.68,0.6364,0.61,0.1343,45,477,0
18027,5,1,6,16,0.35,0.56,0.92,0.57,72,337,1
12069,2,1,5,1,0.6,0.5606,0.83,0.1642,23,32,0
11962,2,1,5,14,0.66,0.6212,0.34,0.1343,108,350,0
3408,2,0,5,21,0.72,0.6818,0.62,0.0896,45,223,0
11639,2,1,5,3,0.58,0.5455,0.83,0,11,32,0
13080,3,1,7,4,0.68,0.6364,0.69,0.2537,5,16,0
15056,4,1,9,12,0.56,0.5303,0.35,0.2985,77,342,0
12678,2,1,6,10,0.58,0.5455,0.64,0,148,436,0
5217,3,0,8,6,0.68,0.6364,0.61,0,9,119,0
10529,1,1,3,19,0.62,0.6061,0.61,0.2239,86,549,0
7573,4,0,11,3,0.42,0.4242,0.77,0.3284,0,3,0
4271,5,2,13,10,0.83,0.72,0.77,0.3,273,599,1
14948,3,1,9,0,0.5,0.4848,0.63,0,12,58,0
9804,1,1,2,10,0.26,0.2727,0.81,0.1045,48,205,0
9308,1,1,1,17,0.42,0.4242,0.44,0.3881,57,290,0
598,1,0,1,2,0.2,0.2121,0.75,0.1642,0,2,0
17343,1,1,12,11,0.26,0.2273,0.41,0.4179,33,136,0
17051,1,2,10,8,0.84,0.83,0.34,0.23,91,466,1
16740,4,1,12,6,0.48,0.4697,0.55,0.3881,5,124,0
10415,1,1,3,1,0.5,0.4848,0.59,0.1045,15,23,0
4544,3,0,7,5,0.74,0.6818,0.58,0.194,4,26,0
4395,1,1,11,8,0.86,0.22,0.08,0.26,345,639,1
3795,2,0,6,0,0.66,0.6061,0.78,0.2239,19,119,0
17471,4,1,11,10,0.63,0.33,0.52,0.77,28,275,1
3740,2,0,6,17,0.9,0.8182,0.37,0.2537,54,409,0
3992,2,0,6,5,0.62,0.5758,0.83,0.1343,0,3,0
5060,3,0,8,17,0.7,0.6667,0.79,0,47,425,0
1792,1,0,3,8,0.28,0.2727,0.56,0.1642,7,37,0
9299,1,1,1,8,0.2,0.2273,0.8,0.0896,9,91,0
16442,5,0,7,0,0.15,0.42,0.91,0.87,170,268,1
6397,4,0,9,2,0.6,0.5,1,0.194,0,2,0
6218,3,0,9,15,0.66,0.6212,0.74,0.1045,43,185,0
2872,2,1,9,19,0.5,0.35,0.55,0.31,306,689,1
5589,3,0,8,18,0.72,0.7121,0.84,0.1343,31,408,0
14778,3,1,9,22,0.56,0.5303,0.64,0.0896,23,212,0
6462,2,0,8,24,0.23,0.89,0.48,0.51,333,741,1
10159,1,1,3,8,0.3,0.2727,0.52,0.3284,12,66,0
14769,1,0,6,11,0.35,0.31,0.89,0.45,292,481,1
12151,2,1,5,11,0.7,0.6667,0.74,0.194,208,520,0
1278,5,1,1,18,0.59,0.89,0.88,0.01,123,238,1
14505,3,1,9,13,0.82,0.7727,0.52,0.0896,237,504,0
916,1,0,2,16,0.2,0.1818,0.27,0.2985,4,80,0
569,1,0,1,21,0.24,0.2273,0.65,0.194,5,45,0
4612,3,0,7,1,0.6,0.5909,0.69,0.1045,24,75,0
6708,4,0,10,1,0.56,0.5303,0.83,0.1343,2,10,0
6774,4,0,10,19,0.54,0.5152,0.39,0.3284,27,248,0
15130,1,2,3,17,0.48,1.04,0.48,0.45,314,215,1
2988,2,0,5,9,0.54,0.5152,0.56,0.1642,36,178,0
2547,5,0,7,25,0.65,0.6,0.9,0.07,246,728,1
11879,2,1,5,3,0.58,0.5455,0.83,0.1343,1,6,0
9269,2,2,4,17,0.73,0.58,0.73,0.81,356,1019,1
6188,3,0,9,9,0.54,0.5152,0.94,0.2239,5,69,0
7100,4,0,10,10,0.34,0.3182,0.57,0.2239,28,130,0
16357,4,1,11,6,0.36,0.3333,0.66,0.2537,3,131,0
11775,2,1,5,19,0.54,0.5152,0.37,0.3582,84,553,0
15862,4,1,10,2,0.5,0.4848,0.68,0.2985,17,116,0
10773,2,1,3,23,0.42,0.4242,0.47,0.2985,17,94,0
13955,3,1,8,15,0.88,0.7727,0.32,0.2239,63,267,0
5281,3,0,8,22,0.68,0.6364,0.51,0,74,231,0
14573,5,2,3,0,0.65,0.84,0.86,0.56,289,509,1
6688,4,0,10,5,0.52,0.5,0.88,0,0,20,0
11725,2,1,5,17,0.64,0.6061,0.69,0.2836,77,717,0
12967,3,1,6,11,0.9,0.8485,0.42,0.2836,51,188,0
6808,4,0,10,5,0.42,0.4242,0.54,0.1642,1,7,0
16387,4,1,11,12,0.42,0.4242,0.67,0,70,313,0
16637,4,1,11,23,0.3,0.3182,0.75,0.0896,11,110,0
2489,2,0,4,14,0.58,0.5455,0.49,0.194,49,144,0
8689,1,1,1,20,0.24,0.2273,0.41,0.2239,5,88,0
1721,1,0,3,8,0.36,0.3485,0.66,0.1343,17,299,0
8031,4,0,12,6,0.44,0.4394,0.94,0.2836,5,86,0
7753,4,0,11,15,0.5,0.4848,0.31,0.2537,78,149,0
4570,3,0,7,7,0.62,0.6212,0.53,0.2537,23,334,0
16822,5,0,10,7,0.99,0.62,0.97,0.18,27,345,1
2051,2,0,3,7,0.24,0.2273,0.93,0.2537,5,92,0
15690,4,1,10,22,0.44,0.4394,0.51,0.1045,47,202,0
10572,2,1,3,14,0.56,0.5303,0.78,0,74,225,0
654,1,0,1,13,0.28,0.2879,0.61,0.1045,13,84,0
15858,4,1,10,22,0.52,0.5,0.72,0.2537,41,157,0
5378,3,0,8,23,0.66,0.6212,0.65,0.1343,20,77,0
