instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,Noise
14515,4,2,1,11,0.9,0.98,0.63,0.53,231,1017,1
7816,1,2,0,7,0.1,0.15,0.28,0.63,253,79,1
10828,0,0,0,14,0.17,0.72,0.9,0.62,309,665,1
494,1,0,1,15,0.12,0.1515,0.28,0,10,103,0
7973,4,0,12,20,0.3,0.3182,0.61,0.0896,17,127,0
14990,3,1,9,18,0.66,0.6212,0.61,0.2537,106,805,0
9446,1,1,2,11,0.32,0.303,0.53,0.2985,15,164,0
12031,2,1,5,11,0.6,0.5606,0.83,0.1642,24,106,0
4040,0,2,8,1,0.23,0.34,0.45,0.52,167,493,1
9680,4,2,5,15,0.1,1.02,0.53,0.35,84,35,1
17713,0,1,5,24,0.29,0.86,0.05,0.76,308,367,1
9291,4,1,2,7,0.16,0.1,0.02,0.48,333,257,1
9475,5,2,10,19,0.95,0.84,0.45,0.49,89,502,1
8038,4,0,12,13,0.46,0.4545,1,0.194,6,71,0
10015,4,2,11,25,0.93,0.68,0.74,0.44,17,100,1
2294,2,0,4,10,0.4,0.4091,0.87,0,69,150,0
5326,3,0,8,19,0.72,0.697,0.74,0.2239,75,259,0
3642,2,0,6,15,0.7,0.6515,0.54,0,161,417,0
1101,0,0,10,8,0.17,0.2,0.79,0.52,242,811,1
16969,4,1,12,19,0.34,0.3485,0.53,0.0896,17,319,0
16733,0,1,2,22,0.59,0.51,0.97,0.42,122,221,1
8821,1,1,1,8,0.3,0.303,0.52,0.1343,4,57,0
16856,4,1,12,2,0.38,0.3939,0.94,0.1045,2,5,0
11949,3,2,7,6,0.55,0.44,0.07,0.1,105,906,1
7277,4,0,11,19,0.4,0.4091,0.37,0.3582,14,196,0
10104,5,2,13,19,0.31,0.45,0.52,0.65,249,181,1
490,1,0,1,11,0.06,0.0758,0.38,0.1343,4,63,0
7751,4,0,11,13,0.48,0.4697,0.33,0.2239,84,175,0
6838,1,1,10,17,0.46,0.02,0.28,0.89,180,835,1
3349,2,0,5,10,0.7,0.6515,0.61,0.3284,18,108,0
16893,4,1,12,15,0.38,0.3939,0.5,0.2239,20,270,0
7076,4,0,10,10,0.5,0.4848,0.88,0.194,10,62,0
10064,1,1,6,14,0.24,0.3,0.52,0.63,184,790,1
14408,3,1,8,12,0.8,0.7424,0.49,0.2836,56,297,0
7371,3,2,13,17,0.3,0.1,0.56,0.6,251,162,1
14029,3,1,8,17,0.8,0.697,0.33,0,186,505,0
16021,4,1,11,5,0.3,0.2727,0.52,0.3284,1,39,0
703,1,0,2,15,0.24,0.2879,0.75,0,7,52,0
8422,1,0,12,13,0.46,0.4545,0.63,0,21,188,0
3351,5,0,9,1,0.99,0.49,0.91,0.81,295,18,1
2256,0,1,4,22,0.18,0.7,0.78,0.06,242,382,1
8562,1,0,12,12,0.34,0.2879,0.46,0.5522,32,140,0
7740,3,1,8,23,0.94,0.29,0.07,0.39,135,594,1
10992,2,1,8,8,0.1,0.87,0.49,0.61,52,779,1
13252,3,1,7,8,0.68,0.6364,0.79,0.1642,30,674,0
9805,1,1,2,11,0.32,0.3333,0.57,0.1343,102,286,0
14173,3,1,8,17,0.76,0.6667,0.37,0.2239,256,635,0
5923,3,0,9,7,0.62,0.5152,1,0.2537,4,108,0
15260,4,1,5,1,0.46,0.56,1.04,0.23,347,293,1
7703,3,2,2,24,1.02,0.13,0.89,0.8,212,805,1
8642,1,0,12,20,0.42,0.4242,0.54,0.2239,8,71,0
16543,3,2,5,17,0.41,1.04,0.52,0.89,72,537,1
12513,1,1,8,5,0.39,0.05,0.14,0.82,126,355,1
15184,4,1,9,20,0.52,0.5,0.55,0.194,88,315,0
4236,3,0,6,9,0.7,0.6364,0.42,0.2239,33,260,0
4514,3,0,7,23,0.7,0.6667,0.79,0.1343,11,55,0
2821,0,2,8,21,0.21,0.64,1.03,0.86,145,791,1
15417,4,1,10,13,0.5,0.4848,0.67,0.1343,54,238,0
10592,4,2,1,15,0.32,0.97,0.15,0.77,278,292,1
14533,3,1,9,17,0.76,0.7273,0.66,0.0896,219,503,0
10183,1,1,3,8,0.2,0.2273,0.59,0.1045,13,428,0
6800,4,0,10,21,0.5,0.4848,0.42,0.2239,53,168,0
13342,3,1,0,1,0.86,0.25,0.88,0.32,209,790,1
834,1,0,2,4,0.2,0.2576,0.86,0,1,2,0
2977,2,0,5,22,0.5,0.4848,0.88,0.0896,29,115,0
5781,0,2,13,16,0.67,0.83,0.6,0.76,104,36,1
12445,2,0,2,20,0.21,0.49,0.27,0.64,247,644,1
15263,3,1,1,23,0.06,0.49,0.37,0.58,332,1010,1
9737,4,0,1,14,0.04,0.43,0.11,0.56,281,493,1
9072,1,1,1,21,0.2,0.1667,0.4,0.4179,5,124,0
11497,5,0,2,5,1.01,0.19,0.81,0.18,46,329,1
1710,1,0,3,21,0.42,0.4242,0.58,0.2836,3,78,0
5447,3,0,8,20,0.62,0.5758,0.83,0.2985,12,58,0
9723,1,1,0,16,0.93,0.68,0.39,0.79,384,108,1
3698,2,0,6,23,0.68,0.6364,0.79,0.1045,18,90,0
17621,1,0,6,13,0.1,0.79,0.24,0.55,52,780,1
15417,4,1,6,17,0.39,0.97,0.34,0.59,264,175,1
16602,4,1,11,12,0.36,0.3485,0.4,0.1642,11,236,0
17284,3,1,3,23,0.56,0.47,0.69,0.57,106,946,1
3025,2,0,5,22,0.52,0.5,0.55,0.1045,29,150,0
168,1,0,1,6,0.16,0.1667,0.74,0.1642,0,2,0
11195,3,0,11,14,0.62,0.07,0.29,0.23,198,896,1
5201,3,0,8,14,0.86,0.7879,0.44,0.2836,53,148,0
16252,4,1,11,21,0.3,0.3333,0.56,0,5,213,0
14215,3,1,8,11,0.66,0.6212,0.65,0.1045,90,241,0
5869,0,0,7,13,0.84,0.59,0.81,0.39,307,677,1
4753,4,0,9,6,1.02,0.09,1.0,0.62,285,879,1
2578,2,1,12,18,0.78,0.77,0.78,0.64,313,411,1
2663,2,0,4,20,0.66,0.6212,0.61,0.2836,42,237,0
14178,3,1,8,22,0.66,0.6212,0.61,0,90,261,0
12831,1,2,8,4,0.47,0.55,0.82,0.16,87,165,1
12628,2,1,6,8,0.6,0.5909,0.69,0.1642,44,653,0
14690,3,2,8,2,0.95,0.06,0.82,0.23,119,225,1
5549,5,1,9,13,0.17,0.57,0.41,0.87,179,891,1
15084,4,1,9,16,0.66,0.6212,0.39,0.2985,59,495,0
7081,2,1,11,17,0.33,0.72,0.43,0.85,310,462,1
5601,3,0,8,6,0.62,0.5606,0.88,0,5,105,0
2441,3,1,9,20,0.48,0.58,0.95,0.65,260,165,1
10737,2,1,3,11,0.5,0.4848,0.42,0.3881,54,222,0
14844,3,1,9,16,0.66,0.6212,0.36,0.2239,350,783,0
3429,4,2,0,22,0.09,0.91,0.68,0.53,210,451,1
11762,2,1,5,6,0.44,0.4394,0.72,0.2239,9,139,0
6694,1,0,4,11,0.58,1.01,0.91,0.3,305,126,1
4191,3,0,6,12,0.84,0.7727,0.47,0.2239,41,202,0
8872,1,1,1,12,0.42,0.4242,0.38,0.2985,13,140,0
13415,3,1,7,3,0.74,0.697,0.66,0.1343,2,4,0
11991,1,1,10,25,0.28,0.23,0.29,0.75,31,610,1
6348,4,0,9,1,0.62,0.5455,0.94,0.1642,4,10,0
12385,2,1,6,5,0.48,0.4697,0.82,0.1642,1,36,0
11443,2,1,4,23,0.5,0.4848,0.88,0.1642,6,112,0
724,1,0,2,12,0.24,0.2273,0.93,0.2239,3,64,0
1594,4,0,13,2,0.76,0.49,0.61,0.23,383,97,1
6486,1,1,12,13,0.75,0.91,0.11,0.22,57,790,1
14394,3,1,8,22,0.7,0.6667,0.84,0.194,30,161,0
12447,2,1,6,19,0.7,0.6364,0.34,0.2836,65,602,0
8978,1,1,1,22,0.16,0.1364,0.47,0.3582,4,66,0
10315,1,1,3,20,0.32,0.3333,0.33,0.1343,20,121,0
11705,2,1,5,21,0.54,0.5152,0.45,0.2239,37,247,0
1461,2,1,13,8,0.87,0.27,0.85,0.18,278,626,1
5488,0,2,4,9,0.41,0.81,0.75,0.45,346,362,1
6072,0,1,0,24,0.09,0.1,0.36,0.23,233,674,1
12973,5,2,10,20,0.42,0.53,0.53,0.5,352,601,1
13879,3,1,8,11,0.76,0.7273,0.66,0.1343,108,260,0
9093,1,1,1,18,0.26,0.2273,0.44,0.3284,16,361,0
9052,3,0,13,0,0.74,0.88,0.24,0.03,127,1001,1
14067,3,1,8,7,0.66,0.6061,0.83,0.0896,1,179,0
10589,4,2,5,22,0.16,1.04,0.23,0.03,16,604,1
4515,3,0,7,0,0.7,0.6667,0.79,0.1343,3,22,0
14056,4,2,13,4,0.49,0.8,0.53,0.85,39,431,1
13052,3,1,7,0,0.72,0.6667,0.54,0,9,53,0
8375,4,0,12,14,0.44,0.4394,0.58,0.1045,11,138,0
3384,2,2,5,22,0.98,0.5,0.9,0.19,33,176,1
2938,2,0,5,7,0.48,0.4697,0.59,0,8,40,0
7425,4,0,11,23,0.34,0.3333,0.57,0.1642,9,82,0
4351,0,2,9,8,0.37,0.5,0.41,0.12,354,873,1
5163,3,0,8,0,0.7,0.6667,0.79,0.1045,13,30,0
13876,3,1,8,8,0.7,0.6667,0.79,0,27,605,0
6811,4,0,10,8,0.44,0.4394,0.62,0.194,28,99,0
10940,1,1,6,25,1.04,0.11,1.0,0.65,27,995,1
9280,1,1,1,13,0.5,0.4848,0.59,0.4627,26,201,0
13654,3,1,7,2,0.72,0.6818,0.7,0,14,90,0
5396,0,1,11,13,0.15,0.45,0.64,0.82,183,718,1
5605,3,0,8,10,0.74,0.697,0.66,0.0896,34,123,0
7898,1,0,7,23,0.82,0.19,0.33,0.61,154,243,1
10189,1,1,3,14,0.28,0.2576,0.57,0.3582,13,128,0
8632,4,0,0,24,0.67,0.45,0.56,0.31,51,66,1
5776,3,0,9,2,0.64,0.6061,0.69,0.2239,15,41,0
14230,3,1,8,2,0.58,0.5455,0.88,0.2836,1,8,0
15585,4,1,10,13,0.52,0.5,0.45,0.2836,68,328,0
10021,0,2,9,6,0.62,0.13,0.09,0.25,84,720,1
13247,3,1,7,3,0.64,0.5758,0.89,0.1343,0,5,0
10360,0,2,10,5,0.18,1.01,0.42,0.83,45,305,1
18160,5,1,6,1,0.09,0.16,0.47,0.57,46,348,1
5579,5,2,8,14,0.66,0.24,0.9,0.18,121,12,1
13384,3,1,7,20,0.8,0.7727,0.59,0.1343,66,454,0
8586,1,1,11,18,0.7,0.01,0.26,0.21,360,50,1
8132,4,0,12,11,0.32,0.2879,0.53,0.4179,44,236,0
12129,2,1,5,13,0.74,0.6818,0.62,0.1343,86,333,0
3362,2,2,13,15,0.67,0.14,0.67,0.87,11,212,1
7261,5,2,1,10,0.52,0.97,0.08,0.65,165,157,1
2565,0,1,13,11,1.03,0.2,0.49,0.33,304,128,1
8828,1,1,1,15,0.4,0.4091,0.37,0.2836,89,330,0
3596,2,0,6,17,0.72,0.6364,0.25,0.2836,73,558,0
10591,3,2,11,6,0.91,0.24,0.46,0.25,53,438,1
6917,1,1,13,8,0.16,0.12,0.9,0.09,249,609,1
13791,3,1,8,19,0.8,0.7879,0.63,0.1642,98,607,0
17119,1,1,12,1,0.44,0.4394,0.88,0.3881,2,9,0
8761,1,1,1,20,0.3,0.3333,0.49,0,5,177,0
5033,3,0,8,14,0.9,0.7727,0.25,0.2836,45,159,0
744,1,0,2,9,0.16,0.1364,0.47,0.2985,6,133,0
14234,3,1,8,6,0.56,0.5303,0.83,0.1045,5,169,0
15155,4,1,9,15,0.68,0.6364,0.54,0.2836,104,392,0
9435,1,1,2,0,0.32,0.2879,0.53,0.3881,1,38,0
2250,2,0,4,14,0.34,0.3182,0.87,0.2239,2,15,0
8975,1,1,1,19,0.2,0.197,0.47,0.2239,12,102,0
12078,1,1,13,4,0.65,0.95,0.07,0.06,252,216,1
15661,4,1,10,17,0.62,0.6061,0.69,0.3582,48,425,0
1033,5,0,8,25,0.54,0.75,0.53,0.19,283,625,1
16812,4,0,11,20,0.88,0.33,0.59,0.78,96,657,1
519,1,0,1,17,0.14,0.1061,0.26,0.3881,5,55,0
5466,3,0,8,15,0.8,0.7273,0.43,0.194,175,390,0
6764,3,0,13,23,0.67,0.35,0.05,0.34,123,178,1
12870,1,0,9,9,0.73,0.86,0.51,0.33,78,753,1
696,1,0,2,8,0.16,0.2273,0.93,0,3,135,0
14241,3,1,8,13,0.74,0.6515,0.4,0,76,331,0
11931,2,1,5,7,0.54,0.5152,0.73,0.3881,25,474,0
11081,1,1,0,2,0.81,0.25,0.24,0.86,285,281,1
10117,1,1,3,14,0.44,0.4394,0.44,0.2836,29,205,0
13821,3,1,8,1,0.72,0.7121,0.84,0.194,23,122,0
1083,1,0,2,20,0.48,0.4697,0.59,0.3284,8,139,0
15878,4,1,10,18,0.42,0.4242,0.94,0.4925,18,154,0
16752,4,1,12,18,0.42,0.4242,0.35,0.4478,29,609,0
16911,2,2,12,25,0.56,0.39,0.43,0.78,64,683,1
15087,4,1,9,19,0.62,0.6212,0.5,0.2537,49,539,0
6494,4,0,10,3,0.36,0.3788,0.81,0,1,7,0
3412,2,0,5,1,0.7,0.6515,0.58,0.2985,14,50,0
16158,4,1,11,23,0.36,0.3636,0.71,0.1045,26,146,0
6,1,0,1,5,0.24,0.2576,0.75,0.0896,0,1,0
1621,5,1,2,25,0.61,0.03,0.71,0.87,313,213,1
5218,3,0,8,7,0.7,0.6515,0.58,0.0896,16,305,0
9790,1,1,2,20,0.4,0.4091,0.35,0.194,13,171,0
4331,3,0,7,8,0.7,0.6667,0.74,0.1045,42,86,0
7224,4,0,11,14,0.5,0.4848,0.45,0.1642,40,172,0
6185,3,0,9,6,0.54,0.5152,0.88,0.194,3,114,0
9726,1,2,8,3,0.44,0.02,0.05,0.11,219,1011,1
9761,1,1,2,15,0.34,0.3636,0.76,0,3,53,0
4339,3,0,7,16,0.82,0.7424,0.41,0,236,452,0
1410,1,0,3,0,0.2,0.197,0.55,0.194,0,12,0
11761,2,1,5,5,0.46,0.4545,0.72,0.2985,1,24,0
2798,2,0,5,11,0.46,0.4545,0.82,0.1045,109,250,0
14247,1,2,3,14,0.32,1.03,0.81,0.19,169,287,1
13484,2,1,3,23,0.33,0.98,0.02,0.53,83,364,1
15865,2,0,5,10,0.83,0.51,0.63,0.01,3,902,1
9588,1,1,2,10,0.22,0.2121,0.51,0.2239,7,97,0
4168,3,0,6,13,0.72,0.6667,0.58,0.2239,37,164,0
6258,0,0,3,21,0.44,0.01,0.36,0.17,343,0,1
13499,3,1,7,15,0.6,0.5455,0.88,0.2537,148,380,0
15320,4,1,0,1,0.92,0.48,0.15,0.66,335,248,1
4180,3,0,6,1,0.66,0.6212,0.74,0,5,13,0
1952,1,1,6,4,0.11,0.78,0.42,0.03,221,876,1
10720,2,2,11,14,1.0,0.58,0.51,0.76,282,239,1
14907,3,1,9,7,0.64,0.5758,0.89,0.4478,13,356,0
5822,4,2,1,7,0.29,0.96,0.88,0.74,152,866,1
16342,5,1,6,6,0.37,0.46,0.16,0.32,0,275,1
16003,4,1,11,11,0.38,0.3939,0.46,0.2239,134,445,0
3829,0,1,4,9,0.18,0.83,1.04,0.69,151,347,1
341,4,1,3,8,0.18,0.44,0.61,0.13,19,303,1
11542,2,1,5,2,0.5,0.4848,0.72,0.0896,1,8,0
2231,2,0,4,19,0.46,0.4545,0.59,0.2985,34,226,0
6748,3,2,11,3,0.62,0.38,1.03,0.41,296,1012,1
469,1,0,1,13,0.2,0.1515,0.21,0.5821,8,73,0
4710,3,0,7,3,0.7,0.6667,0.84,0.1045,2,6,0
3366,2,0,5,3,0.54,0.5152,1,0.1343,0,9,0
17196,1,1,12,7,0.2,0.2576,0.69,0,3,30,0
10610,4,1,10,20,0.6,0.15,0.47,0.68,29,133,1
5869,3,0,9,0,0.54,0.5152,0.94,0.2239,1,13,0
5962,3,0,9,22,0.64,0.5909,0.78,0,49,175,0
14942,3,1,9,18,0.58,0.5455,0.4,0.2836,85,892,0
17960,4,0,12,2,0.32,0.69,0.72,0.83,350,583,1
4952,4,2,1,12,0.65,1.0,0.4,0.4,205,921,1
17265,1,1,12,5,0.24,0.2424,0.75,0.1642,1,11,0
7156,2,2,9,11,0.11,0.29,0.87,0.27,209,714,1
15909,4,1,10,13,0.42,0.4242,0.5,0.2239,22,213,0
10611,3,0,0,18,0.88,0.26,0.59,0.52,216,954,1
2923,2,0,5,16,0.6,0.6212,0.4,0.2537,82,344,0
17924,0,2,11,19,0.77,0.97,0.8,0.6,281,881,1
13813,3,1,8,17,0.84,0.803,0.53,0.2836,95,741,0
17046,4,1,12,0,0.44,0.4394,0.94,0.1343,0,18,0
4157,3,0,9,24,0.17,0.69,0.27,0.7,14,569,1
4669,3,0,7,10,0.76,0.7121,0.62,0.194,52,130,0
13762,0,2,1,15,0.33,0.84,0.51,0.89,53,283,1
14167,3,1,8,11,0.72,0.6667,0.51,0,180,536,0
3915,5,0,4,23,0.18,0.28,0.77,0.38,50,1013,1
17239,1,1,12,3,0.24,0.2121,0.7,0.3582,0,2,0
3431,2,0,5,20,0.62,0.5909,0.73,0.2239,24,144,0
10296,1,1,3,1,0.3,0.2879,0.36,0.2537,1,51,0
10395,1,1,3,5,0.44,0.4394,0.82,0.1343,2,27,0
11333,2,1,4,9,0.4,0.4091,0.82,0.2537,8,79,0
11396,2,1,4,0,0.44,0.4394,0.38,0,13,36,0
12413,2,1,6,9,0.56,0.5303,0.6,0.0896,35,303,0
6341,4,0,9,18,0.66,0.6061,0.83,0.1045,63,553,0
12819,3,1,6,7,0.64,0.5758,0.83,0.1642,19,78,0
5732,3,0,9,6,0.6,0.5758,0.78,0,2,105,0
6225,3,0,9,22,0.62,0.5455,0.94,0,15,127,0
2819,5,0,7,6,0.69,0.26,0.99,0.31,334,72,1
4555,3,0,7,16,0.66,0.5909,0.89,0,23,141,0
16554,4,1,11,11,0.3,0.2727,0.87,0.2985,6,65,0
13979,3,1,8,15,0.8,0.7424,0.52,0.4478,100,324,0
8650,1,1,1,4,0.28,0.303,0.81,0.0896,0,8,0
14458,3,1,5,17,0.8,0.59,1.04,0.46,109,327,1
14960,3,1,9,12,0.62,0.6212,0.43,0.1343,57,290,0
8287,4,0,12,22,0.3,0.303,0.49,0.1642,6,106,0
15641,4,2,3,22,0.63,0.99,0.72,0.86,294,285,1
12222,2,1,5,10,0.74,0.697,0.7,0.2985,67,183,0
4667,3,0,7,8,0.7,0.6515,0.7,0.194,18,347,0
7378,4,0,11,0,0.36,0.3788,0.87,0,0,13,0
12451,2,1,6,23,0.56,0.5303,0.52,0.1343,42,177,0
3973,2,0,6,10,0.7,0.6515,0.61,0.1045,86,244,0
2662,2,2,10,18,0.58,0.32,0.6,0.09,206,12,1
1474,1,0,3,17,0.34,0.303,1,0.2985,2,25,0
12212,2,1,5,0,0.7,0.6667,0.79,0.194,12,45,0
254,1,0,1,22,0.16,0.1818,0.93,0.1045,1,29,0
9773,1,1,2,3,0.28,0.2879,0.93,0.1045,0,1,0
15133,4,1,9,17,0.66,0.6212,0.69,0.2985,87,905,0
13133,3,1,7,9,0.82,0.7273,0.36,0.1343,55,304,0
661,1,0,1,20,0.26,0.2727,0.65,0.1045,3,33,0
13059,3,1,7,7,0.74,0.6818,0.58,0,21,483,0
12132,2,1,5,16,0.78,0.7121,0.52,0.2239,137,584,0
1247,1,0,2,1,0.32,0.3485,1,0,1,10,0
1958,2,0,3,9,0.22,0.2273,0.55,0.1343,17,54,0
3817,2,0,6,22,0.64,0.5758,0.83,0.1343,31,128,0
3644,2,0,6,17,0.74,0.6667,0.51,0,126,390,0
12880,1,2,10,11,0.95,0.93,0.99,0.2,167,758,1
731,1,1,2,5,0.3,0.71,0.41,0.55,119,407,1
12075,2,1,5,7,0.58,0.5455,0.83,0,16,468,0
792,2,2,11,14,0.07,0.38,0.35,0.61,171,1020,1
7453,5,1,0,0,0.34,0.02,0.39,0.83,193,957,1
6293,4,0,9,18,0.64,0.5909,0.78,0.1045,157,400,0
15580,4,1,10,8,0.44,0.4394,0.62,0,35,835,0
15193,4,1,9,5,0.44,0.4394,0.72,0,1,10,0
15771,4,1,10,7,0.5,0.4848,0.88,0.0896,20,526,0
14022,3,1,8,10,0.7,0.6515,0.51,0.1642,88,328,0
2788,2,0,5,1,0.42,0.4242,0.69,0.1045,9,59,0
4982,3,0,7,11,0.86,0.7424,0.28,0.1642,112,275,0
12075,0,0,10,2,0.33,0.78,0.31,0.65,209,671,1
4629,3,0,7,18,0.76,0.6818,0.45,0.2836,185,428,0
5443,3,0,8,16,0.8,0.7424,0.49,0,66,327,0
14071,3,1,8,11,0.74,0.6818,0.62,0,69,196,0
2146,0,2,2,14,0.64,0.14,0.85,0.7,351,562,1
983,5,0,6,10,0.09,0.82,1.03,0.24,177,666,1
10371,1,1,3,5,0.46,0.4545,0.82,0.194,0,24,0
13231,3,1,7,11,0.8,0.7273,0.46,0.194,92,249,0
11824,2,1,5,20,0.62,0.6212,0.46,0.1642,113,287,0
11706,2,1,5,22,0.54,0.5152,0.45,0.2537,26,173,0
13733,3,1,7,9,0.72,0.6818,0.7,0.1045,31,333,0
1582,1,0,3,9,0.3,0.2879,0.61,0.2836,13,156,0
6645,4,0,10,10,0.56,0.5303,0.68,0.0896,155,365,0
14939,3,1,9,15,0.62,0.6212,0.35,0,57,311,0
14403,3,1,8,7,0.66,0.6061,0.83,0.1045,14,269,0
7862,4,0,11,5,0.5,0.4848,0.88,0.2836,1,22,0
13156,3,2,3,6,0.92,0.16,0.74,0.75,278,984,1
14432,3,1,8,12,0.76,0.6818,0.4,0,79,360,0
2082,2,0,4,14,0.36,0.3333,0.46,0.3582,26,87,0
7943,4,0,12,14,0.42,0.4242,0.44,0.1045,25,170,0
17023,4,1,12,1,0.38,0.3939,0.87,0.1045,1,15,0
16476,4,1,11,5,0.26,0.2273,0.41,0.3284,1,3,0
15054,4,1,9,10,0.54,0.5152,0.49,0.2239,52,198,0
7658,5,2,6,22,0.45,1.04,0.51,0.64,129,376,1
18235,4,0,0,15,0.63,0.74,0.92,0.59,98,778,1
12651,2,1,6,7,0.54,0.5152,0.68,0.194,10,78,0
10999,2,1,4,10,0.5,0.4848,0.25,0.2239,113,299,0
10473,1,1,3,11,0.52,0.5,0.77,0.1343,226,585,0
11452,2,1,4,8,0.4,0.4091,0.5,0,17,592,0
8623,1,0,12,1,0.4,0.4091,0.62,0.2836,4,35,0
14994,3,1,9,22,0.6,0.5909,0.73,0.194,47,295,0
168,5,1,6,7,0.62,0.27,0.71,0.52,44,507,1
4359,3,0,7,12,0.8,0.7273,0.43,0.1045,71,201,0
15244,3,0,0,17,0.97,0.85,0.12,0.47,139,709,1
7438,4,2,11,10,0.3,0.02,0.94,0.08,199,620,1
3072,2,0,10,18,0.64,0.87,0.51,0.1,348,990,1
2376,2,0,4,21,0.42,0.4242,0.67,0.1642,17,117,0
5516,3,0,8,17,0.74,0.6515,0.27,0.3284,82,591,0
9612,3,2,12,17,0.58,0.33,0.01,0.08,199,390,1
7091,4,0,10,1,0.32,0.303,0.66,0.2537,7,16,0
9009,1,1,1,5,0.12,0.1667,0.54,0.0896,1,6,0
12917,5,2,3,2,0.07,1.01,0.2,0.15,216,848,1
7519,4,1,13,13,0.06,0.39,0.92,0.75,20,301,1
6035,3,0,9,0,0.62,0.5909,0.78,0.0896,5,33,0
3033,1,2,3,5,0.56,0.16,0.59,0.13,87,323,1
6464,4,0,10,21,0.36,0.3636,0.87,0.1045,3,56,0
4086,3,0,6,3,0.66,0.6061,0.83,0.1642,1,5,0
11097,2,1,8,19,0.7,0.31,0.78,0.2,169,116,1
6431,4,0,9,12,0.64,0.6212,0.57,0.194,59,254,0
4011,3,2,0,2,0.52,0.61,0.32,0.39,319,537,1
4340,3,1,7,18,0.7,0.59,0.42,0.16,135,941,1
5219,3,0,8,8,0.74,0.6667,0.51,0.194,38,399,0
5672,3,0,8,18,0.66,0.6212,0.47,0.2537,60,547,0
