instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,Noise
12464,2,1,6,12,0.72,0.6515,0.39,0.3284,89,369,0
15208,0,2,1,1,0.84,0.87,0.6,0.52,166,304,1
7132,1,0,4,11,0.43,0.64,0.97,0.25,266,128,1
1650,5,2,1,3,0.19,0.05,0.07,0.7,1,303,1
9255,0,0,13,7,0.61,0.23,0.88,0.4,185,628,1
274,5,2,2,1,0.81,0.25,0.49,0.67,143,680,1
16104,4,1,11,17,0.4,0.4091,0.2,0.2985,36,592,0
9880,1,1,2,16,0.36,0.3333,0.46,0.4179,14,254,0
5107,3,0,8,16,0.8,0.7424,0.49,0.2537,76,330,0
3493,3,2,3,21,0.68,0.08,0.18,0.85,334,48,1
12082,2,1,5,14,0.68,0.6364,0.65,0.1343,67,248,0
12147,4,0,10,8,0.32,0.08,0.63,0.75,132,614,1
3091,2,0,5,16,0.52,0.5,0.88,0.1343,44,300,0
540,1,2,7,0,0.79,0.55,0.43,0.54,218,7,1
12230,2,1,5,18,0.8,0.7424,0.49,0.4925,78,710,0
1649,1,0,3,6,0.26,0.2727,0.65,0.1343,1,28,0
14379,3,1,8,7,0.66,0.6061,0.83,0,15,433,0
8382,2,0,11,0,0.82,0.04,0.4,0.06,116,323,1
2738,5,1,0,25,0.17,0.58,0.55,0.12,293,576,1
8500,4,0,12,2,0.78,0.88,0.35,0.47,52,798,1
16529,5,1,8,1,1.04,1.04,0.06,0.32,222,295,1
15237,4,1,10,1,0.54,0.5152,0.77,0.1045,0,11,0
2068,2,0,4,0,0.26,0.2576,1,0.1642,0,6,0
15855,4,1,10,19,0.52,0.5,0.72,0.2239,67,300,0
11945,2,1,5,21,0.58,0.5455,0.4,0.1045,45,299,0
18244,4,2,13,4,0.5,0.66,0.49,0.1,274,419,1
14104,3,1,8,20,0.7,0.6515,0.61,0.1343,72,427,0
993,0,0,10,15,0.17,0.25,0.95,0.08,270,777,1
14203,3,1,8,23,0.62,0.5909,0.73,0,7,46,0
15238,4,1,10,2,0.54,0.5152,0.77,0.1045,0,2,0
447,1,0,1,15,0.32,0.3182,0.45,0.194,8,70,0
1745,4,1,1,23,0.79,0.08,0.19,0.44,259,23,1
12346,5,1,13,20,0.99,0.07,0.05,0.05,266,512,1
10820,2,2,4,14,0.52,0.61,0.68,0.0,38,652,1
2083,5,1,13,18,0.38,0.57,0.94,0.34,220,66,1
5009,3,0,8,14,0.92,0.8182,0.29,0.194,37,123,0
8121,4,0,12,0,0.26,0.2727,0.81,0.1045,11,77,0
8601,1,0,12,3,0.24,0.2576,0.7,0.1045,0,6,0
9708,1,1,2,10,0.26,0.2727,0.6,0.1343,8,98,0
14421,3,1,8,1,0.64,0.6061,0.69,0.1343,2,14,0
13072,5,0,11,14,0.28,0.87,0.6,0.36,84,187,1
10430,3,0,11,4,0.1,0.55,0.76,0.85,80,903,1
14731,0,1,2,18,1.03,0.91,0.12,0.3,260,156,1
319,1,0,1,18,0.2,0.2576,0.47,0,5,139,0
10697,2,1,3,19,0.42,0.4242,0.24,0.3582,41,458,0
2266,2,2,7,21,0.81,0.52,0.11,0.57,140,677,1
5864,5,1,5,6,0.26,0.11,0.74,0.67,56,678,1
5433,3,1,11,10,0.62,0.71,0.77,0.53,384,463,1
760,1,0,2,1,0.16,0.2273,0.59,0,0,7,0
13568,3,1,7,12,0.82,0.7879,0.56,0.2239,60,229,0
449,1,2,1,20,0.22,0.16,1.0,0.43,344,689,1
9511,1,1,2,5,0.18,0.2121,0.8,0.1045,0,17,0
6792,4,0,10,13,0.6,0.6212,0.35,0.4627,171,394,0
1752,1,0,7,24,0.2,0.86,0.8,0.44,283,335,1
5811,1,2,8,3,0.83,0.62,0.71,0.64,363,766,1
3015,1,2,4,9,0.09,0.63,0.14,0.67,337,473,1
1017,2,0,10,20,0.16,0.75,0.31,0.53,217,727,1
2547,2,0,4,0,0.56,0.5303,0.43,0.3582,11,44,0
11723,0,1,10,12,0.58,0.48,0.05,0.64,129,313,1
9837,4,2,1,9,1.03,0.71,0.59,0.05,119,769,1
14631,5,0,0,13,0.52,0.31,0.5,0.43,287,134,1
4929,3,0,7,6,0.72,0.7121,0.84,0,7,90,0
11239,2,1,4,11,0.46,0.4545,0.47,0.2537,14,119,0
4815,3,0,7,12,0.9,0.8636,0.45,0.1642,85,246,0
2805,2,0,5,18,0.46,0.4545,0.82,0.0896,33,159,0
17077,4,1,12,7,0.26,0.2727,0.75,0.1343,3,363,0
6685,4,0,10,2,0.52,0.5,0.94,0.1343,1,5,0
2841,2,0,5,6,0.52,0.5,0.94,0.1642,7,109,0
4436,1,0,11,25,0.97,0.22,0.82,0.87,355,844,1
13000,3,1,6,20,0.82,0.7727,0.52,0.1642,88,292,0
16397,4,1,11,22,0.36,0.3788,0.71,0,7,122,0
5840,3,2,13,9,0.65,0.48,0.15,0.32,193,367,1
1683,1,0,3,17,0.36,0.3485,0.62,0.194,22,217,0
15545,2,1,9,3,1.03,0.92,0.97,0.76,112,216,1
14612,3,1,9,0,0.7,0.6667,0.84,0.0896,30,65,0
11630,3,2,3,23,0.15,0.25,0.11,0.51,176,324,1
9573,1,1,2,19,0.24,0.2576,0.87,0.1045,3,161,0
5664,3,0,8,10,0.66,0.6212,0.47,0.2239,42,115,0
1751,2,1,5,11,0.95,0.25,0.84,0.13,23,232,1
7941,4,0,12,12,0.36,0.3485,0.57,0.1343,18,204,0
238,1,0,1,6,0.16,0.1818,0.55,0.1343,0,27,0
15724,4,1,10,8,0.44,0.4394,0.67,0,32,728,0
4817,3,0,7,14,0.86,0.8182,0.5,0.2836,79,283,0
1154,1,0,2,20,0.34,0.3636,0.42,0,12,42,0
746,1,0,2,11,0.18,0.1364,0.43,0.4478,9,64,0
4604,4,2,9,19,0.11,0.8,0.29,0.89,50,248,1
12125,5,1,9,14,0.08,0.43,0.93,0.13,127,884,1
6569,1,1,7,5,0.22,0.37,0.52,0.03,369,229,1
7875,0,2,11,21,1.01,0.88,0.73,0.67,321,25,1
11828,2,1,5,0,0.56,0.5303,0.64,0.1642,19,98,0
6197,3,0,9,18,0.6,0.5606,0.83,0.1045,39,492,0
14833,3,1,9,5,0.58,0.5455,0.6,0.5224,1,16,0
7421,4,0,11,19,0.36,0.3485,0.71,0.2239,19,211,0
1329,1,0,2,15,0.42,0.4242,1,0.2985,0,35,0
8456,4,0,5,17,0.65,0.9,0.51,0.55,361,702,1
1360,3,0,5,12,0.29,0.06,0.52,0.61,354,465,1
2816,2,0,5,5,0.44,0.4394,0.77,0.1343,4,20,0
6348,4,0,9,1,0.62,0.5455,0.94,0.1642,4,10,0
2155,2,0,4,15,0.76,0.6667,0.23,0.5522,47,143,0
16399,4,1,11,0,0.34,0.3636,0.81,0,1,26,0
5462,3,0,8,11,0.72,0.6667,0.58,0,115,338,0
8673,1,1,7,14,0.45,0.85,0.99,0.05,315,695,1
15200,4,1,6,8,0.33,0.12,0.75,0.38,92,562,1
17894,3,1,12,18,0.73,0.92,0.03,0.49,64,491,1
15400,4,1,10,20,0.4,0.4091,0.71,0.2239,20,227,0
9972,1,2,3,6,0.13,0.4,0.39,0.72,265,292,1
16577,4,1,11,10,0.3,0.3182,0.49,0.1045,17,161,0
6212,3,0,9,9,0.56,0.5303,1,0.0896,21,208,0
8037,0,0,2,11,0.21,0.23,1.02,0.2,220,728,1
1488,2,2,8,11,0.55,0.63,0.6,0.68,241,122,1
270,1,0,1,16,0.22,0.197,0.44,0.3284,5,68,0
15913,4,1,10,3,0.29,0.56,0.89,0.71,26,6,1
14219,4,2,5,18,0.6,1.05,0.32,0.82,208,460,1
16147,4,1,11,12,0.48,0.4697,0.48,0,258,606,0
16856,2,0,1,14,0.76,0.11,0.14,0.44,133,943,1
13268,3,1,7,0,0.68,0.6364,0.61,0,1,56,0
7381,4,0,11,3,0.32,0.3485,0.93,0,0,4,0
7093,4,0,10,3,0.3,0.2879,0.7,0.2836,4,8,0
1509,5,0,7,11,0.77,0.53,0.33,0.4,211,392,1
15010,3,1,9,14,0.76,0.6818,0.48,0.2836,250,654,0
3517,2,0,5,10,0.82,0.7879,0.56,0.1343,37,109,0
5764,2,1,12,23,0.68,0.09,0.87,0.16,344,766,1
13754,3,1,8,6,0.64,0.5909,0.78,0.1343,6,185,0
8408,1,0,12,23,0.5,0.4848,0.88,0.194,0,54,0
15609,4,1,10,13,0.54,0.5152,0.49,0.1343,73,310,0
2232,2,1,10,0,0.52,0.17,0.75,0.35,156,339,1
6214,3,0,9,11,0.62,0.5758,0.83,0.1642,42,180,0
11010,2,1,2,9,0.96,0.42,0.45,0.19,174,456,1
15833,4,1,10,21,0.54,0.5152,0.77,0.1343,40,292,0
7896,3,2,12,5,0.09,0.97,0.34,0.59,154,453,1
16734,4,0,13,15,0.74,0.36,0.35,0.46,258,632,1
2144,3,1,8,0,0.37,0.23,0.65,0.72,125,233,1
3058,2,0,5,7,0.46,0.4545,0.88,0.1343,14,297,0
15531,4,1,10,7,0.42,0.4242,0.82,0.2239,7,51,0
7333,4,0,11,3,0.32,0.3485,0.93,0,0,3,0
3411,2,0,5,0,0.68,0.6364,0.69,0.2537,14,69,0
8681,5,1,10,9,0.3,0.03,0.31,0.13,33,1,1
7852,4,0,11,19,0.54,0.5152,0.73,0.2239,4,264,0
12180,2,1,5,16,0.78,0.7121,0.52,0.2836,258,501,0
5587,3,2,13,10,0.33,0.46,0.82,0.88,181,1019,1
7102,4,0,10,12,0.38,0.3939,0.4,0.1642,46,213,0
6228,2,0,7,13,0.69,0.11,0.48,0.4,246,738,1
13163,3,1,7,15,0.96,0.8485,0.26,0,113,306,0
15153,4,1,9,13,0.7,0.6515,0.51,0.2537,106,410,0
14536,3,1,9,20,0.7,0.6667,0.84,0.1642,63,104,0
3941,1,1,9,25,0.22,0.69,0.77,0.55,196,342,1
14688,5,0,2,24,0.53,0.02,0.75,0.41,173,315,1
976,2,0,2,12,0.09,0.94,0.11,0.43,144,438,1
17633,4,1,10,7,0.2,0.05,0.53,0.62,370,1019,1
1346,2,0,12,14,0.66,0.42,0.16,0.53,176,559,1
2093,2,0,4,1,0.26,0.2727,0.65,0.1343,4,32,0
12675,2,1,6,7,0.52,0.5,0.72,0.0896,18,48,0
4853,3,0,7,2,0.68,0.6364,0.89,0.1045,1,7,0
6035,3,0,9,0,0.62,0.5909,0.78,0.0896,5,33,0
11173,3,1,9,22,0.95,0.93,0.03,0.25,232,987,1
10710,2,1,3,8,0.22,0.2121,0.37,0.2985,14,581,0
14165,2,2,6,24,0.8,1.04,0.98,0.16,8,787,1
8453,0,1,3,1,0.5,0.45,0.2,0.54,338,676,1
4616,0,1,10,18,0.27,0.35,0.68,0.02,272,882,1
8371,0,2,3,15,0.51,0.78,0.09,0.35,234,689,1
14784,3,1,9,4,0.52,0.5,0.83,0,0,6,0
12729,2,1,6,13,0.74,0.6818,0.58,0.1343,69,272,0
10766,5,2,2,19,0.98,0.41,0.35,0.71,280,72,1
13577,5,2,2,22,0.55,0.47,0.5,0.59,242,272,1
5085,4,0,2,14,0.1,0.39,0.13,0.53,48,111,1
16894,4,1,12,16,0.38,0.3939,0.5,0.2239,24,358,0
4340,3,0,7,17,0.8,0.7273,0.46,0,240,436,0
15744,3,0,6,15,1.03,0.96,0.46,0.33,34,324,1
9635,1,1,2,9,0.22,0.2424,0.93,0.1045,5,90,0
14678,2,1,1,17,0.51,0.25,0.06,0.44,370,547,1
8486,1,1,5,25,0.31,0.08,0.9,0.68,288,564,1
12442,2,1,6,14,0.72,0.6515,0.37,0.2537,67,265,0
692,1,0,2,3,0.16,0.2273,0.69,0,0,2,0
17171,1,1,12,5,0.2,0.2576,0.51,0,0,6,0
11521,2,1,4,5,0.38,0.3939,0.62,0.2537,1,20,0
16885,1,0,9,10,0.84,0.74,0.46,0.81,131,34,1
217,3,2,12,18,0.35,0.23,0.87,0.52,237,849,1
13177,3,1,7,5,0.78,0.7424,0.62,0,1,6,0
276,1,0,1,22,0.16,0.1212,0.55,0.4478,1,33,0
15436,4,1,10,8,0.5,0.4848,0.77,0.1642,33,839,0
11611,2,1,5,23,0.6,0.5606,0.83,0,21,121,0
13993,5,2,13,18,0.62,0.49,1.0,0.09,113,274,1
11922,3,2,3,22,0.1,0.87,0.97,0.03,139,773,1
15515,3,2,5,8,0.16,0.55,0.26,0.74,107,56,1
8597,1,0,12,23,0.3,0.303,0.65,0.1642,1,45,0
11652,4,0,6,17,0.96,0.14,0.71,0.71,303,351,1
4860,1,1,10,19,0.44,0.6,0.1,0.78,321,981,1
2262,2,0,4,2,0.32,0.303,0.87,0.2239,2,17,0
6521,2,1,1,12,0.27,0.62,0.86,0.35,288,866,1
7777,4,0,11,15,0.52,0.5,0.36,0.194,165,310,0
8451,2,1,5,22,0.11,0.95,0.86,0.41,376,441,1
7159,1,2,9,18,0.8,0.58,0.07,0.01,121,484,1
12978,2,0,12,3,0.07,0.75,0.01,0.12,377,276,1
13813,3,1,8,17,0.84,0.803,0.53,0.2836,95,741,0
14719,5,2,1,6,0.21,0.59,0.26,0.06,52,870,1
5806,5,1,4,9,0.87,0.51,0.29,0.51,46,778,1
11532,2,1,4,16,0.56,0.5303,0.6,0.194,44,347,0
13573,3,1,7,17,0.8,0.7424,0.52,0.3284,94,869,0
10133,5,1,11,2,0.2,0.15,0.08,0.63,354,74,1
12040,4,2,2,9,0.16,0.8,0.2,0.68,205,815,1
4060,3,0,6,1,0.72,0.697,0.74,0.2239,5,31,0
13926,3,1,8,10,0.8,0.7424,0.52,0.1343,63,214,0
16490,4,1,11,19,0.26,0.2424,0.41,0.2537,9,83,0
2322,0,1,7,15,0.32,0.52,0.67,0.1,321,9,1
15900,4,1,10,4,0.3,0.2879,0.87,0.194,0,5,0
16009,4,1,11,17,0.36,0.3485,0.43,0.194,57,327,0
8076,4,0,7,1,0.34,0.01,0.16,0.64,360,34,1
3852,2,0,6,9,0.62,0.6212,0.46,0.194,19,193,0
5602,0,2,11,0,0.93,0.89,0.69,0.43,250,984,1
4934,3,0,7,11,0.92,0.8788,0.4,0.2985,43,161,0
12025,2,1,5,5,0.56,0.5303,0.88,0.2985,1,15,0
15692,4,1,10,0,0.44,0.4394,0.54,0.1642,35,154,0
4435,3,0,7,16,0.68,0.6364,0.83,0.4478,27,132,0
4543,0,1,5,20,0.26,0.8,0.48,0.14,356,288,1
57,1,0,1,11,0.2,0.1818,0.4,0.3284,10,51,0
2080,2,0,4,12,0.34,0.303,0.53,0.3582,15,95,0
8412,1,0,12,3,0.44,0.4394,0.67,0.1642,0,6,0
11506,2,1,4,14,0.54,0.5152,0.34,0,281,653,0
11457,2,1,4,13,0.46,0.4545,0.33,0.3881,94,306,0
8674,1,0,7,1,0.92,0.4,0.98,0.31,65,537,1
3254,0,2,0,14,1.01,0.84,0.66,0.23,257,554,1
16086,4,1,11,22,0.3,0.2879,0.56,0.2537,4,60,0
15137,5,0,1,1,0.95,0.59,1.03,0.46,338,1021,1
17286,1,1,12,2,0.24,0.2273,0.6,0.2537,0,5,0
6812,4,0,9,6,0.23,0.5,0.55,0.28,259,989,1
311,1,0,1,10,0.18,0.1818,0.55,0.194,4,44,0
16855,1,0,13,8,0.65,0.4,0.99,0.43,22,833,1
7204,4,0,11,18,0.42,0.4242,0.58,0.1045,39,460,0
7034,4,0,10,16,0.56,0.5303,0.37,0.194,52,285,0
5627,3,0,8,8,0.7,0.6667,0.84,0.2537,14,76,0
14756,3,1,9,0,0.52,0.5,0.72,0.1045,8,49,0
7388,4,0,11,10,0.4,0.4091,0.76,0.1045,16,105,0
11783,2,1,5,3,0.46,0.4545,0.41,0.2836,5,13,0
14090,5,1,11,20,0.99,0.77,0.57,0.74,383,479,1
1103,5,1,5,16,0.47,0.04,0.54,0.19,169,693,1
16240,3,0,2,21,0.52,0.54,1.03,0.62,149,100,1
5428,3,0,8,1,0.64,0.5758,0.89,0,1,20,0
2170,3,0,9,7,0.06,0.61,0.56,0.48,267,963,1
3559,2,0,6,4,0.66,0.6212,0.41,0.194,0,3,0
12088,0,0,7,15,0.56,0.68,0.85,0.75,359,200,1
1365,1,0,3,3,0.22,0.2121,0.69,0.2836,3,4,0
13148,3,1,7,0,0.78,0.7576,0.66,0.1343,35,150,0
16799,4,1,12,17,0.38,0.3939,0.66,0,29,568,0
5875,3,0,9,6,0.6,0.5455,0.88,0.1045,1,75,0
10803,2,1,3,5,0.4,0.4091,0.82,0.2239,0,5,0
9706,1,1,2,8,0.24,0.2879,0.7,0,3,513,0
12878,3,1,6,17,0.37,0.99,0.36,0.07,218,523,1
15700,4,1,10,8,0.42,0.4242,0.67,0,39,143,0
2348,2,0,4,17,0.44,0.4394,0.77,0.2239,29,291,0
17013,4,1,12,15,0.38,0.3939,0.82,0.1045,46,338,0
16188,4,1,11,5,0.38,0.3939,0.87,0,1,24,0
2247,4,2,9,1,0.9,0.99,0.63,0.82,110,704,1
17354,4,1,10,14,0.76,0.62,0.31,0.17,118,49,1
9958,1,1,2,22,0.4,0.4091,0.37,0.5821,4,106,0
3476,0,2,3,5,0.3,0.32,0.25,0.56,220,308,1
1914,4,1,1,13,0.17,0.15,0.59,0.85,156,935,1
11718,3,1,12,7,0.74,0.69,0.51,0.46,88,327,1
15307,4,1,10,23,0.6,0.6212,0.56,0.0896,18,155,0
1008,3,0,5,13,0.92,0.93,0.8,0.09,170,365,1
8635,1,0,12,13,0.5,0.4848,0.42,0.4925,108,313,0
8624,5,1,0,9,0.44,0.29,0.48,0.19,157,561,1
9261,1,1,1,18,0.42,0.4242,0.71,0,12,406,0
3988,2,0,6,1,0.64,0.5758,0.89,0.0896,9,12,0
3974,2,0,6,11,0.72,0.6667,0.58,0.0896,141,377,0
3081,1,1,8,0,0.57,0.32,0.22,0.72,162,423,1
14502,4,1,5,0,0.81,0.98,0.39,0.6,11,214,1
5418,2,0,13,8,0.9,0.44,0.68,0.15,33,335,1
6307,1,1,10,5,1.0,0.22,0.38,0.19,334,70,1
10497,1,1,3,11,0.44,0.4394,0.82,0.1642,129,368,0
11206,2,1,4,2,0.56,0.5303,0.83,0.1045,1,4,0
3758,5,1,6,3,0.31,0.77,0.28,0.44,204,695,1
6578,4,0,10,15,0.58,0.5455,0.46,0.1343,62,219,0
68,1,0,1,22,0.14,0.1515,0.69,0.1343,0,20,0
6610,5,0,11,4,0.61,0.0,0.63,0.48,167,369,1
14369,5,0,0,14,0.24,0.44,0.89,0.14,273,458,1
11405,2,1,4,9,0.42,0.4242,0.54,0,33,321,0
8852,1,1,1,15,0.22,0.2273,0.75,0.1642,5,69,0
2012,2,0,3,16,0.38,0.3939,0.22,0.1642,12,136,0
607,1,0,1,12,0.18,0.2121,0.93,0.1045,1,29,0
9866,1,1,2,1,0.26,0.303,0.56,0,0,7,0
9859,1,1,2,18,0.34,0.3182,0.34,0.2239,27,242,0
3270,3,2,6,13,0.78,0.67,0.74,0.46,181,33,1
13334,3,1,7,18,0.72,0.697,0.79,0.1343,108,351,0
1632,1,0,3,12,0.46,0.4545,0.38,0.3881,74,194,0
644,4,2,6,2,0.34,0.65,0.95,0.07,194,87,1
15400,3,2,7,14,0.08,0.21,0.85,0.67,65,101,1
71,0,2,3,2,0.08,0.44,0.65,0.75,94,404,1
614,5,2,1,24,0.35,0.7,0.59,0.36,74,149,1
17135,1,1,12,17,0.26,0.2273,0.56,0.3284,24,321,0
1797,5,1,6,5,0.13,0.35,0.54,0.24,204,535,1
3896,2,0,6,5,0.6,0.6061,0.64,0.194,7,25,0
8295,4,0,12,6,0.26,0.2424,0.56,0.2836,0,17,0
2991,5,1,4,18,0.67,0.16,0.0,0.58,26,817,1
15278,4,0,10,21,0.44,0.18,0.33,0.35,22,31,1
2411,2,0,4,8,0.44,0.4394,0.62,0.2985,21,300,0
10906,1,1,10,10,0.22,0.26,0.69,0.2,169,193,1
6813,2,0,0,22,0.24,0.78,0.54,0.08,250,952,1
5746,5,2,7,23,0.51,0.44,0.77,0.74,383,570,1
6530,4,0,10,15,0.58,0.5455,0.56,0.2836,28,194,0
6699,3,1,6,11,0.04,0.4,0.57,0.06,167,856,1
11245,5,1,11,18,0.65,0.87,0.03,0.78,268,23,1
7737,4,0,11,23,0.34,0.303,0.61,0.3582,4,51,0
1879,2,0,3,1,0.3,0.2879,1,0.2239,0,3,0
11300,0,1,13,22,0.37,0.27,0.7,0.79,115,67,1
13364,1,0,12,6,0.44,0.25,0.52,0.43,82,305,1
490,4,0,4,15,0.68,0.08,0.95,0.52,0,220,1
4931,3,0,7,8,0.76,0.7727,0.77,0,30,384,0
2582,0,1,13,13,0.84,0.6,0.53,0.72,310,718,1
6965,4,0,10,19,0.44,0.4394,0.67,0,47,220,0
423,1,0,1,15,0.4,0.4091,0.54,0.2836,4,82,0
8728,1,1,1,11,0.08,0.1212,0.42,0.0896,6,46,0
12765,3,2,7,11,0.15,0.99,0.35,0.56,87,371,1
1765,1,0,3,5,0.52,0.5,0.34,0.4179,0,2,0
1652,2,1,4,21,0.43,0.22,0.72,0.83,36,802,1
12127,3,2,4,1,0.96,1.01,0.09,0.2,174,353,1
16148,2,2,9,7,0.29,0.85,0.49,0.4,110,235,1
6931,4,0,10,9,0.42,0.4242,0.58,0.1343,33,222,0
5964,5,1,7,2,0.58,0.6,0.77,0.04,320,610,1
1973,2,0,3,0,0.22,0.2273,0.55,0.194,1,12,0
12061,2,1,5,17,0.72,0.6667,0.54,0,69,785,0
5589,3,0,8,18,0.72,0.7121,0.84,0.1343,31,408,0
5959,3,0,9,19,0.7,0.6515,0.58,0.1343,101,315,0
13034,3,1,7,6,0.7,0.6515,0.58,0.1045,4,136,0
16839,4,1,12,9,0.4,0.4091,0.87,0.2537,9,103,0
1247,1,0,2,1,0.32,0.3485,1,0,1,10,0
18025,2,2,7,14,0.54,0.5,0.57,0.12,54,1023,1
6830,3,2,6,18,0.3,0.49,0.87,0.83,275,392,1
3472,0,1,4,25,0.62,0.62,0.21,0.04,122,498,1
8871,1,1,1,11,0.42,0.4242,0.38,0.2985,8,101,0
14879,2,0,12,12,0.64,0.37,0.86,0.88,159,29,1
14141,3,1,8,9,0.7,0.2424,0.58,0.1045,58,378,0
9156,0,1,1,16,1.04,0.87,0.39,0.64,161,175,1
4881,4,0,9,18,0.48,0.45,1.03,0.75,177,424,1
10471,4,2,9,22,0.29,1.03,0.4,0.08,80,541,1
11337,0,1,8,12,0.09,0.75,0.97,0.63,37,557,1
1089,1,0,2,2,0.44,0.4394,0.72,0.2836,2,7,0
9471,1,1,2,12,0.3,0.3182,0.7,0.0896,40,300,0
8510,1,0,12,7,0.32,0.3182,0.45,0.194,2,19,0
16679,4,1,12,17,0.4,0.4091,0.76,0.194,59,303,0
8521,1,0,12,18,0.32,0.3333,0.49,0.0896,21,75,0
13631,3,1,7,3,0.7,0.6667,0.74,0.1642,3,12,0
11327,2,1,4,3,0.44,0.4394,0.82,0.1642,7,40,0
7815,1,1,11,24,0.35,0.79,0.87,0.18,293,677,1
14053,2,0,13,23,0.4,0.02,0.75,0.23,204,674,1
16234,4,1,11,3,0.24,0.2273,0.65,0.2239,0,5,0
2022,2,0,3,2,0.32,0.3485,0.57,0,0,4,0
3871,2,0,13,21,0.88,1.04,0.73,0.11,375,287,1
4180,3,0,6,1,0.66,0.6212,0.74,0,5,13,0
17298,1,1,12,14,0.3,0.303,0.49,0.1343,84,261,0
15461,0,0,12,5,0.46,0.88,0.83,0.86,335,945,1
6553,2,0,10,19,0.47,0.99,0.09,0.16,259,890,1
8312,4,0,12,23,0.2,0.2273,0.75,0,6,69,0
7921,4,0,12,16,0.4,0.4091,0.4,0.194,9,201,0
4821,4,0,11,21,1.01,0.41,0.71,0.38,269,769,1
4873,3,0,7,22,0.76,0.697,0.55,0.1343,27,158,0
3099,0,0,2,20,0.14,0.25,0.61,0.3,188,564,1
4693,4,2,6,24,0.35,0.67,0.04,0.19,115,42,1
4089,3,0,6,6,0.66,0.6061,0.83,0.1343,4,91,0
2381,3,0,9,23,0.63,0.45,0.92,0.72,209,153,1
15525,4,1,10,1,0.42,0.4242,0.77,0.2836,16,112,0
6141,3,1,9,2,0.61,0.37,0.98,0.65,242,707,1
8622,1,0,12,0,0.38,0.3939,0.62,0.3284,7,44,0
1835,2,0,3,4,0.42,0.4242,0.82,0.1642,0,1,0
17178,1,1,12,12,0.3,0.2879,0.42,0.194,52,196,0
10575,5,0,12,23,0.43,0.79,0.99,0.87,288,106,1
12069,0,0,4,8,0.43,0.52,0.31,0.02,285,705,1
3983,2,0,6,20,0.7,0.6515,0.7,0.194,86,232,0
