instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,Noise
12178,0,2,0,11,0.79,0.02,0.12,0.62,230,286,1
3382,2,0,5,19,0.7,0.6515,0.61,0.1343,73,405,0
10362,2,2,2,7,0.55,0.6,0.36,0.44,93,116,1
4867,2,2,2,17,0.77,0.34,0.77,0.73,182,6,1
11502,5,2,1,4,0.41,0.34,0.01,0.22,270,350,1
14530,3,1,9,14,0.72,0.697,0.79,0.0896,249,457,0
2612,2,0,4,17,0.6,0.5909,0.73,0.3284,168,383,0
16896,4,1,12,18,0.32,0.303,0.53,0.2239,23,546,0
6005,3,0,9,18,0.7,0.6515,0.54,0.194,56,571,0
5615,3,0,8,20,0.72,0.697,0.79,0.0896,39,222,0
8339,2,0,7,15,0.5,0.0,0.59,0.89,384,383,1
11707,2,1,5,23,0.54,0.5152,0.45,0.194,21,113,0
15937,4,1,11,17,0.4,0.4091,0.5,0.2239,37,689,0
15839,4,1,10,3,0.5,0.4848,0.88,0.1642,5,26,0
9073,1,1,1,22,0.18,0.1667,0.47,0.2537,4,78,0
14311,3,1,8,11,0.76,0.6818,0.48,0.1045,69,281,0
3720,5,0,12,1,1.01,0.72,0.7,0.22,351,386,1
8834,1,1,1,21,0.28,0.2727,0.56,0.2239,10,91,0
8338,4,0,12,1,0.18,0.2121,0.8,0.0896,3,11,0
5952,1,1,13,17,0.46,0.33,0.82,0.48,50,807,1
9067,2,0,13,2,0.98,0.2,0.41,0.25,153,132,1
3895,3,0,8,17,0.72,0.08,1.03,0.68,196,856,1
6660,4,0,10,1,0.48,0.4697,0.88,0,4,34,0
3784,1,1,4,11,0.34,0.76,0.9,0.14,45,277,1
12799,0,0,5,5,0.35,0.56,0.91,0.01,312,36,1
4461,3,0,7,18,0.82,0.7273,0.36,0.1045,132,378,0
6564,3,2,4,1,0.72,0.74,0.22,0.89,12,800,1
17700,4,0,2,18,0.74,0.51,0.3,0.43,138,344,1
12079,2,1,5,11,0.64,0.6061,0.73,0,46,197,0
9047,1,1,1,20,0.46,0.4545,0.63,0.3582,11,180,0
3254,2,0,5,11,0.58,0.5455,0.6,0.194,63,196,0
6083,2,0,1,13,0.87,0.93,0.47,0.14,40,743,1
3136,1,2,7,19,0.74,0.84,0.14,0.52,54,880,1
6224,3,0,9,21,0.6,0.5,1,0.0896,25,200,0
6546,2,0,10,0,0.92,0.75,0.99,0.6,147,188,1
12665,1,0,4,2,0.75,0.44,0.91,0.02,248,836,1
3499,2,0,5,16,0.88,0.7879,0.37,0.2836,101,309,0
16997,2,0,3,17,0.33,0.9,1.05,0.14,291,754,1
11067,2,1,4,7,0.28,0.2879,0.52,0.1343,18,321,0
6058,5,2,5,15,0.65,0.24,0.2,0.78,195,1020,1
14715,3,1,9,7,0.52,0.5,0.68,0.2239,20,447,0
4922,3,0,7,23,0.76,0.7424,0.75,0.194,28,123,0
6655,4,0,10,20,0.56,0.5303,0.73,0.1045,59,193,0
15386,3,2,0,25,0.73,0.59,0.85,0.26,261,510,1
15611,5,1,5,21,0.3,0.53,0.11,0.71,356,339,1
12794,3,1,6,6,0.74,0.697,0.66,0,4,122,0
15196,0,1,8,12,0.65,0.79,0.37,0.57,19,767,1
13830,1,2,0,3,0.13,0.05,0.01,0.54,174,866,1
1645,1,0,3,1,0.26,0.2879,0.65,0.0896,0,1,0
16377,4,1,11,2,0.32,0.3333,0.76,0.0896,0,5,0
6907,1,0,7,2,1.0,0.24,0.76,0.51,324,666,1
236,0,0,7,16,0.83,0.52,0.95,0.6,384,464,1
8769,1,1,10,6,0.56,0.34,0.64,0.36,31,58,1
15174,2,0,1,6,0.25,0.41,1.02,0.01,361,720,1
13439,4,0,7,19,0.53,0.19,0.44,0.31,64,153,1
9282,1,1,1,15,0.48,0.4697,0.51,0.3284,27,197,0
15134,4,1,9,18,0.66,0.6212,0.69,0.2239,77,899,0
13826,2,2,8,13,0.34,0.17,0.1,0.15,79,736,1
8790,4,2,6,18,0.12,0.64,0.96,0.32,4,627,1
9987,3,1,11,16,0.77,0.33,0.35,0.14,278,769,1
2748,2,0,4,9,0.54,0.5152,0.39,0.3284,45,230,0
9006,1,1,1,2,0.14,0.2121,0.46,0,3,17,0
8722,1,1,1,5,0.02,0.0455,0.41,0.194,0,14,0
5771,5,0,5,19,0.93,0.53,0.71,0.25,184,122,1
13185,2,0,7,22,0.5,0.26,0.22,0.78,194,821,1
5837,1,2,3,0,0.6,0.67,0.85,0.61,220,29,1
8696,1,1,1,3,0.16,0.1364,0.55,0.2836,0,2,0
2447,2,0,4,20,0.44,0.4394,0.94,0.2239,4,53,0
13313,3,1,7,21,0.72,0.6667,0.54,0,76,299,0
12228,2,2,4,15,0.84,0.6,0.0,0.63,70,93,1
7314,4,0,11,8,0.28,0.303,0.87,0.0896,19,90,0
4031,0,2,0,0,1.01,0.41,0.38,0.38,378,309,1
13872,3,1,8,4,0.72,0.697,0.74,0.1343,3,11,0
5916,3,0,9,0,0.64,0.5606,0.94,0.194,1,16,0
1960,2,0,3,11,0.24,0.2424,0.48,0.1642,23,108,0
5452,3,0,8,1,0.62,0.5758,0.83,0,12,47,0
12002,2,1,5,6,0.5,0.4848,0.63,0.1343,4,25,0
9286,3,2,5,24,0.88,0.72,0.41,0.72,306,847,1
824,1,0,2,18,0.3,0.303,0.56,0.1642,13,78,0
15687,2,0,6,14,0.47,0.6,0.11,0.24,40,273,1
4511,3,0,7,20,0.72,0.697,0.74,0.4179,42,236,0
12663,3,1,6,9,0.29,0.51,0.94,0.09,329,289,1
9064,1,0,2,11,1.05,0.41,0.99,0.77,148,836,1
1233,1,1,5,8,0.81,0.29,0.74,0.42,83,766,1
753,2,1,11,2,0.81,0.51,0.38,0.43,195,680,1
1900,2,0,3,22,0.26,0.2576,0.65,0.1642,3,62,0
3251,3,1,5,0,0.56,0.72,0.71,0.62,32,24,1
14375,3,1,8,3,0.62,0.5606,0.88,0.0896,1,4,0
14119,3,1,8,11,0.76,0.6667,0.37,0.0896,83,274,0
7812,4,0,11,2,0.34,0.3636,0.81,0,9,31,0
10319,1,1,3,0,0.26,0.2879,0.44,0.0896,7,69,0
17304,0,1,0,18,0.29,0.28,0.19,0.85,265,1015,1
4298,3,0,7,23,0.72,0.6667,0.54,0.2836,66,154,0
13070,3,1,7,18,0.86,0.7424,0.3,0,85,627,0
6681,1,0,12,25,0.9,0.98,0.44,0.76,362,877,1
3007,2,0,5,4,0.42,0.4242,0.62,0.2537,0,2,0
8309,2,1,13,9,0.42,1.05,0.51,0.52,372,387,1
2995,2,0,5,16,0.64,0.6212,0.38,0.2239,49,304,0
16459,4,1,11,12,0.44,0.4394,0.38,0.2537,186,379,0
6202,0,0,13,13,0.35,0.14,0.96,0.3,198,510,1
16752,4,1,12,18,0.42,0.4242,0.35,0.4478,29,609,0
11752,2,1,5,20,0.5,0.4848,0.82,0.2239,3,51,0
7423,4,0,11,21,0.36,0.3333,0.57,0.2537,6,136,0
6164,0,0,13,17,0.58,0.79,0.98,0.75,14,68,1
16937,3,0,7,13,0.85,0.22,0.89,0.22,230,85,1
12318,0,2,7,17,0.05,0.84,0.94,0.15,123,6,1
15358,1,0,1,12,0.62,0.14,0.58,0.52,168,55,1
1673,1,0,3,7,0.24,0.2424,0.75,0.1642,10,119,0
14686,3,1,9,2,0.54,0.5152,0.77,0.2836,15,96,0
7645,4,0,11,3,0.4,0.4091,0.66,0.2836,6,37,0
4987,1,1,11,22,0.03,0.35,0.05,0.48,337,45,1
5887,3,0,9,18,0.64,0.5758,0.89,0,18,237,0
1882,2,2,8,19,1.04,1.0,0.22,0.51,13,810,1
9521,0,2,5,24,0.59,0.57,0.64,0.2,346,164,1
5604,3,0,4,16,0.25,0.4,0.53,0.14,347,87,1
16810,4,1,12,4,0.36,0.3788,0.93,0,3,12,0
3983,2,0,6,20,0.7,0.6515,0.7,0.194,86,232,0
12142,2,1,5,2,0.64,0.5758,0.89,0.1343,9,64,0
13485,3,1,7,1,0.62,0.5758,0.83,0.2537,10,72,0
6253,3,2,4,24,0.73,0.89,0.04,0.52,240,369,1
13213,2,2,13,25,0.17,0.93,0.16,0.23,228,646,1
3518,2,0,5,11,0.86,0.803,0.47,0,28,106,0
17719,0,0,9,13,0.49,0.76,0.75,0.29,75,367,1
3776,2,0,6,5,0.68,0.6364,0.74,0.1343,4,16,0
15106,4,1,9,14,0.74,0.6667,0.48,0.2836,60,277,0
14731,0,2,3,21,0.61,0.7,0.3,0.55,109,85,1
10941,2,1,4,0,0.4,0.4091,0.43,0,12,61,0
6811,4,0,10,8,0.44,0.4394,0.62,0.194,28,99,0
15471,4,1,10,19,0.44,0.4394,0.51,0.1343,81,743,0
11921,2,1,5,21,0.64,0.6061,0.73,0.194,63,393,0
6833,3,1,3,9,0.67,0.35,0.48,0.68,272,731,1
11341,0,2,0,24,1.04,0.16,0.39,0.13,289,139,1
14670,3,2,8,5,0.69,0.13,0.19,0.55,247,509,1
9531,1,1,2,1,0.28,0.2879,0.61,0.1343,8,14,0
6076,3,0,9,17,0.48,0.4697,0.82,0.4627,31,261,0
7653,0,1,12,9,0.22,0.77,0.26,0.12,205,375,1
4695,5,2,4,1,0.4,0.51,0.86,0.83,325,985,1
2366,4,2,10,6,0.16,0.78,0.43,0.33,0,852,1
6979,1,0,4,17,0.86,0.83,0.37,0.4,305,251,1
8193,4,0,12,0,0.22,0.2727,0.8,0,1,17,0
11904,2,1,5,4,0.54,0.5152,0.94,0.1343,1,4,0
5030,3,0,8,11,0.84,0.7273,0.32,0.4179,32,128,0
4818,3,0,7,15,0.9,0.8485,0.42,0.2537,68,238,0
3610,2,0,6,7,0.56,0.5303,0.56,0,27,87,0
17079,4,1,12,9,0.28,0.2879,0.75,0.1045,8,317,0
10547,1,1,3,13,0.6,0.5758,0.78,0.194,77,284,0
10351,1,1,3,9,0.38,0.3939,0.54,0.1642,21,281,0
462,1,0,1,6,0.22,0.2121,0.55,0.2537,0,27,0
11876,2,1,5,0,0.56,0.5303,0.88,0.1343,7,32,0
16278,4,0,6,0,0.3,0.82,0.68,0.46,377,484,1
9443,1,1,2,8,0.24,0.2273,0.65,0.2239,12,441,0
13881,2,1,6,2,0.21,0.07,0.6,0.43,185,73,1
12561,2,1,6,13,0.66,0.6061,0.83,0.194,11,59,0
10936,2,1,12,24,0.3,0.37,0.84,0.82,165,433,1
16240,3,1,5,22,0.91,0.85,0.63,0.79,89,1010,1
5017,3,0,8,22,0.7,0.6515,0.7,0.0896,21,137,0
10016,1,1,2,8,0.24,0.2424,0.6,0,14,528,0
1243,1,0,2,21,0.34,0.303,0.87,0.3284,7,83,0
2745,2,1,7,1,0.62,0.3,0.91,0.7,312,685,1
7640,5,2,12,4,0.5,0.05,1.0,0.55,315,913,1
842,1,0,2,12,0.32,0.3485,0.62,0,7,66,0
17157,1,1,12,15,0.32,0.2727,0.33,0.5821,14,153,0
1989,2,0,3,17,0.34,0.303,0.23,0.2985,25,252,0
13932,5,2,11,17,0.46,0.07,0.32,0.83,261,85,1
11841,2,1,5,13,0.68,0.6364,0.54,0.2537,255,602,0
13545,3,1,7,13,0.8,0.7424,0.52,0.1045,64,240,0
2578,2,0,4,7,0.34,0.3182,0.53,0.2836,5,180,0
12217,3,2,13,13,0.65,0.0,0.44,0.51,19,134,1
11691,2,1,5,7,0.48,0.4697,0.82,0.1045,18,385,0
3226,2,0,5,7,0.5,0.4848,1,0,18,257,0
3544,2,0,6,13,0.9,0.8182,0.37,0.194,29,154,0
16847,4,0,3,1,0.24,0.53,0.47,0.05,365,270,1
1501,0,1,8,12,0.15,0.09,0.09,0.62,238,566,1
4967,1,1,1,0,0.96,0.4,0.56,0.7,312,608,1
4216,3,0,6,13,0.8,0.697,0.31,0.3284,45,231,0
12448,2,1,6,20,0.66,0.6212,0.36,0.2985,76,478,0
15868,4,1,10,8,0.5,0.4848,0.59,0.5522,55,173,0
977,1,0,2,8,0.22,0.2273,0.64,0.194,1,12,0
15293,5,0,3,21,0.48,0.81,0.73,0.2,111,102,1
10421,1,1,3,7,0.44,0.4394,0.72,0.0896,14,381,0
4956,3,0,7,9,0.82,0.7576,0.46,0.2985,49,174,0
18140,4,1,13,11,0.77,0.09,0.3,0.08,170,106,1
8280,4,0,12,15,0.32,0.303,0.45,0.2985,12,153,0
14929,4,1,10,6,0.84,0.93,0.72,0.89,174,957,1
16408,4,1,11,9,0.32,0.3333,0.76,0.0896,45,365,0
7260,4,0,11,2,0.4,0.4091,0.76,0,2,10,0
514,5,0,2,4,0.24,0.49,0.86,0.02,13,504,1
2455,2,0,4,4,0.36,0.3636,0.76,0.1045,2,7,0
13235,3,1,7,15,0.8,0.7121,0.41,0.2239,77,265,0
1378,1,0,3,16,0.54,0.5152,0.19,0.3284,27,139,0
2593,2,0,4,22,0.3,0.303,1,0.1343,3,24,0
16381,2,0,11,10,0.35,0.76,1.02,0.81,250,504,1
11120,2,1,4,12,0.5,0.4848,0.31,0,104,322,0
15621,4,1,2,2,0.23,0.66,0.84,0.23,319,871,1
2791,1,1,11,12,0.1,0.91,0.32,0.09,220,419,1
212,1,0,1,2,0.12,0.1212,0.5,0.2239,0,3,0
3398,2,0,5,11,0.74,0.697,0.66,0.2239,36,160,0
2367,0,1,8,16,0.22,0.82,0.31,0.42,36,538,1
17353,3,2,10,24,0.6,0.23,0.89,0.33,121,535,1
4562,0,2,7,14,0.09,1.0,0.38,0.83,221,315,1
2214,5,1,4,1,0.22,0.73,0.05,0.4,272,464,1
13581,3,1,7,1,0.7,0.6515,0.58,0.194,2,28,0
4317,2,1,0,23,0.56,1.03,0.36,0.71,18,320,1
12087,2,1,5,19,0.62,0.5758,0.83,0.1642,40,376,0
16892,5,0,12,23,0.38,0.92,0.19,0.14,74,720,1
6887,1,2,0,10,0.27,0.39,0.31,0.49,43,227,1
11796,2,1,5,16,0.62,0.6061,0.25,0.3284,128,525,0
13120,2,1,8,22,0.23,0.5,0.21,0.33,158,131,1
7714,1,0,0,25,0.29,0.19,0.25,0.51,208,567,1
4331,3,0,7,8,0.7,0.6667,0.74,0.1045,42,86,0
389,2,0,5,16,0.94,0.48,0.47,0.79,338,781,1
5938,1,1,7,25,0.2,0.62,0.55,0.26,93,519,1
6482,2,1,2,11,0.64,0.52,0.37,0.26,143,693,1
15107,4,1,9,15,0.74,0.6667,0.48,0.2985,69,300,0
6909,4,0,10,11,0.48,0.4697,0.55,0.5224,30,129,0
12289,2,1,6,5,0.62,0.5909,0.78,0.0896,4,45,0
15599,4,1,10,3,0.36,0.3788,0.87,0,0,7,0
8623,1,0,12,1,0.4,0.4091,0.62,0.2836,4,35,0
1948,1,1,11,3,0.16,0.27,0.84,0.12,350,652,1
13208,5,0,1,18,0.53,0.76,0.32,0.53,284,470,1
10491,1,1,3,5,0.4,0.4091,0.94,0.1045,0,6,0
2894,3,0,9,3,0.9,0.66,0.03,0.46,47,1000,1
10331,1,1,3,13,0.42,0.4242,0.41,0.2985,176,464,0
12791,3,1,6,3,0.74,0.7121,0.79,0,1,7,0
226,1,0,1,16,0.2,0.2121,0.4,0.1343,4,74,0
15900,3,1,1,14,0.54,0.05,0.48,0.72,14,956,1
2976,2,0,5,21,0.52,0.5,0.77,0.0896,32,127,0
1181,1,0,2,23,0.2,0.1667,0.75,0.4179,0,2,0
16835,4,1,12,5,0.4,0.4091,0.87,0.1045,0,8,0
8682,3,0,2,14,0.14,0.58,0.01,0.24,113,701,1
8162,4,0,12,17,0.28,0.3182,0.3,0,13,163,0
15342,0,1,4,21,0.31,0.32,0.23,0.84,166,25,1
7658,4,0,11,16,0.52,0.5,0.63,0.1343,81,306,0
6093,3,0,9,10,0.5,0.4848,0.51,0.2836,36,140,0
5116,3,0,8,1,0.66,0.6061,0.78,0.1642,17,67,0
7522,2,2,8,7,0.1,0.0,0.43,0.4,40,702,1
5180,0,0,9,0,1.0,0.87,0.76,0.78,198,101,1
1525,1,0,3,21,0.3,0.2879,0.49,0.194,7,75,0
16947,1,0,3,3,0.63,0.59,0.06,0.1,282,806,1
12300,2,1,6,16,0.74,0.6818,0.58,0.4478,36,222,0
16276,4,1,11,21,0.32,0.3333,0.66,0.1045,20,224,0
1862,3,2,8,6,0.77,0.52,0.31,0.47,108,41,1
12259,5,2,9,21,0.06,0.82,0.12,0.08,293,748,1
9274,4,1,3,9,1.01,0.18,0.17,0.28,190,722,1
4149,1,2,3,23,0.98,0.82,0.74,0.05,30,1026,1
690,1,0,2,1,0.16,0.1818,0.69,0.1045,0,3,0
13689,5,1,0,12,0.75,0.4,0.13,0.5,327,132,1
4697,2,1,4,5,1.05,0.89,0.59,0.16,193,487,1
3294,2,0,5,3,0.5,0.4848,1,0.1045,10,33,0
5635,3,0,8,16,0.64,0.5758,0.89,0.5224,10,24,0
604,5,1,12,17,0.28,0.73,0.7,0.42,226,165,1
10593,2,1,3,11,0.52,0.5,0.94,0,53,219,0
8706,1,1,1,13,0.18,0.1212,0.34,0.6567,5,73,0
5846,3,0,9,0,0.54,0.5152,0.94,0.3582,1,8,0
12616,5,2,10,15,0.99,0.63,0.46,0.22,235,42,1
14364,3,1,8,16,0.64,0.5758,0.89,0.2836,57,173,0
12175,2,1,5,11,0.72,0.6818,0.66,0.2239,268,519,0
17123,1,1,12,5,0.34,0.303,0.76,0.4179,0,13,0
8205,4,0,12,12,0.36,0.3333,0.43,0.3582,20,167,0
4285,3,1,0,6,0.71,0.62,0.99,0.67,267,171,1
3523,2,2,4,22,0.71,0.22,0.43,0.11,208,560,1
16013,3,2,7,25,0.86,0.72,0.74,0.17,135,531,1
2459,2,0,4,8,0.38,0.3939,0.46,0.3881,7,43,0
11216,2,1,4,17,0.22,0.36,0.22,0.7,352,1003,1
15250,5,2,4,21,0.82,0.27,0.24,0.08,212,0,1
16915,4,1,12,13,0.34,0.3636,0.42,0,18,238,0
6608,4,0,10,21,0.5,0.4848,0.68,0,22,166,0
4662,3,0,7,3,0.66,0.6061,0.78,0.194,3,7,0
9775,1,1,2,5,0.28,0.2727,0.93,0.1642,0,16,0
5227,4,2,6,13,0.67,0.81,1.01,0.01,271,726,1
10483,1,1,3,21,0.54,0.5152,0.68,0.1642,54,223,0
17785,5,0,7,22,0.54,0.81,0.17,0.06,309,747,1
8,1,0,1,7,0.2,0.2576,0.86,0,1,3,0
6754,4,0,10,23,0.58,0.5455,0.88,0.194,2,47,0
4825,3,0,7,22,0.78,0.7576,0.66,0,23,98,0
9111,1,1,1,12,0.2,0.1818,0.34,0.3284,5,124,0
9558,1,1,2,4,0.24,0.2576,0.7,0.0896,0,1,0
1430,1,0,3,20,0.3,0.2879,0.7,0.194,9,87,0
3538,5,2,11,15,0.31,0.03,0.28,0.12,279,586,1
1663,1,0,3,20,0.34,0.3182,0.46,0.2239,23,129,0
4900,2,2,0,25,0.49,0.34,0.92,0.8,61,768,1
13622,3,1,7,18,0.92,0.8788,0.4,0.3582,73,688,0
631,1,0,1,13,0.22,0.2273,0.55,0.1642,9,65,0
8575,0,0,1,23,0.5,0.66,0.68,0.69,50,888,1
8167,4,0,12,22,0.22,0.2727,0.55,0,7,43,0
8624,1,0,12,2,0.4,0.4091,0.62,0.2836,1,28,0
12772,3,1,6,8,0.74,0.697,0.7,0,27,590,0
2552,2,0,4,5,0.42,0.4242,0.54,0.5522,0,14,0
12547,2,1,6,23,0.7,0.6515,0.58,0.2239,8,80,0
1664,1,0,3,21,0.34,0.3333,0.46,0.1343,5,63,0
11047,5,1,4,4,0.78,0.37,0.44,0.36,94,216,1
9942,1,1,2,6,0.4,0.4091,0.87,0.1642,2,82,0
17052,5,2,9,5,1.04,0.53,0.81,0.77,339,608,1
16151,4,1,11,16,0.54,0.5152,0.37,0,227,605,0
4800,3,0,7,21,0.82,0.803,0.59,0.2239,39,154,0
17148,2,1,1,12,0.05,0.85,0.53,0.47,8,140,1
17230,1,1,12,18,0.32,0.303,0.66,0.2537,20,43,0
3079,2,0,5,4,0.5,0.4848,0.88,0.1642,2,5,0
9062,3,2,0,9,0.64,0.44,0.19,0.0,265,890,1
6091,4,0,0,24,0.63,1.05,0.89,0.18,170,124,1
6545,4,0,10,6,0.44,0.4394,0.82,0.1045,5,117,0
7950,4,2,10,15,0.15,0.12,0.53,0.48,111,344,1
8620,4,1,6,14,0.65,0.37,0.29,0.41,119,332,1
17802,3,0,13,23,0.85,0.43,0.29,0.05,322,229,1
6693,4,0,10,10,0.6,0.5909,0.69,0.1343,38,149,0
1699,1,0,3,10,0.36,0.3485,0.81,0.1642,19,68,0
8092,4,0,12,19,0.26,0.2727,0.56,0.1045,12,232,0
5264,3,0,8,5,0.6,0.6212,0.56,0.1343,2,26,0
5781,3,0,9,7,0.62,0.5909,0.73,0.194,5,38,0
6236,3,0,9,9,0.62,0.5455,0.94,0.194,35,203,0
9055,1,1,1,4,0.34,0.2879,0.46,0.5224,0,1,0
3224,5,0,6,1,0.54,1.01,0.32,0.87,261,422,1
3921,2,0,6,6,0.56,0.5303,0.94,0,8,97,0
3277,1,1,11,0,0.59,0.27,0.6,0.37,354,838,1
8960,1,1,1,4,0.14,0.1515,0.5,0.1343,0,3,0
6269,4,0,9,18,0.6,0.5,1,0,14,234,0
13289,3,1,7,21,0.72,0.6667,0.48,0.2239,44,373,0
12809,3,1,6,21,0.68,0.6364,0.65,0.2836,40,217,0
14129,2,2,10,19,0.67,0.26,0.6,0.09,124,813,1
6833,5,1,4,11,0.51,0.43,0.35,0.75,98,170,1
12257,0,2,1,23,0.84,0.14,0.92,0.13,377,922,1
9960,1,1,2,0,0.36,0.3333,0.43,0.3881,5,61,0
15806,2,0,12,4,0.28,0.18,0.07,0.51,94,647,1
4660,3,0,7,1,0.7,0.6667,0.74,0.2239,17,25,0
11196,2,1,4,16,0.8,0.697,0.33,0.4627,92,358,0
12988,3,1,6,8,0.64,0.5758,0.89,0.1642,26,194,0
6496,4,0,10,5,0.36,0.3636,0.76,0.1045,4,21,0
12790,4,1,4,2,0.92,0.38,0.34,0.64,247,140,1
14212,3,1,8,8,0.62,0.5909,0.73,0.1045,37,655,0
661,1,0,1,20,0.26,0.2727,0.65,0.1045,3,33,0
10859,2,1,11,0,0.08,0.77,0.07,0.82,209,302,1
10448,1,1,3,10,0.4,0.4091,0.87,0.0896,44,180,0
6960,4,0,10,14,0.48,0.4697,0.48,0.2239,133,310,0
12902,3,1,6,18,0.72,0.6515,0.28,0.3582,105,824,0
14665,3,1,9,5,0.66,0.5909,0.94,0.2537,2,15,0
630,2,2,5,18,0.43,0.74,1.0,0.53,43,250,1
15789,4,1,10,1,0.58,0.5455,0.68,0,6,28,0
15685,3,2,12,25,0.76,0.64,0.3,0.62,340,500,1
15255,3,1,3,11,0.08,0.11,0.97,0.45,104,615,1
9547,1,1,2,17,0.44,0.4394,0.35,0.194,15,509,0
13537,2,0,12,17,0.2,0.22,0.14,0.14,284,122,1
16447,4,1,11,0,0.28,0.3182,0.65,0,0,32,0
5226,3,0,8,15,0.86,0.7424,0.3,0.3284,53,194,0
15889,4,1,10,17,0.3,0.2879,0.87,0.2239,19,124,0
10061,1,1,2,6,0.28,0.303,0.75,0.0896,4,104,0
15262,3,2,7,16,0.47,0.84,0.13,0.43,198,583,1
6661,0,1,9,3,0.22,1.0,1.05,0.07,277,268,1
12102,1,1,2,1,0.56,0.26,0.66,0.46,172,263,1
8527,1,0,12,0,0.26,0.2576,0.7,0.1642,3,12,0
2972,2,0,5,17,0.58,0.5455,0.49,0.2836,106,351,0
13531,2,0,2,24,0.29,0.54,0.13,0.85,167,1026,1
15231,4,1,10,19,0.54,0.5152,0.68,0.1045,33,516,0
15721,5,0,9,14,0.15,0.38,0.49,0.83,377,288,1
16103,0,0,0,12,0.31,0.89,0.92,0.52,363,475,1
1223,0,0,0,15,0.71,0.86,0.48,0.35,104,247,1
8806,1,1,1,17,0.54,0.5152,0.43,0.1343,87,322,0
10618,5,0,3,5,0.33,0.79,0.07,0.38,156,441,1
13304,1,0,6,20,0.04,0.55,0.57,0.18,3,526,1
13977,3,1,8,13,0.76,0.7121,0.58,0.3582,66,290,0
8753,1,1,1,12,0.3,0.2879,0.49,0.2537,6,120,0
13627,3,1,7,23,0.72,0.6818,0.7,0.1343,18,145,0
6035,3,0,9,0,0.62,0.5909,0.78,0.0896,5,33,0
5248,2,2,2,16,0.05,0.78,0.37,0.88,123,482,1
14977,3,1,9,5,0.5,0.4848,0.82,0,2,49,0
1153,1,0,2,19,0.34,0.3333,0.36,0.1343,3,42,0
2812,2,0,5,1,0.46,0.4545,0.72,0.1343,41,114,0
