instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,Noise
10384,4,2,1,19,0.99,0.51,0.69,0.33,0,752,1
3851,4,2,11,6,0.32,0.27,0.45,0.73,68,912,1
2280,1,0,0,4,0.08,0.6,1.04,0.16,75,978,1
17474,3,0,7,9,0.51,0.39,0.37,0.31,172,969,1
14732,0,1,3,23,0.8,0.66,0.12,0.2,374,686,1
17168,4,1,4,18,0.03,0.55,0.28,0.23,289,849,1
11428,2,1,4,19,0.71,0.15,0.15,0.41,342,782,1
11729,4,1,2,9,0.3,0.31,0.99,0.55,298,93,1
12185,2,1,5,21,0.66,0.6212,0.69,0.4179,64,143,0
13601,3,1,7,21,0.72,0.6515,0.45,0.1343,71,397,0
1102,1,0,2,15,0.66,0.6212,0.36,0.3284,55,172,0
8980,1,1,1,0,0.16,0.1364,0.47,0.3284,9,59,0
9906,1,1,2,18,0.48,0.4697,0.41,0.3284,42,525,0
14940,4,2,1,17,0.35,0.23,0.66,0.83,120,279,1
8856,1,1,1,19,0.2,0.2273,0.93,0.0896,3,190,0
17084,0,1,0,10,0.37,0.65,0.8,0.73,343,1022,1
8752,4,1,9,0,0.33,0.18,0.97,0.39,36,171,1
16484,4,2,7,10,0.46,0.17,0.25,0.61,294,105,1
18155,1,0,9,23,0.16,0.17,0.71,0.72,372,198,1
3927,2,0,8,18,0.48,0.04,0.62,0.23,318,165,1
2943,3,2,7,2,0.22,0.73,0.68,0.23,279,515,1
14165,3,1,8,9,0.66,0.6212,0.65,0.2836,81,292,0
16228,5,1,7,11,0.89,0.0,0.13,0.41,310,743,1
1526,5,1,12,13,0.54,0.07,0.47,0.58,134,419,1
14707,3,0,12,19,0.12,0.95,0.19,0.16,232,734,1
14874,2,1,6,12,0.53,0.24,0.44,0.69,221,853,1
1968,3,2,7,25,0.16,1.04,0.7,0.22,1,250,1
13077,3,1,7,1,0.68,0.6364,0.74,0,27,123,0
6179,3,0,9,0,0.56,0.5303,0.73,0.1642,4,25,0
8676,1,2,2,7,0.34,0.33,0.29,0.3,337,770,1
17665,2,0,7,1,0.69,0.03,0.85,0.83,245,10,1
17604,4,1,12,19,0.42,0.43,0.98,0.03,154,889,1
14615,3,1,9,3,0.7,0.6667,0.84,0.1045,0,9,0
17058,5,0,13,12,0.13,0.78,0.19,0.75,362,761,1
5338,3,0,8,20,0.07,0.49,0.91,0.88,90,130,1
3348,2,1,2,16,0.07,0.06,0.68,0.28,301,368,1
203,1,0,1,17,0.18,0.1515,0.37,0.3881,3,62,0
13909,5,1,6,15,0.82,0.0,0.57,0.02,37,988,1
8119,4,1,6,25,0.78,0.04,0.49,0.18,107,825,1
12723,2,1,6,7,0.6,0.5758,0.78,0.1343,18,480,0
9201,1,1,1,6,0.32,0.3182,0.93,0.194,1,89,0
15335,4,1,10,3,0.54,0.5152,0.77,0.2239,2,56,0
5236,3,0,8,1,0.7,0.6364,0.45,0.1343,9,26,0
10772,3,1,2,17,1.01,0.05,0.37,0.28,262,300,1
12767,1,0,7,16,0.63,0.4,1.02,0.12,225,908,1
680,1,2,13,9,0.86,0.71,0.27,0.18,158,1004,1
1030,1,0,2,14,0.34,0.3182,0.19,0.2239,10,79,0
13029,3,1,7,1,0.76,0.7121,0.58,0.194,3,17,0
16617,4,1,11,3,0.24,0.2879,0.75,0,0,4,0
2742,0,2,10,20,0.18,0.36,0.13,0.73,216,178,1
14240,3,2,13,4,0.59,0.69,0.09,0.75,8,458,1
6240,3,0,9,13,0.66,0.6061,0.83,0.194,38,193,0
2518,2,0,4,19,0.5,0.4848,0.72,0.194,28,276,0
9727,1,1,2,5,0.28,0.2879,0.7,0.1045,0,25,0
7738,0,0,2,14,0.18,0.01,0.17,0.28,222,325,1
277,1,0,1,23,0.14,0.1061,0.59,0.4179,1,20,0
8415,1,0,12,6,0.36,0.3788,0.87,0,1,64,0
12319,2,1,6,11,0.58,0.5455,0.46,0.2836,179,536,0
13373,3,1,7,9,0.76,0.7121,0.62,0.1642,51,348,0
8125,4,0,12,4,0.26,0.2727,0.65,0.1045,0,3,0
396,2,0,7,0,0.88,0.44,0.06,0.57,248,978,1
14602,3,1,9,14,0.82,0.7879,0.56,0.1045,34,211,0
338,1,1,10,16,0.88,0.48,0.94,0.39,139,655,1
9009,1,1,1,5,0.12,0.1667,0.54,0.0896,1,6,0
5456,3,0,8,5,0.6,0.5606,0.83,0,0,8,0
3893,3,0,1,5,0.16,0.32,0.14,0.24,383,54,1
959,0,0,1,18,1.04,0.29,0.81,0.79,101,426,1
13446,5,2,13,1,0.44,0.17,0.78,0.29,210,376,1
907,0,2,11,9,0.17,0.09,0.82,0.37,87,959,1
8139,4,0,12,18,0.26,0.2576,0.38,0.2239,28,172,0
10943,4,2,11,11,0.39,0.17,0.78,0.26,362,974,1
16462,4,1,11,15,0.48,0.4697,0.41,0.2537,233,447,0
14500,5,0,10,23,0.75,0.97,0.4,0.02,266,6,1
402,1,0,1,17,0.22,0.2273,0.82,0.194,1,125,0
12820,3,1,6,8,0.68,0.6364,0.69,0.2239,34,167,0
879,1,0,5,8,0.64,0.59,0.36,0.38,202,1026,1
17166,1,1,12,0,0.22,0.2121,0.47,0.2836,3,27,0
2518,4,1,8,24,0.4,0.6,0.65,0.21,108,172,1
777,0,2,6,17,0.16,0.7,0.99,0.51,176,318,1
5130,3,0,8,15,0.84,0.803,0.53,0.2537,130,362,0
5917,2,0,6,14,0.22,0.84,0.5,0.31,347,184,1
4415,3,0,7,20,0.76,0.7121,0.58,0.3582,61,285,0
12824,3,1,6,12,0.8,0.7273,0.43,0.194,203,602,0
56,1,0,1,10,0.18,0.1667,0.43,0.2537,11,44,0
5272,3,0,8,13,0.78,0.6818,0.29,0.0896,74,253,0
4041,3,0,6,6,0.66,0.6061,0.83,0,12,122,0
7532,4,0,11,10,0.56,0.5303,0.64,0.2836,23,138,0
6313,4,0,9,14,0.66,0.6061,0.78,0,116,347,0
98,1,0,1,6,0.2,0.197,0.47,0.2239,0,33,0
8941,1,1,1,9,0.22,0.197,0.47,0.3881,10,214,0
12901,4,0,4,22,0.65,0.13,0.99,0.87,38,168,1
14135,4,0,12,24,0.59,0.83,0.62,0.22,50,435,1
15741,2,2,3,6,0.91,0.01,0.71,0.75,16,815,1
191,1,0,1,5,0.08,0.0909,0.53,0.194,0,1,0
8551,1,0,12,0,0.32,0.3182,0.87,0.1642,0,10,0
627,4,2,5,6,0.72,0.71,0.92,0.66,233,29,1
14137,3,1,8,5,0.64,0.2424,0.73,0.1045,2,36,0
2977,2,0,5,22,0.5,0.4848,0.88,0.0896,29,115,0
15579,4,1,10,7,0.42,0.4242,0.67,0.0896,20,525,0
8906,2,1,5,7,0.39,0.97,0.87,0.73,372,508,1
17343,0,0,0,1,0.36,0.89,1.02,0.13,380,300,1
156,1,0,1,18,0.2,0.2273,0.4,0.0896,7,123,0
1303,1,2,7,23,0.11,0.08,0.62,0.1,376,612,1
5684,3,0,8,6,0.54,0.5152,0.73,0.1045,4,119,0
4880,5,0,4,9,0.54,0.02,0.88,0.72,340,518,1
4394,3,0,7,23,0.68,0.6364,0.83,0.2239,20,98,0
8057,4,0,12,8,0.44,0.4394,1,0,6,86,0
11976,2,1,5,4,0.48,0.4697,0.59,0.0896,6,14,0
2890,2,0,5,7,0.38,0.3939,0.58,0.2537,16,271,0
5815,3,0,9,17,0.76,0.7273,0.66,0.2239,204,376,0
1406,3,1,7,16,0.4,0.7,0.87,0.71,41,766,1
16375,4,1,11,0,0.32,0.3333,0.7,0.1343,3,29,0
14049,3,1,8,13,0.78,0.697,0.4,0.1642,79,254,0
1204,1,0,2,5,0.12,0.1515,0.5,0.1045,0,8,0
13291,3,1,7,23,0.7,0.6515,0.51,0.2239,33,211,0
12152,4,0,11,22,0.76,0.96,0.33,0.34,94,99,1
2958,2,0,7,13,0.54,0.97,0.63,0.6,304,336,1
3320,2,0,5,5,0.54,0.5152,0.94,0,0,11,0
17065,3,0,10,6,0.23,0.59,0.06,0.82,40,31,1
8218,4,0,12,1,0.26,0.303,0.75,0,0,8,0
15294,4,1,10,10,0.66,0.6061,0.83,0.1343,27,177,0
9439,5,0,6,1,0.88,0.85,1.0,0.55,94,631,1
14721,3,1,2,1,0.07,1.0,0.98,0.02,348,1001,1
16998,3,2,9,17,1.01,0.5,0.1,0.35,290,682,1
89,1,0,1,20,0.24,0.2576,0.48,0.1045,1,54,0
2088,4,2,8,0,0.68,0.92,0.77,0.05,65,766,1
16338,1,1,3,23,0.26,0.57,0.89,0.21,363,845,1
331,1,0,1,6,0.14,0.1667,0.63,0.1045,1,3,0
16298,4,1,11,19,0.36,0.3485,0.46,0.2239,26,332,0
771,4,1,5,9,0.72,0.24,0.05,0.67,208,762,1
10109,2,1,11,23,0.61,0.02,0.24,0.58,237,112,1
2906,0,0,3,13,0.71,0.2,0.56,0.3,271,352,1
4951,3,0,7,4,0.72,0.6818,0.66,0.1642,4,10,0
5989,4,2,11,6,0.41,0.29,0.78,0.06,245,755,1
12921,3,1,6,13,0.8,0.697,0.27,0.3284,77,321,0
8618,4,2,9,10,0.94,0.92,0.67,0.36,208,18,1
10051,1,1,5,10,0.2,0.53,0.32,0.78,261,449,1
12849,3,1,6,13,0.8,0.697,0.33,0.2836,237,585,0
10932,5,1,5,14,0.87,0.08,0.41,0.44,194,205,1
17824,0,1,7,5,0.74,0.07,1.05,0.28,315,37,1
12642,2,1,6,22,0.64,0.6212,0.53,0.1343,79,321,0
8711,1,1,1,18,0.14,0.0909,0.26,0.5224,10,224,0
17161,1,1,12,19,0.24,0.2121,0.48,0.3582,9,60,0
11344,2,1,4,20,0.36,0.3333,0.93,0.4179,1,35,0
11469,4,2,12,21,0.95,0.62,0.27,0.57,250,636,1
3809,2,0,6,14,0.82,0.7879,0.56,0.2537,96,315,0
16981,4,1,12,7,0.24,0.2576,0.75,0.0896,1,48,0
5624,3,0,8,5,0.7,0.6667,0.84,0.2985,1,12,0
8117,4,0,12,20,0.3,0.3333,0.81,0,10,150,0
4521,1,1,13,23,0.04,0.84,0.79,0.63,137,23,1
7536,4,0,11,14,0.54,0.5152,0.6,0.2836,27,147,0
14012,3,1,8,0,0.64,0.6061,0.73,0.1343,24,120,0
6716,2,1,7,22,0.49,0.23,0.71,0.82,68,884,1
238,1,0,1,6,0.16,0.1818,0.55,0.1343,0,27,0
3437,3,0,7,0,0.77,0.1,0.23,0.72,165,211,1
4319,3,0,7,20,0.66,0.6061,0.83,0,83,176,0
3147,2,0,5,0,0.52,0.5,0.94,0.1045,17,38,0
1400,1,0,3,14,0.24,0.2576,0.21,0.1045,18,78,0
720,1,0,2,8,0.22,0.2121,0.93,0.2239,1,155,0
2023,2,0,3,3,0.32,0.3485,0.49,0,0,4,0
8610,1,0,12,12,0.32,0.3333,0.57,0.1343,38,197,0
14859,3,1,9,7,0.5,0.4848,0.77,0.1045,28,71,0
2472,2,0,4,21,0.5,0.4848,0.42,0.194,13,83,0
14486,3,1,8,18,0.86,0.7576,0.36,0.2537,87,546,0
10439,1,1,3,1,0.42,0.4242,0.82,0.3284,4,26,0
9004,1,2,3,2,0.11,0.79,0.94,0.03,57,791,1
2437,2,0,4,10,0.42,0.4242,0.94,0.3881,1,22,0
4043,3,0,6,8,0.72,0.697,0.74,0.1045,27,423,0
12502,3,1,8,8,0.84,0.01,0.53,0.73,272,803,1
699,1,0,2,11,0.18,0.2424,0.86,0,2,51,0
4063,5,1,1,19,0.6,0.51,0.69,0.44,329,1008,1
7073,3,2,3,25,0.77,0.33,0.7,0.33,34,653,1
4111,4,0,10,8,0.9,0.6,0.02,0.12,147,76,1
12853,3,1,6,17,0.84,0.7273,0.32,0.2537,203,532,0
15660,4,1,10,16,0.62,0.6061,0.69,0.3582,131,565,0
7262,4,0,11,4,0.38,0.3939,0.87,0.0896,1,7,0
3160,2,0,5,13,0.68,0.6364,0.51,0,61,214,0
3723,0,0,2,19,0.58,1.04,0.96,0.21,325,135,1
5699,3,0,8,21,0.64,0.6061,0.65,0.0896,43,223,0
13955,3,1,8,15,0.88,0.7727,0.32,0.2239,63,267,0
16962,4,1,12,12,0.36,0.3485,0.5,0.194,29,273,0
4935,3,2,2,9,0.89,0.42,0.77,0.26,253,323,1
2619,2,0,0,16,0.87,0.59,0.82,0.29,330,1010,1
599,3,2,5,7,0.21,0.71,0.52,0.87,320,454,1
643,1,0,1,1,0.14,0.2121,0.8,0,7,29,0
6199,0,0,5,8,0.31,1.03,0.85,0.02,322,403,1
16055,1,2,12,16,0.51,0.17,0.87,0.65,99,389,1
718,1,0,2,6,0.22,0.2424,0.93,0.1045,1,18,0
11555,2,1,5,9,0.47,0.3,0.92,0.71,9,341,1
5807,4,1,6,1,0.41,0.98,0.28,0.45,276,264,1
2027,2,0,3,7,0.32,0.3333,0.45,0.1045,8,136,0
6445,2,2,9,21,0.97,0.05,0.74,0.14,165,261,1
13341,3,1,7,1,0.68,0.6364,0.89,0.1343,49,168,0
9953,4,0,2,21,0.81,0.6,0.13,0.79,40,652,1
4239,3,0,6,12,0.76,0.6667,0.35,0.1642,50,233,0
4923,4,2,0,3,0.98,0.42,0.15,0.31,127,646,1
11231,3,2,13,21,0.38,0.32,1.04,0.11,163,859,1
17641,4,2,4,15,0.79,0.64,0.17,0.71,101,448,1
3193,2,0,5,22,0.54,0.5152,0.88,0.2836,12,98,0
7741,2,2,1,5,0.54,0.2,1.04,0.68,373,760,1
7039,4,0,10,21,0.44,0.4394,0.72,0.1343,32,201,0
18086,2,1,10,24,0.13,1.0,0.18,0.79,247,982,1
914,1,0,2,14,0.2,0.1818,0.27,0.2836,6,48,0
4952,3,0,7,5,0.72,0.6818,0.7,0.2836,4,13,0
17097,4,1,12,3,0.3,0.3182,0.7,0.0896,1,4,0
3344,2,0,5,5,0.58,0.5455,0.94,0.2537,2,24,0
3682,5,0,5,13,0.75,1.05,0.7,0.78,283,935,1
12919,3,1,6,11,0.74,0.6515,0.3,0.3284,64,209,0
10533,1,2,4,25,0.79,1.04,0.65,0.09,96,983,1
13594,0,1,9,2,1.01,0.58,0.7,0.32,378,117,1
15596,4,1,10,0,0.38,0.3939,0.76,0,1,49,0
12639,2,1,6,19,0.7,0.6364,0.42,0.1642,98,467,0
16377,5,0,1,1,0.33,0.46,0.81,0.54,200,37,1
15624,4,1,10,4,0.44,0.4394,0.88,0.2239,0,5,0
700,2,0,3,12,0.36,0.49,0.15,0.47,143,369,1
16487,4,1,11,16,0.28,0.2424,0.38,0.4478,43,170,0
14889,3,1,9,13,0.64,0.6061,0.65,0.2537,112,343,0
1023,1,0,2,7,0.2,0.1818,0.32,0.3582,2,105,0
2982,4,1,13,2,0.19,0.89,0.05,0.65,344,735,1
5559,0,0,6,25,0.07,0.69,0.72,0.15,170,166,1
1291,1,0,2,22,0.28,0.2727,0.75,0.2239,8,46,0
6779,4,0,10,0,0.46,0.4545,0.55,0.1045,18,106,0
11273,0,1,5,9,0.65,0.28,0.3,0.55,233,540,1
16661,0,1,0,13,0.75,0.53,0.68,0.23,69,834,1
1113,1,0,2,2,0.44,0.4394,0.13,0.3881,3,17,0
12268,1,0,8,3,0.92,0.47,0.93,0.1,309,970,1
13485,3,1,7,1,0.62,0.5758,0.83,0.2537,10,72,0
14206,5,2,0,4,0.18,0.42,0.31,0.07,160,67,1
1826,2,1,13,15,0.03,0.6,0.55,0.87,66,191,1
10561,2,1,3,3,0.5,0.4848,0.88,0.194,1,8,0
6673,4,0,10,14,0.74,0.6515,0.37,0,147,370,0
2501,1,1,8,9,0.57,1.04,0.54,0.52,229,862,1
2336,1,0,9,25,0.22,0.43,0.13,0.01,67,534,1
10663,5,1,12,3,0.46,0.62,0.68,0.21,373,685,1
9284,1,1,1,17,0.42,0.4242,0.5,0.5821,16,422,0
4076,3,0,6,17,0.72,0.6818,0.7,0.3582,74,569,0
5827,3,0,9,5,0.66,0.6212,0.74,0.1642,2,6,0
15521,3,1,6,7,0.48,0.83,0.83,0.68,178,380,1
16649,4,2,10,3,0.09,0.48,0.76,0.75,12,662,1
5403,3,0,8,0,0.68,0.6364,0.65,0.1343,18,56,0
2473,2,0,4,22,0.5,0.4848,0.39,0.1045,21,70,0
