instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,Noise
15811,4,1,10,23,0.54,0.5152,0.83,0.1343,13,135,0
10398,1,1,3,8,0.44,0.4394,0.82,0,34,662,0
15272,4,1,10,12,0.7,0.6515,0.7,0.1045,69,358,0
12679,2,1,6,11,0.62,0.6212,0.57,0.1045,196,546,0
3936,2,0,8,21,0.34,0.36,0.42,0.56,378,399,1
6298,4,0,9,23,0.6,0.5455,0.88,0.0896,27,150,0
14279,3,1,8,3,0.62,0.5758,0.83,0.0896,3,9,0
8942,1,1,1,10,0.24,0.197,0.44,0.4478,2,103,0
7769,4,0,11,7,0.26,0.303,0.81,0,4,35,0
10351,1,1,3,9,0.38,0.3939,0.54,0.1642,21,281,0
2385,2,0,4,6,0.34,0.3485,0.76,0.1045,4,70,0
4510,3,0,7,19,0.84,0.8333,0.59,0.3284,80,373,0
3540,2,0,6,9,0.74,0.7121,0.74,0.2239,34,207,0
5019,3,0,8,0,0.66,0.6212,0.74,0,11,29,0
2613,2,0,4,18,0.58,0.5455,0.78,0.194,149,376,0
10943,2,1,4,2,0.36,0.3333,0.5,0.3881,6,11,0
4615,3,0,7,4,0.6,0.5909,0.73,0.0896,9,16,0
14731,3,1,9,23,0.54,0.5152,0.52,0,7,93,0
984,1,0,2,15,0.4,0.4091,0.3,0.2985,40,162,0
16880,4,1,0,4,0.82,0.15,0.88,0.84,113,181,1
14253,3,1,8,1,0.62,0.5909,0.78,0,1,21,0
9136,1,1,1,13,0.2,0.197,0.8,0.2537,10,76,0
3336,2,0,5,21,0.64,0.5758,0.89,0.2239,33,188,0
3352,2,0,5,13,0.78,0.697,0.46,0.2537,38,190,0
4788,3,0,7,9,0.84,0.7879,0.49,0.1642,30,132,0
9414,1,1,2,3,0.42,0.4242,0.67,0.1343,0,2,0
7078,4,0,10,12,0.5,0.4848,0.88,0.1343,8,53,0
3974,2,0,6,11,0.72,0.6667,0.58,0.0896,141,377,0
1741,1,2,8,18,0.68,0.42,0.89,0.31,255,995,1
2226,2,0,4,14,0.56,0.5303,0.43,0.0896,46,157,0
4296,3,0,7,21,0.74,0.6667,0.48,0.194,95,232,0
2980,2,0,5,1,0.44,0.4394,0.88,0,25,33,0
16841,4,1,12,11,0.4,0.4091,0.87,0.2985,40,250,0
2139,2,0,4,23,0.4,0.4091,0.5,0.0896,9,31,0
400,1,0,1,15,0.22,0.2273,0.87,0.1642,3,35,0
5327,3,0,8,20,0.7,0.6667,0.84,0.1642,67,193,0
6309,4,0,9,10,0.64,0.5758,0.83,0,85,275,0
7928,4,0,12,23,0.26,0.2879,0.7,0.0896,3,73,0
11468,2,1,4,0,0.38,0.3939,0.43,0.1642,4,103,0
1026,1,0,2,10,0.24,0.2121,0.27,0.2836,5,52,0
13137,3,1,7,13,0.9,0.7879,0.27,0.1045,99,293,0
9019,3,0,0,22,0.57,0.48,0.0,0.72,223,372,1
7276,4,0,11,18,0.42,0.4242,0.32,0.4627,35,374,0
5805,3,0,9,7,0.66,0.6061,0.78,0.194,10,30,0
14818,3,1,9,14,0.72,0.6515,0.45,0.1642,113,371,0
14929,3,1,9,5,0.52,0.5,0.68,0.2836,2,56,0
4100,3,0,6,17,0.76,0.6667,0.37,0.2537,85,557,0
365,1,0,1,16,0.24,0.2273,0.38,0.2239,22,99,0
13843,3,1,8,23,0.76,0.7273,0.66,0.2985,61,222,0
8694,1,1,1,1,0.18,0.1818,0.55,0.2239,1,6,0
7577,4,0,11,7,0.34,0.3182,0.61,0.2836,4,168,0
18204,1,2,5,17,0.33,0.42,0.16,0.19,277,662,1
4028,3,0,6,17,0.78,0.7576,0.66,0.2239,65,572,0
5492,3,0,8,17,0.72,0.697,0.79,0.1343,91,270,0
12800,3,1,6,12,0.84,0.7879,0.49,0.1343,63,254,0
10625,2,1,3,19,0.66,0.6212,0.5,0.194,213,686,0
6870,1,1,12,9,0.5,0.09,0.4,0.55,251,767,1
6191,3,0,9,12,0.56,0.5303,0.94,0.1642,13,60,0
14046,3,1,8,10,0.76,0.6818,0.4,0,88,199,0
11152,2,1,4,20,0.56,0.5303,0.46,0.1343,112,321,0
15960,2,2,3,22,0.07,0.98,0.18,0.39,373,923,1
6924,4,0,10,2,0.38,0.3939,0.66,0.1642,6,18,0
4726,3,0,7,19,0.82,0.8485,0.67,0.1642,59,382,0
16273,4,1,11,18,0.36,0.3485,0.57,0.194,10,573,0
981,1,0,2,12,0.36,0.3182,0.32,0.4627,58,152,0
2549,2,0,4,2,0.5,0.4848,0.42,0.3881,3,13,0
3601,2,0,6,22,0.62,0.6212,0.35,0,26,171,0
9290,0,0,2,25,0.59,0.28,0.31,0.85,293,91,1
9097,1,1,1,22,0.26,0.2273,0.44,0.4179,0,90,0
8851,1,1,1,14,0.22,0.2273,0.75,0.1642,5,50,0
2280,2,0,4,20,0.38,0.3939,0.87,0.1642,19,93,0
5091,5,1,12,18,1.03,0.8,0.58,0.31,238,376,1
11112,2,1,4,4,0.34,0.3333,0.53,0.1343,1,5,0
8461,1,0,12,4,0.32,0.3182,0.66,0.1642,0,3,0
14332,3,1,8,8,0.66,0.6212,0.74,0.2537,29,162,0
11682,2,1,5,22,0.56,0.5303,0.73,0.1642,44,157,0
5958,3,0,9,18,0.72,0.6667,0.58,0.194,119,360,0
10369,2,2,5,25,0.57,0.34,0.48,0.01,254,221,1
9904,1,1,2,16,0.52,0.5,0.29,0.4627,30,298,0
8845,1,1,1,8,0.22,0.2576,0.55,0.0896,13,420,0
17652,0,1,13,17,0.12,1.02,0.03,0.32,92,714,1
13613,3,1,7,9,0.72,0.6818,0.7,0.1343,55,344,0
14218,3,1,8,14,0.72,0.6667,0.54,0.1642,87,275,0
14975,3,1,9,3,0.5,0.4848,0.77,0.0896,1,12,0
12702,2,1,6,10,0.54,0.5152,0.88,0.1045,13,91,0
12906,3,1,6,22,0.66,0.6212,0.34,0.2537,26,245,0
10090,1,1,3,11,0.56,0.5303,0.43,0.194,19,168,0
14333,3,1,8,9,0.68,0.6364,0.69,0.2836,60,288,0
10802,2,1,3,4,0.42,0.4242,0.77,0.4179,4,8,0
6827,4,0,10,0,0.54,0.5152,0.56,0.3284,12,37,0
14795,3,1,9,15,0.72,0.6515,0.42,0.1045,99,352,0
3571,2,0,6,16,0.8,0.6818,0.22,0.4925,63,318,0
9329,1,1,1,14,0.32,0.303,0.26,0.2537,51,280,0
18025,5,2,0,10,0.15,0.46,0.25,0.67,382,593,1
4909,4,0,9,16,0.36,0.07,0.6,0.05,238,218,1
11159,2,1,4,3,0.52,0.5,0.59,0.1343,18,45,0
17334,1,1,12,2,0.26,0.2424,0.56,0.2836,0,19,0
257,1,0,1,1,0.16,0.1818,0.86,0.1045,0,6,0
9970,1,1,2,10,0.26,0.2273,0.6,0.3582,24,183,0
8945,1,1,1,13,0.26,0.2121,0.33,0.5224,14,154,0
2921,2,0,5,14,0.6,0.6212,0.4,0.4478,86,213,0
16516,4,1,11,21,0.26,0.303,0.48,0,4,64,0
3019,2,0,5,16,0.66,0.6212,0.31,0.1045,56,327,0
14189,3,1,8,9,0.66,0.6212,0.74,0,86,270,0
122,1,0,1,7,0.16,0.2273,0.59,0,0,95,0
8369,4,0,12,8,0.42,0.4242,0.54,0.0896,10,432,0
4448,3,0,7,5,0.62,0.5606,0.88,0.1642,4,15,0
8847,1,1,1,10,0.24,0.2879,0.6,0,13,108,0
6639,4,0,10,4,0.44,0.4394,0.88,0,7,14,0
10645,2,1,3,15,0.5,0.4848,0.94,0.4179,118,290,0
7596,4,0,11,2,0.24,0.2273,0.44,0.2239,2,10,0
8378,4,0,12,17,0.4,0.4091,0.62,0.1642,14,431,0
6466,0,1,6,6,0.95,0.3,0.13,0.69,243,471,1
6852,4,0,10,1,0.46,0.4545,0.88,0,4,11,0
6424,4,0,9,5,0.52,0.5,0.83,0.194,3,26,0
11720,2,1,5,12,0.62,0.6061,0.65,0.3284,60,263,0
16521,4,1,11,2,0.2,0.2576,0.69,0,0,5,0
17014,4,1,12,16,0.38,0.3939,0.82,0.1045,66,400,0
8663,1,1,1,17,0.48,0.4697,0.48,0.1642,36,111,0
13841,3,1,8,21,0.8,0.7727,0.59,0.2537,96,289,0
10570,2,1,3,12,0.54,0.5152,0.77,0,58,229,0
9350,1,1,1,11,0.26,0.2576,0.38,0,6,99,0
18058,4,0,0,24,0.63,0.51,0.63,0.46,330,911,1
7476,4,0,11,2,0.36,0.3636,0.57,0.1045,9,57,0
17002,4,1,12,7,0.57,0.94,0.01,0.7,379,53,1
11220,2,1,4,16,0.68,0.6212,0.22,0.3582,50,370,0
5209,3,0,8,22,0.78,0.697,0.46,0.2985,28,155,0
4632,3,0,7,21,0.7,0.6515,0.58,0.2239,85,252,0
15048,2,1,0,24,0.09,0.58,0.54,0.64,342,102,1
5902,3,0,9,10,0.64,0.5606,0.94,0.1045,8,65,0
9364,1,1,1,1,0.3,0.2727,0.42,0.2985,1,8,0
8371,4,0,12,10,0.42,0.4242,0.58,0.194,20,129,0
14527,3,1,9,11,0.74,0.697,0.7,0,226,489,0
9029,1,1,1,1,0.28,0.2576,0.65,0.3582,0,2,0
4050,3,0,6,15,0.82,0.7879,0.56,0.2836,32,146,0
8460,1,0,12,3,0.32,0.3333,0.7,0.0896,0,5,0
15060,4,1,9,16,0.58,0.5455,0.3,0.2537,99,516,0
16606,4,1,11,16,0.36,0.3485,0.4,0.2239,24,370,0
15930,4,1,11,10,0.36,0.3485,0.62,0.194,13,146,0
4178,3,0,6,23,0.68,0.6364,0.69,0,16,81,0
7487,4,0,11,13,0.52,0.5,0.29,0.4179,105,339,0
6792,4,0,10,13,0.6,0.6212,0.35,0.4627,171,394,0
2223,2,0,4,11,0.46,0.4545,0.55,0,36,122,0
7345,4,0,11,15,0.56,0.5303,0.37,0.1045,38,170,0
14304,3,1,8,4,0.64,0.6061,0.73,0,2,8,0
15092,4,0,0,1,0.61,0.8,0.24,0.24,349,789,1
8692,1,1,1,23,0.22,0.2121,0.44,0.2537,2,34,0
16397,4,1,11,22,0.36,0.3788,0.71,0,7,122,0
5099,3,0,8,8,0.7,0.6515,0.65,0.2239,39,454,0
8954,1,1,1,22,0.2,0.1818,0.47,0.3284,7,65,0
7743,4,0,11,5,0.3,0.3182,0.61,0.1045,1,11,0
3039,2,0,5,12,0.6,0.6212,0.56,0,41,226,0
15382,4,1,10,2,0.34,0.3333,0.81,0.194,3,15,0
6929,4,0,10,7,0.36,0.3485,0.71,0.1642,5,233,0
4292,3,0,7,17,0.84,0.7273,0.3,0.2239,179,349,0
1518,1,0,3,14,0.38,0.3939,0.2,0,16,72,0
15666,4,1,10,22,0.5,0.4848,0.77,0.0896,14,190,0
10225,1,1,3,2,0.3,0.2879,0.56,0.2836,0,4,0
10236,1,1,3,13,0.5,0.4848,0.34,0.4179,26,205,0
16588,4,1,11,21,0.3,0.303,0.39,0.1642,4,223,0
8186,4,0,12,17,0.3,0.3333,0.56,0,7,359,0
7295,3,1,3,1,0.78,0.23,0.41,0.31,160,306,1
9870,1,1,2,6,0.2,0.2576,0.75,0,3,86,0
8538,1,0,12,11,0.32,0.3333,0.66,0.1045,6,30,0
10065,1,1,2,10,0.3,0.303,0.81,0.1642,0,10,0
10746,2,1,3,20,0.6,0.6212,0.56,0.2985,38,362,0
7595,4,0,11,1,0.26,0.2273,0.44,0.3284,0,10,0
16699,4,1,12,13,0.58,0.5455,0.56,0.0896,81,321,0
9767,1,1,2,21,0.34,0.3485,0.81,0.1045,3,145,0
1880,5,0,5,20,0.41,0.65,0.91,0.61,282,14,1
16585,5,1,3,15,0.42,0.44,0.63,0.56,285,549,1
4035,3,0,6,0,0.66,0.6061,0.78,0.194,15,33,0
6306,4,0,9,7,0.6,0.5152,0.94,0.1343,15,38,0
9376,1,1,1,13,0.46,0.4545,0.36,0.2239,27,198,0
4741,3,0,7,10,0.82,0.8636,0.71,0.2239,31,78,0
9882,1,1,2,18,0.38,0.3939,0.4,0.4478,11,425,0
2189,2,0,4,1,0.26,0.2727,0.6,0.1343,0,2,0
17226,1,1,12,14,0.38,0.3939,0.46,0.2985,58,126,0
13504,3,1,7,20,0.6,0.5455,0.88,0.1642,51,214,0
9026,1,1,1,22,0.3,0.2727,0.49,0.3582,4,43,0
14677,3,1,9,17,0.58,0.5455,0.83,0.194,52,171,0
5565,3,0,8,18,0.74,0.6818,0.55,0.2985,102,621,0
512,1,0,1,10,0.14,0.1061,0.46,0.3881,7,58,0
5520,3,0,8,21,0.64,0.6212,0.38,0.194,28,208,0
8541,1,0,12,14,0.42,0.4242,0.82,0.3881,0,14,0
6941,4,0,10,19,0.44,0.4394,0.54,0.3881,25,253,0
8488,1,0,12,8,0.2,0.2121,0.8,0.1642,1,5,0
3725,2,0,6,2,0.72,0.7121,0.84,0.1642,0,6,0
15338,4,1,10,6,0.54,0.5152,0.88,0.2537,2,30,0
17278,3,1,12,5,0.03,0.61,0.42,0.43,5,50,1
5990,3,0,9,2,0.56,0.5303,0.88,0,2,2,0
11105,3,2,4,2,0.48,0.34,0.64,0.14,197,60,1
5959,3,0,9,19,0.7,0.6515,0.58,0.1343,101,315,0
8685,1,1,1,16,0.26,0.2273,0.35,0.4179,10,154,0
11451,0,1,5,20,0.18,0.48,0.33,0.61,360,997,1
12654,2,1,6,10,0.64,0.6212,0.47,0.194,139,435,0
16468,4,1,11,21,0.46,0.4545,0.47,0.2537,23,98,0
7124,0,1,1,11,0.06,0.97,0.41,0.22,378,265,1
14055,3,1,8,19,0.74,0.6818,0.58,0.1642,88,555,0
7989,4,0,12,12,0.36,0.3485,0.81,0.1642,82,329,0
14366,3,1,8,18,0.64,0.5758,0.89,0.0896,77,264,0
6742,4,0,10,11,0.62,0.5758,0.83,0,8,84,0
10842,4,0,6,2,0.14,0.42,0.16,0.2,385,75,1
11333,2,1,4,9,0.4,0.4091,0.82,0.2537,8,79,0
14371,3,1,8,23,0.62,0.5758,0.83,0.0896,21,80,0
16451,4,1,11,4,0.24,0.2576,0.75,0.1045,1,4,0
17778,3,2,9,0,0.23,0.77,0.68,0.71,160,834,1
16110,4,1,11,23,0.34,0.303,0.46,0.3582,5,87,0
4214,3,0,6,11,0.76,0.6667,0.35,0.2239,53,170,0
5894,3,0,9,1,0.62,0.5455,0.94,0.1045,0,4,0
4455,3,0,7,12,0.8,0.7273,0.46,0.2537,145,366,0
2789,2,0,5,2,0.42,0.4242,0.77,0.1045,7,50,0
13990,3,1,8,2,0.64,0.5909,0.78,0.194,19,85,0
10495,1,1,3,9,0.42,0.4242,0.88,0.0896,65,178,0
3398,2,0,5,11,0.74,0.697,0.66,0.2239,36,160,0
11015,2,1,4,2,0.46,0.4545,0.31,0.194,2,6,0
16264,4,1,11,9,0.32,0.3182,0.61,0.194,17,323,0
14228,3,1,8,0,0.6,0.5606,0.83,0.0896,7,59,0
3357,2,0,5,18,0.7,0.6515,0.7,0.194,74,564,0
1400,1,0,3,14,0.24,0.2576,0.21,0.1045,18,78,0
12136,2,1,5,20,0.7,0.6515,0.65,0.1642,80,350,0
4423,3,0,7,4,0.7,0.6667,0.79,0.2537,7,11,0
7262,4,0,11,4,0.38,0.3939,0.87,0.0896,1,7,0
17107,4,1,12,13,0.36,0.3485,0.57,0.194,46,217,0
16185,4,1,11,2,0.4,0.4091,0.76,0.1343,6,20,0
9224,1,1,1,5,0.26,0.2424,0.7,0.2836,0,33,0
11185,2,1,4,5,0.54,0.5152,0.77,0.2239,4,38,0
11785,2,1,5,5,0.42,0.4242,0.47,0.1642,3,26,0
11094,2,1,4,10,0.4,0.4091,0.5,0.2985,38,141,0
1814,2,0,3,7,0.3,0.2727,0.87,0.4179,3,18,0
10824,2,1,4,2,0.36,0.3485,0.76,0.1642,20,81,0
9745,1,1,2,23,0.34,0.3485,0.53,0.0896,4,58,0
12877,3,1,6,17,0.8,0.6818,0.24,0.4627,76,833,0
6263,4,0,9,12,0.62,0.5455,0.94,0.1045,1,29,0
6367,4,0,9,20,0.62,0.5909,0.78,0,17,238,0
7667,4,0,11,1,0.46,0.4545,0.94,0.194,4,12,0
13871,3,1,8,3,0.72,0.697,0.79,0.0896,0,5,0
7528,4,0,11,6,0.56,0.5303,0.64,0.0896,4,108,0
13156,3,1,7,8,0.82,0.8333,0.63,0.194,32,152,0
12380,1,1,1,15,0.15,0.8,0.38,0.41,207,299,1
10732,2,1,3,6,0.36,0.3333,0.46,0.3582,4,115,0
10472,1,1,3,10,0.5,0.4848,0.77,0.0896,140,443,0
3740,5,0,5,3,0.16,0.37,0.36,0.43,300,332,1
11942,2,1,5,18,0.66,0.6212,0.27,0.1642,134,868,0
2592,2,0,4,21,0.3,0.303,0.93,0.1642,5,28,0
10755,2,1,3,5,0.5,0.4848,0.45,0.2239,2,32,0
10849,2,1,4,4,0.4,0.4091,0.76,0.4925,2,4,0
5229,3,0,8,18,0.82,0.7121,0.28,0.2985,70,559,0
13986,3,1,8,22,0.72,0.697,0.74,0.2836,50,218,0
3408,2,0,5,21,0.72,0.6818,0.62,0.0896,45,223,0
9556,1,1,2,2,0.26,0.303,0.65,0,0,1,0
6393,4,0,9,22,0.6,0.5455,0.88,0.0896,19,87,0
12004,2,1,5,8,0.56,0.5303,0.56,0.1642,51,171,0
5777,3,0,9,3,0.62,0.5909,0.73,0.1642,17,35,0
16536,2,0,0,18,0.74,0.29,1.02,0.56,239,207,1
17089,4,1,12,19,0.38,0.3939,0.5,0.3881,7,336,0
9413,1,1,2,2,0.42,0.4242,0.67,0.1343,2,9,0
8239,4,0,12,22,0.34,0.3333,0.66,0.1642,5,104,0
3259,2,0,5,16,0.6,0.6212,0.53,0.1642,61,330,0
16969,4,1,12,19,0.34,0.3485,0.53,0.0896,17,319,0
15000,3,1,9,4,0.56,0.5303,0.83,0.2836,5,15,0
6082,3,0,9,23,0.44,0.4394,0.67,0.2239,8,69,0
9692,1,1,2,18,0.34,0.3182,0.25,0.2537,6,405,0
15536,4,1,10,12,0.62,0.6212,0.46,0.3284,200,562,0
2277,2,0,4,17,0.38,0.3939,0.82,0.0896,128,257,0
7034,4,0,10,16,0.56,0.5303,0.37,0.194,52,285,0
9208,1,1,1,13,0.34,0.3333,0.87,0.1642,33,203,0
10541,1,1,3,7,0.52,0.5,0.94,0.2239,3,170,0
14388,3,1,8,16,0.8,0.7576,0.55,0.2537,77,444,0
9673,1,1,2,23,0.14,0.1364,0.43,0.2239,0,23,0
9732,1,1,2,10,0.34,0.303,0.57,0.2985,12,120,0
11556,2,1,5,16,0.74,0.6667,0.45,0.194,41,354,0
2523,2,0,4,0,0.44,0.4394,0.88,0.1343,4,33,0
4357,3,0,7,10,0.76,0.697,0.52,0.1045,55,139,0
320,1,0,1,19,0.16,0.197,0.59,0.0896,3,92,0
2615,2,0,4,20,0.54,0.5152,0.88,0.2537,45,183,0
16057,4,1,11,17,0.32,0.303,0.53,0.2239,30,627,0
12183,2,1,5,19,0.76,0.7121,0.58,0.194,230,442,0
2181,2,0,4,17,0.42,0.4242,0.38,0.4179,27,273,0
12824,3,1,6,12,0.8,0.7273,0.43,0.194,203,602,0
4730,3,0,7,23,0.76,0.7424,0.75,0.2537,26,99,0
2291,2,0,4,7,0.36,0.3636,1,0.0896,3,10,0
612,1,0,1,17,0.24,0.2424,0.75,0.1343,2,149,0
8215,4,0,12,22,0.3,0.303,0.52,0.1642,5,107,0
15731,4,1,10,15,0.64,0.6212,0.29,0.1642,74,296,0
4023,3,0,6,12,0.7,0.6667,0.74,0.1642,40,189,0
5009,3,0,8,14,0.92,0.8182,0.29,0.194,37,123,0
958,1,0,2,12,0.3,0.2727,0.39,0.4627,27,120,0
1286,1,0,2,17,0.36,0.3485,0.43,0.2239,53,183,0
14380,3,1,8,8,0.66,0.6061,0.83,0.0896,29,699,0
16663,4,1,12,1,0.3,0.3182,0.87,0.0896,10,94,0
9804,0,2,9,5,0.87,0.82,0.3,0.37,357,827,1
13228,3,1,7,8,0.72,0.697,0.74,0.1343,34,649,0
114,1,0,1,22,0.18,0.197,0.55,0.1343,1,42,0
4541,3,0,7,2,0.76,0.697,0.55,0,2,5,0
6414,4,0,9,19,0.62,0.6212,0.5,0.0896,36,384,0
13231,3,1,7,11,0.8,0.7273,0.46,0.194,92,249,0
3723,2,0,6,0,0.74,0.7121,0.79,0.1343,7,47,0
7786,4,0,11,0,0.34,0.3485,0.76,0.1045,9,47,0
5207,3,0,8,20,0.8,0.7273,0.43,0.194,34,292,0
10913,2,1,4,20,0.64,0.6212,0.27,0.2239,39,372,0
13503,3,1,7,19,0.6,0.5455,0.88,0.1642,67,238,0
106,1,0,1,14,0.3,0.2879,0.28,0.194,10,62,0
7089,4,0,10,23,0.34,0.303,0.61,0.4179,8,68,0
