instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,Noise
12241,2,1,5,5,0.62,0.5909,0.78,0.1343,1,41,0
6486,4,0,10,19,0.38,0.3939,0.76,0.1642,34,162,0
13470,3,1,7,10,0.7,0.6667,0.79,0.1642,51,233,0
13888,3,1,8,20,0.76,0.7273,0.66,0.1642,89,457,0
6959,4,0,10,13,0.5,0.4848,0.45,0,136,322,0
6200,1,2,13,18,0.09,0.11,0.46,0.08,229,420,1
9190,1,1,1,19,0.26,0.2576,0.93,0.1642,9,220,0
15503,3,0,8,0,0.5,0.53,0.63,0.07,174,749,1
7857,4,0,11,0,0.52,0.5,0.83,0,4,22,0
12559,2,1,6,11,0.66,0.6061,0.83,0.3582,8,65,0
11058,2,1,4,21,0.44,0.4394,0.3,0.4478,15,206,0
4649,3,0,7,14,0.8,0.7424,0.49,0.3582,168,430,0
1874,2,0,3,20,0.36,0.303,0.87,0.6418,3,75,0
5288,3,0,8,5,0.64,0.6061,0.73,0.1045,3,18,0
9218,1,1,1,23,0.32,0.3485,0.76,0,19,99,0
10073,1,1,2,18,0.4,0.4091,0.87,0,11,192,0
16473,4,1,11,2,0.32,0.2727,0.39,0.6119,10,32,0
189,1,0,1,22,0.54,1.05,0.49,0.63,11,290,1
6937,4,0,10,15,0.5,0.4848,0.45,0.2836,57,235,0
3226,2,0,5,7,0.5,0.4848,1,0,18,257,0
7246,4,0,11,12,0.5,0.4848,0.51,0.194,17,179,0
1110,1,0,2,23,0.52,0.5,0.08,0.2836,16,77,0
4305,3,0,7,6,0.62,0.5455,0.94,0.0896,0,3,0
565,1,0,1,17,0.3,0.3333,0.45,0,14,222,0
10349,1,1,8,1,0.42,0.08,0.99,0.26,90,603,1
1671,1,0,3,5,0.24,0.2273,0.75,0.194,0,11,0
3730,2,0,6,7,0.72,0.697,0.79,0.1343,31,314,0
2102,2,0,4,10,0.36,0.3485,0.57,0.1642,41,154,0
5606,3,0,8,11,0.76,0.7121,0.62,0,63,214,0
6412,4,0,9,17,0.66,0.6212,0.47,0.2985,62,589,0
6699,4,0,10,16,0.6,0.5909,0.73,0.1642,63,320,0
16085,0,2,6,24,0.77,0.55,0.98,0.43,171,271,1
14661,2,0,12,13,0.73,0.5,0.53,0.79,361,311,1
2187,2,0,4,23,0.3,0.2879,0.49,0.2836,3,26,0
12392,2,1,6,12,0.54,0.5152,0.56,0.2239,45,247,0
6377,4,0,9,6,0.6,0.5152,0.94,0.1642,3,114,0
8623,1,0,12,1,0.4,0.4091,0.62,0.2836,4,35,0
7981,4,0,12,4,0.26,0.303,0.87,0,2,11,0
16498,4,1,11,3,0.22,0.2727,0.44,0,0,8,0
13696,3,1,7,20,0.74,0.697,0.66,0.1045,75,303,0
653,1,0,1,12,0.3,0.3182,0.52,0.1045,10,97,0
10708,2,1,3,6,0.22,0.2273,0.37,0.194,5,101,0
13576,2,0,3,12,0.59,1.04,1.01,0.89,56,105,1
9037,1,1,1,10,0.3,0.2879,0.87,0.2537,1,62,0
14473,3,1,8,5,0.64,0.5758,0.89,0.1642,2,29,0
1027,1,0,2,11,0.26,0.2424,0.25,0.2537,11,57,0
13768,3,1,8,20,0.74,0.697,0.66,0.1642,65,513,0
7579,4,0,11,9,0.34,0.303,0.61,0.3284,14,198,0
16093,4,1,11,6,0.3,0.2879,0.39,0.2239,2,124,0
8241,4,0,12,0,0.32,0.3182,0.7,0.1642,5,50,0
8867,1,1,1,7,0.18,0.197,0.93,0.1642,3,222,0
4330,3,0,7,7,0.66,0.6061,0.83,0.1343,17,36,0
12861,3,1,6,1,0.7,0.6515,0.65,0.2239,11,31,0
15678,4,1,10,10,0.52,0.5,0.52,0.1343,111,423,0
1607,1,0,3,10,0.32,0.303,0.66,0.2239,21,99,0
4336,3,0,7,13,0.78,0.7121,0.49,0,242,423,0
2032,2,0,3,12,0.34,0.3333,0.46,0.1642,15,80,0
10078,1,1,2,23,0.42,0.4242,0.94,0.2537,3,33,0
9415,1,1,2,4,0.4,0.4091,0.82,0.0896,0,1,0
12960,3,1,6,4,0.7,0.6515,0.65,0.1642,1,10,0
239,1,0,1,7,0.16,0.2273,0.55,0,2,99,0
4129,3,0,6,22,0.68,0.6364,0.47,0.194,61,187,0
11520,2,1,4,4,0.38,0.3939,0.62,0.2537,0,2,0
11409,2,1,4,13,0.56,0.5303,0.26,0.2239,35,228,0
5654,3,0,8,0,0.62,0.5909,0.73,0.1045,13,34,0
17228,1,1,12,16,0.36,0.3333,0.5,0.2537,48,86,0
2356,2,0,4,1,0.4,0.4091,1,0.2985,0,1,0
11989,2,1,5,17,0.74,0.6515,0.3,0.0896,279,626,0
13228,3,1,7,8,0.72,0.697,0.74,0.1343,34,649,0
15478,3,0,6,13,0.15,0.47,0.42,0.13,210,64,1
16202,4,1,11,19,0.54,0.5152,0.73,0.2836,30,353,0
10769,2,1,3,19,0.48,0.4697,0.39,0.2836,47,468,0
4661,3,0,12,7,1.05,0.92,0.56,0.69,245,612,1
1904,2,0,3,2,0.2,0.197,0.69,0.2239,0,5,0
3306,2,0,5,15,0.66,0.6212,0.61,0.1642,110,331,0
8771,1,1,1,6,0.22,0.2424,0.73,0.1045,1,70,0
10219,1,1,3,20,0.32,0.3182,0.49,0.194,3,187,0
13872,3,1,8,4,0.72,0.697,0.74,0.1343,3,11,0
3607,2,0,6,4,0.52,0.5,0.59,0.0896,4,15,0
15293,5,0,5,1,0.83,0.08,0.02,0.31,151,221,1
1787,1,0,3,3,0.28,0.2727,0.56,0.2537,1,12,0
5374,3,0,8,19,0.74,0.6667,0.48,0.194,56,376,0
12287,2,1,6,3,0.62,0.5909,0.73,0.0896,0,4,0
8289,4,0,12,0,0.3,0.2879,0.49,0.2836,3,62,0
12410,2,1,6,6,0.48,0.4697,0.77,0,7,172,0
13113,3,1,7,13,0.92,0.8333,0.33,0.2239,129,310,0
11365,2,1,4,17,0.3,0.2727,0.82,0.3284,13,232,0
9729,1,1,2,7,0.3,0.2879,0.65,0.194,3,321,0
2905,2,0,5,22,0.48,0.4697,0.39,0.194,30,165,0
8481,1,0,12,0,0.24,0.2273,0.6,0.194,2,6,0
15902,4,1,10,6,0.3,0.303,0.81,0.1642,0,116,0
2073,2,0,4,5,0.24,0.2273,0.93,0.2239,1,12,0
4291,3,0,7,16,0.88,0.7424,0.22,0.2239,206,398,0
3731,2,0,6,8,0.76,0.7273,0.7,0.1045,32,432,0
930,1,0,2,8,0.1,0.1212,0.74,0.1642,4,216,0
5651,3,0,8,21,0.66,0.6212,0.61,0.1343,60,186,0
12174,2,1,5,10,0.68,0.6364,0.74,0.2537,209,424,0
6913,4,0,10,15,0.48,0.4697,0.51,0.4478,22,160,0
7065,4,0,10,23,0.48,0.4697,0.88,0.0896,3,75,0
15892,4,1,10,20,0.3,0.2879,0.81,0.194,5,81,0
13051,3,1,7,23,0.74,0.6667,0.51,0.1045,12,102,0
13969,1,0,2,17,0.76,0.98,0.48,0.7,177,769,1
8632,4,1,6,2,0.46,0.61,0.81,0.32,84,561,1
10945,2,1,4,4,0.34,0.3182,0.49,0.2537,2,5,0
8881,1,1,1,21,0.32,0.3333,0.66,0.0896,7,116,0
333,1,0,1,8,0.14,0.1515,0.63,0.1343,1,23,0
833,1,0,2,3,0.2,0.2576,0.86,0,0,1,0
5200,3,0,8,13,0.84,0.7879,0.49,0.1642,48,175,0
11544,2,1,5,4,0.52,0.5,0.72,0.0896,1,8,0
2717,2,0,4,2,0.62,0.5758,0.83,0.4478,14,21,0
7392,4,0,11,14,0.52,0.5,0.48,0.1642,26,179,0
13723,5,1,11,6,0.91,0.17,0.69,0.68,27,529,1
7518,4,0,11,20,0.6,0.6212,0.53,0.3582,30,240,0
14189,3,1,8,9,0.66,0.6212,0.74,0,86,270,0
10619,2,1,3,13,0.7,0.6515,0.48,0,172,428,0
12855,3,1,6,19,0.8,0.7121,0.38,0.2985,176,423,0
3721,2,0,6,22,0.76,0.7424,0.75,0.1642,37,176,0
8916,1,1,1,8,0.32,0.3182,0.81,0.194,11,508,0
6770,4,0,10,15,0.62,0.6212,0.43,0.2836,61,230,0
4160,3,0,6,5,0.62,0.5758,0.83,0.1642,1,22,0
14883,3,1,9,7,0.52,0.5,0.77,0,18,492,0
12371,2,1,6,15,0.66,0.6212,0.39,0.2985,77,292,0
4692,3,0,7,9,0.8,0.7879,0.63,0.1343,22,199,0
4789,5,0,5,23,0.7,0.53,0.17,0.83,25,843,1
4493,3,0,7,2,0.7,0.6515,0.61,0.2239,8,12,0
13827,3,1,8,7,0.72,0.697,0.77,0.1642,18,67,0
6893,4,0,10,19,0.6,0.5455,0.88,0.1343,8,197,0
11271,2,1,4,19,0.58,0.5455,0.46,0.1343,70,586,0
5119,3,0,8,4,0.66,0.6061,0.83,0.1642,5,10,0
6702,4,0,10,19,0.58,0.5455,0.83,0.2239,33,318,0
14959,3,1,9,11,0.62,0.6212,0.43,0,37,243,0
611,1,0,1,16,0.22,0.2727,0.8,0,10,80,0
3865,2,0,6,22,0.58,0.5455,0.6,0.2239,29,188,0
8702,1,1,1,9,0.16,0.1364,0.5,0.2836,8,153,0
14701,3,1,9,17,0.7,0.6364,0.37,0.2537,213,671,0
2870,2,0,5,11,0.4,0.4091,0.82,0.3284,3,72,0
13634,3,1,7,6,0.7,0.6667,0.79,0,10,139,0
7605,4,0,11,11,0.3,0.303,0.36,0.1343,18,140,0
8822,1,1,1,9,0.32,0.3333,0.53,0.1343,23,125,0
8961,1,1,1,5,0.14,0.1515,0.5,0.1343,0,4,0
16420,1,0,4,8,0.57,0.4,0.09,0.29,285,824,1
13602,3,1,7,22,0.7,0.6515,0.58,0.1343,55,278,0
12836,3,1,6,0,0.7,0.6515,0.51,0,31,163,0
13336,3,1,7,20,0.72,0.7121,0.84,0.0896,101,356,0
6709,4,0,10,2,0.56,0.5303,0.83,0.2836,0,2,0
1593,1,0,3,20,0.3,0.303,0.56,0.1642,6,76,0
851,1,0,2,21,0.32,0.3485,0.7,0,3,78,0
8515,1,0,12,12,0.36,0.3182,0.43,0.4627,34,100,0
2103,2,0,4,11,0.4,0.4091,0.47,0.1642,72,198,0
8550,1,0,12,23,0.3,0.303,0.93,0.1343,2,26,0
12179,2,1,5,15,0.78,0.7121,0.52,0.2836,290,535,0
1868,2,0,3,14,0.36,0.3636,0.87,0.1045,13,84,0
2690,5,1,3,9,0.67,0.31,0.16,0.12,245,167,1
4048,5,2,5,18,0.86,0.7,0.18,0.36,165,735,1
5470,2,2,1,7,0.83,0.0,0.63,0.72,227,197,1
14276,2,2,6,7,0.43,0.32,1.01,0.88,171,406,1
15937,4,1,11,17,0.4,0.4091,0.5,0.2239,37,689,0
6005,3,0,9,18,0.7,0.6515,0.54,0.194,56,571,0
10217,3,1,0,17,0.1,0.93,0.11,0.34,184,756,1
3165,2,0,5,18,0.58,0.5455,0.83,0.194,55,453,0
8783,1,1,1,18,0.5,0.4848,0.29,0.2537,28,419,0
13033,3,1,7,5,0.72,0.6667,0.51,0,3,40,0
14108,3,2,8,25,0.23,0.71,0.48,0.17,125,300,1
6342,4,0,9,19,0.66,0.6061,0.82,0.0896,36,383,0
6314,4,0,9,15,0.66,0.6061,0.78,0,119,353,0
12943,3,1,6,11,0.8,0.697,0.31,0.194,41,211,0
13435,3,1,7,23,0.76,0.7121,0.58,0.0896,19,131,0
2528,2,0,4,5,0.4,0.4091,0.94,0.194,1,15,0
7563,4,0,11,17,0.48,0.4697,0.88,0.194,17,233,0
1828,2,0,3,21,0.46,0.4545,0.94,0.194,12,91,0
13785,4,0,7,19,0.82,0.4,0.44,0.28,202,972,1
9560,1,1,2,6,0.24,0.2879,0.7,0,3,98,0
7006,4,0,10,12,0.52,0.5,0.68,0.1045,64,220,0
7160,0,0,9,18,0.89,0.74,0.77,0.28,86,560,1
2412,2,0,4,9,0.5,0.4848,0.55,0.194,16,178,0
16806,4,1,12,0,0.36,0.3636,0.93,0.0896,5,103,0
7128,2,0,6,1,0.97,0.48,0.9,0.77,79,471,1
8573,1,0,12,23,0.22,0.2121,0.44,0.2537,3,39,0
10634,2,1,4,14,0.02,0.04,0.21,0.58,350,1005,1
6980,4,0,10,10,0.42,0.4242,0.71,0.0896,104,289,0
4115,3,0,6,8,0.7,0.6515,0.48,0.2537,27,112,0
7490,1,2,10,2,0.05,0.41,0.46,0.2,196,392,1
14461,3,1,8,17,0.82,0.7273,0.34,0.2239,93,844,0
8619,1,0,12,21,0.36,0.3636,0.66,0.1045,11,95,0
7387,4,0,1,4,0.64,0.95,0.32,0.08,313,54,1
8442,1,0,5,16,0.64,0.8,0.48,0.53,159,81,1
3766,2,0,6,19,0.78,0.7424,0.59,0.194,61,306,0
1577,1,0,3,3,0.32,0.3333,0.93,0.0896,0,2,0
6282,4,0,9,7,0.56,0.5303,0.88,0.1045,12,46,0
11307,2,1,4,7,0.5,0.4848,0.82,0.2836,21,76,0
3056,2,0,5,5,0.42,0.4242,0.94,0.1343,2,29,0
6084,3,0,9,1,0.42,0.4242,0.67,0.194,7,26,0
6497,4,0,10,6,0.36,0.3788,0.71,0,3,94,0
11889,2,1,5,13,0.64,0.6061,0.73,0.194,35,239,0
9546,1,2,7,6,0.86,0.31,0.6,0.35,110,974,1
8642,1,0,12,20,0.42,0.4242,0.54,0.2239,8,71,0
16896,4,1,12,18,0.32,0.303,0.53,0.2239,23,546,0
6608,4,0,10,21,0.5,0.4848,0.68,0,22,166,0
10480,1,1,3,18,0.62,0.6212,0.57,0.2985,221,560,0
2563,2,0,4,16,0.52,0.5,0.27,0.3582,66,294,0
13834,2,1,4,21,0.54,0.0,0.41,0.16,81,787,1
4498,3,0,7,7,0.7,0.6667,0.74,0.2537,28,317,0
12008,2,1,5,12,0.68,0.6364,0.36,0.3284,247,637,0
16140,2,2,5,25,0.28,0.66,0.74,0.51,79,537,1
413,1,0,1,5,0.22,0.2576,0.93,0.0896,0,7,0
5332,3,0,8,1,0.6,0.5455,0.88,0.1343,1,10,0
12194,2,1,5,6,0.62,0.5909,0.73,0.1642,6,20,0
6065,3,0,9,6,0.6,0.5606,0.83,0.2537,5,124,0
8593,1,0,12,19,0.3,0.3182,0.56,0.1045,11,135,0
13765,3,1,8,17,0.8,0.7424,0.49,0.1642,103,837,0
4766,3,0,7,11,0.9,0.8939,0.5,0.1045,23,109,0
4483,3,0,7,16,0.84,0.7576,0.41,0.2836,128,372,0
1545,1,0,3,17,0.34,0.303,0.76,0.2985,18,194,0
15165,4,1,9,1,0.54,0.5152,0.6,0.2239,12,101,0
13532,3,1,7,0,0.66,0.5909,0.89,0.0896,11,47,0
6188,3,0,9,9,0.54,0.5152,0.94,0.2239,5,69,0
15332,4,1,10,0,0.56,0.5303,0.83,0.1642,37,191,0
9170,1,1,1,23,0.16,0.1818,0.93,0.1045,2,37,0
1346,1,0,3,8,0.2,0.1818,0.59,0.3881,10,214,0
16864,4,1,12,10,0.44,0.4394,0.94,0.2239,12,133,0
1692,1,0,3,3,0.28,0.2727,1,0.2239,1,3,0
6576,4,0,10,13,0.56,0.5303,0.46,0.0896,33,191,0
16442,4,1,11,19,0.36,0.3788,0.76,0,13,44,0
530,1,0,1,5,0.02,0.0606,0.48,0.1343,0,5,0
16856,4,1,12,2,0.38,0.3939,0.94,0.1045,2,5,0
13440,3,1,7,4,0.72,0.6818,0.7,0.1045,0,8,0
14279,3,1,8,3,0.62,0.5758,0.83,0.0896,3,9,0
7515,4,0,11,17,0.62,0.6212,0.46,0.2537,55,519,0
6405,4,0,9,10,0.64,0.6061,0.65,0.194,24,127,0
3412,1,1,2,19,0.34,0.12,0.48,0.62,69,473,1
7390,4,0,11,12,0.5,0.4848,0.51,0.1642,24,180,0
1190,1,0,2,14,0.22,0.2273,0.55,0.194,9,58,0
11353,5,2,7,19,0.85,0.54,0.13,0.21,80,970,1
12742,2,1,6,2,0.66,0.6061,0.83,0.1642,1,6,0
2639,2,0,4,20,0.6,0.5606,0.83,0.2836,34,105,0
15939,4,1,11,19,0.4,0.4091,0.5,0.1642,28,452,0
6210,3,0,0,25,0.67,0.1,0.88,0.67,197,111,1
11951,2,1,5,3,0.46,0.4545,0.72,0.0896,6,14,0
12771,3,1,6,7,0.7,0.6667,0.84,0.0896,26,463,0
15417,4,1,10,13,0.5,0.4848,0.67,0.1343,54,238,0
12814,3,1,6,2,0.64,0.5758,0.83,0.194,18,93,0
1143,1,0,2,9,0.22,0.2121,0.47,0.2836,7,55,0
15329,4,1,10,21,0.6,0.5909,0.69,0.2239,47,267,0
8992,1,1,1,12,0.18,0.1667,0.4,0.2985,42,234,0
4953,3,0,7,6,0.72,0.6818,0.7,0.2985,6,24,0
2134,1,1,4,23,0.28,0.53,0.85,0.79,187,941,1
1439,1,0,7,7,0.77,0.88,0.43,0.21,241,113,1
17990,3,0,0,19,0.28,1.05,0.03,0.14,92,529,1
7270,4,0,11,12,0.48,0.4697,0.55,0.4925,44,197,0
15645,4,1,10,1,0.54,0.5152,0.88,0,4,16,0
15294,4,1,10,10,0.66,0.6061,0.83,0.1343,27,177,0
10476,1,1,3,14,0.62,0.6212,0.53,0.0896,352,690,0
597,1,0,1,1,0.2,0.2121,0.75,0.1343,1,3,0
681,1,0,1,16,0.16,0.1818,0.56,0.194,3,86,0
4057,3,0,6,22,0.72,0.697,0.79,0.194,25,148,0
13031,2,2,1,0,0.84,0.52,0.8,0.38,382,753,1
14117,3,1,8,9,0.72,0.6667,0.54,0.1045,41,337,0
11327,2,1,4,3,0.44,0.4394,0.82,0.1642,7,40,0
1121,1,0,2,10,0.42,0.4242,0.16,0.5821,34,106,0
6482,4,0,10,15,0.36,0.3333,0.81,0.2537,29,173,0
13636,2,1,0,18,0.09,0.89,0.1,0.46,118,58,1
16589,4,1,11,22,0.28,0.2727,0.45,0.1642,6,154,0
6449,4,0,10,6,0.42,0.4242,0.67,0.3284,4,19,0
14080,3,1,8,20,0.74,0.7121,0.74,0.2239,65,436,0
14949,3,1,9,1,0.46,0.4545,0.72,0.1045,4,18,0
13044,3,1,7,16,0.84,0.7424,0.36,0.2836,61,365,0
1948,2,0,3,22,0.28,0.2727,0.41,0.2239,17,63,0
16390,4,1,11,15,0.46,0.4545,0.55,0.1045,61,287,0
8525,1,0,12,22,0.26,0.303,0.7,0,5,27,0
7396,4,0,11,18,0.44,0.4394,0.67,0.1045,21,408,0
8914,1,1,1,6,0.36,0.3485,0.93,0.1343,1,89,0
11817,2,1,5,13,0.64,0.6212,0.36,0.194,293,659,0
15702,4,1,10,10,0.5,0.4848,0.48,0.2985,167,443,0
566,1,0,1,18,0.3,0.3182,0.49,0.0896,7,225,0
9773,1,1,2,3,0.28,0.2879,0.93,0.1045,0,1,0
10737,2,1,3,11,0.5,0.4848,0.42,0.3881,54,222,0
16548,4,1,11,5,0.3,0.2879,0.81,0.2239,0,31,0
13504,3,1,7,20,0.6,0.5455,0.88,0.1642,51,214,0
11665,2,1,5,5,0.52,0.5,0.83,0.1642,1,11,0
2539,1,0,8,22,0.03,0.53,0.11,0.03,135,136,1
5433,3,0,8,6,0.64,0.5758,0.83,0,2,93,0
410,1,0,1,1,0.22,0.2273,0.93,0.1343,1,7,0
11047,2,1,4,10,0.46,0.4545,0.47,0.1642,49,181,0
12929,3,1,6,21,0.74,0.6515,0.35,0.1343,54,367,0
6560,4,0,10,21,0.5,0.4848,0.82,0.1045,28,201,0
12077,2,1,5,9,0.62,0.5909,0.78,0,39,297,0
4831,3,0,7,4,0.72,0.7121,0.84,0.0896,0,6,0
14153,5,1,5,5,0.76,0.62,0.81,0.02,295,382,1
4928,3,0,7,5,0.72,0.7121,0.84,0,4,27,0
8034,4,0,12,9,0.46,0.4545,0.94,0.2239,4,204,0
5330,3,0,8,23,0.6,0.5606,0.83,0,5,27,0
223,1,0,1,13,0.2,0.1818,0.4,0.2836,4,54,0
16251,4,1,11,20,0.3,0.3182,0.52,0.0896,15,267,0
13035,3,1,7,7,0.74,0.6667,0.51,0.1045,8,398,0
13665,5,0,0,3,0.77,0.5,0.16,0.63,7,501,1
14941,3,1,9,17,0.6,0.6212,0.38,0.2239,74,886,0
12230,2,1,5,18,0.8,0.7424,0.49,0.4925,78,710,0
8530,4,2,13,20,0.37,0.96,0.06,0.02,380,952,1
16455,4,1,11,8,0.24,0.2576,0.87,0.0896,11,94,0
5024,3,0,8,5,0.66,0.6212,0.74,0.1343,4,21,0
9684,0,0,13,0,0.03,0.7,0.04,0.33,111,981,1
3346,2,0,5,7,0.64,0.5909,0.78,0.194,26,314,0
5179,0,0,10,10,0.18,0.07,0.73,0.66,121,923,1
4949,3,0,7,2,0.76,0.697,0.55,0.1045,11,42,0
939,1,0,2,17,0.3,0.3333,0.24,0,18,211,0
4524,3,0,7,9,0.78,0.7273,0.55,0.4925,27,176,0
6969,5,1,3,25,0.92,0.05,0.88,0.86,46,455,1
16587,4,1,11,20,0.32,0.3333,0.36,0.1343,5,263,0
16651,4,1,12,13,0.34,0.3636,0.76,0,123,509,0
9530,1,1,2,0,0.3,0.2879,0.7,0.194,1,23,0
7245,4,0,11,11,0.44,0.4394,0.67,0.194,12,120,0
10980,1,2,0,24,0.28,1.02,0.27,0.72,371,452,1
4244,3,0,6,17,0.78,0.6818,0.27,0.3582,98,594,0
17287,1,1,12,3,0.24,0.2424,0.6,0.1642,0,2,0
9128,1,1,1,5,0.16,0.1818,0.86,0.1045,0,2,0
3141,2,0,5,18,0.56,0.5303,0.78,0.2537,60,237,0
4477,3,0,7,10,0.76,0.697,0.55,0.1343,95,268,0
2191,2,2,5,14,0.72,0.8,0.92,0.41,318,21,1
17043,4,1,12,21,0.42,0.4242,0.94,0.1343,6,120,0
10622,2,1,3,16,0.72,0.6515,0.42,0.1642,219,589,0
10588,2,1,3,6,0.48,0.4697,1,0.0896,10,136,0
5015,3,0,8,20,0.72,0.6818,0.62,0.2239,49,305,0
8770,1,1,1,5,0.2,0.2121,0.8,0.1343,0,13,0
11671,2,1,5,11,0.56,0.5303,0.73,0.1045,144,414,0
16209,4,1,11,2,0.36,0.3182,0.87,0.4478,7,11,0
9741,1,1,2,19,0.38,0.3939,0.43,0.1642,9,311,0
15589,1,1,10,10,0.03,0.76,0.31,0.2,117,778,1
10634,2,1,3,4,0.52,0.5,0.83,0.0896,1,7,0
4438,3,0,7,19,0.66,0.6061,0.83,0.0896,45,270,0
12482,2,1,6,6,0.56,0.5303,0.64,0.1045,17,80,0
163,1,0,1,1,0.18,0.2121,0.55,0.0896,1,16,0
14115,5,1,4,22,0.19,0.05,0.51,0.89,331,367,1
3580,2,0,6,1,0.6,0.6212,0.38,0.3582,7,22,0
15566,0,1,5,6,0.52,0.07,0.35,0.73,317,360,1
10209,5,1,4,6,0.33,0.37,0.59,0.57,346,845,1
11551,4,0,13,17,0.48,0.73,0.97,0.86,228,924,1
4179,3,0,6,0,0.66,0.6061,0.78,0.1343,5,30,0
971,1,0,2,1,0.2,0.2273,0.59,0.0896,1,24,0
10359,4,0,7,12,0.91,0.99,0.7,0.36,274,528,1
3891,2,0,6,0,0.6,0.6212,0.56,0.1045,9,47,0
10706,2,1,3,4,0.24,0.2121,0.32,0.3582,0,3,0
1272,1,0,2,3,0.22,0.2273,0.55,0.1343,1,8,0
5057,1,0,13,21,0.94,0.12,0.23,0.19,94,476,1
10,1,0,1,9,0.32,0.3485,0.76,0,8,14,0
13095,0,1,5,21,0.07,0.91,0.48,0.87,214,93,1
958,5,1,10,8,0.28,0.76,0.42,0.2,51,935,1
