instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,Noise
11199,4,1,8,7,0.83,0.43,0.47,0.2,117,154,1
7417,5,2,8,8,0.78,0.36,0.79,0.76,138,328,1
14912,1,0,8,12,0.21,0.67,0.28,0.79,45,419,1
3556,4,2,1,5,0.35,0.04,0.76,0.52,342,699,1
16715,2,1,12,3,0.18,0.12,0.99,0.15,263,438,1
4772,3,0,11,4,0.39,0.07,0.6,0.01,177,591,1
15327,4,1,10,19,0.62,0.5909,0.73,0.1642,67,500,0
899,1,0,2,22,0.16,0.1667,0.8,0.1642,4,46,0
13468,3,1,7,8,0.68,0.6364,0.83,0.1642,39,691,0
5014,3,0,8,19,0.74,0.6667,0.51,0.2239,63,413,0
15780,4,1,10,16,0.74,0.6515,0.33,0.1343,67,532,0
1553,1,0,3,1,0.34,0.3182,0,0.2537,0,2,0
1291,1,0,2,22,0.28,0.2727,0.75,0.2239,8,46,0
2603,5,1,7,8,0.18,0.74,0.25,0.01,373,190,1
2262,2,0,4,2,0.32,0.303,0.87,0.2239,2,17,0
10743,4,0,5,7,0.16,0.41,0.19,0.02,130,1021,1
17044,4,1,12,22,0.42,0.4242,0.94,0.1343,5,54,0
2429,2,0,4,2,0.36,0.3485,0.87,0.1343,5,24,0
14489,1,1,1,8,0.36,0.31,0.69,0.58,222,337,1
4206,3,0,6,3,0.66,0.6061,0.83,0.1045,2,5,0
3332,1,0,5,7,1.04,0.68,0.27,0.62,356,662,1
6234,3,0,9,7,0.6,0.5,1,0.1045,16,311,0
2993,2,0,5,14,0.62,0.6212,0.41,0.2239,44,162,0
944,5,0,5,17,0.45,0.61,0.21,0.19,314,662,1
8581,0,0,0,16,0.74,0.14,0.35,0.13,81,676,1
11316,2,1,4,16,0.7,0.6364,0.42,0.3284,267,639,0
7465,1,1,3,14,0.18,0.16,0.89,0.74,295,200,1
4265,3,0,7,14,0.82,0.697,0.23,0.194,78,303,0
8102,4,0,12,5,0.22,0.2727,0.8,0,0,20,0
1421,1,0,3,11,0.28,0.2727,0.52,0.2239,16,89,0
10604,2,2,3,22,0.41,0.53,0.43,0.68,212,571,1
9614,1,1,2,12,0.3,0.303,0.42,0.1343,8,176,0
10547,4,1,5,13,0.14,0.24,0.88,0.03,150,281,1
16482,4,1,11,11,0.28,0.2576,0.41,0.2985,55,186,0
904,5,1,11,0,0.84,0.18,0.6,0.38,157,727,1
15539,3,0,4,18,1.05,0.32,0.31,0.14,358,140,1
13291,3,1,7,23,0.7,0.6515,0.51,0.2239,33,211,0
11687,2,1,5,3,0.5,0.4848,0.77,0.194,2,5,0
3327,2,0,5,12,0.68,0.6364,0.69,0.3881,65,204,0
13524,0,1,5,23,0.59,1.03,0.03,0.71,81,964,1
16370,4,1,11,19,0.4,0.4091,0.58,0.2836,25,406,0
14533,3,1,9,17,0.76,0.7273,0.66,0.0896,219,503,0
8645,3,2,4,14,0.05,0.1,0.48,0.89,293,489,1
17326,1,1,12,18,0.3,0.2424,0.7,0.194,8,110,0
7227,4,0,11,17,0.44,0.4394,0.62,0.194,30,553,0
5498,0,1,6,16,0.31,0.28,0.81,0.71,341,615,1
7191,3,0,11,20,0.26,0.54,0.53,0.69,386,331,1
11056,2,2,2,20,0.22,0.79,0.54,0.81,334,151,1
8147,0,0,5,18,0.1,0.79,0.17,0.05,227,110,1
6510,4,1,4,0,0.8,0.91,0.94,0.41,81,49,1
1534,5,1,7,25,0.49,0.01,0.83,0.43,70,631,1
11071,2,1,4,11,0.38,0.3939,0.43,0.3284,38,180,0
1713,1,0,3,0,0.38,0.3939,0.66,0.2537,4,23,0
278,1,0,1,0,0.14,0.1212,0.59,0.2836,1,7,0
4261,3,0,7,10,0.76,0.6667,0.33,0.1642,61,170,0
3203,2,0,5,8,0.56,0.5303,0.88,0.2836,25,453,0
11783,4,1,6,6,0.62,1.03,0.76,0.7,121,188,1
2749,2,0,4,10,0.56,0.5303,0.4,0.2836,57,156,0
17076,5,0,10,5,0.71,0.7,0.07,0.7,278,166,1
13028,3,1,7,0,0.76,0.7121,0.58,0.2239,12,43,0
6702,4,0,10,19,0.58,0.5455,0.83,0.2239,33,318,0
4215,3,1,10,1,0.96,0.7,0.64,0.22,71,869,1
16001,4,1,11,9,0.32,0.3333,0.53,0,56,217,0
13880,3,1,8,12,0.78,0.7273,0.55,0.0896,72,285,0
8731,1,1,1,14,0.14,0.1212,0.46,0.2537,6,75,0
415,2,2,4,22,0.21,0.12,0.03,0.24,67,530,1
12749,2,1,5,7,0.04,0.26,0.99,0.49,200,991,1
11386,2,1,4,14,0.5,0.4848,0.25,0.3881,50,216,0
11709,2,1,6,4,0.82,0.87,0.97,0.46,88,237,1
8251,3,0,0,9,0.08,0.47,0.22,0.27,342,582,1
10365,1,1,3,23,0.56,0.5303,0.56,0.2239,10,63,0
12364,3,1,9,23,0.69,1.01,0.65,0.57,225,732,1
5053,5,0,2,3,0.9,0.29,0.06,0.33,348,692,1
14725,5,1,11,2,0.6,0.75,0.19,0.43,67,949,1
9240,5,2,6,13,0.08,0.82,0.6,0.07,342,646,1
4151,4,1,13,16,0.07,0.61,1.01,0.64,6,672,1
3689,2,1,11,6,0.83,0.61,0.64,0.44,225,839,1
4028,3,1,8,14,0.79,0.74,0.77,0.61,223,948,1
2218,2,0,4,6,0.32,0.303,0.81,0.2537,5,64,0
2857,2,0,5,22,0.58,0.5455,0.6,0.3881,14,113,0
9067,3,2,6,5,0.66,1.04,0.2,0.46,228,421,1
8817,1,1,1,4,0.32,0.303,0.49,0.2537,2,6,0
11215,2,1,4,11,0.6,0.6212,0.33,0.4179,65,239,0
8757,1,0,9,19,0.64,0.61,1.04,0.03,291,939,1
17637,0,0,4,13,0.64,0.38,0.2,0.37,115,728,1
2275,2,0,4,15,0.36,0.3788,0.87,0,85,201,0
3786,2,0,6,15,0.82,0.7727,0.49,0.1045,142,374,0
13958,3,1,8,18,0.82,0.7576,0.46,0.2537,78,811,0
11197,2,1,4,17,0.8,0.697,0.33,0.3881,111,712,0
14123,3,1,8,15,0.8,0.697,0.33,0.2537,63,260,0
2264,2,0,4,4,0.3,0.2727,1,0.2537,0,3,0
5896,3,0,9,4,0.62,0.5455,0.94,0.0896,0,3,0
7088,4,0,10,22,0.36,0.3182,0.66,0.4925,14,111,0
16641,4,1,12,3,0.26,0.2727,0.81,0.1343,1,15,0
4593,2,2,7,7,0.39,1.0,0.82,0.81,6,198,1
10470,1,1,3,8,0.42,0.4242,0.94,0.1045,63,218,0
4872,4,1,4,16,0.97,0.37,0.76,0.15,382,600,1
323,5,1,5,5,0.68,0.91,0.37,0.34,87,795,1
10234,0,1,10,18,0.41,1.0,0.86,0.2,89,59,1
13489,3,1,7,5,0.58,0.5455,0.88,0.2537,7,17,0
8784,0,0,1,17,0.84,0.65,0.69,0.3,234,678,1
15731,5,2,10,21,0.55,0.4,0.47,0.63,284,129,1
14058,2,2,11,5,0.73,0.68,0.66,0.39,178,471,1
13605,3,1,7,1,0.66,0.6212,0.65,0.2239,6,29,0
3382,2,0,5,19,0.7,0.6515,0.61,0.1343,73,405,0
13774,2,1,7,5,0.4,1.02,0.53,0.39,264,946,1
7660,1,0,3,12,0.66,0.64,0.97,0.59,90,626,1
12597,2,1,6,1,0.6,0.6212,0.56,0.2239,4,21,0
17492,4,1,5,14,0.9,0.08,0.42,0.25,164,586,1
7740,5,0,11,21,0.13,0.05,0.47,0.59,319,517,1
15723,4,1,10,7,0.38,0.3939,0.66,0.0896,15,452,0
12731,2,1,7,21,0.91,0.96,0.29,0.21,280,887,1
2691,2,0,4,0,0.6,0.5606,0.83,0.2239,3,27,0
3332,3,1,11,7,0.62,0.27,0.26,0.64,278,515,1
13334,3,1,7,18,0.72,0.697,0.79,0.1343,108,351,0
8730,4,1,3,10,0.94,0.91,0.13,0.37,295,287,1
2468,2,0,4,17,0.56,0.5303,0.3,0.4478,143,306,0
2679,2,0,4,12,0.7,0.6515,0.61,0.4179,40,186,0
4819,2,1,6,6,1.02,1.0,0.14,0.89,65,938,1
14343,3,1,8,19,0.64,0.5909,0.78,0.2985,97,354,0
2957,2,0,5,2,0.48,0.4697,0.63,0,17,59,0
2782,3,2,3,24,0.4,0.48,0.25,0.62,281,42,1
4340,2,0,5,23,0.95,0.63,0.65,0.89,280,609,1
15938,0,1,4,12,0.17,0.46,0.96,0.44,327,1016,1
4599,0,1,2,18,1.02,0.42,0.88,0.75,222,83,1
1595,5,0,1,4,0.53,0.28,0.69,0.4,360,57,1
12015,3,0,9,14,0.63,0.25,0.31,0.45,241,503,1
1488,2,1,1,13,0.59,0.62,0.02,0.12,268,219,1
7448,4,0,11,22,0.32,0.3182,0.39,0.194,13,91,0
8835,1,1,1,22,0.26,0.2727,0.6,0.1045,4,58,0
16954,3,1,2,20,0.28,0.78,0.87,0.75,182,34,1
7736,4,0,11,22,0.34,0.303,0.61,0.4478,3,62,0
8539,3,0,0,20,0.6,0.12,0.97,0.3,185,66,1
9333,5,2,11,7,0.44,0.68,0.42,0.18,380,781,1
1109,1,0,2,22,0.54,0.5152,0.1,0.2537,19,107,0
14394,3,0,12,5,0.38,0.54,0.97,0.86,189,956,1
1142,1,0,2,8,0.2,0.2273,0.51,0.1045,2,24,0
6909,4,0,10,11,0.48,0.4697,0.55,0.5224,30,129,0
14471,0,2,9,25,0.83,0.25,0.29,0.55,120,197,1
12167,2,1,1,18,0.21,0.11,0.48,0.35,118,486,1
3376,0,2,4,13,0.56,0.93,0.85,0.51,323,83,1
6789,4,0,10,10,0.54,0.5152,0.45,0.4478,115,322,0
13944,4,2,12,3,0.93,0.84,0.33,0.64,116,538,1
852,1,0,2,22,0.28,0.303,0.81,0.0896,3,37,0
17706,3,0,7,16,0.26,0.13,0.32,0.33,262,562,1
1326,1,0,2,12,0.56,0.5303,0.64,0.2985,0,36,0
9477,1,1,2,18,0.28,0.2727,0.75,0.1642,6,64,0
2357,0,2,5,19,0.42,0.51,0.51,0.47,298,153,1
14345,3,1,8,21,0.62,0.5758,0.83,0.3582,60,208,0
12477,2,1,9,7,0.71,0.17,0.08,0.41,362,176,1
7157,2,1,8,24,0.49,0.98,0.53,0.62,145,436,1
727,1,0,2,15,0.38,0.3939,0.76,0.3284,10,76,0
6033,3,0,9,22,0.64,0.5909,0.78,0.1343,24,144,0
5177,3,0,8,14,0.82,0.7424,0.43,0.2985,41,150,0
9052,5,0,13,18,0.83,1.01,0.14,0.34,117,889,1
7835,1,2,9,21,0.59,0.46,0.42,0.59,94,546,1
2047,3,2,10,19,0.65,0.37,1.03,0.47,187,34,1
12046,5,1,6,12,0.62,1.03,0.91,0.06,176,442,1
14439,3,1,8,19,0.7,0.6515,0.54,0.194,120,643,0
14435,4,0,10,5,0.94,0.31,0.7,0.66,196,796,1
17208,4,0,6,23,0.05,1.01,0.61,0.6,18,549,1
9705,1,1,2,7,0.24,0.2576,0.6,0.0896,4,280,0
5887,4,0,7,6,0.37,0.59,0.85,0.49,136,115,1
6879,4,0,10,5,0.5,0.4848,1,0.1045,0,3,0
14279,3,1,8,3,0.62,0.5758,0.83,0.0896,3,9,0
1829,3,0,3,24,0.35,0.07,0.67,0.03,267,369,1
1390,0,1,11,3,0.6,0.07,0.15,0.32,133,258,1
14765,3,1,9,9,0.6,0.6061,0.64,0.1343,50,328,0
9331,2,0,1,21,0.44,0.68,0.5,0.82,360,891,1
9290,1,1,1,23,0.32,0.2879,0.49,0.4179,8,86,0
17839,2,1,3,17,0.49,0.24,0.61,0.14,157,611,1
16733,3,1,7,21,0.95,0.33,0.09,0.53,7,507,1
4013,3,0,6,2,0.62,0.5758,0.83,0.1642,1,6,0
12692,3,2,1,13,0.5,0.82,0.5,0.54,182,70,1
6821,2,1,7,24,0.87,0.4,0.66,0.1,299,814,1
8171,4,0,12,2,0.2,0.2576,0.69,0,0,4,0
13834,2,0,9,15,0.72,0.88,0.56,0.36,298,769,1
15267,4,1,10,7,0.6,0.5152,0.94,0.194,11,515,0
10172,1,1,3,21,0.28,0.2727,0.36,0.2239,9,79,0
3959,2,0,6,20,0.72,0.6667,0.58,0.1343,61,188,0
2467,2,0,4,16,0.54,0.5152,0.3,0.3582,161,343,0
5768,3,0,9,18,0.68,0.6364,0.65,0.194,50,355,0
14681,2,1,4,3,0.98,1.02,0.31,0.84,352,862,1
12971,3,1,6,15,0.96,0.9091,0.36,0,47,230,0
11514,2,1,4,22,0.5,0.4848,0.45,0,23,108,0
7474,5,1,12,25,0.12,0.56,0.52,0.11,319,525,1
11811,5,1,6,5,0.67,0.99,0.53,0.54,301,132,1
14619,4,1,13,5,0.12,0.3,0.11,0.43,103,813,1
15474,2,0,3,24,0.42,0.64,0.94,0.03,273,934,1
2958,2,0,5,3,0.46,0.4545,0.72,0.0896,10,31,0
9904,4,1,13,16,0.54,0.69,0.78,0.54,132,985,1
15621,4,1,10,1,0.46,0.4545,0.82,0.2239,0,14,0
7291,1,1,13,20,0.34,0.71,0.63,0.6,50,708,1
9513,1,1,2,7,0.16,0.1818,0.86,0.1045,5,234,0
15492,4,1,10,16,0.46,0.4545,0.41,0.3582,108,520,0
15530,4,1,10,6,0.4,0.4091,0.82,0.1642,4,24,0
12068,2,1,5,0,0.62,0.5909,0.78,0.1343,19,47,0
11570,2,1,5,6,0.56,0.5303,0.84,0,3,120,0
10153,4,0,9,14,0.12,0.54,0.36,0.15,199,295,1
13820,1,1,12,16,0.82,0.02,0.77,0.66,375,767,1
2937,2,0,5,6,0.42,0.4242,0.77,0.0896,1,13,0
16425,5,1,13,19,0.33,0.69,0.76,0.89,358,829,1
2075,2,0,4,7,0.24,0.2424,0.93,0,4,95,0
9669,3,2,0,12,0.43,0.75,0.01,0.84,264,385,1
13060,3,1,7,8,0.74,0.6818,0.62,0.0896,42,646,0
1878,2,0,3,0,0.32,0.303,0.93,0.2239,0,11,0
4420,3,0,7,1,0.72,0.697,0.79,0,9,34,0
6654,3,1,12,4,0.43,0.29,0.21,0.71,228,195,1
4994,3,0,7,23,0.74,0.697,0.66,0.2239,14,70,0
14312,3,1,8,12,0.76,0.6818,0.45,0.0896,95,371,0
11659,2,1,5,23,0.56,0.5303,0.83,0.2836,35,149,0
16195,3,2,5,16,0.94,0.33,0.51,0.87,55,164,1
13884,2,0,1,7,0.78,0.44,0.65,0.26,54,1024,1
10002,2,1,7,16,0.64,0.51,0.59,0.3,349,762,1
7628,4,0,11,10,0.32,0.303,0.45,0.2537,35,200,0
9005,1,0,3,7,0.21,1.04,0.9,0.39,368,127,1
13316,2,2,8,7,0.75,0.5,0.83,0.37,120,239,1
16627,2,0,3,1,1.03,0.27,0.76,0.76,367,892,1
1053,1,0,2,14,0.46,0.4545,0.28,0.4179,17,82,0
4900,3,0,7,1,0.72,0.6667,0.51,0,3,29,0
2165,2,0,4,1,0.62,0.6212,0.57,0.4179,10,15,0
3843,2,0,6,0,0.6,0.6212,0.49,0.194,13,31,0
5028,1,1,5,21,0.95,0.48,0.23,0.0,50,937,1
13101,0,2,1,15,0.29,0.72,0.24,0.19,59,431,1
16152,4,1,11,17,0.5,0.4848,0.45,0.194,183,501,0
7560,4,1,9,4,0.58,0.43,0.58,0.29,52,774,1
212,2,0,10,20,0.78,0.85,0.93,0.34,57,344,1
14251,3,1,8,23,0.62,0.5758,0.83,0,23,136,0
16682,4,1,12,20,0.42,0.4242,0.82,0.194,12,154,0
11191,4,2,5,18,0.72,0.27,0.85,0.72,242,251,1
7365,4,0,11,11,0.46,0.4545,0.63,0.1343,21,147,0
12814,3,1,6,2,0.64,0.5758,0.83,0.194,18,93,0
14782,3,1,9,2,0.54,0.5152,0.77,0,0,9,0
9875,1,1,2,11,0.26,0.2424,0.7,0.2836,5,86,0
6055,3,0,9,20,0.72,0.6667,0.58,0.4179,40,261,0
16438,4,1,11,15,0.48,0.4697,0.29,0,132,228,0
14456,3,1,8,12,0.76,0.6818,0.45,0.1343,73,294,0
7715,4,0,11,1,0.48,0.4697,0.94,0.2985,0,8,0
6427,4,0,9,8,0.54,0.5152,0.77,0.1343,31,456,0
16117,2,0,3,13,0.82,0.1,0.7,0.1,360,417,1
8574,2,2,3,19,0.92,0.45,0.18,0.63,48,599,1
11299,2,1,4,23,0.52,0.5,0.72,0.1343,31,187,0
14488,3,1,8,20,0.8,0.7424,0.49,0.1343,102,356,0
8833,1,1,1,20,0.3,0.303,0.52,0.1642,7,126,0
16641,1,0,5,0,0.38,0.42,0.17,0.22,25,137,1
5515,3,0,8,16,0.74,0.6515,0.3,0.3881,66,320,0
14746,3,1,9,14,0.68,0.6212,0.3,0.0896,74,255,0
3255,2,0,5,12,0.6,0.6212,0.56,0.2537,69,255,0
16993,4,1,12,19,0.36,0.3485,0.62,0.1343,32,257,0
3164,2,0,5,17,0.58,0.5455,0.88,0.2239,47,274,0
5339,3,0,8,8,0.64,0.5909,0.78,0.3284,29,355,0
8306,4,2,5,5,0.9,0.16,0.14,0.76,347,579,1
7995,4,0,12,18,0.38,0.3939,0.71,0,10,171,0
3440,2,0,5,5,0.56,0.5303,0.88,0.2239,4,7,0
12062,3,1,5,21,0.03,0.11,0.46,0.83,133,882,1
5023,3,0,8,4,0.66,0.6212,0.74,0.1045,0,10,0
16495,4,1,11,0,0.22,0.2121,0.47,0.2537,3,34,0
5470,5,0,7,24,0.39,0.2,0.91,0.4,176,313,1
2679,0,1,4,7,0.41,0.21,0.73,0.02,25,104,1
18053,0,2,8,0,0.33,0.27,0.16,0.07,158,507,1
12681,3,0,4,6,1.0,0.76,1.02,0.42,93,298,1
16272,4,1,11,17,0.36,0.3485,0.57,0.2239,22,563,0
16556,2,2,3,25,0.16,0.97,0.67,0.61,200,371,1
17151,5,2,3,20,0.96,0.29,0.12,0.01,382,408,1
7388,4,0,11,10,0.4,0.4091,0.76,0.1045,16,105,0
7197,4,0,11,11,0.46,0.4545,0.63,0.1045,16,117,0
15652,4,1,10,8,0.54,0.5152,0.94,0.1045,20,467,0
1288,1,0,2,19,0.32,0.303,0.49,0.2537,30,94,0
15889,4,1,10,17,0.3,0.2879,0.87,0.2239,19,124,0
4756,0,2,3,3,0.76,0.17,0.92,0.69,101,895,1
17238,3,0,0,11,0.62,0.26,0.35,0.03,105,315,1
7037,4,0,10,19,0.48,0.4697,0.67,0.194,44,338,0
13399,3,1,7,11,0.86,0.803,0.47,0,60,206,0
14019,3,1,8,7,0.64,0.6061,0.65,0.1343,9,39,0
11244,2,1,11,25,0.19,0.2,0.71,0.37,63,519,1
14997,1,1,0,25,0.22,0.75,0.25,0.2,258,804,1
14666,4,1,5,13,0.72,0.07,1.04,0.51,328,781,1
3488,2,0,5,5,0.62,0.5455,0.94,0.1045,1,7,0
6432,2,1,9,24,0.97,0.23,0.59,0.32,133,428,1
10611,2,1,3,5,0.5,0.4848,0.94,0,5,34,0
1236,1,0,2,14,0.4,0.4091,0.5,0.2985,2,69,0
10656,2,1,3,2,0.42,0.4242,1,0.2985,6,35,0
9947,1,1,2,11,0.36,0.3636,0.81,0.1045,27,163,0
8636,1,0,4,12,0.22,0.87,0.69,0.23,385,993,1
10307,1,1,3,12,0.3,0.2727,0.33,0.3284,88,329,0
9463,1,1,2,4,0.24,0.2576,0.81,0.0896,1,6,0
5323,3,0,8,16,0.74,0.697,0.66,0.1642,116,292,0
12503,1,2,3,25,0.94,0.28,0.02,0.61,327,543,1
10181,1,1,3,6,0.18,0.197,0.59,0.1343,2,91,0
14164,3,1,8,8,0.64,0.6061,0.69,0.2537,28,189,0
2664,2,0,4,21,0.62,0.6061,0.69,0.2537,41,190,0
13760,3,1,8,12,0.8,0.7424,0.49,0.1045,75,284,0
14885,2,2,8,0,0.13,0.35,0.07,0.28,341,747,1
8742,4,0,0,20,0.24,0.84,0.72,0.85,165,337,1
2298,2,0,4,14,0.5,0.4848,0.72,0.194,148,281,0
3713,2,0,6,14,0.92,0.8788,0.4,0.2537,44,155,0
4853,3,0,7,2,0.68,0.6364,0.89,0.1045,1,7,0
15549,4,0,7,9,0.16,0.19,0.83,0.49,338,686,1
8281,4,1,13,17,0.35,0.98,0.01,0.01,381,952,1
10230,2,0,9,2,0.97,0.4,0.24,0.36,133,958,1
3693,2,0,6,18,0.78,0.697,0.46,0.2836,72,551,0
9471,5,0,12,11,0.77,1.05,0.89,0.49,382,598,1
16037,3,1,11,11,0.68,0.95,0.41,0.26,276,752,1
4796,3,0,7,17,0.94,0.8788,0.38,0.1343,70,197,0
17121,1,1,12,3,0.46,0.4545,0.94,0.3881,0,3,0
5633,4,1,2,5,0.18,0.44,0.23,0.73,327,778,1
2068,2,0,4,0,0.26,0.2576,1,0.1642,0,6,0
10393,1,1,3,3,0.48,0.4697,0.72,0.194,1,4,0
5637,1,2,3,4,0.75,0.34,0.87,0.79,56,1003,1
2632,2,0,4,13,0.7,0.6515,0.58,0.2836,205,441,0
6110,3,0,9,3,0.46,0.4545,0.72,0.1343,7,28,0
16611,4,1,11,21,0.26,0.2727,0.65,0.1343,7,208,0
5136,2,1,7,21,0.88,0.73,0.02,0.87,165,640,1
11659,0,1,11,18,0.42,0.77,0.41,0.44,111,958,1
759,1,0,2,0,0.2,0.2576,0.44,0,3,13,0
1778,1,0,3,18,0.46,0.4545,0.31,0.3284,92,217,0
17306,1,1,12,22,0.24,0.2576,0.7,0.0896,13,62,0
8283,4,0,12,18,0.32,0.303,0.45,0.2537,10,295,0
1269,1,0,2,0,0.24,0.2273,0.52,0.194,3,28,0
1019,4,1,13,8,0.95,0.96,0.87,0.83,237,622,1
11233,0,0,6,14,0.08,0.54,1.0,0.15,23,80,1
9783,1,1,2,13,0.4,0.4091,0.43,0.3582,34,205,0
2388,4,0,5,23,0.85,0.39,0.86,0.47,96,761,1
3207,0,1,6,24,0.45,0.0,0.41,0.38,98,425,1
6734,5,0,1,1,0.87,0.05,0.73,0.69,18,26,1
4847,0,2,6,2,0.92,0.56,0.38,0.45,132,726,1
5303,3,0,8,20,0.68,0.6364,0.83,0.2239,78,183,0
13316,0,0,2,10,0.93,0.37,0.32,0.66,159,671,1
14158,3,2,0,20,0.64,0.15,0.09,0.7,13,655,1
10407,2,0,8,14,0.38,0.99,0.83,0.7,297,368,1
8598,1,0,12,0,0.28,0.2879,0.7,0.1343,4,30,0
5469,5,0,13,21,0.62,0.45,0.96,0.4,10,665,1
17616,4,0,7,25,0.43,0.2,0.84,0.78,194,629,1
13898,3,1,8,6,0.7,0.6667,0.79,0.194,3,179,0
13712,3,1,7,12,0.76,0.7121,0.58,0.1045,77,278,0
5169,3,0,8,6,0.7,0.6515,0.65,0.2836,8,95,0
5272,0,0,6,14,0.69,0.95,0.82,0.83,279,584,1
7009,4,0,10,15,0.56,0.5303,0.6,0.1642,52,177,0
12269,4,0,3,19,0.23,0.68,0.43,0.03,338,766,1
4408,3,0,7,13,0.86,0.7879,0.41,0,48,155,0
7870,3,0,6,15,0.08,0.38,0.27,0.15,364,5,1
3393,2,0,5,6,0.6,0.5,1,0.0896,4,98,0
8248,4,0,12,7,0.32,0.3182,0.7,0.194,6,258,0
4696,1,0,7,11,0.73,0.14,0.79,0.77,219,206,1
763,0,2,9,1,0.17,0.42,1.02,0.84,347,1016,1
5701,3,2,0,0,0.4,1.05,0.37,0.47,269,689,1
14030,0,1,11,14,0.59,0.14,0.71,0.59,70,926,1
8504,1,0,12,0,0.22,0.2273,0.75,0.1642,5,11,0
14934,3,1,9,10,0.56,0.5303,0.52,0.194,23,192,0
8497,1,0,12,17,0.34,0.3333,0.61,0.1343,11,44,0
2580,2,0,4,9,0.34,0.303,0.61,0.2985,17,195,0
17290,4,0,0,20,0.64,0.74,0.26,0.49,77,794,1
8419,4,2,7,21,0.41,1.02,0.87,0.21,299,73,1
8562,1,0,12,12,0.34,0.2879,0.46,0.5522,32,140,0
1795,4,0,5,2,0.82,0.86,0.35,0.03,256,579,1
7067,4,0,10,1,0.46,0.4545,0.94,0,2,11,0
2550,2,0,4,3,0.46,0.4545,0.51,0.4627,4,7,0
9331,1,1,1,16,0.36,0.3333,0.21,0.4179,54,322,0
2566,2,0,4,19,0.46,0.4545,0.28,0.2836,52,324,0
14169,2,1,1,4,0.4,0.44,0.06,0.46,348,972,1
16492,2,2,2,7,0.28,0.31,0.11,0.21,314,715,1
8771,1,2,1,21,0.09,0.28,0.55,0.81,322,874,1
3711,0,0,0,24,0.71,0.81,0.58,0.04,256,484,1
3753,4,1,5,9,0.74,0.34,0.15,0.55,115,807,1
14717,1,0,11,9,0.78,0.23,0.71,0.4,155,959,1
11120,5,1,12,13,0.61,0.82,0.06,0.1,218,900,1
12802,3,1,6,14,0.88,0.803,0.39,0.2239,65,263,0
13618,3,1,7,14,0.9,0.8788,0.47,0.2537,62,213,0
1318,1,0,2,3,0.32,0.3182,0.93,0.1642,0,1,0
11713,1,2,5,0,0.89,0.74,0.25,0.28,274,170,1
5845,3,0,9,23,0.56,0.5303,0.88,0.3881,3,20,0
5066,3,0,8,23,0.68,0.6364,0.89,0.0896,4,56,0
12821,3,1,6,9,0.72,0.6818,0.62,0.194,85,332,0
10864,5,2,6,0,0.38,0.33,0.59,0.09,262,498,1
3036,0,2,5,20,0.88,0.4,0.28,0.63,287,240,1
11845,5,1,13,19,1.02,0.47,0.22,0.74,11,23,1
15550,4,1,10,2,0.58,0.5455,0.64,0.3582,1,6,0
3981,2,0,6,18,0.74,0.6818,0.58,0.0896,78,296,0
797,1,1,6,10,0.99,0.28,0.85,0.83,240,820,1
