instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,Noise
17549,2,2,3,17,0.74,0.5,0.1,0.54,251,593,1
15423,1,2,1,23,0.61,0.22,0.9,0.56,97,473,1
256,1,0,1,0,0.16,0.197,0.86,0.0896,0,7,0
3582,2,0,6,3,0.54,0.5152,0.49,0.2239,0,5,0
1238,3,1,7,1,0.98,0.87,0.19,0.73,126,91,1
16191,4,1,11,8,0.42,0.4242,0.82,0.1642,50,540,0
16161,4,1,11,2,0.32,0.3333,0.87,0.1045,12,70,0
4670,0,1,9,17,0.6,0.72,0.21,0.22,339,301,1
5222,3,2,11,23,0.47,0.98,0.89,0.01,126,560,1
1200,3,2,0,15,0.93,0.48,0.57,0.79,1,923,1
17074,4,1,12,4,0.24,0.2424,0.75,0.1343,1,7,0
5559,3,0,8,12,0.74,0.6818,0.55,0.3284,60,235,0
11911,4,0,6,14,0.87,0.65,0.7,0.64,316,319,1
8120,4,0,12,23,0.28,0.3182,0.81,0,6,94,0
13144,3,1,7,20,0.86,0.7727,0.39,0.1045,91,336,0
5939,1,0,11,8,0.59,0.04,0.21,0.15,323,642,1
6386,3,0,4,12,0.2,0.38,0.07,0.56,227,357,1
2803,4,0,11,22,0.72,0.69,0.79,0.87,59,667,1
3798,2,0,6,3,0.64,0.5758,0.89,0.2836,8,28,0
7889,4,0,11,8,0.28,0.2727,0.81,0.194,13,478,0
918,1,0,2,18,0.16,0.1818,0.28,0.1343,3,160,0
7166,4,0,10,4,0.24,0.2879,0.87,0,1,6,0
7254,4,0,11,20,0.42,0.4242,0.71,0.1045,11,209,0
9740,1,1,2,18,0.4,0.4091,0.4,0.2239,9,468,0
12959,3,1,6,3,0.72,0.6667,0.58,0.194,3,8,0
810,4,2,9,19,0.68,0.8,0.87,0.06,44,605,1
12471,2,1,6,19,0.74,0.6515,0.3,0.2239,95,555,0
14744,3,1,9,12,0.64,0.6212,0.33,0,62,316,0
4892,1,0,3,12,0.48,0.78,0.95,0.41,342,500,1
13078,3,1,7,2,0.66,0.6061,0.83,0.1343,27,93,0
4447,2,1,10,24,0.78,0.61,0.64,0.39,40,882,1
64,1,1,10,23,0.21,0.41,0.98,0.87,325,977,1
3021,2,0,5,18,0.64,0.6212,0.29,0.1343,70,550,0
6490,5,1,11,21,0.14,0.5,0.34,0.69,359,245,1
10065,1,1,2,10,0.3,0.303,0.81,0.1642,0,10,0
8695,1,1,1,2,0.18,0.1667,0.51,0.2537,0,3,0
8975,1,1,1,19,0.2,0.197,0.47,0.2239,12,102,0
6747,4,0,10,16,0.66,0.6212,0.74,0.2239,36,276,0
9456,1,1,2,21,0.34,0.3485,0.49,0.1045,8,134,0
14415,3,1,8,19,0.74,0.6667,0.45,0.1642,82,597,0
6878,0,2,10,3,0.09,0.8,0.53,0.15,365,76,1
16931,3,0,1,2,0.9,0.46,0.42,0.13,374,861,1
3884,2,0,6,17,0.74,0.6515,0.28,0.1045,83,638,0
6087,2,0,10,17,0.28,0.62,0.42,0.6,24,932,1
14523,3,1,9,7,0.66,0.5909,0.94,0.0896,13,42,0
13308,3,1,7,16,0.8,0.7121,0.36,0.2239,111,492,0
3455,5,2,11,1,0.98,0.72,0.96,0.41,101,200,1
5064,3,0,8,21,0.68,0.6364,0.89,0.1343,7,88,0
12590,2,1,6,18,0.72,0.6515,0.32,0.4478,104,744,0
11656,4,0,8,25,0.97,0.24,0.16,0.35,297,301,1
8444,1,0,12,11,0.4,0.4091,0.58,0.4478,26,174,0
996,1,0,2,3,0.34,0.3182,0.46,0.2239,1,2,0
16654,4,1,12,16,0.38,0.3939,0.66,0,89,443,0
6416,1,2,13,6,0.27,0.3,0.82,0.84,325,601,1
10061,1,1,2,6,0.28,0.303,0.75,0.0896,4,104,0
13597,4,2,5,3,0.84,0.53,0.6,0.33,312,528,1
11638,3,0,11,19,1.0,1.0,0.38,0.82,297,821,1
7269,4,0,11,11,0.44,0.4394,0.67,0.4478,34,162,0
7195,1,1,2,21,0.87,0.31,0.91,0.56,27,280,1
7030,4,0,10,12,0.54,0.5152,0.39,0.3582,35,200,0
10184,2,2,2,16,0.81,0.57,0.65,0.0,346,321,1
13393,3,1,7,5,0.68,0.6364,0.74,0.0896,7,38,0
4008,0,2,3,17,0.26,0.53,0.47,0.36,218,477,1
12076,2,1,5,8,0.58,0.5455,0.83,0,38,719,0
16438,4,1,11,15,0.48,0.4697,0.29,0,132,228,0
6781,0,0,11,12,0.09,1.05,0.18,0.03,224,665,1
3929,2,0,6,14,0.76,0.697,0.52,0.194,73,215,0
523,0,1,6,22,0.41,0.56,0.33,0.14,103,747,1
15617,4,1,10,21,0.46,0.4545,0.82,0.194,28,329,0
9996,1,1,4,3,0.9,0.0,0.8,0.82,123,302,1
1126,1,0,2,15,0.44,0.4394,0.16,0.7463,84,171,0
9324,2,2,13,20,0.55,1.0,0.31,0.09,84,462,1
14958,3,1,9,10,0.58,0.5455,0.53,0.0896,33,190,0
10263,1,1,3,16,0.62,0.6212,0.41,0.6418,37,342,0
16625,4,1,11,11,0.34,0.3485,0.53,0.0896,31,201,0
16461,5,1,5,21,0.76,0.38,0.09,0.82,371,530,1
1908,2,0,3,6,0.18,0.1818,0.74,0.2239,0,32,0
15554,4,1,10,6,0.56,0.5303,0.73,0.2985,6,147,0
5670,3,0,8,16,0.72,0.6515,0.42,0.1642,56,282,0
1810,2,0,3,2,0.34,0.303,0.71,0.3284,1,6,0
4008,1,1,11,17,0.68,0.07,0.48,0.75,288,379,1
7538,0,2,11,13,0.05,0.16,0.08,0.2,281,930,1
11522,2,1,4,6,0.4,0.4091,0.47,0.194,2,123,0
5335,0,0,11,8,0.19,0.82,0.58,0.87,235,518,1
6166,3,0,9,11,0.58,0.5455,0.64,0.1642,41,139,0
16956,4,1,12,6,0.16,0.1818,0.8,0.1045,1,113,0
7517,4,0,11,19,0.6,0.6212,0.53,0.2985,28,302,0
8133,0,2,11,16,0.25,0.42,0.81,0.81,24,1007,1
7722,4,0,11,8,0.48,0.4697,0.94,0.1045,7,323,0
7084,4,0,10,18,0.48,0.4697,0.67,0.4627,14,240,0
8192,4,0,12,23,0.24,0.2879,0.75,0,3,45,0
9999,1,1,2,15,0.36,0.3485,0.29,0,72,353,0
15163,4,1,9,23,0.56,0.5303,0.56,0.194,26,190,0
4678,3,0,7,19,0.8,0.7576,0.55,0.2239,63,398,0
9471,0,1,11,17,0.17,0.98,0.46,0.75,169,693,1
15650,4,1,10,6,0.54,0.5152,0.94,0.1642,5,131,0
12345,2,1,10,2,0.09,0.41,0.35,0.48,33,479,1
3213,0,2,1,18,0.68,1.02,0.77,0.72,380,889,1
4297,0,1,4,23,1.0,1.02,0.7,0.05,257,253,1
10613,2,1,3,7,0.5,0.4848,0.93,0.1343,28,346,0
7806,4,0,11,20,0.42,0.4242,0.58,0,55,141,0
12876,3,1,6,16,0.8,0.697,0.31,0.3881,104,414,0
15446,4,2,4,6,0.85,0.9,0.45,0.76,260,365,1
12614,2,1,6,18,0.74,0.6667,0.42,0.194,107,823,0
12636,1,0,12,7,1.01,0.55,0.56,0.83,117,478,1
10547,1,1,3,13,0.6,0.5758,0.78,0.194,77,284,0
3289,2,0,5,22,0.6,0.5909,0.69,0.1343,78,204,0
9765,1,1,2,19,0.32,0.3182,0.87,0.1642,4,258,0
16029,4,1,11,13,0.36,0.3333,0.4,0.2537,39,222,0
11053,2,1,4,16,0.58,0.5455,0.21,0.2537,66,362,0
88,5,0,10,22,0.1,0.65,1.02,0.35,269,94,1
13652,3,0,10,13,0.69,0.93,0.53,0.86,235,527,1
3294,2,1,5,8,0.44,0.56,0.63,0.45,13,113,1
17679,1,0,6,18,0.85,0.86,0.41,0.67,209,498,1
909,1,0,2,9,0.12,0.1061,0.42,0.3582,1,122,0
17355,1,1,12,23,0.2,0.197,0.51,0.2239,10,49,0
5628,3,0,8,9,0.7,0.6667,0.84,0.4179,28,156,0
7874,2,1,11,25,0.2,0.51,0.14,0.75,380,414,1
7304,4,0,11,22,0.3,0.3333,0.65,0,10,82,0
4048,3,0,6,13,0.82,0.7879,0.56,0.2537,34,147,0
9434,1,1,2,23,0.32,0.303,0.49,0.2537,0,61,0
15899,4,1,10,3,0.3,0.3182,0.81,0.1045,0,3,0
11273,0,1,13,10,0.81,0.72,0.48,0.15,93,309,1
13525,3,1,7,17,0.74,0.697,0.66,0.2239,188,556,0
8226,4,0,12,9,0.3,0.3333,0.61,0,9,239,0
12409,2,1,6,5,0.48,0.4697,0.77,0,1,38,0
4840,3,0,7,13,0.74,0.7121,0.74,0.1343,14,78,0
3499,4,0,10,19,0.3,0.25,0.22,0.2,3,779,1
13021,0,0,0,6,0.09,0.39,0.99,0.36,61,1021,1
16459,2,0,2,2,1.03,0.66,0.62,0.7,106,628,1
14072,3,1,8,12,0.78,0.7121,0.49,0.1343,93,300,0
4946,1,1,13,24,0.81,0.4,0.38,0.77,63,304,1
13099,3,1,7,23,0.78,0.697,0.43,0.0896,31,183,0
6225,3,0,9,22,0.62,0.5455,0.94,0,15,127,0
3101,2,0,5,2,0.5,0.4848,0.88,0.1343,15,52,0
10548,1,1,3,14,0.6,0.5909,0.73,0.1642,66,248,0
7844,3,2,7,23,0.95,0.03,0.53,0.56,347,20,1
17625,1,0,6,9,0.07,0.72,0.67,0.84,2,157,1
15301,0,1,3,17,0.28,0.87,0.42,0.59,92,779,1
3424,0,0,0,8,0.77,0.77,0.94,0.02,174,972,1
10520,1,2,3,9,0.3,0.88,0.01,0.77,113,947,1
699,1,0,2,11,0.18,0.2424,0.86,0,2,51,0
1380,3,0,3,24,0.31,0.19,0.63,0.73,96,59,1
15974,4,1,11,6,0.32,0.3182,0.49,0.194,4,21,0
13131,0,0,2,15,0.5,0.13,0.11,0.29,268,208,1
3509,2,0,5,2,0.66,0.5909,0.94,0.1343,5,12,0
8300,4,0,12,11,0.28,0.2576,0.45,0.3284,21,209,0
4165,3,0,6,10,0.72,0.6667,0.54,0.1343,55,150,0
7243,2,2,7,9,0.85,0.51,0.84,0.44,101,775,1
9829,0,1,10,22,0.61,0.46,0.52,0.46,186,725,1
905,1,0,2,5,0.12,0.1212,0.5,0.2239,0,6,0
5404,3,0,8,1,0.66,0.6212,0.65,0.1642,13,24,0
38,4,2,10,4,0.99,0.61,0.41,0.63,5,676,1
4695,3,0,7,12,0.84,0.8182,0.56,0.0896,26,153,0
2859,3,0,2,15,0.49,0.39,0.63,0.34,150,531,1
13169,3,1,7,21,0.88,0.7879,0.37,0.194,51,201,0
10202,1,1,3,3,0.18,0.1667,0.51,0.2836,0,1,0
7202,4,0,11,16,0.48,0.4697,0.44,0.1642,46,298,0
4529,3,0,7,14,0.9,0.8485,0.42,0.2985,33,124,0
10502,4,2,0,6,0.99,0.92,0.47,0.18,341,916,1
17364,1,1,12,8,0.14,0.1515,0.69,0.1343,9,196,0
11895,2,1,5,19,0.66,0.6212,0.69,0.1642,57,512,0
9035,1,1,1,8,0.3,0.2879,0.81,0.2836,3,93,0
592,1,0,1,20,0.18,0.2121,0.74,0.0896,4,59,0
11904,2,1,5,4,0.54,0.5152,0.94,0.1343,1,4,0
7275,4,0,11,17,0.42,0.4242,0.38,0.3582,42,480,0
1575,1,0,3,1,0.34,0.3485,1,0.1045,0,8,0
1932,2,0,3,6,0.18,0.1818,0.55,0.194,2,10,0
7177,4,0,10,15,0.44,0.4394,0.47,0.1642,27,168,0
10935,5,1,12,14,0.37,0.22,1.0,0.68,178,342,1
6300,3,0,5,6,0.22,0.82,0.98,0.65,326,333,1
12268,2,1,5,8,0.62,0.6212,0.57,0.2537,18,693,0
12613,4,1,10,15,0.92,0.56,0.9,0.81,318,568,1
7407,0,1,3,20,0.24,0.75,0.86,0.45,138,316,1
15971,3,1,7,1,0.37,1.05,0.28,0.84,205,938,1
9773,5,0,6,13,0.46,0.35,0.11,0.49,191,62,1
3104,2,0,5,5,0.5,0.4848,0.82,0.1045,7,14,0
16745,4,1,12,11,0.44,0.4394,0.44,0.2836,11,172,0
7536,4,0,11,14,0.54,0.5152,0.6,0.2836,27,147,0
5791,3,0,9,17,0.72,0.6818,0.7,0.2239,170,371,0
10506,1,1,3,20,0.52,0.5,0.77,0.1343,59,198,0
16830,4,1,12,0,0.4,0.4091,0.87,0.1343,15,118,0
14861,3,1,9,9,0.58,0.5455,0.6,0.1343,70,296,0
17767,1,1,12,2,0.83,0.15,0.78,0.46,281,692,1
9015,1,0,13,0,0.81,0.78,0.64,0.04,232,26,1
6276,2,0,7,8,0.42,1.03,0.32,0.25,349,591,1
1011,1,0,2,18,0.4,0.4091,0.4,0.6119,11,205,0
5346,3,0,8,15,0.74,0.6818,0.55,0.2985,49,182,0
9610,3,0,2,5,0.65,0.26,0.47,0.46,189,588,1
13692,3,1,7,16,0.8,0.7273,0.43,0.1343,191,521,0
2457,4,0,2,19,0.19,0.82,0.32,0.46,348,914,1
11222,2,2,8,17,0.63,0.26,1.0,0.48,310,456,1
11151,1,2,2,24,0.04,0.2,0.09,0.61,353,499,1
16164,0,0,13,8,0.26,0.45,0.37,0.11,159,711,1
12507,2,1,6,7,0.6,0.5758,0.78,0.1045,21,62,0
12562,2,1,6,14,0.64,0.5758,0.89,0.2537,12,60,0
9428,1,1,2,17,0.42,0.4242,0.54,0.4925,13,450,0
8287,4,0,12,22,0.3,0.303,0.49,0.1642,6,106,0
8851,1,1,1,14,0.22,0.2273,0.75,0.1642,5,50,0
13678,3,1,7,2,0.66,0.6212,0.74,0.1343,33,112,0
1702,1,0,3,13,0.4,0.4091,0.76,0.1343,18,99,0
14472,3,1,8,4,0.64,0.5758,0.89,0.1343,0,7,0
6611,2,0,8,11,1.04,0.81,0.0,0.35,38,481,1
11805,4,2,6,9,0.97,0.47,0.81,0.46,358,16,1
6430,4,0,9,11,0.64,0.6212,0.57,0.0896,49,217,0
16104,4,1,11,17,0.4,0.4091,0.2,0.2985,36,592,0
2600,2,0,4,5,0.34,0.3636,1,0,1,7,0
6376,1,2,7,18,0.2,0.46,0.08,0.34,243,854,1
1198,1,0,2,22,0.16,0.1515,0.43,0.2537,1,77,0
13529,3,1,7,21,0.7,0.6667,0.79,0.1045,88,345,0
10970,5,2,11,10,0.68,0.26,0.6,0.3,188,36,1
11862,2,1,5,10,0.54,0.5152,0.88,0.2537,6,59,0
7703,4,0,11,13,0.42,0.4242,1,0.0896,4,26,0
9564,0,1,8,15,1.03,0.72,0.99,0.6,108,1018,1
2998,5,2,5,2,0.19,0.03,0.99,0.61,316,633,1
16913,4,1,12,11,0.32,0.303,0.49,0.2239,24,172,0
474,2,1,0,0,0.71,0.29,0.57,0.73,28,602,1
3525,2,0,5,18,0.84,0.803,0.53,0.194,55,417,0
2447,1,2,5,9,0.08,0.51,1.0,0.21,262,742,1
2119,4,2,11,10,0.91,0.03,0.84,0.22,235,609,1
10383,1,1,3,17,0.7,0.6364,0.37,0.1045,62,676,0
9480,1,1,2,21,0.24,0.2424,0.93,0.1343,4,78,0
4228,3,0,6,1,0.64,0.6212,0.53,0.1343,13,32,0
816,2,0,3,13,0.33,0.64,0.15,0.74,13,404,1
9741,3,2,10,19,0.28,0.72,0.57,0.29,17,549,1
16479,4,1,11,8,0.26,0.2121,0.44,0.4627,7,62,0
3495,2,0,5,12,0.86,0.803,0.47,0.1045,179,366,0
7090,5,0,5,25,1.0,0.09,0.57,0.19,285,765,1
5731,5,2,4,7,0.28,1.05,0.41,0.31,379,334,1
13957,3,1,8,17,0.86,0.7576,0.36,0.2537,111,810,0
15004,0,1,2,9,0.79,0.62,1.01,0.23,255,493,1
4686,3,0,7,3,0.72,0.6818,0.7,0.1642,2,3,0
6939,2,1,0,16,0.26,0.69,0.47,0.83,266,638,1
3985,2,0,6,22,0.66,0.6061,0.78,0.2239,38,152,0
3123,2,0,5,0,0.52,0.5,1,0,5,39,0
17249,1,1,12,13,0.22,0.197,0.87,0.3284,0,15,0
3595,2,0,6,16,0.72,0.6364,0.26,0.3284,63,349,0
15683,0,0,1,7,0.24,0.92,0.91,0.59,249,643,1
9269,1,1,1,2,0.42,0.4242,0.94,0.1343,2,13,0
1429,1,0,3,19,0.32,0.303,0.61,0.2537,5,107,0
7968,2,0,13,10,0.76,0.02,0.05,0.36,206,678,1
7161,5,1,6,12,0.25,0.34,0.9,0.3,47,298,1
5087,1,0,2,22,0.77,0.97,0.76,0.56,325,417,1
911,1,0,2,11,0.14,0.1212,0.39,0.3582,1,45,0
