fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,Noise
7.6,0.38,0.28,4.2,0.029,7,112,0.9906,3,0.41,12.6,6,2643,0
6.7,0.47,0.34,8.9,0.043,31,172,0.9964,3.22,0.6,9.2,5,2447,0
4.22,0.96,0.72,2.96,0.06,34,256,1.07,3.35,0.54,11.82,9,1194,1
10.01,0.29,1.54,67.67,0.25,38,172,1.08,2.8,0.72,9.06,8,3973,1
6.4,0.25,0.28,4.9,0.03,29,98,0.99024,3.09,0.58,12.8,7,2656,0
13.53,0.67,1.14,26.78,0.01,57,166,0.97,2.9,0.31,7.85,9,4205,1
6.7,0.3,0.35,1.4,0.18,36,160,0.9937,3.11,0.54,9.4,6,4213,0
9.6,0.25,0.54,1.3,0.04,16,160,0.9938,2.94,0.43,10.5,5,3238,0
7.3,0.36,0.62,7.1,0.033,48,185,0.99472,3.14,0.62,10.6,6,3710,0
13.58,0.67,0.47,60.47,0.17,275,234,0.95,3.11,0.51,11.01,3,1574,1
6.3,0.29,0.29,3.3,0.037,32,140,0.9895,3.17,0.36,12.8,7,3199,0
7.4,0.27,0.31,2.4,0.014,15,143,0.99094,3.03,0.65,12,4,3774,0
13.39,1.13,0.91,31.15,0.07,33,17,1.07,3.81,0.35,7.84,8,4279,1
10.31,0.98,0.42,6.4,0.28,141,283,0.99,3.45,0.55,11.97,4,3208,1
6.8,0.29,0.32,1.8,0.032,18,130,0.99095,3.05,0.62,11.2,6,1885,0
8.5,0.3,0.28,3.1,0.054,54,174,0.99543,3.21,0.43,9.4,6,1935,0
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7,4026,0
5.8,0.3,0.27,1.7,0.014,45,104,0.98914,3.4,0.56,12.6,7,3868,0
6.01,0.38,0.92,44.65,0.02,107,383,0.96,2.87,0.67,12.54,10,4910,1
6.8,0.16,0.18,1.8,0.046,31,114,0.99226,3.27,0.55,10.8,6,3519,0
6.6,0.38,0.36,9.2,0.061,42,214,0.9976,3.31,0.56,9.4,5,2674,0
10.71,0.84,1.39,24.36,0.24,130,379,0.97,3.58,0.91,13.22,5,4377,1
5.7,0.18,0.26,2.2,0.023,21,95,0.9893,3.07,0.54,12.3,6,1677,0
8.09,0.57,0.33,36.83,0.28,166,277,0.97,3.95,0.89,8.64,4,4552,1
8.6,0.16,0.49,7.3,0.043,9,63,0.9953,3.13,0.59,10.5,6,1597,0
6.1,0.25,0.48,15.8,0.052,25,94,0.99782,3.07,0.45,9.2,6,4262,0
13.48,0.38,0.52,7.54,0.35,84,292,1.02,2.69,1.05,12.0,5,3110,1
6.2,0.27,0.32,8.8,0.047,65,224,0.9961,3.17,0.47,8.9,5,1202,0
14.14,0.73,0.22,60.08,0.32,220,346,1.02,3.25,0.31,11.84,2,3975,1
7.4,0.4,0.41,14.1,0.053,37,194,0.99886,3.2,0.63,9.4,6,1058,0
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8,2476,0
7.55,0.11,1.33,21.44,0.12,105,374,1.03,3.23,0.82,8.99,4,1115,1
6.5,0.23,0.36,16.3,0.038,43,133,0.99924,3.26,0.41,8.8,5,2540,0
6.9,0.46,0.2,0.9,0.054,5,126,0.992,3.1,0.42,10.4,6,4598,0
6.5,0.38,0.53,1.4,0.142,5,69,0.9926,3.14,0.52,10.1,4,2908,0
5.1,0.25,0.36,1.3,0.035,40,78,0.9891,3.23,0.64,12.1,7,4537,0
5.8,0.28,0.34,4,0.031,40,99,0.9896,3.39,0.39,12.8,7,4624,0
11.14,1.03,1.4,33.01,0.14,104,323,1.03,3.89,0.97,10.57,5,3970,1
7.2,0.39,0.62,11,0.047,66,178,0.9976,3.16,0.5,8.7,5,4373,0
8,0.45,0.36,8.8,0.026,50,151,0.9927,3.07,0.25,12.7,8,1071,0
10.7,0.37,1.46,39.72,0.22,13,331,0.94,3.76,0.22,13.69,3,3590,1
7.4,0.33,0.44,7.6,0.05,40,227,0.99679,3.12,0.52,9,5,2373,0
12.28,1.06,1.23,38.13,0.07,62,437,1.06,3.27,0.73,12.09,2,3858,1
11.59,0.88,1.52,49.29,0.06,26,325,0.98,3.4,0.76,8.94,2,3766,1
7.52,0.42,0.04,40.72,0.11,175,242,1.06,3.02,1.09,13.26,9,2248,1
5.3,0.6,0.34,1.4,0.031,3,60,0.98854,3.27,0.38,13,6,4535,0
6.4,0.31,0.5,5.8,0.038,42,111,0.99189,3.18,0.53,11.9,7,4390,0
6.6,0.22,0.34,11.6,0.05,59,140,0.99526,3.22,0.4,10.8,5,2523,0
6.8,0.32,0.37,3.4,0.023,19,87,0.9902,3.14,0.53,12.7,6,3073,0
6.5,0.33,0.38,2.5,0.047,30,148,0.98964,3.17,0.43,12.7,6,1399,0
6.8,0.26,0.32,7,0.041,38,118,0.9939,3.25,0.52,10.8,6,1296,0
13.44,0.91,0.59,52.66,0.21,102,44,1.0,3.58,0.72,11.83,7,2893,1
6.8,0.26,0.29,16.95,0.056,48,179,0.9998,3.45,0.4,9.6,5,4487,0
5,0.455,0.18,1.9,0.036,33,106,0.98746,3.21,0.83,14,7,3682,0
12.83,0.18,1.42,43.94,0.23,29,299,0.97,3.22,0.22,11.82,3,2088,1
5.9,0.27,0.32,2,0.034,31,102,0.98952,3.16,0.56,12.3,6,1580,0
6.5,0.23,0.45,2.1,0.027,43,104,0.99054,3.02,0.52,11.3,6,4338,0
6.8,0.37,0.28,4,0.03,29,79,0.99,3.23,0.46,12.4,7,1963,0
7.6,0.27,0.33,2,0.059,19,175,0.9944,3.22,0.56,9.9,5,4433,0
6,0.33,0.2,1.8,0.031,49,159,0.9919,3.41,0.53,11,6,3137,0
7,0.36,0.32,10.05,0.045,37,131,0.99352,3.09,0.33,11.7,8,2951,0
8.1,0.2,0.4,2,0.037,19,87,0.9921,3.12,0.54,11.2,6,4040,0
9.39,0.33,0.01,8.65,0.19,44,63,1.03,3.94,0.99,7.75,5,3258,1
13.0,0.82,1.14,43.33,0.24,16,377,0.96,2.67,1.02,10.22,8,2235,1
6,0.26,0.32,3.8,0.029,48,180,0.99011,3.15,0.34,12,6,1344,0
8.05,0.41,0.76,55.0,0.3,163,245,0.96,3.95,0.67,14.11,6,4201,1
14.25,0.2,1.21,63.11,0.11,221,376,1.0,2.74,0.37,11.23,10,2959,1
5.8,0.33,0.23,5,0.053,29,106,0.99458,3.13,0.52,9,5,4819,0
7.8,0.27,0.58,11.2,0.036,44,161,0.9977,3.06,0.41,8.9,6,4576,0
14.21,0.92,1.46,43.86,0.07,146,351,1.07,2.7,1.03,12.56,6,4190,1
14.59,1.12,1.02,33.74,0.21,75,123,0.98,2.9,0.84,12.54,7,3024,1
6.1,0.28,0.26,1.5,0.03,25,101,0.98894,3.03,0.41,12.1,6,1648,0
7,0.33,0.28,5.7,0.033,39,204,0.99176,3.17,0.64,12.5,6,2859,0
5.9,0.31,0.3,7.7,0.047,60,206,0.995,3.2,0.39,9.6,6,2836,0
13.27,0.29,1.07,37.8,0.18,192,185,1.03,3.57,0.87,11.15,6,3217,1
6.7,0.28,0.28,4.5,0.051,14,92,0.99224,3.36,0.58,11.9,6,1275,0
7.5,0.25,0.32,8.2,0.024,53,209,0.99563,3.12,0.46,10.8,6,2739,0
6.6,0.25,0.3,1.6,0.046,32,134,0.993,3.42,0.51,10.1,7,1693,0
11.01,0.84,1.44,11.78,0.33,88,91,1.08,3.42,0.39,7.74,9,2001,1
6.1,0.41,0.2,12.6,0.032,54,136,0.99516,2.91,0.43,10.6,6,4808,0
7.3,0.24,0.3,2.5,0.042,31,104,0.9911,3.05,0.56,11.3,7,2367,0
14.21,0.37,0.59,26.43,0.03,223,108,1.07,2.95,1.06,11.6,5,2530,1
7.7,0.43,0.37,10,0.169,22,210,0.99776,3.02,0.64,9.5,5,3912,0
7.4,0.28,0.49,1.5,0.034,20,126,0.9918,2.98,0.39,10.6,6,3946,0
8.2,0.345,1,18.2,0.047,55,205,0.99965,2.96,0.43,9.6,5,2528,0
6.62,0.73,0.39,20.01,0.05,298,194,1.04,2.99,0.66,14.24,7,3702,1
8.6,0.485,0.29,4.1,0.026,19,101,0.9918,3.01,0.38,12.4,5,1362,0
5.6,0.18,0.29,2.3,0.04,5,47,0.99126,3.07,0.45,10.1,4,4507,0
6.8,0.32,0.23,3.3,0.026,31,99,0.9896,3.1,0.4,12.4,6,4715,0
6.5,0.25,0.32,9.9,0.045,41,128,0.99636,3.18,0.52,9.6,6,1361,0
7.6,0.285,0.32,14.6,0.063,32,201,0.998,3,0.45,9.2,5,1638,0
13.37,0.92,1.55,67.96,0.32,175,295,1.06,2.86,0.6,12.47,9,2870,1
4.88,0.74,1.3,34.88,0.18,231,230,1.03,3.4,0.94,9.52,9,2688,1
8.3,0.33,0.43,9.2,0.046,22,126,0.9982,3.38,0.47,9.3,5,1945,0
7,0.36,0.35,2.5,0.048,67,161,0.99146,3.05,0.56,11.1,6,3665,0
6.9,0.24,0.23,7.1,0.041,20,97,0.99246,3.1,0.85,11.4,6,3993,0
6.8,0.705,0.25,3.2,0.048,10,57,0.996,3.36,0.52,9.5,4,2555,0
6.6,0.33,0.4,2.65,0.041,35,86,0.98916,3.11,0.39,13.3,7,3143,0
14.68,0.18,0.87,63.27,0.28,143,114,1.07,3.08,0.33,10.85,5,2512,1
6.7,0.16,0.32,12.5,0.035,18,156,0.99666,2.88,0.36,9,6,1229,0
6.6,0.17,0.26,7.4,0.052,45,128,0.99388,3.16,0.37,10,6,2728,0
5.8,0.22,0.3,1.1,0.047,36,131,0.992,3.26,0.45,10.4,5,3763,0
7,0.3,0.51,13.6,0.05,40,168,0.9976,3.07,0.52,9.6,7,1393,0
3.81,0.91,0.45,17.31,0.24,104,366,0.98,3.07,1.1,8.32,9,5002,1
4.72,0.52,1.73,18.9,0.34,75,356,1.03,3.15,0.32,11.66,3,4016,1
10.93,0.4,1.03,6.8,0.3,198,313,1.03,3.56,0.71,12.27,3,1825,1
8,0.74,0.21,4,0.05,24,133,0.99418,3.06,0.38,9.7,5,3892,0
8.05,1.11,0.7,38.48,0.2,283,351,1.02,2.9,0.45,9.86,9,4161,1
12.27,0.94,0.83,52.15,0.17,112,206,1.01,3.4,0.7,13.37,3,4262,1
6.7,0.41,0.34,9.2,0.049,29,150,0.9968,3.22,0.51,9.1,5,4853,0
7.4,0.19,0.3,12.8,0.053,48.5,229,0.9986,3.14,0.49,9.1,7,1642,0
11.68,1.02,0.14,28.23,0.05,116,210,1.06,2.68,0.8,14.34,10,1987,1
4.52,0.69,0.77,50.32,0.22,192,398,0.99,3.09,0.43,9.0,8,2784,1
6.6,0.28,0.42,8.2,0.044,60,196,0.99562,3.14,0.48,9.4,5,1973,0
7,0.23,0.32,1.8,0.048,25,113,0.9915,3.11,0.47,11.1,6,3784,0
6.4,0.46,0.08,4.9,0.046,34,144,0.99445,3.1,0.56,10,5,1157,0
6.45,0.48,0.39,53.55,0.27,95,179,1.05,3.52,0.74,9.76,5,1860,1
7.32,0.67,1.46,28.39,0.2,30,115,1.04,3.13,0.75,12.1,6,4301,1
6.6,0.09,0.17,67.82,0.18,263,132,1.07,2.9,0.41,9.12,5,3280,1
6.3,0.29,0.23,14.2,0.037,24,99,0.99528,3.08,0.38,10.6,6,1824,0
7.5,0.21,0.68,10.9,0.045,38,133,0.9978,3,0.36,8.7,5,2569,0
5.9,0.24,0.3,2,0.033,28,92,0.99225,3.39,0.69,10.9,7,4850,0
9.98,0.81,0.96,20.28,0.06,195,249,1.0,3.46,0.28,10.44,10,2923,1
7.4,0.18,0.27,1.3,0.048,26,105,0.994,3.52,0.66,10.6,6,4291,0
11.5,0.28,0.31,40.88,0.36,122,369,1.05,3.01,0.92,11.93,10,1067,1
14.43,0.87,1.27,53.02,0.18,254,169,0.94,2.75,0.36,11.74,5,3601,1
7.1,0.24,0.34,1.2,0.045,6,132,0.99132,3.16,0.46,11.2,4,2717,0
6.4,0.17,0.34,1.5,0.093,43,136,0.9938,3.25,0.49,9.6,6,1872,0
6.17,0.89,1.36,26.51,0.26,289,187,0.98,3.33,0.78,10.31,7,1851,1
6.6,0.52,0.44,12.2,0.048,54,245,0.9975,3.26,0.54,9.3,6,2014,0
6.5,0.28,0.34,3.6,0.04,29,121,0.99111,3.28,0.48,12.1,7,2949,0
7.8,0.16,0.41,1.7,0.026,29,140,0.991,3.02,0.78,12.5,6,2592,0
6.6,0.21,0.5,8.7,0.036,41,191,0.99294,2.96,0.56,11,6,2331,0
6.9,0.21,0.33,1.8,0.034,48,136,0.9899,3.25,0.41,12.6,7,4492,0
6.4,0.32,0.31,1.9,0.037,34,126,0.99,3.06,0.45,11.8,6,4761,0
7.1,0.14,0.4,1.2,0.051,55,136,0.9932,3.3,0.96,9.8,7,3463,0
10.77,1.07,0.36,68.3,0.3,212,323,1.08,2.72,0.61,13.53,9,4854,1
7.6,0.48,0.33,7,0.024,14,130,0.9918,3.25,0.45,12.5,7,3065,0
6.8,0.11,0.27,8.6,0.044,45,104,0.99454,3.2,0.37,9.9,6,1098,0
7.6,0.27,0.52,3.2,0.043,28,152,0.99129,3.02,0.53,11.4,6,3815,0
9.37,0.81,1.59,50.11,0.05,251,87,1.03,3.4,0.46,8.99,2,1917,1
7.1,0.39,0.3,9.9,0.037,29,124,0.99414,3.07,0.42,10.9,6,2715,0
5.7,0.31,0.28,4.1,0.03,22,86,0.99062,3.31,0.38,11.7,7,2409,0
10.12,0.71,0.82,28.39,0.12,59,235,0.94,3.15,0.88,8.5,7,2929,1
6.3,0.19,0.21,1.8,0.049,35,163,0.9924,3.31,0.5,10.3,6,3296,0
13.18,0.51,1.51,15.72,0.01,182,314,1.05,3.69,0.67,10.92,6,1964,1
13.9,0.41,0.78,16.69,0.2,219,170,1.03,3.92,0.83,7.75,4,1702,1
6.2,0.36,0.22,5.25,0.038,44,145,0.99184,3.22,0.4,11.2,6,3975,0
5.3,0.24,0.33,1.3,0.033,25,97,0.9906,3.59,0.38,11,8,2398,0
7.6,0.2,0.26,4.5,0.086,37,133,0.9963,3.15,0.42,9.2,5,2262,0
6.3,0.4,0.24,5.1,0.036,43,131,0.99186,3.24,0.44,11.3,6,4794,0
6.6,0.17,0.3,1.1,0.031,13,73,0.99095,3.17,0.58,11,6,4200,0
7.8,0.3,0.36,4.6,0.024,20,198,0.99222,3.06,0.66,11.9,6,3870,0
6.42,0.46,0.11,68.67,0.33,115,422,1.01,2.99,0.64,8.18,5,3076,1
11.72,0.23,1.15,16.63,0.07,272,296,1.06,3.21,0.36,10.26,9,4849,1
7.8,0.43,0.49,13,0.033,37,158,0.9955,3.14,0.35,11.3,6,1094,0
5.9,0.12,0.28,1.4,0.037,36,83,0.99074,3.33,0.42,10.9,7,1479,0
6.3,0.32,0.17,17.75,0.06,51,190,0.99916,3.13,0.48,8.8,6,2960,0
6.3,0.33,0.42,17.2,0.037,57,170,0.99884,3.26,0.57,9.4,6,3945,0
11.23,0.36,0.09,57.53,0.07,237,391,1.06,2.76,1.09,12.46,9,4859,1
6.2,0.31,0.23,3.3,0.052,34,113,0.99429,3.16,0.48,8.4,5,1671,0
5.41,0.72,1.09,44.51,0.12,160,8,0.96,3.42,0.62,8.53,9,1173,1
6.3,0.22,0.3,2,0.05,23,120,0.99204,3.24,0.47,10.4,6,3505,0
10.28,0.92,0.78,42.72,0.34,182,132,0.94,3.54,0.57,9.76,9,1443,1
8.2,0.26,0.44,1.3,0.046,7,69,0.9944,3.14,0.62,10.2,4,4243,0
6.4,0.18,0.48,18,0.054,56,183,1.00038,2.98,0.61,8.5,6,1673,0
6.9,0.33,0.21,1,0.053,39,148,0.9927,3.12,0.45,9.4,6,4876,0
5.9,0.655,0,5.6,0.033,8,31,0.9936,3.32,0.51,10.5,4,2277,0
6.7,0.23,0.31,2.1,0.046,30,96,0.9926,3.33,0.64,10.7,8,3140,0
12.56,0.08,0.02,1.77,0.26,155,384,0.99,3.99,0.94,12.27,7,4018,1
6.1,0.15,0.29,6.2,0.046,39,151,0.99471,3.6,0.44,10.6,6,2741,0
6.5,0.22,0.31,3.9,0.046,17,106,0.99098,3.15,0.31,11.5,5,1868,0
7.09,0.12,0.27,40.87,0.32,260,187,0.99,3.78,0.41,8.05,2,2029,1
6.5,0.17,0.31,1.5,0.041,34,121,0.99092,3.06,0.46,10.5,6,4437,0
5.6,0.28,0.4,6.1,0.034,36,118,0.99144,3.21,0.43,12.1,7,1724,0
6.8,0.28,0.36,1.6,0.04,25,87,0.9924,3.23,0.66,10.3,6,1166,0
4.58,0.66,1.01,41.73,0.32,233,437,0.94,3.8,0.94,9.95,8,4452,1
5.9,0.34,0.3,3.8,0.035,57,135,0.99016,3.09,0.34,12,6,1918,0
7.2,1.09,1.49,61.4,0.04,267,179,1.01,2.83,0.57,10.48,4,1963,1
6.4,0.15,0.25,7.8,0.05,13,68,0.99394,3.16,0.4,9.9,6,4067,0
6.5,0.08,0.33,1.9,0.028,23,93,0.991,3.34,0.7,12,7,1372,0
7,0.23,0.42,1.1,0.062,35,100,0.99318,3.04,0.4,9.2,5,3201,0
6.6,0.27,0.33,1.4,0.042,24,183,0.99215,3.29,0.46,10.7,5,1592,0
7.1,0.23,0.35,16.5,0.04,60,171,0.999,3.16,0.59,9.1,6,4550,0
9.05,0.25,0.65,44.56,0.13,267,114,1.05,3.47,0.23,11.43,4,4860,1
7.99,0.92,0.56,14.15,0.04,103,199,1.05,3.57,1.12,9.86,10,2977,1
7.4,0.25,0.36,13.2,0.067,53,178,0.9976,3.01,0.48,9,6,1483,0
6.4,0.31,0.28,2.5,0.039,34,137,0.98946,3.22,0.38,12.7,6,1914,0
6.8,0.18,0.28,8.7,0.047,52,242,0.9952,3.22,0.53,10.5,6,1073,0
