fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,Noise
7.5,0.28,0.34,4.2,0.028,36,116,0.991,2.99,0.41,12.3,8,2048,0
14.45,1.1,0.85,65.88,0.15,286,74,0.97,2.89,0.34,8.99,10,4273,1
6.32,0.82,0.29,34.1,0.12,81,447,1.08,2.88,1.09,9.62,7,5044,1
12.67,0.79,1.15,28.18,0.25,55,449,0.98,3.68,0.84,14.9,9,2093,1
7.2,0.6,0.2,9.9,0.07,21,174,0.9971,3.03,0.54,9.1,5,4102,0
7.77,0.27,0.47,17.42,0.22,140,398,0.97,3.37,1.12,14.08,4,2472,1
6.7,0.35,0.48,8.8,0.056,35,167,0.99628,3.04,0.47,9.4,5,3762,0
6.4,0.14,0.28,7.9,0.057,21,82,0.99425,3.26,0.36,10,6,3369,0
7.3,0.29,0.3,13,0.043,46,238,0.9986,3.06,0.41,8.7,6,4084,0
6.7,0.21,0.37,2.5,0.034,35,89,0.9913,3.25,0.5,11,7,4153,0
7.4,0.22,0.33,2,0.045,31,101,0.9931,3.42,0.55,11.4,5,2489,0
7.5,0.27,0.31,5.8,0.057,131,313,0.9946,3.18,0.59,10.5,5,3594,0
4.64,1.1,1.48,63.53,0.09,129,218,0.96,2.97,0.53,14.67,5,4274,1
6.33,0.3,1.49,30.58,0.13,34,66,1.02,3.83,0.78,14.36,6,3472,1
11.65,0.52,1.68,6.6,0.06,178,346,1.01,3.23,0.91,12.22,3,4724,1
13.37,0.55,0.9,63.84,0.28,46,244,1.04,3.94,0.83,13.63,3,3791,1
6.2,0.33,0.29,1.3,0.042,26,138,0.9956,3.77,0.64,9.5,5,1863,0
14.57,0.18,1.04,22.46,0.17,79,101,0.98,3.29,0.26,11.09,2,2974,1
10.68,0.82,1.15,36.12,0.16,206,318,0.98,2.92,0.96,11.88,7,2360,1
6.89,0.3,1.1,52.26,0.27,293,70,1.02,3.09,0.36,11.22,7,1911,1
6.4,0.26,0.21,8.2,0.05,51,182,0.99542,3.23,0.48,9.5,5,3402,0
6.8,0.24,0.31,18.3,0.046,40,142,1,3.3,0.41,8.7,5,2219,0
13.97,0.95,0.53,10.97,0.22,36,135,1.04,3.84,0.43,7.8,10,3069,1
5.11,0.28,0.92,50.41,0.21,128,195,0.94,2.75,1.11,8.75,2,1679,1
6.6,0.27,0.33,1.4,0.042,24,183,0.99215,3.29,0.46,10.7,5,1592,0
6.6,0.4,0.46,6.2,0.056,42,241,0.9968,3.5,0.6,9.9,5,4345,0
6.4,0.36,0.2,5.7,0.118,61,172,0.9946,3.24,0.43,9.5,6,1749,0
6.6,0.19,0.28,1.1,0.044,38,100,0.9904,3.22,0.69,11.2,6,4215,0
9.42,0.26,0.78,9.62,0.2,298,279,1.02,3.45,0.71,8.75,7,2030,1
6.6,0.26,0.52,8.2,0.047,52,191,0.99541,3.16,0.47,9.5,6,2392,0
8.87,0.72,0.99,6.15,0.1,123,341,0.98,3.71,0.55,7.77,3,2378,1
7.2,0.2,0.61,16.2,0.043,14,103,0.9987,3.06,0.36,9.2,6,1283,0
4.72,0.12,1.25,2.8,0.27,243,204,1.01,2.9,0.69,11.07,6,1440,1
7,0.61,0.26,1.7,0.051,25,161,0.9946,3.36,0.6,10.6,4,1148,0
6.7,0.25,0.26,1.55,0.041,118.5,216,0.9949,3.55,0.63,9.4,3,4519,0
6.4,0.37,0.49,13.3,0.045,53,243,0.9982,3.14,0.48,8.5,6,2011,0
9.44,0.5,0.23,33.4,0.03,113,105,1.04,2.74,0.66,9.15,5,3518,1
6.6,0.22,0.37,15.4,0.035,62,153,0.99845,3.02,0.4,9.3,5,3513,0
5.1,0.11,0.32,1.6,0.028,12,90,0.99008,3.57,0.52,12.2,6,2488,0
10.19,0.76,0.98,18.54,0.18,175,415,0.99,2.95,1.09,7.9,10,1666,1
11.94,1.15,0.69,61.5,0.19,112,43,0.97,2.63,0.61,12.99,4,4620,1
6.4,0.22,0.34,1.4,0.023,56,115,0.98958,3.18,0.7,11.7,6,1433,0
14.23,0.26,0.39,48.41,0.07,295,128,0.94,2.69,0.35,11.89,4,4711,1
9.06,0.17,1.52,5.81,0.18,22,136,0.97,3.13,0.91,14.62,9,1205,1
6.5,0.28,0.35,15.4,0.042,55,195,0.9978,3.23,0.5,9.6,6,3900,0
5,0.61,0.12,1.3,0.009,65,100,0.9874,3.26,0.37,13.5,5,4034,0
13.13,0.27,0.33,1.52,0.13,222,307,0.97,3.32,0.81,11.11,9,4778,1
14.28,0.38,0.87,10.08,0.28,259,456,1.08,3.52,0.53,13.68,6,2074,1
6.12,0.4,1.64,6.82,0.27,199,127,1.03,3.47,0.51,9.01,7,3079,1
7.3,0.41,0.29,1.8,0.032,26,74,0.98889,2.96,0.35,13,8,3209,0
6.4,0.29,0.32,2.4,0.014,34,89,0.99008,3.24,0.66,12.5,7,3179,0
6.8,0.27,0.28,13.3,0.076,50,163,0.9979,3.03,0.38,8.6,6,4506,0
11.15,0.84,1.07,8.94,0.17,286,150,1.07,2.82,0.64,10.37,6,1271,1
9.26,0.22,0.52,16.56,0.32,286,371,1.07,3.77,0.88,10.22,9,1010,1
8.78,0.63,0.62,35.63,0.31,206,304,0.94,3.65,0.62,11.65,10,1542,1
13.49,0.73,0.26,45.36,0.25,181,459,1.04,3.64,0.25,11.77,3,4407,1
6.61,0.71,0.16,67.06,0.04,204,129,1.05,2.82,0.92,12.68,3,3015,1
8.2,0.18,0.38,1.1,0.04,41,92,0.99062,2.88,0.6,12,6,4372,0
14.12,0.9,0.13,18.28,0.12,80,249,0.94,2.95,0.47,12.29,4,4902,1
13.59,0.53,1.59,9.05,0.06,99,310,1.08,3.41,0.38,14.49,4,4133,1
6.72,0.92,1.45,37.16,0.17,50,329,1.05,3.43,0.66,11.87,10,972,1
6.5,0.15,0.55,5.9,0.045,75,162,0.99482,2.97,0.4,9.3,5,4141,0
7.7,0.3,0.42,14.3,0.045,45,213,0.9991,3.18,0.63,9.2,5,3885,0
5.5,0.14,0.27,4.6,0.029,22,104,0.9949,3.34,0.44,9,5,2349,0
5.36,0.1,0.87,61.99,0.04,105,286,0.94,3.55,0.78,10.46,5,4519,1
6.6,0.16,0.32,1.4,0.035,49,186,0.9906,3.35,0.64,12.4,8,4641,0
5.47,0.42,0.81,31.74,0.1,111,361,1.01,3.22,1.04,11.63,4,1803,1
12.11,0.89,0.08,37.71,0.23,38,260,1.09,3.69,0.81,13.57,10,4845,1
10.85,0.12,0.47,3.02,0.1,82,78,0.95,2.92,0.63,10.48,8,2373,1
5.06,0.7,0.88,43.97,0.29,257,439,1.03,3.25,0.46,14.67,6,2595,1
5.9,0.32,0.33,2.1,0.027,35,138,0.98945,3.37,0.42,12.7,6,1065,0
7.3,0.26,0.49,5,0.028,32,107,0.9936,3.24,0.54,10.8,6,3629,0
13.26,0.19,1.62,28.53,0.2,158,446,0.94,3.36,0.55,13.37,6,2634,1
14.27,0.8,0.4,57.12,0.23,88,26,1.07,3.56,0.28,7.6,7,4141,1
12.21,0.31,0.03,27.36,0.06,235,151,1.0,3.5,0.94,13.31,9,3141,1
7.9,0.27,0.27,1.7,0.034,25,122,0.99088,2.97,0.51,11.9,6,2855,0
6,0.33,0.2,1.8,0.031,49,159,0.9919,3.41,0.53,11,6,2107,0
6.5,0.34,0.46,1,0.023,6,80,0.98865,3.15,0.54,12.9,6,1955,0
8.1,0.24,0.32,10.5,0.03,34,105,0.99407,3.11,0.42,11.8,6,3823,0
6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,2094,0
6,0.28,0.27,15.5,0.036,31,134,0.99408,3.19,0.44,13,7,2434,0
8.07,0.19,0.05,33.05,0.21,96,31,0.94,3.49,0.76,8.22,3,2804,1
5.44,0.28,0.64,54.01,0.24,129,253,1.06,2.64,0.93,11.7,8,4241,1
4.25,0.74,0.47,22.77,0.19,83,250,1.01,3.63,0.61,10.3,5,3991,1
6.4,0.25,0.74,7.8,0.045,52,209,0.9956,3.21,0.42,9.2,6,1072,0
8.2,0.61,0.45,5.4,0.03,15,118,0.9954,3.14,0.34,9.6,5,4138,0
6.8,0.18,0.28,1.1,0.027,32,112,0.99089,3.15,0.45,11,7,3217,0
6.8,0.21,0.49,14.5,0.06,50,170,0.9991,3.55,0.44,9.8,6,3641,0
4.99,0.36,0.99,55.17,0.03,296,338,0.99,3.1,0.53,9.2,6,1748,1
5,0.27,0.32,4.5,0.032,58,178,0.98956,3.45,0.31,12.6,7,3713,0
10.29,0.48,1.22,22.31,0.35,53,37,1.03,3.17,0.29,8.72,5,2123,1
7.64,0.56,1.12,39.9,0.02,114,214,0.97,3.33,0.25,10.69,8,1225,1
6.2,0.25,0.42,8,0.049,53,206,0.99586,3.16,0.47,9.1,6,2304,0
5.6,0.28,0.27,3.9,0.043,52,158,0.99202,3.35,0.44,10.7,7,2829,0
7.17,0.8,1.35,64.91,0.15,168,55,0.96,3.52,1.04,8.16,5,1425,1
10.7,0.21,1.51,33.59,0.14,165,34,1.01,3.83,0.29,12.24,4,1665,1
4.4,0.13,0.7,40.14,0.02,36,154,1.02,3.82,0.83,13.48,6,2581,1
6.6,0.18,0.28,3.3,0.044,18,91,0.993,3.42,0.64,10.8,6,3521,0
7,0.15,0.29,16.4,0.058,45,110,0.9978,3.15,0.37,9.7,6,1162,0
9.94,1.05,1.35,67.97,0.07,42,346,1.01,3.67,0.62,12.04,3,3224,1
6,0.2,0.33,1.1,0.039,45,126,0.99051,3.31,0.45,11.6,7,1340,0
7,0.34,0.1,3.5,0.044,17,63,0.9937,3.01,0.39,9.2,5,3889,0
7.6,0.18,0.36,2.4,0.049,38,123,0.996,3.6,0.46,10.3,5,2568,0
7.4,0.36,0.33,1.4,0.025,27,55,0.9915,3.21,0.33,11.2,6,4476,0
6.9,0.19,0.32,7.9,0.042,30,130,0.99456,3.4,0.39,10.5,6,1590,0
6.3,0.2,0.19,12.3,0.048,54,145,0.99668,3.16,0.42,9.3,6,4389,0
7.4,0.32,0.27,1.4,0.049,38,173,0.99335,3.03,0.52,9.3,5,2180,0
12.18,0.3,0.72,39.74,0.07,37,306,0.99,3.13,0.69,11.9,9,2274,1
5.28,0.58,0.35,36.75,0.34,231,164,0.96,3.97,1.12,11.71,2,1992,1
5.4,0.5,0.13,5,0.028,12,107,0.99079,3.48,0.88,13.5,7,1820,0
14.08,0.83,0.93,49.5,0.33,294,241,0.98,3.28,0.44,10.04,10,2637,1
6.1,0.34,0.21,5,0.042,17,133,0.99373,3.02,0.53,9.4,5,2156,0
13.89,0.83,1.6,62.79,0.02,301,332,1.03,3.11,0.39,10.35,4,3334,1
6.69,1.12,0.12,53.4,0.13,294,374,0.96,2.96,0.91,14.29,9,3109,1
7.89,0.15,1.44,57.28,0.28,2,449,1.08,3.27,0.69,11.95,8,4764,1
4.2,0.17,0.36,1.8,0.029,93,161,0.98999,3.65,0.89,12,7,2619,0
7,0.39,0.31,5.3,0.169,32,162,0.9965,3.2,0.48,9.4,5,1199,0
8.97,0.15,0.14,42.59,0.21,31,362,0.95,3.48,0.78,13.22,6,1460,1
7,0.31,0.39,7.5,0.055,42,218,0.99652,3.37,0.54,10.3,5,4763,0
6.8,0.22,0.31,1.4,0.053,34,114,0.9929,3.39,0.77,10.6,6,1093,0
6.7,0.23,0.33,8.1,0.048,45,176,0.99472,3.11,0.52,10.1,6,3448,0
7.2,0.17,0.28,17.55,0.05,33,154,0.99971,2.94,0.43,9,7,3307,0
6.4,0.25,0.32,5.5,0.049,41,176,0.995,3.19,0.68,9.2,6,1852,0
12.52,0.55,0.77,49.47,0.28,278,352,1.02,2.92,0.66,10.92,8,1848,1
11.31,0.94,1.73,56.93,0.08,169,114,1.07,3.36,0.78,10.4,5,3992,1
5.1,0.38,0.41,11.16,0.22,19,425,1.09,3.4,0.94,12.55,10,1011,1
9.0,0.92,1.55,61.9,0.19,78,90,1.06,3.23,0.34,8.64,2,1549,1
12.28,0.44,0.64,47.07,0.06,144,415,0.97,3.95,0.53,13.22,2,5055,1
8,0.2,0.36,1.2,0.032,21,78,0.9921,3.08,0.37,10.4,6,2475,0
6.8,0.39,0.34,7.4,0.02,38,133,0.99212,3.18,0.44,12,7,4871,0
6.62,0.71,0.68,23.26,0.08,281,380,1.08,2.76,0.27,10.88,8,3330,1
7.1,0.35,0.27,3.1,0.034,28,134,0.9897,3.26,0.38,13.1,7,1618,0
6.6,0.27,0.52,8.1,0.044,53,202,0.99548,3.18,0.48,9.5,5,4833,0
6.3,0.27,0.23,2.9,0.047,13,100,0.9936,3.28,0.43,9.8,5,3953,0
13.07,1.08,1.38,11.27,0.19,87,309,1.06,3.19,0.7,9.49,2,4038,1
8.3,0.36,0.57,15,0.052,35,256,1.0001,2.93,0.64,8.6,5,1934,0
10.03,0.37,0.38,3.77,0.09,217,18,1.04,3.85,0.4,10.99,2,4703,1
11.72,0.53,0.12,1.75,0.29,275,387,1.08,2.83,1.01,14.38,2,2625,1
5.83,0.76,0.81,61.09,0.3,203,297,1.01,3.03,0.51,13.69,5,1299,1
6.7,0.31,0.18,7.7,0.043,57,200,0.99566,3.17,0.44,9.4,6,3089,0
6.9,0.17,0.25,1.6,0.047,34,132,0.9914,3.16,0.48,11.4,5,2786,0
3.81,0.13,0.42,20.28,0.02,143,140,1.03,2.93,0.9,9.3,6,4169,1
8.09,0.43,0.07,29.17,0.03,303,276,0.96,2.94,0.56,9.9,6,1123,1
8.4,1.01,0.05,33.42,0.17,152,112,0.96,3.88,0.43,9.19,5,3851,1
10.46,1.11,0.19,51.18,0.25,55,271,1.02,3.58,0.97,11.59,4,3486,1
10.55,1.12,0.29,61.05,0.28,128,407,1.08,2.68,0.32,12.96,6,3714,1
14.49,0.16,1.12,68.62,0.05,90,42,0.94,3.96,0.28,8.2,6,1419,1
11.42,0.99,1.46,34.83,0.32,39,445,1.06,3.06,0.99,8.43,10,4540,1
9.54,0.36,1.74,65.22,0.09,72,84,0.98,2.77,0.9,10.94,10,1350,1
4.95,0.35,1.04,49.17,0.22,95,262,0.95,3.54,0.88,8.27,6,3054,1
10.66,0.91,0.89,59.76,0.28,271,339,1.09,3.9,0.24,8.24,2,3755,1
12.09,1.13,0.74,56.32,0.22,290,434,0.97,3.17,0.69,13.49,5,3805,1
7.6,0.2,0.34,1.8,0.041,42,148,0.99335,3.35,0.66,11.1,6,1876,0
4.91,0.24,0.91,15.08,0.03,80,321,0.97,3.94,0.63,11.13,8,3416,1
6.3,0.19,0.32,2.8,0.046,18,80,0.99043,2.92,0.47,11.05,6,1338,0
8.2,0.38,0.49,13.6,0.042,58,166,0.99855,3.1,0.54,9.4,5,3647,0
7,0.16,0.25,14.3,0.044,27,149,0.998,2.91,0.46,9.2,6,1894,0
6.6,0.24,0.35,7.7,0.031,36,135,0.9938,3.19,0.37,10.5,5,1315,0
4.58,1.02,0.45,33.72,0.34,209,186,0.99,3.1,1.1,11.78,2,1908,1
6.2,0.23,0.36,17.2,0.039,37,130,0.99946,3.23,0.43,8.8,6,2290,0
8.2,0.21,0.48,1.4,0.041,11,99,0.9958,3.17,0.57,9.9,5,1831,0
12.92,1.01,0.73,54.89,0.13,293,158,0.94,3.64,0.35,13.09,8,1369,1
6.65,0.52,0.21,64.64,0.02,231,393,1.08,3.16,0.63,14.0,10,4914,1
6.5,0.19,0.1,1.3,0.046,23,107,0.9937,3.29,0.45,10,5,1365,0
8.26,0.24,0.54,22.44,0.08,70,414,0.98,3.82,0.22,12.65,3,3128,1
14.12,0.3,1.01,63.23,0.34,47,58,1.03,3.26,0.41,8.68,8,4941,1
7.1,0.38,0.4,2.2,0.042,54,201,0.99177,3.03,0.5,11.4,5,1197,0
7.4,0.16,0.31,6.85,0.059,31,131,0.9952,3.29,0.34,9.7,5,1031,0
6.79,0.99,1.7,10.89,0.32,236,75,0.96,3.6,0.35,10.62,5,3435,1
6.6,0.28,0.23,10.4,0.049,45,190,0.99754,3.12,0.51,8.8,5,3943,0
4.4,0.46,0.1,2.8,0.024,31,111,0.98816,3.48,0.34,13.1,6,2955,0
11.54,0.99,0.03,38.76,0.23,247,407,0.98,3.54,0.55,11.85,7,4689,1
7.3,0.39,0.37,1.1,0.043,36,113,0.991,3.39,0.48,12.7,8,1710,0
11.6,0.61,1.17,39.24,0.04,238,98,1.01,2.63,0.61,9.37,7,1790,1
7.3,0.36,0.34,14.8,0.057,46,173,0.99751,3.14,0.57,10.2,5,1487,0
6.9,0.27,0.4,14,0.05,64,227,0.9979,3.18,0.58,9.6,6,3003,0
6.8,0.45,0.28,26.05,0.031,27,122,1.00295,3.06,0.42,10.6,6,4625,0
11.59,0.25,0.74,46.32,0.08,205,305,1.08,3.12,1.05,9.16,4,4269,1
6.6,0.23,0.37,8.5,0.036,46,153,0.99576,3.2,0.48,9.4,6,3325,0
7,0.29,0.35,1.4,0.036,42,109,0.99119,3.31,0.62,11.6,6,2461,0
7.2,0.29,0.2,7.7,0.046,51,174,0.99582,3.16,0.52,9.5,5,4651,0
5.9,0.24,0.3,2,0.033,28,92,0.99225,3.39,0.69,10.9,7,4850,0
6.2,0.12,0.34,1.5,0.045,43,117,0.9939,3.42,0.51,9,6,4760,0
5.79,1.08,0.68,68.48,0.18,254,156,0.96,3.67,1.0,7.88,4,2081,1
6.96,0.63,1.33,53.3,0.07,110,450,1.03,3.94,0.84,14.04,7,1030,1
14.79,0.98,1.04,45.48,0.31,90,295,0.99,2.97,0.22,14.17,7,1202,1
10.94,0.46,0.95,17.3,0.18,73,353,0.98,3.82,0.9,10.42,4,2650,1
5.39,0.47,1.55,58.46,0.27,137,122,0.97,2.61,1.11,12.21,9,4565,1
11.75,0.81,1.36,46.47,0.03,103,379,1.01,3.93,1.05,13.0,10,1031,1
10.35,1.1,1.74,12.15,0.3,60,193,1.09,3.24,0.85,12.78,6,2347,1
6.87,1.07,1.22,65.76,0.34,223,117,1.03,2.71,0.52,13.98,8,3272,1
11.63,0.2,0.25,36.35,0.28,255,262,0.94,2.69,0.44,13.91,8,2690,1
11.59,0.78,1.07,15.25,0.07,149,401,0.96,2.78,1.05,10.07,3,1648,1
8.1,0.5,0.47,1.1,0.037,23,126,0.9938,3.21,0.42,10.9,5,1333,0
6,0.59,0,0.8,0.037,30,95,0.99032,3.1,0.4,10.9,4,1779,0
9.69,0.54,1.03,64.16,0.19,35,443,0.97,3.86,0.76,13.17,8,4234,1
7.6,0.22,0.34,9.7,0.035,26,143,0.9965,3.08,0.49,9.8,6,2819,0
11.31,0.79,1.39,17.65,0.2,33,261,0.97,2.75,0.51,14.26,4,1607,1
7.03,0.51,0.29,53.85,0.11,280,268,0.95,3.18,0.65,12.03,3,4927,1
6.92,0.91,1.43,66.97,0.17,92,159,1.04,3.39,1.05,8.36,6,4842,1
4.49,0.86,0.28,63.31,0.08,251,172,0.99,2.8,0.93,10.34,5,3324,1
13.22,0.38,0.76,44.15,0.34,266,244,1.04,3.61,0.43,11.99,6,4597,1
6.77,0.95,0.57,56.41,0.16,115,395,0.98,3.74,1.05,11.75,4,2804,1
7.8,0.24,0.32,12.2,0.054,42,138,0.9984,3.01,0.54,8.8,5,1120,0
6.8,0.25,0.18,1.4,0.056,13,137,0.9935,3.11,0.42,9.5,5,3017,0
6.3,0.39,0.24,6.9,0.069,9,117,0.9942,3.15,0.35,10.2,4,1092,0
