fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,Noise
9.28,0.94,1.12,60.44,0.08,191,184,1.01,2.65,0.9,13.52,9,4734,1
7,0.35,0.17,1.1,0.049,7,119,0.99297,3.13,0.36,9.7,6,4370,0
6.5,0.35,0.38,7.4,0.036,20,196,0.99712,3.47,0.48,9.1,6,2439,0
6.9,0.39,0.22,4.3,0.03,10,102,0.993,3,0.87,11.6,4,4259,0
9.32,0.21,1.65,62.97,0.09,213,212,0.95,2.61,0.67,14.33,3,2755,1
10.0,0.66,1.18,18.1,0.28,229,119,1.04,3.93,0.59,8.21,2,1524,1
13.62,1.13,1.38,61.02,0.15,70,413,1.04,3.79,1.12,10.3,10,3785,1
6.4,0.55,0.26,9.6,0.027,20,104,0.9924,3.22,0.73,13.1,6,2138,0
7.73,0.2,1.6,38.44,0.3,197,314,1.01,2.84,0.24,13.42,7,1890,1
14.83,0.96,1.13,48.13,0.02,103,78,1.0,3.41,0.61,12.77,6,1398,1
6.1,0.25,0.49,7.6,0.052,67,226,0.9956,3.16,0.47,8.9,5,1245,0
5.5,0.62,0.33,1.7,0.037,24,118,0.98758,3.15,0.39,13.55,6,2407,0
11.75,0.79,0.72,18.98,0.12,284,100,1.07,3.17,0.4,14.56,8,3580,1
7.91,0.2,0.78,7.0,0.01,141,459,1.03,3.33,0.57,13.48,4,3607,1
10.26,0.26,0.85,37.65,0.21,102,145,1.06,3.35,0.61,10.54,8,1966,1
7.5,0.28,0.41,1.3,0.044,11,126,0.99293,3.28,0.45,10.3,5,4741,0
12.37,0.77,1.65,7.09,0.08,226,306,0.95,2.8,1.09,13.43,10,4002,1
10.06,1.08,1.53,7.51,0.19,93,237,1.09,2.87,0.24,12.03,6,2057,1
14.26,0.77,1.2,24.89,0.29,131,364,1.08,2.65,1.02,12.92,2,1358,1
6.81,0.63,1.14,10.06,0.07,148,320,1.06,3.24,0.31,14.53,7,3028,1
6.3,0.26,0.29,2.2,0.043,35,175,0.9918,3.38,0.43,11.6,6,1383,0
6.1,0.36,0.41,19.35,0.07,67,207,1.00118,3.39,0.53,9.1,5,2827,0
6.25,0.23,0.44,25.94,0.35,113,235,1.02,3.28,0.21,10.54,10,2193,1
10.56,0.61,1.65,58.9,0.1,80,418,1.06,3.2,0.86,9.11,3,2542,1
12.24,0.2,1.7,34.3,0.07,261,180,0.98,2.86,0.86,14.63,7,2659,1
14.4,0.75,0.13,67.85,0.01,265,414,1.03,3.4,0.62,9.17,2,3212,1
10.06,0.84,0.92,2.89,0.17,301,155,0.96,3.12,0.34,9.74,7,2419,1
6.7,0.21,0.48,14.8,0.05,31,195,0.99942,2.95,0.75,8.8,6,1857,0
6.4,0.125,0.29,5.85,0.042,24,99,0.992,3.23,0.32,12,7,2176,0
7,0.26,0.46,15.55,0.037,61,171,0.9986,2.94,0.35,8.8,6,3669,0
8.05,0.2,1.59,40.15,0.3,122,435,1.0,3.97,0.55,9.65,2,4210,1
6.3,0.26,0.24,7.2,0.039,38,172,0.9958,3.49,0.64,9.7,6,2005,0
5.7,0.24,0.3,1.3,0.03,25,98,0.98968,3.37,0.43,12.4,7,4371,0
10.4,1.11,1.39,59.03,0.02,17,175,1.05,3.36,0.98,14.04,9,2389,1
6.9,0.23,0.32,16.4,0.045,62,153,0.9972,3.22,0.42,10.5,5,3083,0
9.26,0.37,1.52,62.28,0.05,97,293,1.06,2.66,0.27,8.42,4,1287,1
8.85,1.14,1.15,7.96,0.04,110,29,1.07,3.42,0.67,10.03,4,3237,1
5.9,0.14,0.2,1.6,0.04,26,114,0.99105,3.25,0.45,11.4,6,4228,0
14.85,0.55,0.82,18.84,0.36,86,34,1.03,3.03,0.51,9.88,9,1306,1
6.1,0.27,0.32,1.1,0.034,24,110,0.9898,3.36,0.4,12.5,6,1035,0
10.68,0.96,1.63,28.36,0.13,287,37,1.05,3.3,0.7,10.75,4,4998,1
8.7,0.34,0.46,13.8,0.055,68,198,0.9988,3.36,0.37,9.5,6,1683,0
12.0,0.87,0.33,27.97,0.34,184,418,0.95,2.91,0.65,10.84,7,1880,1
14.62,0.91,0.83,16.86,0.35,198,131,1.05,3.03,1.01,13.68,4,3398,1
6.9,0.19,0.35,6.9,0.045,51,125,0.9933,3.1,0.44,10.7,7,4623,0
7.1,0.14,0.33,1,0.104,20,54,0.99057,3.19,0.64,11.5,6,4698,0
13.93,0.82,0.82,49.49,0.15,65,354,0.96,3.31,0.26,8.32,10,1196,1
7.3,0.18,0.65,1.4,0.046,28,157,0.9946,3.33,0.62,9.4,6,4631,0
6.6,0.28,0.36,1.7,0.038,22,101,0.9912,3.29,0.57,11.6,6,2634,0
8.46,0.55,1.09,35.29,0.25,260,396,1.0,3.58,0.47,14.05,6,3442,1
7.1,0.34,0.86,1.4,0.174,36,99,0.99288,2.92,0.5,9.3,5,3236,0
5.64,0.96,0.09,31.93,0.23,31,291,1.03,2.83,0.48,8.3,10,1354,1
7.3,0.28,0.54,12.9,0.049,62,152,0.9984,3.06,0.45,9.1,6,3860,0
5.8,0.33,0.23,5,0.053,29,106,0.99458,3.13,0.52,9,5,4819,0
5.04,0.2,0.97,38.7,0.04,3,351,0.97,3.88,0.26,13.68,5,1593,1
6.5,0.23,0.39,1.9,0.036,41,98,0.99,3.19,0.43,11.9,7,3177,0
5.4,0.29,0.38,1.2,0.029,31,132,0.98895,3.28,0.36,12.4,6,4105,0
5.79,0.47,0.96,10.16,0.19,159,277,1.0,3.71,0.99,13.95,6,1549,1
14.52,0.4,1.65,37.22,0.31,223,181,0.94,2.8,0.31,9.9,4,1281,1
8.28,0.57,0.98,28.11,0.27,201,190,0.96,3.25,0.7,11.21,7,2670,1
9.81,0.92,1.0,63.67,0.29,231,355,1.04,3.04,0.31,11.29,10,2779,1
7,0.28,0.33,14.6,0.043,47,168,0.9994,3.34,0.67,8.8,6,4554,0
6.4,0.15,0.29,1.8,0.044,21,115,0.99166,3.1,0.38,10.2,5,3023,0
7.6,0.94,0.04,3.15,0.35,96,310,1.08,2.71,0.41,9.55,6,2218,1
11.62,0.12,0.32,10.72,0.12,194,232,0.99,3.92,0.38,8.58,7,4921,1
7,0.36,0.32,10.05,0.045,37,131,0.99352,3.09,0.33,11.7,8,2951,0
13.5,0.78,0.89,47.53,0.1,113,138,0.96,3.91,0.7,9.39,6,2157,1
6.8,0.25,0.37,3.1,0.026,29,93,0.99035,3.14,0.45,12.2,6,2378,0
14.81,1.11,1.02,14.95,0.02,285,320,1.0,3.0,0.82,10.41,5,980,1
6.2,0.34,0.29,7.6,0.047,45,232,0.9955,3.35,0.62,10,6,1543,0
12.97,1.11,0.61,37.85,0.04,172,277,0.94,2.75,0.4,7.64,7,4582,1
12.95,0.97,1.07,64.23,0.05,87,179,1.05,3.9,0.85,10.76,9,4245,1
7.8,0.25,0.34,13.7,0.044,66,184,0.99976,3.22,0.75,8.9,5,4663,0
6.3,0.16,0.94,68.98,0.33,295,107,1.08,3.15,0.24,8.09,6,4509,1
7,0.3,0.32,6.4,0.034,28,97,0.9924,3.23,0.44,11.8,6,3469,0
7.6,0.21,0.35,1.2,0.041,7,106,0.9914,3.06,0.45,11.3,4,3113,0
5.7,0.26,0.24,17.8,0.059,23,124,0.99773,3.3,0.5,10.1,5,4325,0
8.1,0.25,0.38,3.8,0.051,18,129,0.9928,3.21,0.38,11.5,6,1201,0
8.44,0.35,1.65,33.97,0.15,200,181,1.0,3.55,0.52,14.51,9,2267,1
5,0.33,0.16,1.5,0.049,10,97,0.9917,3.48,0.44,10.7,6,3176,0
6.7,0.2,0.3,1.4,0.025,17,76,0.99104,3.11,0.44,11,6,2437,0
7.4,0.19,0.3,12.8,0.053,48.5,212,0.9986,3.14,0.49,9.1,7,4758,0
9.43,1.11,0.26,22.58,0.11,47,145,1.01,3.34,0.55,9.97,3,1304,1
8,0.22,0.42,14.6,0.044,45,163,1.0003,3.21,0.69,8.6,7,3461,0
7.4,0.32,0.22,1.7,0.051,50,179,0.9955,3.28,0.69,8.9,5,1633,0
5.6,0.34,0.3,6.9,0.038,23,89,0.99266,3.25,0.49,11.1,6,2969,0
6.9,0.25,0.33,1.2,0.035,35,158,0.99082,3.02,0.58,11.3,6,2456,0
8.37,0.58,0.26,50.17,0.35,156,236,1.02,3.79,0.55,9.67,8,1801,1
6.8,0.25,0.29,2,0.042,19,189,0.9952,3.46,0.54,10.2,6,3414,0
5.09,0.25,0.59,46.55,0.22,166,52,1.07,3.78,1.08,9.5,4,1251,1
10.86,0.24,0.24,32.74,0.23,33,261,0.99,3.83,1.03,12.72,5,4341,1
7.4,0.26,0.43,6,0.022,22,125,0.9928,3.13,0.55,11.5,6,2465,0
14.91,0.43,0.96,7.26,0.1,10,113,0.94,3.89,0.54,7.68,2,2381,1
8,0.14,0.49,1.5,0.035,42,120,0.9928,3.26,0.4,10.6,7,3068,0
7.08,0.97,1.3,64.51,0.28,187,54,1.03,3.8,0.25,14.34,5,3849,1
10.27,0.89,0.7,12.34,0.04,121,367,0.98,2.77,0.97,14.29,7,4093,1
6.1,0.22,0.23,3.1,0.052,15,104,0.9948,3.14,0.42,8.7,5,2886,0
10.88,0.98,0.61,57.67,0.04,135,52,1.09,3.58,0.81,8.9,10,1746,1
5.01,0.38,0.24,31.56,0.01,140,393,1.06,3.55,0.64,7.84,2,2384,1
6.9,0.2,0.36,1.5,0.031,38,147,0.9931,3.35,0.56,11,6,3229,0
11.34,0.11,0.43,33.03,0.18,37,364,0.97,3.87,0.25,11.12,7,1233,1
13.33,0.31,1.6,21.42,0.21,103,250,1.0,3.86,0.24,9.12,9,1950,1
7.5,0.18,0.39,1.9,0.054,23,91,0.9941,3.27,0.45,10.3,6,4503,0
5.8,0.33,0.23,5,0.053,29,106,0.99458,3.13,0.52,9,5,2224,0
7.4,0.24,0.22,10.7,0.042,26,81,0.9954,2.86,0.36,9.7,6,3028,0
6.4,0.29,0.32,2.4,0.014,34,89,0.99008,3.24,0.66,12.5,7,3179,0
7.53,0.96,0.72,45.94,0.35,144,196,1.02,3.51,1.1,13.95,7,3266,1
6.7,0.16,0.34,1.6,0.026,27,109,0.9934,3.34,0.58,10.1,6,2326,0
7.5,0.19,0.49,1.8,0.055,19,110,0.9946,3.33,0.44,9.9,5,2877,0
6.7,0.46,0.27,5.2,0.039,35,96,0.99129,3.16,0.44,12.4,7,4379,0
6.6,0.24,0.3,11.3,0.026,11,77,0.99381,3.13,0.55,12.8,7,2464,0
12.74,0.21,0.46,49.39,0.01,106,275,0.99,2.82,0.27,10.23,7,1616,1
6.6,0.45,0.43,7.2,0.064,31,186,0.9954,3.12,0.44,9.4,5,4134,0
7.55,0.7,1.61,1.24,0.24,157,315,0.94,3.42,0.83,14.25,7,3845,1
7.7,0.25,0.49,2.5,0.047,31,169,0.99252,3.07,0.57,10.6,6,1345,0
5.33,0.54,1.72,58.92,0.31,250,208,1.01,3.73,0.55,8.69,7,4506,1
6.3,0.21,0.31,1.2,0.043,30,117,0.99158,3.49,0.68,11,6,988,0
4.52,1.04,0.32,30.2,0.12,280,27,1.06,2.91,0.93,11.73,2,5142,1
8,0.25,0.26,14,0.043,41,248,0.9986,3.03,0.57,8.7,6,3160,0
9.56,0.9,1.38,60.17,0.19,61,33,1.06,3.46,0.97,9.8,8,4324,1
6.9,0.3,0.21,15.7,0.056,49,159,0.99827,3.11,0.48,9,5,2926,0
7.3,0.205,0.31,1.7,0.06,34,110,0.9963,3.72,0.69,10.5,6,1690,0
6.8,0.2,0.25,6.2,0.052,22,106,0.9935,3.09,0.54,10.8,5,4718,0
9.07,0.82,1.19,15.24,0.22,253,94,0.96,3.12,0.69,12.59,10,3029,1
4.79,1.13,0.44,47.14,0.3,242,24,1.08,3.35,1.12,14.56,3,3264,1
9.58,0.92,0.32,22.52,0.15,156,327,1.06,3.78,0.28,11.07,3,4710,1
7.3,0.26,0.31,1.6,0.04,39,173,0.9918,3.19,0.51,11.4,6,4684,0
13.22,0.15,1.33,66.04,0.17,52,113,0.99,3.87,0.4,13.86,3,3100,1
8.3,0.4,0.38,1.1,0.038,15,75,0.9934,3.03,0.43,9.2,5,1915,0
6.3,0.41,0.3,3.2,0.03,49,164,0.9927,3.53,0.79,11.7,7,2485,0
6.1,0.24,0.27,9.8,0.062,33,152,0.9966,3.31,0.47,9.5,6,2867,0
7.49,0.36,1.2,6.69,0.23,103,371,0.99,2.94,0.67,9.93,2,2453,1
7.6,0.31,0.24,1.8,0.037,39,150,0.9913,3.05,0.44,11.8,7,3112,0
6.6,0.545,0.04,2.5,0.031,48,111,0.9906,3.14,0.32,11.9,5,1241,0
6.6,0.23,0.18,8.5,0.044,59,188,0.99558,3.16,0.49,9.5,5,1599,0
10.88,0.6,1.55,31.93,0.12,67,30,1.07,3.23,1.08,12.19,7,3892,1
6.2,0.32,0.12,4.8,0.054,6,97,0.99424,3.16,0.5,9.3,5,4021,0
6.6,0.22,0.23,17.3,0.047,37,118,0.99906,3.08,0.46,8.8,6,3999,0
6.5,0.52,0.17,1.4,0.047,5,26,0.9932,3.26,0.32,10,4,1460,0
10.9,1.14,0.08,42.1,0.02,21,115,0.96,3.52,1.05,10.14,7,1236,1
7.53,0.4,1.31,23.6,0.33,165,358,1.04,3.66,0.24,10.76,8,4745,1
6,0.29,0.21,1.3,0.055,42,168,0.9914,3.32,0.43,11.1,6,1038,0
6.8,0.32,0.43,1.6,0.05,4,65,0.99346,3.27,0.47,10.7,5,3034,0
5.8,0.32,0.28,4.3,0.032,46,115,0.98946,3.16,0.57,13,8,3545,0
14.37,0.79,1.45,17.2,0.26,57,262,1.03,3.36,0.28,14.71,2,1595,1
7.16,0.75,1.66,11.58,0.34,102,145,1.03,2.93,0.88,13.06,5,4559,1
4.01,1.12,0.98,10.26,0.35,232,373,1.04,3.37,0.6,7.69,6,4796,1
6.7,0.12,0.3,5.2,0.048,38,113,0.99352,3.33,0.44,10.1,7,3703,0
7.01,1.14,0.52,59.79,0.31,79,60,1.09,3.93,1.09,14.67,8,4692,1
5.7,0.21,0.25,1.1,0.035,26,81,0.9902,3.31,0.52,11.4,6,4246,0
6.9,0.29,0.23,8.6,0.056,56,215,0.9967,3.17,0.44,8.8,5,1871,0
8.77,0.59,1.54,19.42,0.02,38,34,1.09,3.54,1.06,12.67,8,4383,1
9.42,0.58,0.75,45.49,0.03,266,36,0.97,3.76,0.86,14.23,8,4079,1
6.6,0.21,0.6,1.1,0.135,61,144,0.9927,3.12,0.39,9.3,7,2197,0
8.23,0.39,0.78,27.81,0.24,241,247,0.96,2.91,0.39,13.7,3,2197,1
9.1,1.01,0.77,20.14,0.12,179,171,1.04,3.74,0.27,8.75,10,1507,1
9.59,1.04,1.66,28.94,0.26,145,360,1.07,3.08,1.01,14.57,8,1260,1
7.7,0.26,0.31,1.3,0.043,47,155,0.9937,3.42,0.5,10.1,6,4312,0
7.5,0.29,0.24,9.9,0.058,25,115,0.99567,3.15,0.46,10.9,5,2974,0
6.3,0.23,0.31,1.5,0.022,11,82,0.9892,3.3,0.4,12.9,7,2448,0
6.63,0.8,0.95,29.77,0.18,140,422,0.98,3.43,0.5,14.34,8,1115,1
6.31,0.87,0.76,20.75,0.13,298,9,0.98,3.77,0.29,10.99,8,3427,1
9.4,0.16,0.3,1.4,0.042,26,176,0.9954,3.15,0.46,9.1,5,2651,0
13.64,0.27,0.37,24.69,0.25,289,318,1.0,2.92,0.41,12.27,9,4696,1
6.1,0.36,0.27,2.1,0.035,16,100,0.9917,3.4,0.71,11.5,7,3326,0
6.6,0.32,0.26,7.7,0.054,56,209,0.9961,3.17,0.45,8.8,5,1563,0
11.83,0.59,0.15,55.46,0.09,35,397,0.95,3.6,0.4,11.94,10,3814,1
7.4,0.31,0.28,1.6,0.05,33,137,0.9929,3.31,0.56,10.5,6,1111,0
5.95,0.19,1.61,63.36,0.36,112,145,0.95,2.67,0.26,12.6,9,2785,1
7.8,0.28,0.25,3.4,0.024,27,99,0.98959,2.98,0.37,13,6,1346,0
10.17,0.39,1.32,43.19,0.17,196,117,0.98,3.35,0.25,11.03,10,4163,1
11.97,0.41,0.11,60.78,0.2,122,84,0.96,3.01,0.72,10.27,8,4803,1
6.2,0.2,0.33,5.4,0.028,21,75,0.99012,3.36,0.41,13.5,7,2338,0
12.74,0.57,1.37,46.07,0.31,279,286,1.09,2.62,0.83,10.68,4,4056,1
9.0,0.12,1.02,46.14,0.05,201,345,1.04,3.6,0.46,8.09,8,2248,1
5.8,0.28,0.18,1.2,0.058,7,108,0.99288,3.23,0.58,9.55,4,2132,0
7.3,0.36,0.54,13.3,0.054,63,193,0.99864,3.06,0.49,8.6,4,1211,0
10.52,1.09,0.62,7.52,0.11,104,195,0.94,3.31,0.91,8.24,3,1560,1
10.13,1.15,1.52,68.6,0.18,252,293,0.99,3.61,1.04,9.72,5,2335,1
6.4,0.29,0.28,11.1,0.063,66,169,0.9973,2.89,0.57,9,5,2141,0
6.2,0.37,0.24,6.1,0.032,19,86,0.98934,3.04,0.26,13.4,8,1254,0
6.8,0.24,0.4,1.8,0.047,34,105,0.99,3.13,0.49,12.8,8,1614,0
10.84,0.91,1.31,47.7,0.05,30,43,0.96,3.72,0.61,10.74,9,2069,1
6.7,0.48,0.32,1.4,0.021,22,121,0.9889,3.15,0.53,12.7,7,3457,0
6,0.28,0.24,17.8,0.047,42,111,0.99896,3.1,0.45,8.9,6,4601,0
6.8,0.36,0.32,1.6,0.039,10,124,0.9948,3.3,0.67,9.6,5,4885,0
12.48,0.66,0.16,18.29,0.25,211,98,1.01,2.63,0.73,11.91,9,3633,1
14.3,0.25,1.42,49.46,0.04,220,228,0.99,3.55,1.09,13.66,3,1716,1
7.92,1.05,1.26,52.52,0.34,117,33,1.06,3.66,0.7,11.93,3,2358,1
8.9,0.32,0.49,1.6,0.05,17,131,0.9956,3.13,0.34,9.4,5,2681,0
6.6,0.26,0.21,2.9,0.026,48,126,0.99089,3.22,0.38,11.3,7,2484,0
5.12,0.84,1.65,30.25,0.18,81,450,1.01,2.99,0.79,10.1,3,2195,1
7.1,0.33,0.3,3.3,0.034,30,102,0.9912,3.08,0.31,12.3,7,1790,0
6.6,0.21,0.49,18.15,0.042,41,158,0.9997,3.28,0.39,8.7,6,2961,0
8.14,0.35,1.2,45.26,0.32,279,173,1.03,3.84,0.24,7.84,7,4122,1
6.6,0.425,0.25,2.35,0.034,23,87,0.99082,3.05,0.41,11.4,6,1983,0
11.28,1.06,0.37,64.47,0.19,2,193,1.01,3.77,0.9,13.25,3,3102,1
6.3,0.29,0.28,4.7,0.059,28,81,0.99036,3.24,0.56,12.7,8,2680,0
7.7,0.16,0.41,1.7,0.048,60,173,0.9932,3.24,0.66,11.2,7,1750,0
7.6,0.56,0.12,10.4,0.096,22,177,0.9983,3.32,0.45,9.1,4,1651,0
8.3,0.15,0.39,1.3,0.055,32,146,0.993,3.08,0.39,10.5,6,3541,0
6.8,0.25,0.28,5,0.035,42,126,0.99048,3.12,0.38,12.6,7,1265,0
12.24,1.04,1.44,49.53,0.16,125,366,0.96,3.94,1.12,8.97,10,2256,1
6.8,0.3,0.24,6.6,0.123,35,116,0.9953,3.07,0.48,9.4,5,4789,0
5.71,0.71,1.68,33.87,0.31,241,283,0.99,3.55,0.68,9.83,10,1105,1
11.18,0.65,1.19,49.02,0.17,260,269,1.03,2.74,1.06,13.93,8,1639,1
6.6,0.32,0.34,7.7,0.044,63,212,0.99526,3.22,0.48,9.7,6,4653,0
14.59,0.86,0.57,12.19,0.26,253,196,0.97,3.14,0.86,11.49,2,1577,1
6.5,0.22,0.45,8,0.053,52,196,0.9959,3.23,0.48,9.1,6,1562,0
12.22,0.2,0.59,63.34,0.04,31,437,1.08,2.67,1.01,10.11,2,1449,1
9.43,0.69,1.57,29.77,0.21,96,153,1.05,3.79,0.97,11.19,5,4570,1
6.8,0.15,0.41,12.9,0.044,79.5,183,0.99742,3.24,0.78,10.2,6,4051,0
6.8,0.22,0.3,10.6,0.07,67,194,0.99654,2.89,0.42,9,6,2207,0
14.47,0.64,0.43,1.71,0.36,86,171,1.06,3.21,0.59,10.64,7,1032,1
5.8,0.32,0.23,1.5,0.033,39,121,0.9887,2.96,0.35,12,5,1774,0
8.3,0.2,0.49,1.7,0.038,38,167,0.9939,3.05,0.37,10.1,6,4640,0
4.93,0.26,0.27,48.66,0.18,215,343,1.05,3.1,0.32,7.89,3,4699,1
6.5,0.23,0.36,16.3,0.038,43,133,0.99924,3.26,0.41,8.8,5,2540,0
6,0.27,0.28,4.8,0.063,31,201,0.9964,3.69,0.71,10,5,4584,0
7.3,0.22,0.49,9.9,0.031,48,161,0.9937,3.01,0.28,11.2,6,3497,0
6.9,0.4,0.56,11.2,0.043,40,142,0.9975,3.14,0.46,8.7,5,4889,0
7,0.23,0.42,18.05,0.05,35,144,0.9999,3.22,0.42,8.8,5,4671,0
10.92,0.17,0.14,14.89,0.3,72,60,1.01,3.88,0.82,9.45,4,1612,1
8.9,0.33,0.34,1.4,0.056,14,171,0.9946,3.13,0.47,9.7,5,2670,0
14.39,0.5,0.5,10.19,0.18,100,357,1.02,3.11,0.7,8.48,8,2793,1
9.67,0.47,0.14,53.85,0.36,18,32,0.95,2.66,0.28,11.74,5,3900,1
6.5,0.33,0.28,6.1,0.018,41,103,0.99122,3.24,0.32,12.2,6,1767,0
5.7,0.25,0.27,11.5,0.04,24,120,0.99411,3.33,0.31,10.8,6,2194,0
6.6,0.39,0.22,4,0.038,17,98,0.99018,3.25,0.53,13,7,984,0
6.9,0.25,0.47,8.4,0.042,36,156,0.99604,3.15,0.55,9.4,6,2089,0
5.21,1.07,0.1,50.9,0.32,182,213,0.99,3.71,0.34,11.22,8,1088,1
6.8,0.28,0.43,7.6,0.03,30,110,0.99164,3.08,0.59,12.5,8,1156,0
10.69,0.6,1.05,22.27,0.36,188,403,1.03,3.69,0.32,12.79,3,2252,1
13.03,1.06,1.67,62.82,0.26,221,374,1.07,3.22,0.62,13.16,6,4300,1
9.27,0.33,1.7,34.7,0.17,207,159,1.07,2.96,0.3,11.96,9,3528,1
6.5,0.26,0.32,6.65,0.059,34,104,0.99254,3.18,0.42,11.1,5,1705,0
7.8,0.25,0.37,1,0.043,10,80,0.99128,3.08,0.38,11.4,5,1418,0
7.57,1.02,1.64,63.44,0.35,28,222,0.95,2.85,0.79,8.98,10,4903,1
10.56,0.64,1.25,53.71,0.22,230,388,1.03,3.85,0.26,14.79,6,3008,1
7,0.26,0.26,10.8,0.039,37,184,0.99787,3.47,0.58,10.3,7,1205,0
6.27,0.31,1.15,38.39,0.22,181,327,1.06,3.82,0.78,12.18,3,1778,1
10.39,0.12,0.14,64.02,0.12,128,240,0.98,3.81,0.5,13.24,2,2025,1
13.79,0.89,1.68,5.57,0.08,227,351,1.02,3.38,0.31,14.46,8,1793,1
5.9,0.36,0.04,5.7,0.046,21,87,0.9934,3.22,0.51,10.2,5,1990,0
10.0,0.61,0.25,21.94,0.05,75,34,0.94,3.45,0.35,13.68,8,3936,1
6,0.2,0.24,1.8,0.03,30,105,0.9909,3.31,0.47,11.5,6,1078,0
7,0.57,0.1,8.3,0.094,23,188,0.9972,3.4,0.47,9.2,4,2970,0
4.8,0.83,1.57,29.56,0.34,262,81,0.96,2.76,0.98,10.13,6,2558,1
