fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,Noise
6.3,0.27,0.51,7.6,0.049,35,200,0.99548,3.16,0.54,9.4,4,3970,0
13.92,0.34,0.24,34.47,0.26,238,304,0.96,3.31,0.66,13.84,10,5013,1
7.1,0.21,0.32,2.2,0.037,28,141,0.993,3.2,0.57,10,7,4337,0
5.6,0.21,0.24,4.4,0.027,37,150,0.991,3.3,0.31,11.5,7,3031,0
6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5,6,2506,0
9.4,0.16,0.3,1.4,0.042,26,176,0.9954,3.15,0.46,9.1,5,2651,0
7.8,0.15,0.24,7.7,0.047,21,98,0.9951,2.94,0.31,9.6,6,4649,0
7.01,0.13,0.45,17.75,0.3,294,253,0.96,3.2,0.57,11.62,8,2061,1
7.98,0.11,0.78,66.43,0.16,239,360,0.97,3.42,0.95,7.66,9,3622,1
7.4,0.41,0.66,10.8,0.051,77,194,0.9976,3.05,0.46,8.7,5,1861,0
6.8,0.24,0.34,5.1,0.038,31,99,0.9921,3.24,0.46,11.8,6,1169,0
6.2,0.23,0.35,0.7,0.051,24,111,0.9916,3.37,0.43,11,3,1215,0
6.4,0.17,0.27,9.9,0.047,26,101,0.99596,3.34,0.5,9.9,6,1408,0
8.5,0.16,0.33,1,0.076,17,57,0.9921,3.14,0.46,10.6,6,2698,0
6.7,0.35,0.32,9,0.032,29,113,0.99188,3.13,0.65,12.9,7,2708,0
7.5,0.2,0.49,1.3,0.031,8,97,0.9918,3.06,0.62,11.1,5,4470,0
6.9,0.44,0.27,5,0.038,33,166,0.99124,3.2,0.42,12.2,6,3983,0
7.1,0.34,0.2,6.1,0.063,47,164,0.9946,3.17,0.42,10,5,3437,0
14.11,0.68,0.62,19.31,0.34,183,350,1.04,2.93,0.39,10.84,8,1443,1
10.63,0.47,0.12,2.38,0.35,244,362,0.99,3.07,0.27,14.31,5,3553,1
9.09,0.33,1.42,56.96,0.07,8,161,1.03,3.88,0.28,8.06,9,1523,1
13.08,0.18,0.21,15.61,0.35,189,304,1.02,3.38,1.06,8.69,10,5122,1
7.5,0.26,0.59,11.8,0.046,58,164,0.99814,3.17,0.46,8.9,4,1721,0
7.1,0.45,0.24,2.7,0.04,24,87,0.98862,2.94,0.38,13.4,8,2940,0
6.8,0.25,0.3,11.8,0.043,53,133,0.99524,3.03,0.58,10.4,6,2631,0
6.7,0.34,0.54,16.3,0.047,44,181,0.9987,3.04,0.56,8.8,5,4008,0
8,0.24,0.3,17.45,0.056,43,184,0.9997,3.05,0.5,9.2,6,3351,0
13.42,0.51,0.84,30.24,0.2,106,399,1.01,3.45,1.09,12.76,3,2016,1
14.46,0.98,1.71,61.61,0.04,72,346,1.0,3.34,0.8,10.42,10,2568,1
7.1,0.13,0.4,1.2,0.047,54,134,0.9932,3.3,0.97,9.8,7,1248,0
7.09,0.19,1.05,24.06,0.15,137,258,0.99,3.74,0.56,10.95,5,4123,1
6.61,1.01,0.55,13.76,0.03,32,425,1.04,3.5,1.11,8.04,6,1771,1
14.39,0.44,0.91,11.08,0.27,180,239,1.04,3.78,0.86,12.71,10,3059,1
8.9,0.26,0.33,8.1,0.024,47,202,0.99558,3.13,0.46,10.8,6,1409,0
5.8,0.36,0.38,0.9,0.037,3,75,0.9904,3.28,0.34,11.4,4,2905,0
6.4,0.27,0.19,2,0.084,21,191,0.99516,3.49,0.63,9.6,4,3245,0
7.2,0.32,0.24,5.6,0.033,23,120,0.99334,2.92,0.66,10.3,7,2989,0
7.64,0.61,1.3,34.32,0.24,178,153,1.03,3.89,0.99,14.36,4,1272,1
6.1,0.22,0.25,12.1,0.035,54,135,0.99481,3.21,0.4,10.7,5,2796,0
5.4,0.265,0.28,7.8,0.052,27,91,0.99432,3.19,0.38,10.4,6,3987,0
7.1,0.36,0.56,1.3,0.046,25,102,0.9923,3.24,0.33,10.5,6,1397,0
5.13,0.74,1.56,35.15,0.09,34,158,1.07,3.43,0.83,12.49,6,1977,1
8.75,0.8,0.38,36.09,0.02,126,312,1.03,3.41,0.4,14.38,8,1502,1
9.03,0.52,0.47,58.57,0.34,302,63,0.95,2.63,0.61,9.57,3,1704,1
6.2,0.31,0.23,3.3,0.052,34,113,0.99429,3.16,0.48,8.4,5,1671,0
5.92,0.22,1.72,47.75,0.04,262,371,1.03,3.72,0.47,9.92,6,4967,1
7.2,0.23,0.39,2.3,0.033,29,102,0.9908,3.26,0.54,12.3,7,3732,0
8.3,0.33,0.43,9.2,0.046,22,126,0.9982,3.38,0.47,9.3,5,1945,0
6.8,0.18,0.28,1.1,0.027,32,112,0.99089,3.15,0.45,11,7,3217,0
6,0.28,0.29,19.3,0.051,36,174,0.99911,3.14,0.5,9,5,3942,0
6.1,0.17,0.42,15.1,0.033,28,124,0.99684,2.87,0.47,9.5,5,1818,0
9.87,0.2,0.2,44.94,0.32,26,35,1.04,3.04,0.87,14.04,5,1366,1
8.4,0.19,0.43,2.1,0.052,20,104,0.994,2.85,0.46,9.5,5,3518,0
6.6,0.23,0.2,11.4,0.044,45,131,0.99604,2.96,0.51,9.7,6,2675,0
12.64,0.59,1.14,43.56,0.08,199,154,1.04,2.84,0.81,8.12,6,2050,1
6.7,0.32,0.32,1.7,0.031,31,114,0.98946,3.12,0.35,12.5,6,1478,0
7.3,0.25,0.39,6.4,0.034,8,84,0.9942,3.18,0.46,11.5,5,3328,0
4.71,1.11,0.73,20.38,0.18,73,348,0.94,2.69,0.29,7.77,9,3665,1
6.6,0.25,0.35,14,0.069,42,163,0.999,3.56,0.47,9.8,5,3959,0
10.3,0.64,0.96,32.7,0.29,192,210,0.98,3.97,0.59,12.84,8,4941,1
8.3,0.4,0.38,1.1,0.038,15,75,0.9934,3.03,0.43,9.2,5,1915,0
6.5,0.41,0.24,14,0.048,24,113,0.9982,3.44,0.53,9.8,6,4609,0
13.9,0.28,1.65,38.43,0.03,74,117,1.08,3.97,1.0,13.34,2,2533,1
6.8,0.27,0.3,13,0.047,69,160,0.99705,3.16,0.5,9.6,6,2662,0
7.3,0.2,0.26,1.6,0.04,36,123,0.99238,3.34,0.44,10.8,6,1432,0
7,0.36,0.25,5.7,0.015,14,73,0.98963,2.82,0.59,13.2,6,1067,0
6.6,0.28,0.23,10.4,0.049,45,190,0.99754,3.12,0.51,8.8,5,3943,0
7.2,0.13,0.46,1.3,0.044,48,111,0.99127,2.97,0.45,11.1,5,3722,0
8.07,0.31,1.51,9.97,0.08,77,133,0.97,3.72,0.36,8.15,8,2549,1
9.57,0.36,0.05,7.45,0.13,49,203,1.0,3.7,1.03,13.95,6,2051,1
8.88,0.88,0.56,47.17,0.02,33,113,1.04,2.79,0.66,9.92,5,4793,1
6.86,1.04,1.32,36.91,0.28,123,415,1.05,3.01,0.41,13.0,5,2123,1
13.03,1.09,0.98,25.58,0.06,27,52,0.99,2.93,0.59,8.69,3,4349,1
7,0.21,0.37,7.2,0.042,36,167,0.9958,3.26,0.56,9.8,6,3699,0
11.01,0.54,0.49,54.53,0.26,262,360,1.01,2.84,0.78,9.79,5,4291,1
6.4,0.32,0.27,4.9,0.034,18,122,0.9916,3.36,0.71,12.5,6,4299,0
12.41,0.75,0.29,54.58,0.29,285,147,1.0,3.93,0.35,14.46,2,3756,1
8.3,0.39,0.7,10.6,0.045,33,169,0.9976,3.09,0.57,9.4,5,1977,0
12.28,0.34,0.54,18.85,0.16,85,308,1.05,3.86,0.39,11.83,8,1452,1
8.92,0.6,1.6,62.28,0.15,149,131,1.08,3.02,0.32,13.73,6,3492,1
8.8,0.28,0.45,6,0.022,14,49,0.9934,3.01,0.33,11.1,7,4558,0
7.7,0.25,0.49,2.5,0.047,31,169,0.99252,3.07,0.57,10.6,6,1345,0
6.8,0.17,0.36,1.4,0.036,38,108,0.99006,3.19,0.66,12,6,2654,0
6.5,0.22,0.45,8,0.053,52,196,0.9959,3.23,0.48,9.1,6,1562,0
7.17,0.86,0.4,43.54,0.15,14,170,0.97,3.31,0.61,11.67,2,3472,1
6.4,0.44,0.44,14.4,0.048,29,228,0.99955,3.26,0.54,8.8,7,2108,0
7.2,0.19,0.31,6.3,0.034,17,103,0.99305,3.15,0.52,11.4,7,3435,0
6.8,0.25,0.38,8.1,0.046,24,155,0.9956,3.33,0.59,10.2,6,2226,0
6.1,0.25,1.23,34.86,0.19,11,51,0.96,3.36,0.98,9.47,2,4339,1
9,0.27,0.35,4.9,0.028,27,95,0.9932,3.04,0.4,11.3,6,1198,0
6.5,0.23,0.36,16.3,0.038,43,133,0.99924,3.26,0.41,8.8,5,2540,0
6.4,0.27,0.3,1.6,0.04,19,86,0.99089,3.32,0.65,11.5,6,3037,0
9.05,0.57,0.75,6.73,0.23,207,285,1.05,2.76,0.22,13.0,7,3799,1
8.7,0.31,0.73,14.35,0.044,27,191,1.00013,2.96,0.88,8.7,5,3801,0
6.5,0.37,0.33,3.5,0.036,23,92,0.99136,3.18,0.38,11.2,6,1570,0
6.1,0.28,0.35,12.8,0.048,63,229,0.9975,3.08,0.4,8.9,5,2079,0
6.1,0.46,0.32,6.2,0.053,10,94,0.99537,3.35,0.47,10.1,5,4020,0
6.4,0.23,0.27,2.1,0.042,35,100,0.99094,3.03,0.63,10.9,6,2982,0
9.13,0.81,0.05,2.37,0.18,130,295,1.04,2.72,0.73,13.75,4,2970,1
8.36,0.65,0.66,60.74,0.28,254,437,1.02,3.13,0.23,14.19,2,3030,1
7.4,0.19,0.49,9.3,0.03,26,132,0.994,2.99,0.32,11,7,3308,0
6.5,0.18,0.26,1.4,0.041,40,141,0.9941,3.34,0.72,9.5,6,3322,0
7.5,0.32,0.24,4.6,0.053,8,134,0.9958,3.14,0.5,9.1,3,2436,0
6.8,0.24,0.31,18.3,0.046,40,142,1,3.3,0.41,8.7,5,2219,0
6.3,0.27,0.49,1.2,0.063,35,92,0.9911,3.38,0.42,12.2,6,3213,0
5.6,0.19,0.27,0.9,0.04,52,103,0.99026,3.5,0.39,11.2,5,2854,0
12.76,0.53,0.02,65.55,0.33,123,286,0.97,3.06,0.22,9.82,3,3562,1
6.8,0.14,0.35,1.5,0.047,40,117,0.99111,3.07,0.72,11.1,6,987,0
4.46,0.49,1.02,20.52,0.36,37,111,0.98,2.73,0.59,8.7,3,2810,1
9.14,0.89,0.48,12.02,0.3,164,126,1.02,3.82,0.99,14.29,4,2870,1
6.4,0.21,0.28,5.9,0.047,29,101,0.99278,3.15,0.4,11,6,4052,0
6.37,0.24,0.33,40.57,0.05,108,182,1.08,3.43,1.07,12.27,3,1881,1
8.2,0.24,0.49,9.3,0.038,52,163,0.9952,3.02,0.33,10.6,6,1946,0
6.2,0.255,0.24,1.7,0.039,138.5,272,0.99452,3.53,0.53,9.6,4,4799,0
10.47,0.71,0.73,2.9,0.18,283,83,1.06,3.33,0.68,14.53,4,4326,1
14.89,0.21,0.4,56.98,0.19,93,229,1.06,3.13,0.65,12.82,8,4707,1
6.4,0.32,0.26,7.9,0.05,53,180,0.99514,3.14,0.5,9.6,5,1304,0
7.33,0.74,0.35,59.51,0.34,133,110,1.01,2.7,0.55,11.48,6,4862,1
11.04,0.56,1.63,52.44,0.24,37,372,1.07,3.93,1.05,13.26,2,3655,1
9.53,0.47,0.43,50.3,0.13,158,67,1.02,3.8,0.38,11.71,7,1181,1
8.4,0.58,0.27,12.15,0.033,37,116,0.9959,2.99,0.39,10.8,6,2195,0
7.5,0.14,0.34,1.3,0.055,50,153,0.9945,3.29,0.8,9.6,6,3873,0
10.29,0.29,1.15,68.07,0.34,245,213,0.99,3.33,0.49,8.7,10,4798,1
6.2,0.16,0.47,1.4,0.029,23,81,0.99,3.26,0.42,12.2,6,2261,0
6.64,1.03,1.1,64.63,0.14,269,378,1.09,2.92,0.54,14.42,10,4955,1
5.6,0.32,0.33,7.4,0.037,25,95,0.99268,3.25,0.49,11.1,6,1835,0
7.6,0.25,0.34,1.3,0.056,34,176,0.99434,3.1,0.51,9.5,5,2874,0
7,0.33,0.28,5.7,0.033,39,204,0.99176,3.17,0.64,12.5,6,2859,0
8.12,1.06,1.59,49.74,0.05,224,72,0.97,3.79,1.0,8.14,9,999,1
14.57,0.36,0.11,48.53,0.12,57,163,1.0,3.56,0.9,10.38,10,2171,1
6.75,0.12,0.45,53.64,0.03,255,391,0.95,3.52,0.65,8.76,8,1017,1
8.37,0.32,1.48,27.83,0.33,122,69,1.03,2.69,0.81,13.28,5,1271,1
12.13,0.22,0.71,19.28,0.06,18,370,1.08,2.86,0.76,9.45,6,2829,1
6.3,0.3,0.2,3.7,0.039,34,132,0.99158,3,0.38,10.7,5,4837,0
6,0.14,0.37,1.2,0.032,63,148,0.99185,3.32,0.44,11.2,5,3913,0
5.67,0.25,0.08,47.53,0.11,221,425,1.0,3.86,0.75,12.94,5,3118,1
5.14,0.54,0.21,35.27,0.15,263,187,0.99,3.91,1.03,7.95,8,1959,1
6.4,0.34,0.1,1.1,0.048,19,84,0.9927,3.21,0.38,9.8,5,2498,0
6.7,0.2,0.42,14,0.038,83,160,0.9987,3.16,0.5,9.4,6,3776,0
3.92,0.21,0.51,57.57,0.31,78,352,1.08,3.2,0.52,11.88,3,1931,1
7.2,0.46,0.65,10.4,0.05,76,192,0.9976,3.16,0.42,8.7,5,3812,0
7.6,0.19,0.41,1.1,0.04,38,143,0.9907,2.92,0.42,11.4,5,3833,0
13.63,0.26,0.93,52.67,0.35,289,415,0.99,2.68,1.06,7.81,3,2662,1
5.7,0.26,0.27,4.1,0.201,73.5,189.5,0.9942,3.27,0.38,9.4,6,1552,0
13.39,0.97,1.51,40.61,0.08,110,257,0.98,3.22,0.91,10.34,7,2166,1
3.93,0.29,0.04,35.56,0.09,175,212,1.02,3.81,0.42,14.47,10,4884,1
7.6,0.27,0.33,2,0.059,19,175,0.9944,3.22,0.56,9.9,5,4433,0
6.4,0.31,0.31,12.9,0.045,55,161,0.99546,3.02,0.59,10.2,5,3130,0
5.4,0.29,0.38,1.2,0.029,31,132,0.98895,3.28,0.36,12.4,6,4105,0
10.3,0.61,1.68,41.66,0.08,177,45,1.05,3.47,0.88,9.35,6,1076,1
6.4,0.25,0.74,7.8,0.045,52,209,0.9956,3.21,0.42,9.2,6,1072,0
7.4,0.2,0.33,1.9,0.035,39,138,0.991,3.17,0.44,11.7,7,4726,0
7.6,0.27,0.52,3.2,0.043,28,152,0.99129,3.02,0.53,11.4,6,3365,0
7.3,0.17,0.23,6.3,0.051,35,240,0.9963,3.36,0.54,10,6,3077,0
6.6,0.32,0.36,8,0.047,57,168,0.9949,3.15,0.46,9.6,5,3741,0
7,0.27,0.36,20.7,0.045,45,170,1.001,3,0.45,8.8,6,2166,0
7,0.57,0.1,8.3,0.094,23,188,0.9972,3.4,0.47,9.2,4,2970,0
6.9,0.13,0.28,13.3,0.05,47,132,0.99655,3.34,0.42,10.1,6,3260,0
8.11,1.02,0.73,46.26,0.28,49,367,1.05,3.61,0.78,14.81,2,3635,1
10.84,0.37,0.03,52.64,0.08,14,63,1.03,3.13,0.8,8.87,2,1173,1
5.08,0.22,1.28,27.37,0.29,175,385,1.02,3.87,0.87,12.16,3,3547,1
6.5,0.71,1.4,45.54,0.22,41,259,1.03,3.55,0.56,11.23,9,4231,1
8.4,0.17,0.31,5.4,0.052,47,150,0.9953,3.24,0.38,9.8,5,2191,0
7.3,0.145,0.33,1.1,0.042,14,64,0.99012,3.1,0.37,11.8,7,3777,0
6.6,0.26,0.52,8.2,0.047,52,191,0.99541,3.16,0.47,9.5,6,2392,0
9.2,0.19,0.42,2,0.047,16,104,0.99517,3.09,0.66,10,4,4308,0
6.8,0.28,0.36,7,0.043,60,207,0.99556,3.16,0.49,9.6,6,3780,0
10.47,0.23,0.16,32.13,0.03,278,11,0.98,3.85,0.86,8.96,3,1895,1
7.3,0.21,0.3,10.9,0.037,18,112,0.997,3.4,0.5,9.6,6,4441,0
9.3,0.85,1.7,22.86,0.31,159,195,1.01,3.1,0.75,8.18,5,2957,1
14.78,0.25,0.65,58.8,0.34,23,341,0.99,3.9,0.55,9.96,7,1307,1
6.4,0.26,0.21,7.1,0.04,35,162,0.9956,3.39,0.58,9.9,6,3309,0
5.42,0.53,0.02,3.06,0.34,45,226,1.01,3.33,0.58,8.26,4,1480,1
13.46,0.34,0.64,55.3,0.01,85,459,0.96,3.09,0.55,10.62,4,2926,1
14.74,0.33,0.56,54.42,0.23,94,295,0.95,2.71,0.72,13.92,3,4959,1
5.7,0.36,0.34,4.2,0.026,21,77,0.9907,3.41,0.45,11.9,6,4015,0
11.25,0.9,1.15,51.62,0.1,233,84,0.94,3.53,1.01,12.07,6,4261,1
5.67,0.2,0.49,8.81,0.35,99,215,0.95,3.92,1.09,8.6,10,3195,1
12.25,0.86,0.23,20.8,0.22,70,334,1.07,3.1,0.67,14.75,9,2256,1
7.6,0.52,0.49,14,0.034,37,156,0.9958,3.14,0.38,11.8,7,2412,0
7.9,0.51,0.36,6.2,0.051,30,173,0.9984,3.09,0.53,9.7,5,2659,0
6.1,0.16,0.34,6.1,0.034,31,114,0.99365,3.32,0.58,10.15,7,4409,0
6.76,0.75,0.77,68.59,0.32,186,403,0.99,3.14,1.07,9.85,4,3168,1
13.43,1.01,0.35,32.96,0.16,217,349,1.08,2.78,0.24,10.42,3,3822,1
8,0.22,0.28,14,0.053,83,197,0.9981,3.14,0.45,9.8,6,4877,0
5.45,0.08,1.09,55.92,0.14,17,63,1.06,3.13,0.34,13.23,10,3395,1
11.3,0.78,0.89,55.65,0.32,157,43,0.97,2.92,0.95,13.72,6,5046,1
5.9,0.29,0.16,7.9,0.044,48,197,0.99512,3.21,0.36,9.4,5,1287,0
7.3,0.91,0.29,67.81,0.2,152,241,0.94,3.7,0.37,11.83,5,4946,1
6.8,0.18,0.37,1.5,0.027,37,93,0.992,3.3,0.45,10.8,6,2600,0
7.2,0.25,0.32,1.5,0.047,27,132,0.9933,3.26,0.44,10.5,5,4293,0
6.91,0.58,0.75,23.81,0.3,285,299,0.96,3.03,0.91,9.3,2,2194,1
4.8,0.34,0,6.5,0.028,33,163,0.9939,3.36,0.61,9.9,6,4722,0
8.43,1.02,0.93,3.01,0.21,196,330,1.05,2.96,0.77,10.15,8,1479,1
7.3,0.25,0.36,13.1,0.05,35,200,0.9986,3.04,0.46,8.9,7,2818,0
9.31,1.04,1.58,39.66,0.28,281,438,0.95,3.64,0.26,11.76,5,1878,1
7.5,0.18,0.31,11.7,0.051,24,94,0.997,3.19,0.44,9.5,7,4000,0
13.29,0.47,1.35,49.01,0.35,32,152,0.94,3.23,0.67,8.25,5,1077,1
6.6,0.23,0.32,1.7,0.024,26,102,0.99084,3.29,0.6,11.8,6,4720,0
10.0,0.71,1.71,59.27,0.03,104,455,1.05,3.77,0.25,9.67,10,2039,1
8.29,0.44,0.58,5.7,0.28,114,48,0.96,3.98,0.34,13.32,7,2942,1
7.9,0.25,0.35,6.7,0.039,22,64,0.99362,2.93,0.49,10.7,5,4178,0
6.8,0.31,0.25,10.5,0.043,30,165,0.9972,3.36,0.55,10.55,6,2007,0
9.5,0.21,0.47,1.3,0.039,21,123,0.9959,2.9,0.64,9.5,5,1709,0
5.1,0.39,0.21,1.7,0.027,15,72,0.9894,3.5,0.45,12.5,6,3005,0
6.7,0.2,0.37,1.65,0.025,42,103,0.99022,3.11,0.45,11.4,5,3804,0
5.8,0.32,0.31,2.7,0.049,25,153,0.99067,3.44,0.73,12.2,7,3348,0
14.55,0.61,0.72,45.48,0.29,93,69,0.96,3.24,0.63,14.42,8,1962,1
8.2,0.2,0.49,3.5,0.057,14,108,0.9928,3.19,0.35,11.5,6,1753,0
6.7,0.48,0.49,2.9,0.03,28,122,0.98926,3.13,0.4,13,6,2921,0
13.55,0.89,0.61,59.07,0.1,102,53,1.03,3.35,0.62,8.03,4,2026,1
6.4,0.29,0.3,2.9,0.036,25,79,0.99037,3.29,0.6,12.4,7,4483,0
14.0,0.77,1.38,62.73,0.27,269,400,1.05,3.57,0.62,12.53,8,2134,1
7.6,0.21,0.44,1.9,0.036,10,119,0.9913,3.01,0.7,12.8,6,1209,0
9.77,0.3,0.24,6.15,0.03,85,171,0.94,3.85,0.96,13.85,4,3993,1
6.8,0.22,0.49,0.9,0.052,26,128,0.991,3.25,0.35,11.4,6,2601,0
7.1,0.26,0.34,14.4,0.067,35,189,0.9986,3.07,0.53,9.1,7,2920,0
9.52,0.84,0.15,67.46,0.16,240,304,0.99,3.08,0.79,9.53,4,4389,1
6.9,0.2,0.41,1.1,0.06,36,104,0.99317,2.99,0.39,9.2,5,3084,0
13.69,0.89,0.74,35.99,0.17,168,21,1.05,3.31,1.01,9.08,6,1069,1
6.4,0.14,0.28,7.9,0.057,21,82,0.99425,3.26,0.36,10,6,1392,0
10.91,1.1,0.83,23.22,0.1,18,10,0.97,2.9,0.7,12.99,8,4452,1
7.8,0.25,0.41,3.7,0.042,37,149,0.9954,3.36,0.45,10,6,2150,0
6.1,0.17,0.28,4.5,0.033,46,150,0.9933,3.43,0.49,10.9,6,4695,0
9.06,0.27,0.36,3.17,0.28,98,378,1.04,3.23,0.26,8.94,5,2056,1
6.8,0.25,0.28,5,0.035,42,126,0.99048,3.12,0.38,12.6,7,1265,0
