fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,Noise
7.1,0.3,0.46,1.5,0.066,29,133,0.9906,3.12,0.54,12.7,6,1997,0
6.7,0.28,0.34,8.9,0.048,32,111,0.99455,3.25,0.54,11,7,4729,0
14.16,0.5,0.87,63.7,0.13,79,347,1.02,2.99,1.03,13.9,5,1729,1
7.62,0.54,0.39,21.55,0.03,292,36,1.06,3.81,0.36,10.86,6,4773,1
14.0,0.65,0.2,17.57,0.07,133,456,0.99,3.19,0.71,13.55,9,4330,1
4.06,0.26,1.02,14.29,0.21,256,161,0.98,3.37,0.48,11.86,2,1338,1
11.74,0.19,0.54,28.15,0.03,224,202,1.03,3.39,0.35,11.8,10,3244,1
6.95,0.62,0.51,24.65,0.25,156,80,1.05,2.79,0.38,8.4,8,4497,1
7.1,0.26,0.29,12.4,0.044,62,240,0.9969,3.04,0.42,9.2,6,3595,0
8.68,0.9,0.8,11.46,0.28,145,95,1.06,3.27,0.29,10.68,2,2094,1
7.4,0.31,0.26,8.6,0.048,47,206,0.9964,3.26,0.36,9.1,5,1185,0
6.5,0.39,0.35,1.6,0.049,10,164,0.99516,3.35,0.51,9.7,5,3826,0
10.25,0.26,0.91,15.21,0.36,36,356,0.96,2.89,1.03,11.58,6,2755,1
6.6,0.48,0.11,37.57,0.33,88,368,1.05,3.24,1.04,8.6,9,4823,1
7.1,0.26,0.19,8.2,0.051,53,187,0.996,3.16,0.52,9.7,5,4263,0
6.21,0.46,1.34,62.16,0.08,198,438,1.08,3.61,0.95,14.84,5,2545,1
6.8,0.16,0.36,1.3,0.034,32,98,0.99058,3.02,0.58,11.3,6,2852,0
8.42,0.23,1.15,68.86,0.11,37,243,1.03,3.73,0.47,10.42,2,3683,1
7.2,0.31,0.46,5,0.04,3,29,0.9906,3.04,0.53,12.5,4,1786,0
10.66,0.18,0.74,63.34,0.12,81,27,0.97,2.87,0.48,11.15,2,4328,1
7.8,0.32,0.33,2.4,0.037,18,101,0.9912,3.21,0.65,11.7,7,2223,0
6.13,0.18,1.08,31.29,0.18,203,273,0.97,2.62,0.33,8.31,4,5117,1
5.55,0.27,0.43,36.85,0.05,10,72,0.98,3.14,0.46,9.37,5,2017,1
6.4,0.24,0.32,0.95,0.041,23,131,0.99033,3.25,0.35,11.8,5,2334,0
4.06,0.15,1.33,17.58,0.28,15,456,1.02,2.98,0.88,10.01,6,1306,1
5.8,0.33,0.23,5,0.053,29,106,0.99458,3.13,0.52,9,5,4819,0
8.1,0.29,0.49,7.1,0.042,22,124,0.9944,3.14,0.41,10.8,6,1842,0
7.5,0.38,0.29,4.9,0.021,38,113,0.99026,3.08,0.48,13,7,1140,0
4.64,1.11,0.19,20.8,0.3,87,195,0.99,2.67,0.68,14.79,4,2528,1
12.64,0.13,1.18,36.32,0.11,256,54,1.05,3.99,1.1,8.22,3,2548,1
11.65,1.07,0.98,23.27,0.02,92,423,1.02,2.65,0.68,10.97,8,1535,1
6.8,0.37,0.47,11.2,0.071,44,136,0.9968,2.98,0.88,9.2,5,3076,0
7.3,0.32,0.35,1.4,0.05,8,163,0.99244,3.24,0.42,10.7,5,1526,0
6.3,0.26,0.49,1.5,0.052,34,134,0.9924,2.99,0.61,9.8,6,1108,0
3.81,0.14,0.04,68.1,0.22,168,116,1.03,3.76,0.97,13.46,5,4770,1
5.28,0.82,0.14,11.26,0.12,199,135,0.95,3.7,1.11,14.45,9,2410,1
3.86,0.52,0.25,22.72,0.24,45,387,1.04,2.8,1.08,12.29,3,3500,1
7.85,0.5,0.01,12.5,0.28,109,206,0.98,2.8,0.39,11.71,5,4055,1
5.69,0.89,0.49,42.18,0.14,122,20,1.01,3.73,1.02,12.15,10,1466,1
7.2,0.08,0.49,1.3,0.05,18,148,0.9945,3.46,0.44,10.2,6,2788,0
5.8,0.36,0.26,3.3,0.038,40,153,0.9911,3.34,0.55,11.3,6,2003,0
6.15,0.21,0.37,3.2,0.021,20,80,0.99076,3.39,0.47,12,5,1858,0
8.12,0.24,0.51,52.61,0.03,53,78,1.07,3.81,0.73,8.03,7,2121,1
14.01,1.01,1.29,47.86,0.28,173,436,1.07,3.49,0.62,12.27,9,2427,1
5.7,0.44,0.13,7,0.025,28,173,0.9913,3.33,0.48,12.5,6,2983,0
7.9,0.22,0.38,8,0.043,46,152,0.9934,3.12,0.32,11.5,7,3578,0
7.4,0.32,0.55,16.6,0.056,53,238,1.0017,2.96,0.58,8.7,6,2171,0
6.1,0.24,0.26,1.7,0.033,61,134,0.9903,3.19,0.81,11.9,7,2491,0
6.2,0.32,0.12,4.8,0.054,6,97,0.99424,3.16,0.5,9.3,5,4021,0
7.9,0.35,0.24,15.6,0.072,44,229,0.99785,3.03,0.59,10.5,6,1104,0
6.7,0.19,0.41,15.6,0.056,75,155,0.9995,3.2,0.44,8.8,6,2727,0
7,0.27,0.36,20.7,0.045,45,170,1.001,3,0.45,8.8,6,1376,0
7.4,0.2,0.29,1.7,0.047,16,100,0.99243,3.28,0.45,10.6,6,4201,0
10.31,1.08,1.33,23.2,0.35,65,371,0.98,3.36,0.45,7.9,7,3801,1
7.5,0.21,0.34,1.2,0.06,26,111,0.9931,3.51,0.47,10.7,6,3204,0
7.6,0.29,0.42,1.3,0.035,18,86,0.9908,2.99,0.39,11.3,5,2711,0
6.9,0.49,0.24,1.2,0.049,13,125,0.9932,3.17,0.51,9.4,5,4425,0
7.7,0.27,0.49,1.8,0.041,23,86,0.9914,3.16,0.42,12.5,6,4888,0
7.9,0.28,0.41,4.9,0.058,31,153,0.9966,3.27,0.51,9.7,6,2050,0
8.2,0.23,0.4,1.2,0.027,36,121,0.992,3.12,0.38,10.7,6,4891,0
7.06,0.54,1.58,65.3,0.21,35,73,1.06,3.38,1.01,13.79,4,4314,1
8.99,0.95,0.97,50.91,0.1,122,193,0.97,3.98,0.65,10.25,3,3903,1
5.8,0.31,0.32,4.5,0.024,28,94,0.98906,3.25,0.52,13.7,7,4686,0
5.5,0.335,0.3,2.5,0.071,27,128,0.9924,3.14,0.51,9.6,6,1165,0
3.9,0.17,0.46,38.81,0.32,291,15,1.07,3.83,0.41,14.38,2,3214,1
6.6,0.27,0.29,5.3,0.045,57,189,0.9953,3.31,0.79,9.8,5,3858,0
7.4,0.26,0.31,7.6,0.047,52,177,0.9962,3.13,0.45,8.9,6,1541,0
5.7,0.2,0.3,2.5,0.046,38,125,0.99276,3.34,0.5,9.9,6,1373,0
7.9,0.21,0.39,2,0.057,21,138,0.99176,3.05,0.52,10.9,5,1041,0
7.3,0.25,0.36,13.1,0.05,35,200,0.9986,3.04,0.46,8.9,7,2929,0
5.9,0.18,0.29,4.6,0.032,68,137,0.99159,3.21,0.38,11.3,6,2228,0
7.7,0.34,0.27,8.8,0.063,39,184,0.9969,3.09,0.63,9.2,6,1217,0
6.3,0.26,0.21,4,0.03,24,125,0.9915,3.06,0.34,10.7,6,1428,0
6,0.29,0.25,1.4,0.033,30,114,0.98794,3.08,0.43,13.2,6,1474,0
6.8,0.23,0.3,1.7,0.043,19,95,0.99207,3.17,0.46,10.7,7,4518,0
7.5,0.29,0.31,8.95,0.055,20,151,0.9968,3.08,0.54,9.3,5,1113,0
6.1,0.15,0.35,15.8,0.042,55,158,0.99642,3.24,0.37,10.6,5,3389,0
4.86,0.98,0.12,65.28,0.27,166,404,1.03,3.94,0.36,10.75,7,2004,1
10.92,0.93,1.2,36.4,0.33,272,434,0.97,2.7,1.02,9.43,8,1204,1
8.2,0.21,0.48,1.4,0.041,11,99,0.9958,3.17,0.57,9.9,5,1831,0
5.7,0.37,0.3,1.1,0.029,24,88,0.98883,3.18,0.39,11.7,6,2689,0
7.95,0.77,1.07,45.98,0.21,230,450,1.04,2.99,1.03,8.77,8,3945,1
7.6,0.2,0.3,14.2,0.056,53,212.5,0.999,3.14,0.46,8.9,8,1696,0
9.2,0.34,0.54,17.3,0.06,46,235,1.00182,3.08,0.61,8.8,6,3825,0
8.9,0.34,0.32,1.3,0.041,12,188,0.9953,3.17,0.49,9.5,5,4607,0
7.6,0.27,0.42,2.6,0.044,29,110,0.9912,3.31,0.51,12.7,6,4058,0
8.3,0.33,0.42,1.15,0.033,18,96,0.9911,3.2,0.32,12.4,3,2137,0
4.46,0.86,1.24,23.59,0.19,203,118,1.02,3.65,0.34,11.86,4,2445,1
6.7,0.31,0.3,2.4,0.038,30,83,0.98867,3.09,0.36,12.8,7,2738,0
7.1,0.25,0.28,1.6,0.052,46,169,0.9926,3.05,0.41,10.5,5,1669,0
7.8,0.26,0.27,1.9,0.051,52,195,0.9928,3.23,0.5,10.9,6,3098,0
6.8,0.18,0.35,5.4,0.054,53,143,0.99287,3.1,0.54,11,7,1729,0
14.33,0.2,1.37,24.53,0.06,23,454,1.06,3.83,0.27,9.66,4,2411,1
6.7,0.4,0.22,8.8,0.052,24,113,0.99576,3.22,0.45,9.4,5,3907,0
10.74,1.03,0.59,45.42,0.26,5,194,1.03,3.2,0.53,12.44,4,1543,1
6.2,0.23,0.36,17.2,0.039,37,130,0.99946,3.23,0.43,8.8,6,3476,0
7.7,0.28,0.58,12.1,0.046,60,177,0.9983,3.08,0.46,8.9,5,1449,0
7.3,0.22,0.49,9.4,0.034,29,134,0.9939,2.99,0.32,11,7,3512,0
6.4,0.15,0.4,1.3,0.053,61,146,0.99112,3.17,0.68,11,6,2020,0
14.62,0.45,1.34,62.94,0.3,301,436,1.0,2.85,0.72,12.85,9,4460,1
6.9,0.19,0.32,7.9,0.042,30,130,0.99456,3.4,0.39,10.5,6,1590,0
14.15,0.99,0.21,23.39,0.23,62,320,1.02,2.64,0.72,8.7,7,2633,1
9.3,1.08,0.29,55.66,0.12,73,455,1.0,3.62,1.04,11.7,9,2580,1
6.7,0.21,0.49,1.4,0.047,30,114,0.9914,2.92,0.42,10.8,7,3928,0
7.4,0.18,0.24,1.4,0.047,21,106,0.99383,3.52,0.64,10.5,7,4145,0
7,0.22,0.28,1.5,0.037,29,115,0.9927,3.11,0.55,10.5,6,3358,0
7.2,0.2,0.3,2,0.039,43,188,0.9911,3.3,0.41,12,6,1012,0
6.3,0.99,1.29,55.94,0.03,42,449,1.05,2.78,0.74,7.65,7,2890,1
7,0.24,0.35,1.5,0.052,51,128,0.9941,3.41,0.59,10.4,7,1114,0
10.33,0.83,0.83,65.06,0.36,205,114,0.97,3.94,0.71,8.53,5,3384,1
8.1,0.41,1.09,61.32,0.19,120,266,1.08,3.11,0.85,10.25,10,5138,1
3.63,0.46,0.49,60.65,0.15,38,67,1.01,2.68,0.82,8.61,6,1630,1
5.7,0.135,0.3,4.6,0.042,19,101,0.9946,3.31,0.42,9.3,6,4225,0
7.7,0.34,0.58,11.1,0.039,41,151,0.9978,3.06,0.49,8.6,5,3383,0
6.5,0.29,0.31,1.7,0.035,24,79,0.99053,3.27,0.69,11.4,7,2861,0
7.4,0.34,0.3,14.9,0.037,70,169,0.99698,3.25,0.37,10.4,6,4036,0
7.3,0.22,0.41,15.4,0.05,55,191,1,3.32,0.59,8.9,6,1055,0
7.9,0.33,0.28,31.6,0.053,35,176,1.0103,3.15,0.38,8.8,6,2593,0
4.26,0.9,0.61,62.95,0.33,90,269,1.02,2.89,0.62,13.92,9,5109,1
5.8,0.54,0,1.4,0.033,40,107,0.98918,3.26,0.35,12.4,5,1601,0
12.0,1.0,0.67,2.18,0.22,284,255,1.01,3.74,0.94,12.91,8,4836,1
9.2,0.27,0.34,10.5,0.043,49,228,0.9974,3.04,0.41,10.4,6,4803,0
8.9,0.24,0.33,15.75,0.035,16,132,0.996,3,0.37,12.1,6,3668,0
6.6,0.41,0.31,1.6,0.042,18,101,0.99195,3.13,0.41,10.5,5,2370,0
6.9,0.24,0.33,4.8,0.04,16,131,0.9936,3.26,0.64,10.7,6,1051,0
14.14,1.09,0.62,19.83,0.04,242,409,1.0,3.81,0.34,13.28,7,2884,1
12.27,0.93,1.41,29.27,0.05,249,419,1.06,2.95,0.63,10.9,4,1276,1
6.4,0.17,0.27,9.9,0.047,26,101,0.99596,3.34,0.5,9.9,6,1408,0
4.94,1.12,0.12,38.12,0.11,146,14,1.01,3.4,1.0,11.14,3,1854,1
7.3,0.24,0.34,15.4,0.05,38,174,0.9983,3.03,0.42,9,6,2584,0
7,0.35,0.31,1.8,0.069,15,162,0.9944,3.18,0.47,9.4,5,3835,0
9.38,0.35,1.44,41.26,0.05,7,293,0.98,3.93,0.36,14.88,5,3784,1
9.89,0.25,1.62,35.25,0.02,41,164,1.02,2.61,0.31,12.23,5,3786,1
