fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,Noise
9.0,0.43,0.47,22.63,0.35,55,205,1.08,2.87,0.9,11.37,5,3491,1
12.27,0.63,1.41,34.68,0.04,202,83,1.0,3.25,0.99,7.9,5,2753,1
7,0.32,0.31,6.4,0.031,38,115,0.99235,3.38,0.58,12.2,7,1249,0
7.5,0.18,0.31,11.7,0.051,24,94,0.997,3.19,0.44,9.5,7,4000,0
6.3,0.255,0.37,1.1,0.04,37,114,0.9905,3,0.39,10.9,6,1271,0
6.8,0.17,0.17,5.1,0.049,26,82,0.993,3,0.38,9.8,6,2189,0
7.72,0.31,0.71,65.38,0.05,22,342,1.0,3.08,0.24,10.92,9,4583,1
5.86,0.58,1.5,15.35,0.14,111,456,1.07,3.57,0.66,14.48,2,2221,1
6.5,0.22,0.27,1.6,0.039,36,116,0.99178,3.38,0.57,11,7,3684,0
7.06,0.66,0.08,3.85,0.18,32,54,0.97,2.62,1.1,8.34,8,3131,1
5.72,0.44,1.7,7.86,0.35,129,303,0.95,2.69,0.72,13.87,3,3274,1
6.8,0.3,0.24,6.6,0.123,35,116,0.9953,3.07,0.48,9.4,5,4789,0
6,0.38,0.26,3.5,0.035,38,111,0.98872,3.18,0.47,13.6,7,3950,0
9.16,0.62,1.13,10.37,0.29,240,189,1.0,3.08,1.03,14.47,8,3281,1
7.2,0.27,0.74,12.5,0.037,47,156,0.9981,3.04,0.44,8.7,5,4177,0
5.9,0.34,0.3,3.8,0.035,57,135,0.99016,3.09,0.34,12,6,1918,0
8.1,0.19,0.58,16.65,0.049,48,181,1.0006,3.2,0.62,9.1,6,3504,0
7,0.29,0.33,0.9,0.041,20,117,0.99048,3.21,0.5,11.4,5,1827,0
6.8,0.24,0.4,1.8,0.047,34,105,0.99,3.13,0.49,12.8,8,1614,0
9.66,0.73,0.45,65.55,0.12,139,435,0.96,3.74,0.85,8.3,2,1711,1
6.6,0.34,0.4,8.1,0.046,68,170,0.99494,3.15,0.5,9.55,6,3931,0
12.22,0.97,0.01,60.84,0.06,33,338,0.95,3.53,0.51,11.14,5,2667,1
14.41,1.03,1.12,11.4,0.2,110,381,1.01,3.21,0.84,11.06,2,987,1
5.45,1.15,1.5,64.66,0.23,246,326,0.96,3.91,0.74,11.44,9,1969,1
14.54,0.1,1.28,2.36,0.21,133,225,1.06,3.09,0.74,7.89,5,1022,1
4.59,0.24,1.28,51.78,0.12,210,425,1.06,3.48,0.47,12.44,6,1116,1
5.43,0.53,1.17,33.72,0.36,189,277,0.94,3.21,0.36,11.72,4,1677,1
5.6,0.23,0.25,8,0.043,31,101,0.99429,3.19,0.42,10.4,6,4655,0
6.9,0.35,0.55,11.95,0.038,22,111,0.99687,3.11,0.29,9.7,5,4842,0
12.83,0.78,0.1,1.34,0.11,107,245,1.06,3.0,0.25,14.32,8,1676,1
6.6,0.25,0.36,8.1,0.045,54,180,0.9958,3.08,0.42,9.2,5,1653,0
6.5,0.41,0.64,11.8,0.065,65,225,0.9978,3.12,0.51,8.9,5,4113,0
6.4,0.24,0.23,7.3,0.069,31,157,0.9962,3.25,0.53,9.1,5,1325,0
7.3,0.25,0.28,1.5,0.043,19,113,0.99338,3.38,0.56,10.1,6,2431,0
3.87,0.34,0.28,24.83,0.09,34,389,1.02,2.92,1.13,13.58,5,2041,1
7.28,1.07,1.13,21.11,0.1,70,146,1.03,3.76,0.79,9.4,7,3926,1
14.04,0.95,1.2,23.17,0.01,181,211,1.05,3.02,0.72,7.66,3,1514,1
13.4,0.89,0.9,66.41,0.12,212,262,1.09,2.83,0.98,11.67,5,4506,1
12.34,0.56,1.42,4.79,0.27,98,152,1.05,3.02,0.25,10.42,2,3181,1
9.56,0.77,0.86,3.25,0.21,292,24,0.99,3.12,0.59,9.17,6,1356,1
6.5,0.3,0.28,11.45,0.041,29,109,0.99418,2.98,0.3,10.9,6,4367,0
13.61,0.86,1.03,16.65,0.13,30,276,1.04,3.82,0.79,7.75,4,1283,1
6.8,0.25,0.34,4.7,0.031,34,134,0.9927,3.21,0.38,10.6,6,2460,0
7.59,0.48,1.17,17.04,0.18,14,409,1.03,3.21,0.55,12.67,3,2554,1
11.28,0.73,0.26,54.1,0.11,230,246,1.06,3.34,0.82,14.04,6,2525,1
6.6,0.24,0.27,15.8,0.035,46,188,0.9982,3.24,0.51,9.2,5,1768,0
7,0.27,0.36,20.7,0.045,45,170,1.001,3,0.45,8.8,6,1376,0
7.3,0.24,0.34,7.5,0.048,29,152,0.9962,3.1,0.54,9,5,4855,0
4.25,0.5,0.19,9.27,0.07,247,101,0.98,2.9,0.51,12.94,2,2061,1
8.45,0.48,0.68,20.17,0.12,191,113,1.04,3.56,0.59,10.43,9,2158,1
5.2,0.8,0.34,51.04,0.25,172,82,1.01,3.52,1.1,13.26,7,2717,1
6.8,0.4,0.29,2.8,0.044,27,97,0.9904,3.12,0.42,11.2,6,1582,0
6.7,0.24,0.46,2.2,0.033,19,111,0.99045,3.1,0.62,11.9,6,992,0
8.67,1.0,1.23,25.31,0.14,3,264,1.08,3.84,0.88,8.26,6,2514,1
10.7,0.5,1.38,5.14,0.26,15,178,0.94,3.08,0.63,13.03,10,4948,1
6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,10.9666666666667,7,1469,0
5.22,0.09,1.3,47.99,0.17,9,213,1.07,3.25,0.4,8.08,10,5115,1
8.92,0.87,1.74,62.69,0.18,162,207,1.02,3.87,1.08,10.11,5,1290,1
7.4,0.25,0.49,1.1,0.042,35,156,0.9917,3.13,0.55,11.3,5,1089,0
6.5,0.23,0.39,1.9,0.036,41,98,0.99,3.19,0.43,11.9,7,2232,0
4.76,1.02,0.44,61.62,0.33,239,169,1.02,2.87,0.39,8.71,3,5097,1
6.6,0.6,1.05,10.96,0.28,83,95,1.04,2.99,0.42,8.96,7,1973,1
6.2,0.18,0.38,1.5,0.028,36,117,0.993,3.47,0.54,9.7,6,3221,0
3.74,0.33,0.88,29.1,0.2,141,129,1.06,2.84,0.79,8.18,6,5125,1
7,0.31,0.35,1.6,0.063,13,119,0.99184,3.22,0.5,10.7,5,2581,0
4.07,0.26,1.56,35.15,0.31,64,58,0.99,3.69,0.62,10.85,5,2914,1
7.3,0.25,0.26,7.2,0.048,52,207,0.99587,3.12,0.37,9.2,5,4591,0
6.1,0.44,0.28,4.25,0.032,43,132,0.9916,3.26,0.47,11.3,7,3974,0
10.76,1.1,0.21,63.55,0.13,114,294,0.96,2.94,1.04,13.32,6,2234,1
13.41,1.09,0.47,27.37,0.18,211,179,1.04,3.09,0.94,9.72,6,3326,1
11.65,0.95,0.25,39.2,0.36,259,143,1.07,3.16,0.55,9.32,3,3615,1
4.7,0.785,0,3.4,0.036,23,134,0.98981,3.53,0.92,13.8,6,1845,0
3.87,0.62,1.67,34.94,0.2,22,124,1.06,3.09,0.29,8.66,4,4272,1
7.7,0.24,0.3,1.4,0.041,15,102,0.9929,3.26,0.53,10.4,6,2082,0
10.8,1.13,0.76,2.55,0.13,29,368,1.07,3.88,0.4,14.78,7,4717,1
5.9,0.23,0.24,3.8,0.038,61,152,0.99139,3.31,0.5,11.3,7,1585,0
6.8,0.32,0.23,3.3,0.026,31,99,0.9896,3.1,0.4,12.4,6,4715,0
6.4,0.27,0.17,8.4,0.044,60,198,0.99578,3.21,0.47,9.4,5,2044,0
6.8,0.25,0.38,8.1,0.046,24,155,0.9956,3.33,0.59,10.2,6,2226,0
7.5,0.26,0.59,11.8,0.046,58,164,0.99814,3.17,0.46,8.9,4,1721,0
6.2,0.34,0.3,11.1,0.047,28,237,0.9981,3.18,0.49,8.7,5,3120,0
4.91,0.13,0.33,24.55,0.19,186,416,1.07,2.63,0.86,10.48,3,3131,1
11.54,0.5,0.16,14.47,0.26,151,124,1.04,3.95,0.46,12.96,10,1729,1
7.2,0.39,0.63,11,0.044,55,156,0.9974,3.09,0.44,8.7,6,2433,0
7.1,0.28,0.31,1.5,0.053,20,98,0.99069,3.15,0.5,11.4,5,4421,0
6.3,0.36,0.2,2,0.048,48,191,0.9929,3.17,0.51,9.6,5,4217,0
9.03,0.95,0.47,29.13,0.06,130,419,0.97,2.83,0.61,11.59,4,3176,1
6.8,0.3,0.33,12.8,0.041,60,168,0.99659,3.1,0.56,9.8,5,4611,0
6.8,0.26,0.4,7.5,0.046,45,179,0.99583,3.2,0.49,9.3,5,1452,0
6.7,0.41,0.27,2.6,0.033,25,85,0.99086,3.05,0.34,11.7,6,4082,0
12.73,0.65,0.04,35.88,0.17,113,86,1.03,3.55,0.7,10.48,6,4016,1
7.1,0.39,0.39,11.1,0.034,25,204,0.99616,3.05,0.52,10,6,1204,0
7.1,0.23,0.39,1.6,0.032,12,65,0.9898,3.25,0.4,12.7,7,3747,0
6.4,0.26,0.3,2.2,0.025,33,134,0.992,3.21,0.47,10.6,6,2673,0
6.7,0.31,0.3,2.1,0.038,18,130,0.9928,3.36,0.63,10.6,6,4679,0
6.7,0.27,0.26,2.3,0.043,61,181,0.99394,3.45,0.63,10.6,6,3642,0
7.1,0.12,0.3,3.1,0.018,15,37,0.99004,3.02,0.52,11.9,7,3824,0
8.1,0.24,0.38,4.3,0.044,49,172,0.996,3.37,0.74,10.8,6,4867,0
3.95,0.22,1.57,32.78,0.13,75,179,1.01,3.01,1.04,10.32,8,1402,1
8.08,0.51,0.01,61.21,0.22,35,398,0.94,3.47,0.32,13.66,8,2162,1
6.5,0.34,0.46,1,0.023,6,80,0.98865,3.15,0.54,12.9,6,1955,0
13.37,0.91,1.44,65.12,0.13,285,187,1.06,3.96,0.93,14.63,2,2538,1
6.96,0.94,0.23,58.32,0.29,233,333,1.08,3.87,0.92,10.58,7,4334,1
8,0.45,0.28,10.8,0.051,25,157,0.9957,3.06,0.47,11.4,7,1625,0
8.2,0.36,0.29,7.6,0.035,37,122,0.9939,3.16,0.34,12,5,4316,0
6.5,0.26,0.27,12.9,0.044,69,215,0.9967,3.17,0.43,10,6,3423,0
6.2,0.27,0.43,7.8,0.056,48,244,0.9956,3.1,0.51,9,6,1917,0
14.8,1.03,0.17,68.43,0.06,231,446,0.99,3.47,0.9,7.71,3,2609,1
6.5,0.22,0.25,17.1,0.05,44,138,1.0001,3.3,0.37,8.8,5,3908,0
7.04,0.66,0.59,65.66,0.04,299,39,0.95,3.97,1.0,9.43,9,3893,1
11.53,0.71,0.32,27.96,0.26,37,178,1.01,3.74,0.61,12.95,10,2458,1
6.5,0.15,0.32,1.3,0.036,19,76,0.98964,3.18,0.41,12.3,6,4809,0
9,0.17,0.49,1,0.039,46,131,0.993,3.09,0.51,10.5,7,2774,0
5.6,0.19,0.39,1.1,0.043,17,67,0.9918,3.23,0.53,10.3,6,4605,0
8.1,0.46,0.31,1.7,0.052,50,183,0.9923,3.03,0.42,11.2,5,2177,0
6.48,0.31,0.25,39.3,0.04,92,56,1.0,2.63,0.83,11.06,3,2419,1
11.16,0.36,1.23,7.29,0.32,111,281,1.06,2.83,0.42,13.13,8,3263,1
8.94,0.3,1.23,50.0,0.09,7,50,1.03,2.73,0.69,9.9,4,2260,1
8,0.25,0.27,9.7,0.036,15,85,0.99406,2.99,0.36,11.2,6,4499,0
12.6,1.06,0.11,3.36,0.19,55,164,0.95,3.75,0.46,11.54,4,4344,1
6.8,0.27,0.42,7.3,0.054,58,200,0.99556,3.12,0.49,9.4,6,2281,0
6.78,0.52,1.27,53.53,0.26,97,372,1.05,3.75,0.77,9.69,4,2950,1
6.2,0.29,0.23,12.4,0.048,33,201,0.99612,3.11,0.56,9.9,6,2732,0
6.9,0.23,0.41,8,0.03,30,114,0.99368,3.22,0.54,11,6,3368,0
10.95,0.88,0.48,37.03,0.14,200,207,0.99,3.73,0.71,12.34,10,4330,1
6.3,0.24,0.74,1.4,0.172,24,108,0.9932,3.27,0.39,9.9,6,4868,0
6.3,0.19,0.21,1.8,0.049,35,163,0.9924,3.31,0.5,10.3,6,3296,0
13.84,0.23,1.33,2.62,0.04,200,188,0.96,3.63,0.55,8.09,8,2991,1
6.7,0.24,0.32,9,0.023,20,109,0.99262,3.34,0.35,12.6,6,1177,0
7,0.32,0.29,7.6,0.025,35,124,0.99162,3.15,0.65,12.8,7,3546,0
7.1,0.2,0.31,6.85,0.053,32,211,0.99587,3.31,0.59,10.4,6,2556,0
7.5,0.28,0.33,7.7,0.048,42,180,0.9974,3.37,0.59,10.1,6,3197,0
6.7,0.24,0.29,6.8,0.038,54,127,0.9932,3.33,0.46,11.6,7,3278,0
14.45,0.12,1.06,28.71,0.06,273,153,1.07,3.15,0.75,9.85,8,3525,1
13.2,1.05,0.3,66.94,0.08,205,49,1.0,3.51,1.05,11.6,7,3094,1
7.1,0.21,0.32,2.2,0.037,28,141,0.993,3.2,0.57,10,7,4337,0
6.5,0.18,0.29,1.7,0.035,39,144,0.9927,3.49,0.5,10.5,6,1862,0
5.9,0.445,0.26,1.4,0.027,23,109,0.99148,3.3,0.36,10.5,6,4719,0
3.91,0.96,1.6,58.48,0.2,240,101,1.05,3.9,0.91,13.52,5,1162,1
5.9,0.19,0.26,7.4,0.034,33,123,0.995,3.49,0.42,10.1,6,1099,0
6.82,0.58,0.38,5.69,0.1,246,292,0.94,3.45,1.13,10.85,4,2142,1
7,0.27,0.41,18.75,0.042,34,157,1.0002,2.96,0.5,9.1,5,1751,0
3.75,0.61,0.21,3.59,0.22,46,301,1.05,3.14,0.25,8.26,4,5007,1
12.34,0.23,0.44,30.27,0.17,177,322,0.96,2.9,1.06,8.3,5,1472,1
6.4,0.41,0.01,6.1,0.048,20,70,0.99362,3.19,0.42,10,5,2602,0
8.1,0.17,0.21,1.6,0.036,24,119,0.99396,3.18,0.52,10.1,6,997,0
7.3,0.24,0.34,15.4,0.05,38,174,0.9983,3.03,0.42,9,6,2584,0
9.55,0.61,0.62,2.85,0.27,112,83,0.98,3.15,1.05,8.04,10,3283,1
6.8,0.43,0.26,5.2,0.043,40,176,0.99116,3.17,0.41,12.3,6,4490,0
6.8,0.67,0.3,13,0.29,22,193,0.9984,3.08,0.67,9,4,1613,0
5.8,0.22,0.25,1.5,0.024,21,109,0.99234,3.37,0.58,10.4,6,1829,0
9.1,0.28,0.49,2,0.059,10,112,0.9958,3.15,0.46,10.1,5,3413,0
6.5,0.26,0.34,1.4,0.04,25,184,0.99216,3.29,0.46,10.7,5,1194,0
7.4,0.25,0.49,1.1,0.042,35,156,0.9917,3.13,0.55,11.3,5,4689,0
8.32,0.76,1.32,31.46,0.33,269,377,1.0,2.63,0.58,12.26,6,1405,1
5.71,0.36,0.41,30.8,0.12,124,157,1.04,3.5,1.13,13.04,3,3048,1
8,0.42,0.36,5,0.037,34,101,0.992,3.13,0.57,12.3,7,3372,0
7,0.13,0.37,12.85,0.042,36,105,0.99581,3.05,0.55,10.7,6,1518,0
6.4,0.23,0.35,4.6,0.039,43,147,0.99216,3.18,0.4,11,7,2935,0
7.8,0.27,0.33,2.4,0.053,36,175,0.992,3.2,0.55,11,6,3969,0
11.09,0.6,0.19,48.51,0.12,104,123,0.97,3.53,0.28,13.16,4,4326,1
8.3,0.21,0.41,2.2,0.05,24,108,0.994,2.85,0.45,9.5,5,4739,0
6.9,0.25,0.35,9.2,0.034,42,150,0.9947,3.21,0.36,11.5,6,3719,0
13.65,0.45,0.53,36.82,0.04,16,107,0.98,3.49,0.46,7.66,6,2147,1
6.29,0.43,1.13,51.17,0.27,100,321,0.99,2.72,0.24,14.47,6,3231,1
9.57,1.09,1.5,38.81,0.26,219,440,1.05,2.64,0.88,9.25,9,3139,1
8.22,0.45,0.73,23.07,0.07,174,168,1.04,3.18,0.96,12.6,7,1660,1
7.9,0.18,0.37,1.2,0.04,16,75,0.992,3.18,0.63,10.8,5,4786,0
5.11,1.14,1.3,28.02,0.15,48,280,0.98,3.49,0.55,7.73,7,2379,1
7,0.16,0.32,1.1,0.032,29,80,0.98972,3.23,0.36,12.1,6,3329,0
11.31,0.48,0.84,62.27,0.24,220,128,0.97,2.88,1.05,9.88,6,2575,1
5.6,0.34,0.3,6.9,0.038,23,89,0.99266,3.25,0.49,11.1,6,2969,0
6.4,0.3,0.38,7.8,0.046,35,192,0.9955,3.1,0.37,9,5,4446,0
5.9,0.21,0.23,7.9,0.033,22,130,0.9944,3.38,0.59,10.9,6,3161,0
7,0.22,0.26,1.1,0.037,20,71,0.9902,3.1,0.38,11.7,6,1299,0
9.76,1.15,0.89,40.69,0.06,270,213,1.0,3.63,0.5,11.99,4,1185,1
7.3,0.25,0.36,13.1,0.05,35,200,0.9986,3.04,0.46,8.9,7,2818,0
8.8,0.35,0.49,1,0.036,14,56,0.992,2.96,0.33,10.5,4,1874,0
6.5,0.33,0.3,3.8,0.036,34,88,0.99028,3.25,0.63,12.5,7,4068,0
4.97,0.94,1.16,41.34,0.29,55,206,1.06,3.14,1.08,13.06,8,5048,1
8.11,0.69,1.1,64.74,0.25,231,60,0.98,3.59,0.7,12.96,6,4395,1
12.83,0.63,1.4,18.67,0.27,176,72,1.08,3.07,0.79,11.83,6,2786,1
6.8,0.31,0.19,3.5,0.086,30,130,0.993,2.83,0.44,9.6,5,1596,0
8.61,0.72,1.07,42.74,0.21,297,147,1.06,2.66,0.76,11.95,8,4065,1
3.88,0.17,1.44,54.24,0.14,267,393,1.06,2.64,0.64,10.9,4,4068,1
6.5,0.38,0.26,5.2,0.042,33,112,0.99067,3.06,0.5,12.3,7,4792,0
8.3,0.14,0.34,1.1,0.042,7,47,0.9934,3.47,0.4,10.2,6,2123,0
7.39,0.9,0.63,37.34,0.21,169,274,0.96,2.83,0.68,14.5,5,4515,1
5.2,0.405,0.15,1.45,0.038,10,44,0.99125,3.52,0.4,11.6,4,2701,0
12.91,0.44,1.36,7.91,0.31,196,207,0.98,2.68,1.07,11.01,6,4293,1
4.9,0.33,0.31,1.2,0.016,39,150,0.98713,3.33,0.59,14,8,4538,0
6,0.13,0.28,5.7,0.038,56,189.5,0.9948,3.59,0.43,10.6,7,1300,0
6.9,0.31,0.32,1.6,0.036,34,114,0.99068,3.19,0.45,11.4,7,1846,0
