fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,Noise
9.3,0.31,0.49,1.3,0.042,34,147,0.9948,3.11,0.46,9.8,5,1244,0
7.2,0.2,0.28,1.6,0.028,13,168,0.99203,3.17,1.06,11.5,6,1379,0
6.07,0.71,0.13,54.57,0.23,134,34,1.09,3.69,0.48,10.09,2,3744,1
6.4,0.22,0.32,7.9,0.029,34,124,0.9948,3.4,0.39,10.2,5,1769,0
7.7,0.24,0.3,1.4,0.041,15,102,0.9929,3.26,0.53,10.4,6,2082,0
10.33,0.36,0.16,1.11,0.21,287,441,1.03,3.27,0.26,10.39,8,4622,1
9.6,0.655,0.21,2,0.039,21,120,0.99188,3,1,12.6,6,1085,0
7.4,0.25,0.37,6.9,0.02,14,93,0.9939,3,0.48,10.7,7,4829,0
7.2,0.27,0.42,1.6,0.05,35,135,0.992,2.94,0.46,11,6,3096,0
6.9,0.31,0.34,1.6,0.032,23,128,0.9917,3.37,0.47,11.7,6,1942,0
6.8,0.28,0.44,11.5,0.04,58,223,0.9969,3.22,0.56,9.5,5,2478,0
8,0.25,0.27,9.7,0.036,15,85,0.99406,2.99,0.36,11.2,6,4352,0
6.4,0.29,0.24,3.2,0.037,31,95,0.98942,2.9,0.66,12.6,7,3799,0
4.21,0.41,1.55,18.97,0.28,70,124,0.96,3.57,1.04,13.05,3,2875,1
6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,10.9666666666667,7,2366,0
7.2,0.27,0.27,2.4,0.048,30,149,0.9936,3.1,0.51,9.2,6,4392,0
8.9,0.26,0.33,8.1,0.024,47,202,0.99558,3.13,0.46,10.8,6,1409,0
14.02,0.58,1.02,35.14,0.2,221,30,1.06,2.7,0.86,9.23,5,2185,1
7.9,0.33,0.26,1.2,0.044,23,103,0.9932,3.19,0.54,10.5,6,3963,0
6.4,0.29,0.57,1,0.06,15,120,0.9924,3.06,0.41,9.5,5,2746,0
8.8,0.35,0.49,1,0.036,14,56,0.992,2.96,0.33,10.5,4,1874,0
5.4,0.29,0.38,1.2,0.029,31,132,0.98895,3.28,0.36,12.4,6,3157,0
7,0.25,0.56,2,0.035,20,95,0.9918,3.23,0.53,11,6,3605,0
6.6,0.24,0.28,1.8,0.028,39,132,0.99182,3.34,0.46,11.4,5,4603,0
6.9,0.32,0.3,1.8,0.036,28,117,0.99269,3.24,0.48,11,6,3251,0
7.3,0.28,0.42,1.2,0.033,29,142,0.99205,3.17,0.43,10.7,4,1153,0
6.7,0.18,0.28,10.2,0.039,29,115,0.99469,3.11,0.45,10.9,7,1711,0
6.31,1.12,0.14,4.87,0.04,75,42,1.05,3.59,0.35,13.79,2,1081,1
6.2,0.15,0.27,11,0.035,46,116,0.99602,3.12,0.38,9.1,6,1394,0
7.1,0.34,0.86,1.4,0.174,36,99,0.99288,2.92,0.5,9.3,5,3236,0
5.8,0.19,0.49,4.9,0.04,44,118,0.9935,3.34,0.38,9.5,7,4890,0
6.82,0.61,0.54,61.41,0.35,129,115,0.99,2.92,0.65,7.82,5,3066,1
6.4,0.31,0.27,7.4,0.049,48,169,0.99323,3.27,0.45,11.1,6,3134,0
6.5,0.2,0.35,3.9,0.04,27,140,0.99102,2.98,0.53,11.8,6,2825,0
8.3,0.41,0.51,2,0.046,11,207,0.993,3.02,0.55,11.4,5,2761,0
6.8,0.22,0.35,5.5,0.043,21,114,0.9938,3.3,0.53,10.7,7,1807,0
5.4,0.17,0.27,2.7,0.049,28,104,0.99224,3.46,0.55,10.3,6,1451,0
6.9,0.17,0.25,1.6,0.047,34,132,0.9914,3.16,0.48,11.4,5,2786,0
11.16,0.88,1.01,27.94,0.21,229,9,1.09,3.45,0.38,9.72,6,2408,1
5.8,0.31,0.32,4.5,0.024,28,94,0.98906,3.25,0.52,13.7,7,4686,0
6.3,0.33,0.2,17.9,0.066,36,161,0.9991,3.14,0.51,8.8,5,1096,0
3.8,0.74,1.55,13.96,0.25,218,127,1.09,3.71,0.23,10.64,7,3960,1
7.3,0.28,0.54,12.9,0.049,62,152,0.9984,3.06,0.45,9.1,6,3860,0
6.2,0.16,0.32,1.1,0.036,74,184,0.99096,3.22,0.41,11,6,1695,0
8.4,0.18,0.42,5.1,0.036,7,77,0.9939,3.16,0.52,11.7,5,1766,0
7.1,0.26,0.32,14.45,0.074,29,107,0.998,2.96,0.42,9.2,6,2998,0
10.81,0.43,0.25,41.88,0.18,59,341,0.99,3.2,0.91,14.86,2,4170,1
6.9,0.3,0.25,3.3,0.041,26,124,0.99428,3.18,0.5,9.3,6,3135,0
7.2,0.58,0.27,5.8,0.032,40,118,0.99088,3.17,0.53,13,7,3299,0
6.4,0.32,0.26,7.9,0.05,53,180,0.99514,3.14,0.5,9.6,5,2495,0
6.1,0.15,0.4,1.2,0.03,19,84,0.98926,3.19,0.96,13,6,3254,0
7.8,0.27,0.34,1.6,0.046,27,154,0.9927,3.05,0.45,10.5,6,1828,0
6.7,0.36,0.26,7.9,0.034,39,123,0.99119,2.99,0.3,12.2,7,4306,0
7.3,0.22,0.26,1.5,0.04,32,172,0.99194,3.27,0.48,11.2,6,3627,0
13.12,0.17,0.2,17.27,0.15,255,245,1.04,3.7,0.54,7.97,10,1287,1
7.1,0.26,0.32,14.45,0.074,29,107,0.998,2.96,0.42,9.2,6,1351,0
6.1,0.22,0.23,3.1,0.052,15,104,0.9948,3.14,0.42,8.7,5,2886,0
6.1,0.27,0.33,2.2,0.021,26,117,0.9886,3.12,0.3,12.5,6,2466,0
6.1,0.22,0.49,1.5,0.051,18,87,0.9928,3.3,0.46,9.6,5,4391,0
7.4,0.4,0.29,5.4,0.044,31,122,0.994,3.3,0.5,11.1,8,1142,0
10.15,0.72,0.46,55.74,0.28,37,374,0.99,2.78,0.62,10.54,6,4495,1
14.55,0.42,0.7,37.32,0.25,89,33,0.98,3.35,0.97,9.62,9,3205,1
6.7,0.24,0.26,5.4,0.03,15,94,0.99045,3.15,0.38,12.7,6,4486,0
7.4,0.21,0.3,7.9,0.039,14,118,0.9942,2.96,0.34,10.4,5,3060,0
6.5,0.51,0.25,1.7,0.048,39,177,0.99212,3.28,0.57,10.6,5,3324,0
6,0.38,0.26,3.5,0.035,38,111,0.98872,3.18,0.47,13.6,7,1610,0
5.6,0.56,0.25,33.87,0.25,34,94,1.02,3.07,1.13,12.74,7,1683,1
11.59,0.31,1.31,27.9,0.2,116,259,1.0,3.52,0.66,14.8,4,2675,1
11.48,0.09,0.42,64.54,0.32,144,27,0.97,2.81,0.39,11.16,7,1054,1
6.2,0.2,0.32,2.8,0.05,17,126,0.9936,3.18,0.55,9.4,6,1798,0
5.6,0.33,1.29,60.89,0.36,27,97,1.04,2.64,0.57,13.3,2,4333,1
7,0.26,0.26,10.8,0.039,37,184,0.99787,3.47,0.58,10.3,7,1205,0
11.26,0.22,0.68,31.01,0.16,298,334,1.0,3.85,1.07,12.9,10,2606,1
6.9,0.75,0.13,6.3,0.036,19,50,0.99312,3.09,0.25,11.1,4,1556,0
6.6,0.22,0.58,1.1,0.133,52,136,0.9932,3.1,0.3,9.1,5,3614,0
9.2,0.15,0.68,1.6,0.046,22,130,0.9948,3.02,0.45,10.4,6,3043,0
7.3,0.24,0.39,17.95,0.057,45,149,0.9999,3.21,0.36,8.6,5,3849,0
7,0.16,0.26,6.85,0.047,30,220,0.99622,3.38,0.58,10.1,6,3417,0
6.3,0.22,0.3,2,0.05,23,120,0.99204,3.24,0.47,10.4,6,3505,0
7.2,0.19,0.27,11.2,0.061,46,149,0.99772,2.99,0.59,9.3,6,1183,0
6.9,0.41,0.33,10.1,0.043,28,152,0.9968,3.2,0.52,9.4,5,2438,0
6.7,0.17,0.42,10.4,0.038,85,182,0.99628,3.04,0.44,8.9,6,3243,0
6.7,0.13,0.57,6.6,0.056,60,150,0.99548,2.96,0.43,9.4,6,3235,0
7,0.17,0.33,4,0.034,17,127,0.9934,3.19,0.39,10.6,7,2878,0
10.15,1.14,1.17,24.31,0.24,21,211,1.0,3.98,0.63,14.6,7,2256,1
5.39,0.3,1.12,32.92,0.06,263,295,0.98,2.95,0.94,7.89,9,4108,1
4.61,1.04,1.72,47.69,0.19,262,315,0.97,3.93,0.94,10.47,6,3099,1
5.1,0.29,0.28,8.3,0.026,27,107,0.99308,3.36,0.37,11,6,2911,0
6.8,0.26,0.44,8.2,0.046,52,183,0.99584,3.2,0.51,9.4,5,2548,0
4.8,0.13,0.32,1.2,0.042,40,98,0.9898,3.42,0.64,11.8,7,1039,0
6.52,0.17,0.3,28.85,0.28,199,101,1.01,3.22,1.01,13.75,8,4222,1
7.9,0.18,0.49,5.2,0.051,36,157,0.9953,3.18,0.48,10.6,6,3914,0
7.6,0.22,0.34,9.7,0.035,26,143,0.9965,3.08,0.49,9.8,6,2819,0
13.51,0.15,1.68,66.79,0.31,293,380,0.99,3.55,0.38,8.08,6,3122,1
6.6,0.15,0.34,5.1,0.055,34,125,0.9942,3.36,0.42,9.6,5,4124,0
7.4,0.28,0.5,12.1,0.049,48,122,0.9973,3.01,0.44,9,5,4191,0
7.3,0.25,0.36,13.1,0.05,35,200,0.9986,3.04,0.46,8.9,7,3036,0
14.2,1.1,1.38,29.91,0.11,14,363,1.04,3.95,0.46,12.12,3,985,1
8.5,0.21,0.41,4.3,0.036,24,99,0.9947,3.18,0.53,9.7,6,2155,0
6.9,0.25,0.35,9.2,0.034,42,150,0.9947,3.21,0.36,11.5,6,1377,0
6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,2094,0
13.6,0.78,0.26,38.82,0.19,177,141,1.05,3.72,0.43,12.03,2,1434,1
7.2,0.26,0.38,1.5,0.061,12,120,0.99192,3.18,0.46,10.4,5,2385,0
6.47,0.8,0.59,56.65,0.33,204,57,0.97,3.81,0.64,10.29,9,2772,1
6.37,0.22,0.37,31.29,0.11,235,92,1.01,3.51,0.86,9.36,4,1248,1
6.4,0.34,0.1,1.1,0.048,19,84,0.9927,3.21,0.38,9.8,5,2498,0
6.3,0.2,0.19,12.3,0.048,54,145,0.99668,3.16,0.42,9.3,6,4389,0
6.5,0.32,0.23,1.2,0.054,39,208,0.99272,3.18,0.46,9.9,6,3633,0
5.6,0.41,0.22,7.1,0.05,44,154,0.9931,3.3,0.4,10.5,5,3671,0
6.1,0.16,0.29,6,0.03,29,144,0.99474,3.68,0.46,10.7,6,1138,0
7.7,0.18,0.35,5.8,0.055,25,144,0.99576,3.24,0.54,10.2,6,4733,0
6.3,0.16,0.22,1.3,0.046,18,66,0.99307,3.61,0.55,10.3,6,4270,0
6.5,0.22,0.32,2.2,0.028,36,92,0.99076,3.27,0.59,11.9,7,4024,0
11.49,0.8,0.3,5.79,0.1,89,318,1.09,2.69,1.12,10.8,2,1965,1
7.5,0.28,0.33,7.7,0.048,42,180,0.9974,3.37,0.59,10.1,6,3197,0
6.8,0.36,0.32,1.6,0.039,10,124,0.9948,3.3,0.67,9.6,5,4885,0
6.7,0.34,0.31,16.4,0.051,20,146,0.99834,3.06,0.54,9.1,5,2504,0
6.9,0.24,0.4,15.4,0.052,81,198,0.9986,3.2,0.69,9.4,5,3403,0
9.06,0.76,0.24,34.41,0.03,216,34,0.98,3.42,0.99,12.59,2,4760,1
7.3,0.43,0.37,4.6,0.028,17,114,0.991,3.23,0.43,13.2,6,1943,0
6.7,0.16,0.49,2.4,0.046,57,187,0.9952,3.62,0.81,10.4,6,4045,0
7.3,0.24,0.39,17.95,0.057,45,149,0.9999,3.21,0.36,8.6,5,1496,0
6.6,0.17,0.35,2.6,0.03,33,78,0.99146,3.22,0.72,11.3,6,2939,0
6.7,0.29,0.49,4.7,0.034,35,156,0.9945,3.13,0.45,9.9,6,3539,0
10.0,0.74,0.06,8.96,0.21,5,148,1.02,3.89,0.42,8.39,4,4149,1
5.8,0.18,0.37,1.1,0.036,31,96,0.98942,3.16,0.48,12,6,3701,0
6,0.33,0.2,1.8,0.031,49,159,0.9919,3.41,0.53,11,6,3137,0
6.8,0.24,0.4,1.8,0.047,34,105,0.99,3.13,0.49,12.8,8,1614,0
6.2,0.28,0.28,4.3,0.026,22,105,0.989,2.98,0.64,13.1,8,3586,0
7.5,0.24,0.31,13.1,0.05,26,180,0.99884,3.05,0.53,9.1,6,2293,0
6.9,0.49,0.24,1.2,0.049,13,125,0.9932,3.17,0.51,9.4,5,4425,0
6.6,0.27,0.33,1.4,0.042,24,183,0.99215,3.29,0.46,10.7,5,3517,0
7.4,0.49,0.24,15.1,0.03,34,153,0.9953,3.13,0.51,12,7,3905,0
6.4,0.33,0.28,1.1,0.038,30,110,0.9917,3.12,0.42,10.5,6,3014,0
7,0.15,0.28,14.7,0.051,29,149,0.99792,2.96,0.39,9,7,2642,0
11.27,0.76,0.12,4.33,0.1,227,429,1.09,3.31,0.22,9.7,8,1157,1
5.7,0.27,0.16,9,0.053,32,111,0.99474,3.36,0.37,10.4,6,1032,0
6.4,0.33,0.24,9.8,0.041,29,109,0.9956,3.29,0.47,10.1,6,2201,0
7.04,0.72,0.09,61.56,0.27,284,25,1.04,3.65,0.85,7.73,3,5065,1
8.6,0.18,0.28,0.8,0.032,25,78,0.99104,2.99,0.38,11.1,5,4896,0
7.3,0.27,0.39,6.7,0.064,28,188,0.9958,3.29,0.3,9.7,5,2647,0
6.8,0.29,0.5,13.3,0.053,48,194,0.9974,3.09,0.45,9.4,5,1681,0
8.2,0.61,0.45,5.4,0.03,15,118,0.9954,3.14,0.34,9.6,5,2866,0
7.7,0.23,0.31,10.7,0.038,59,186,0.9969,3.12,0.55,9.5,6,4562,0
6.2,0.12,0.26,5.7,0.044,56,158,0.9951,3.52,0.37,10.5,6,2496,0
